cryptoPair,copyPopularity,roi,pnl,runningTime
GMT/BUSD,1160,915.82%,8050.57,50d 19h 51m
GMT/BUSD,16,683.41%,665.26,60d 17h 27m
GMT/BUSD,8,582.79%,587.61,59d 4h 8m
GMT/BUSD,5,465.44%,498.64,59d 4m
GMT/BUSD,5,326.15%,525.22,57d 2h 15m
GMT/BUSD,1,325.71%,629.64,83d 19h 54m
GMT/BUSD,1,310.51%,415.58,50d 1h 46m
GMT/BUSD,7,309.27%,10907.74,66d 18h 36m
GMT/BUSD,1,301.53%,1465.90,84d 3h 24m
GMT/BUSD,6,288.43%,1036.22,53d 4h 23m
GMT/BUSD,0,237.41%,788.43,53d 15h 26m
GMT/BUSD,1,236.81%,448.42,53d 22h 6m
GMT/BUSD,0,235.55%,631.85,55d 20h 27m
GMT/BUSD,0,231.35%,455.26,55d 15h 5m
GMT/BUSD,0,220.89%,831.74,59d 21h 13m
GMT/BUSD,1,185.17%,321.06,47d 13h 9m
GMT/BUSD,0,172.73%,398.22,84d 12h 50m
GMT/BUSD,1,155.69%,685.12,45d 17h 8m
GMT/BUSD,0,143.40%,869.86,68d 12h 3m
ANC/USDT,43,129.66%,53.64,55d 19h 49m
GMT/BUSD,0,120.26%,317.00,73d 13h 9m
GMT/BUSD,0,113.78%,383.03,72d 4h 48m
GMT/BUSD,0,107.93%,580.97,80d 20h 28m
GMT/BUSD,0,106.92%,564.89,83d 19h 57m
GMT/BUSD,0,98.99%,399.82,72d 9h 41m
ANC/BNB,6,98.06%,83.64,57d 20h 13m
GMT/BUSD,0,96.38%,270.84,75d 23h 33m
PEOPLE/USDT,2,88.09%,713.55,54d 22h 11m
UMA/BUSD,1,84.42%,248.48,62d 11h 38m
GMT/BUSD,0,83.44%,407.52,74d 21h 7m
GMT/BUSD,0,83.33%,461.29,69d 17h 4m
GMT/BUSD,1,80.89%,66.68,74d 9h 19m
FORTH/BUSD,0,73.67%,85.37,44d 6h 53m
GMT/BUSD,0,73.09%,1270.11,77d 11h 21m
TCT/BTC,3,66.79%,23.65,59d 20h 47m
TRX/BUSD,1,64.27%,299.23,95d 17h 23m
ASR/USDT,2,59.47%,40.55,50d 16h 28m
FLM/BTC,3,59.29%,56.20,74d 53m
GMT/BUSD,0,58.90%,1771.45,74d 16h 22m
TRX/BUSD,0,58.17%,1864.55,86d 8h 46m
GMT/BUSD,0,57.76%,123.70,75d 7h 11m
FORTH/BUSD,0,57.19%,62.73,57d 15h 37m
OG/USDT,3,56.94%,805.99,49d 14h 15m
PEOPLE/USDT,1,55.91%,81.51,60d 18h 46m
PAXG/BTC,4,55.45%,173.96,69d 22h 4m
GMT/BUSD,0,54.35%,352.40,68d 16h 40m
KP3R/USDT,0,53.42%,59.50,60d 13h 18m
CVX/BUSD,0,53.28%,2062.19,26d 13h 58m
GMT/BUSD,9,50.55%,107.03,24d 17h 16m
DYDX/USDT,1,49.52%,445.61,25d 18h 12m
LINK/ETH,2,49.11%,190.81,62d 21h 34m
GMT/BUSD,0,49.02%,77.84,47d 9h 52m
BNB/ETH,9,48.29%,257.51,100d 23h 17m
ASR/USDT,0,48.16%,254.00,38d 13h 20m
GMT/BUSD,1,47.68%,63.84,24d 19h 36m
MATIC/USDT,9,47.57%,320.55,23d 19h 22m
GMT/BUSD,0,47.36%,445.43,24d 20h 4m
PEOPLE/BTC,1,46.96%,887.74,62d 14h 42m
RARE/BNB,1,46.93%,28.48,57d 5h 50m
COCOS/BNB,0,46.40%,168.11,45d 11h 36m
CTXC/USDT,2,46.38%,48.14,61d 10h 14m
