cryptoPair,copyPopularity,roi,pnl,runningTime
GMT/BUSD,1229,920.25%,8089.50,52d 8h 51m
GMT/BUSD,17,686.89%,668.65,62d 6h 27m
GMT/BUSD,8,586.91%,591.77,60d 17h 8m
GMT/BUSD,5,469.66%,503.16,60d 13h 4m
GMT/BUSD,5,330.88%,532.84,58d 15h 15m
GMT/BUSD,1,327.62%,633.33,85d 8h 54m
GMT/BUSD,1,314.84%,421.38,51d 14h 46m
GMT/BUSD,7,311.68%,10992.70,68d 7h 36m
GMT/BUSD,1,303.42%,1475.10,85d 16h 24m
GMT/BUSD,6,293.33%,1053.82,54d 17h 23m
GMT/BUSD,0,242.37%,804.88,55d 4h 26m
GMT/BUSD,1,241.19%,456.70,55d 11h 6m
GMT/BUSD,0,239.88%,643.46,57d 9h 27m
GMT/BUSD,0,235.76%,463.94,57d 4h 5m
GMT/BUSD,0,225.39%,848.68,61d 10h 13m
GMT/BUSD,1,190.67%,330.58,49d 2h 9m
GMT/BUSD,0,174.46%,402.20,86d 1h 50m
GMT/BUSD,1,159.88%,703.56,47d 6h 8m
GMT/BUSD,0,145.72%,883.90,70d 1h 3m
ANC/USDT,45,129.86%,53.71,57d 8h 49m
GMT/BUSD,0,122.04%,321.69,75d 2h 9m
GMT/BUSD,0,115.63%,389.26,73d 17h 48m
GMT/BUSD,0,109.81%,591.10,82d 9h 28m
GMT/BUSD,0,108.81%,574.87,85d 8h 57m
GMT/BUSD,0,100.87%,407.44,73d 22h 41m
GMT/BUSD,0,98.07%,275.57,77d 12h 33m
ANC/BNB,6,93.83%,85.29,59d 9h 13m
PEOPLE/USDT,2,90.19%,730.58,56d 11h 11m
UMA/BUSD,1,87.13%,256.46,64d 38m
GMT/BUSD,0,85.26%,471.98,71d 6h 4m
GMT/BUSD,0,85.22%,416.22,76d 10h 7m
GMT/BUSD,1,82.54%,68.04,75d 22h 19m
TCT/BTC,4,78.88%,29.64,61d 9h 48m
FORTH/BUSD,0,76.92%,89.13,45d 19h 53m
GMT/BUSD,0,75.07%,1304.49,79d 21m
MATIC/USDT,9,71.92%,484.57,25d 8h 22m
CVX/BUSD,0,67.81%,2624.66,28d 2h 58m
TRX/BUSD,2,66.28%,308.58,97d 6h 23m
GMT/BUSD,9,61.22%,129.62,26d 6h 17m
ASR/USDT,3,60.60%,41.33,52d 5h 28m
GMT/BUSD,0,60.58%,1821.99,76d 5h 22m
DYDX/USDT,1,60.53%,544.59,27d 7h 12m
FORTH/BUSD,0,60.21%,66.04,59d 4h 37m
TRX/BUSD,0,60.13%,1927.37,87d 21h 46m
FLM/BTC,3,60.08%,60.41,75d 13h 53m
OG/USDT,3,59.81%,846.59,51d 3h 15m
GMT/BUSD,0,59.45%,127.33,76d 20h 11m
PEOPLE/USDT,1,58.90%,85.86,62d 7h 46m
MATIC/USDT,0,58.84%,1055.59,30d 2h 32m
KP3R/USDT,0,58.08%,64.69,62d 2h 18m
GMT/BUSD,1,58.03%,77.68,26d 8h 36m
UNI/BTC,0,57.27%,1068.73,47d 16h 14m
GMT/BUSD,0,56.26%,364.73,70d 5h 40m
GMT/BUSD,0,55.44%,25.23,26d 9h 37m
GMT/BUSD,1,55.19%,22.41,26d 10h 8m
GMT/BUSD,0,54.50%,49.00,26d 23m
GMT/BUSD,3,54.41%,27.61,26d 1h 8m
GMT/BUSD,0,52.59%,83.50,48d 22h 52m
CTXC/USDT,2,52.48%,54.47,62d 23h 14m
GMT/BUSD,0,52.18%,490.69,26d 9h 4m
PAXG/BTC,4,52.09%,173.35,71d 11h 5m
RARE/BNB,1,52.00%,33.63,58d 18h 50m
GMT/BUSD,0,51.98%,301.78,29d 10h 31m
AAVE/BUSD,7,51.64%,190.02,29d 13h 5m
GMT/BUSD,0,51.53%,430.74,27d 1h 8m
GMT/BUSD,0,51.04%,25.27,26d 11h 59m
AR/BTC,0,50.72%,4.72,61d 18h 41m
ASR/USDT,0,49.74%,262.34,40d 2h 20m
MATIC/USDT,1,49.54%,289.48,14d 5h 52m
TROY/BUSD,0,47.17%,131.44,50d 7h 15m
GTC/BUSD,0,47.00%,384.09,58d 23h 29m
PEOPLE/BTC,1,46.93%,941.29,64d 3h 42m
COCOS/BNB,0,46.81%,180.73,47d 36m
DODO/BUSD,5,46.10%,78.59,51d 17m
REQ/BTC,0,45.54%,22.22,51d 20h 47m
AAVE/USDT,1,45.53%,241.89,14d 7h 17m
COCOS/USDT,1,45.03%,212.71,41d 5h 32m
GMT/BUSD,0,44.87%,18.47,26d 12h 28m
BNB/ETH,9,44.19%,266.02,102d 12h 17m
MATIC/USDT,0,44.17%,542.45,30d 3h 9m
GMT/BUSD,0,44.09%,17.80,27d 3h 15m
AAVE/ETH,1,43.58%,314.21,63d 11h 38m
