cryptoPair,copyPopularity,roi,pnl,runningTime
GMT/BUSD,1091,916.71%,8058.42,48d 19h 51m
GMT/BUSD,15,684.11%,665.95,58d 17h 27m
GMT/BUSD,8,583.62%,588.46,57d 4h 8m
GMT/BUSD,4,466.30%,499.56,57d 3m
GMT/BUSD,5,327.14%,526.82,55d 2h 15m
GMT/BUSD,0,326.10%,630.39,81d 19h 54m
GMT/BUSD,1,311.42%,416.81,48d 1h 46m
GMT/BUSD,7,309.78%,10925.64,64d 18h 36m
GMT/BUSD,1,301.91%,1467.77,82d 3h 24m
GMT/BUSD,6,289.35%,1039.51,51d 4h 23m
GMT/BUSD,0,238.41%,791.75,51d 15h 26m
GMT/BUSD,1,237.73%,450.15,51d 22h 6m
GMT/BUSD,0,236.43%,634.21,53d 20h 27m
GMT/BUSD,0,232.25%,457.02,53d 15h 5m
GMT/BUSD,0,221.84%,835.31,57d 21h 13m
GMT/BUSD,1,186.33%,323.07,45d 13h 9m
GMT/BUSD,0,173.09%,399.05,82d 12h 49m
GMT/BUSD,1,156.26%,687.61,43d 17h 8m
GMT/BUSD,0,143.89%,872.81,66d 12h 3m
ANC/USDT,43,131.63%,54.45,53d 19h 49m
GMT/BUSD,0,120.63%,317.98,71d 13h 9m
GMT/BUSD,0,114.17%,384.34,70d 4h 48m
GMT/BUSD,0,108.33%,583.11,78d 20h 28m
GMT/BUSD,0,107.32%,567.00,81d 19h 57m
GMT/BUSD,0,99.37%,401.36,70d 9h 40m
GMT/BUSD,0,96.74%,271.84,73d 23h 33m
ANC/BNB,6,95.43%,83.84,55d 20h 13m
PEOPLE/USDT,2,90.50%,733.10,52d 22h 10m
UMA/BUSD,1,84.45%,248.56,60d 11h 38m
GMT/BUSD,0,83.80%,409.29,72d 21h 7m
GMT/BUSD,0,83.74%,463.54,67d 17h 4m
GMT/BUSD,1,81.24%,66.97,72d 9h 18m
GMT/BUSD,0,73.51%,1277.35,75d 11h 21m
TCT/BTC,3,68.41%,25.42,57d 20h 47m
TRX/BUSD,1,64.82%,301.79,93d 17h 23m
FORTH/BUSD,0,64.28%,74.49,42d 6h 52m
ASR/USDT,2,62.74%,42.79,48d 16h 27m
GMT/BUSD,0,59.24%,1781.72,72d 16h 22m
FLM/BTC,3,59.13%,58.84,72d 52m
TRX/BUSD,0,58.84%,1885.92,84d 8h 46m
GMT/BUSD,0,58.11%,124.46,73d 7h 11m
PEOPLE/USDT,1,57.58%,83.94,58d 18h 46m
CVX/BUSD,0,57.11%,2210.67,24d 13h 58m
OG/USDT,3,56.94%,805.99,47d 14h 15m
KP3R/USDT,0,56.42%,62.84,58d 13h 18m
GMT/BUSD,0,54.74%,354.90,66d 16h 40m
PAXG/BTC,4,53.21%,175.26,67d 22h 4m
GMT/BUSD,9,52.80%,111.79,22d 17h 16m
ASR/USDT,0,52.35%,276.12,36d 13h 20m
DYDX/USDT,1,51.96%,467.54,23d 18h 12m
CTXC/USDT,2,50.92%,52.85,59d 10h 14m
GMT/BUSD,1,49.86%,66.76,22d 19h 36m
GMT/BUSD,0,49.20%,78.12,45d 9h 52m
FORTH/BUSD,0,48.86%,53.59,55d 15h 37m
GMT/BUSD,0,47.76%,21.74,22d 20h 37m
GMT/BUSD,1,47.72%,19.38,22d 21h 8m
GMT/BUSD,0,47.68%,448.38,22d 20h 4m
RARE/BNB,1,47.45%,29.66,55d 5h 50m
MATIC/USDT,8,47.35%,319.02,21d 19h 22m
PEOPLE/BTC,1,46.95%,931.89,60d 14h 42m
GTC/BUSD,0,46.93%,383.52,55d 10h 29m
GMT/BUSD,3,46.72%,23.71,22d 12h 8m
UNI/BTC,0,46.56%,859.69,44d 3h 14m
GMT/BUSD,0,46.53%,41.83,22d 11h 23m
COCOS/BNB,0,46.06%,171.95,43d 11h 36m
GMT/BUSD,0,45.60%,264.75,25d 21h 31m
TROY/BUSD,0,44.58%,124.24,46d 18h 14m
GMT/USDT,25,44.52%,60.01,22d 8h 26m
BNB/ETH,9,44.51%,256.96,98d 23h 17m
LINK/ETH,2,43.54%,183.12,60d 21h 34m
GMT/BUSD,0,43.52%,363.73,23d 12h 8m
GMT/BUSD,0,43.47%,21.52,22d 22h 59m
AAVE/ETH,1,43.11%,298.10,59d 22h 38m
COCOS/USDT,0,42.00%,198.39,37d 16h 31m
SHIB/DOGE,0,41.48%,43.21,154d 13h 38m
DUSK/BTC,0,40.93%,141.16,57d 7h 28m
UMA/USDT,1,40.87%,109.68,25d 23h 57m
FLM/BTC,0,40.51%,32.14,73d 21h 51m
AAVE/BUSD,6,40.18%,147.83,26d 5m
DODO/BUSD,5,40.03%,68.23,47d 11h 17m
GMT/USDT,9,39.47%,1196.38,21d 21h 55m
TRX/USDT,0,39.43%,716.93,82d 21h 12m
GMT/BUSD,0,39.14%,1013.29,24d 12h 3m
MBL/USDT,0,39.02%,69.56,28d 14h 4m
TRU/BTC,2,38.96%,35.64,15d 17h 14m
THETA/USDT,0,38.88%,84.04,49d 9h 16m
JASMY/BTC,0,38.61%,87.47,85d 4h 48m
GMT/BUSD,0,38.39%,120.68,74d 10h 10m
GMT/USDT,2,38.37%,375.97,60d 22h 5m
BEL/BUSD,1,38.23%,117.82,42d 23h 5m
LINK/USDT,0,38.06%,189.68,29d 3h 17m
REQ/BTC,0,38.04%,18.36,48d 7h 47m
GMT/BUSD,0,37.78%,15.55,22d 23h 27m
BETA/ETH,0,37.76%,27.39,42d 13h 18m
CTK/USDT,0,37.75%,203.82,55d 2h 59m
GMT/BUSD,0,37.22%,690.87,23d 11h 38m
GMT/BUSD,0,37.22%,15.03,23d 14h 15m
THETA/BTC,3,37.18%,69.35,33d 10h 45m
OOKI/BUSD,0,36.67%,132.53,57d 18h 15m
ERN/BUSD,0,36.54%,131.95,27d 8h 12m
ANC/USDT,2,35.62%,48.08,29d 2h 32m
OG/BTC,0,35.61%,75.98,26d 18h 49m
PAXG/BTC,1,35.51%,413.01,59d 3h 6m
ENS/USDT,1,35.37%,63.67,58d 8h 16m
GMT/BUSD,0,35.14%,15.11,21d 15h 47m
KP3R/USDT,3,35.11%,33.01,14d 13h 37m
LAZIO/BUSD,1,34.90%,94.20,50d 2h 17m
BNB/ETH,1,34.71%,224.49,181d 11h 17m
TRX/BTC,1,34.71%,27.16,62d 17h 27m
GMT/BUSD,1,34.65%,15.61,21d 16h 57m
LINK/USDT,1,34.22%,44.39,59d 18h 27m
GMT/BUSD,0,33.99%,14.93,23d 19h
SOL/USDT,28,33.79%,40.36,25d 22h 33m
TRX/USDT,4,33.74%,155.46,74d 1h 30m
GMT/BUSD,2,33.59%,21.35,21d 11h 46m
PAXG/BNB,0,33.45%,691.98,46d 17h 44m
LINK/USDT,0,33.39%,33.85,59d 20h 35m
TRU/BTC,0,33.37%,13.79,15d 8h 42m
SHIB/DOGE,0,33.24%,21.06,62d 17h 45m
KEY/USDT,0,32.91%,73.46,47d 11h 18m
DODO/BTC,0,32.66%,154.18,51d 17h 18m
SOL/BUSD,15,32.16%,596.07,28d 2h 24m
GMT/BUSD,0,32.06%,57.58,24d 10h 45m
ADA/USDT,8,32.04%,620.20,60d 22m
ANC/BTC,1,31.72%,29.21,30d 19h 33m
PSG/BTC,1,31.59%,122.47,52d 21h 39m
GMT/BUSD,0,31.54%,11.56,21d 14h 18m
BNB/ETH,0,31.52%,148.35,180d 10h 6m
UNI/BNB,1,31.51%,3938.74,46d 5h 18m
ENS/BUSD,1,31.39%,29.66,58d 22h 11m
AAVE/USDT,1,31.37%,166.66,10d 18h 17m
SAND/USDT,1,31.25%,107.63,25d 20h 13m
CTK/USDT,0,31.17%,224.34,38d 10h 57m
TCT/BTC,0,31.09%,18.06,81d 15h 9m
SOL/ETH,2,31.06%,145.69,36d 10h 44m
MDX/BUSD,0,30.59%,110.39,27d 8h 13m
ATOM/BTC,0,30.43%,167.16,39d 7h 41m
JASMY/BTC,0,30.40%,201.34,38d 15h 21m
BNB/ETH,0,30.06%,237.31,150d 4h 27m
ANC/BUSD,0,29.94%,37.75,28d 8h 39m
BNB/ETH,1,29.90%,185.60,61d 12h 18m
AVAX/USDT,6,29.63%,265.92,25d 18h 43m
GMT/BUSD,0,29.62%,215.67,74d 32m
ANC/BUSD,2,29.62%,27.79,49d 6h 40m
ATOM/BTC,0,29.57%,272.38,22d 19h 7m
BNB/ETH,0,29.51%,184.74,57d 18h 21m
MATIC/USDT,0,29.45%,528.34,26d 13h 32m
ATOM/USDT,0,29.42%,528.99,27d 20h 35m
TRX/BTC,0,29.36%,134.96,63d 21h 15m
DOGE/BTC,0,29.21%,91.25,99d 13h 51m
