cryptoPair,copyPopularity,roi,pnl,runningTime
GMT/BUSD,1137,914.72%,8040.90,50d 1h 51m
GMT/BUSD,15,682.54%,664.41,59d 23h 27m
GMT/BUSD,8,581.75%,586.57,58d 10h 8m
GMT/BUSD,5,464.38%,497.51,58d 6h 4m
GMT/BUSD,1,325.23%,628.71,83d 1h 54m
GMT/BUSD,5,324.97%,523.32,56d 8h 15m
GMT/BUSD,1,309.40%,414.11,49d 7h 46m
GMT/BUSD,7,308.67%,10886.37,66d 36m
GMT/BUSD,1,301.05%,1463.60,83d 9h 24m
GMT/BUSD,6,287.20%,1031.79,52d 10h 23m
GMT/BUSD,0,236.18%,784.35,52d 21h 26m
GMT/BUSD,1,235.72%,446.35,53d 4h 6m
GMT/BUSD,0,234.47%,628.94,55d 2h 27m
GMT/BUSD,0,230.25%,453.09,54d 21h 5m
GMT/BUSD,0,219.76%,827.48,59d 3h 13m
GMT/BUSD,1,183.78%,318.64,46d 19h 9m
GMT/BUSD,0,172.30%,397.22,83d 18h 50m
GMT/BUSD,1,154.60%,680.32,44d 23h 8m
GMT/BUSD,0,142.82%,866.32,67d 18h 3m
ANC/USDT,43,124.26%,51.40,55d 1h 49m
GMT/BUSD,0,119.81%,315.82,72d 19h 9m
GMT/BUSD,0,113.31%,381.46,71d 10h 48m
GMT/BUSD,0,107.45%,578.40,80d 2h 28m
GMT/BUSD,0,106.44%,562.38,83d 1h 57m
GMT/BUSD,0,98.51%,397.91,71d 15h 41m
GMT/BUSD,0,95.95%,269.64,75d 5h 33m
ANC/BNB,6,93.65%,79.98,57d 2h 13m
PEOPLE/USDT,2,86.19%,698.14,54d 4h 11m
GMT/BUSD,0,82.99%,405.34,74d 3h 7m
GMT/BUSD,0,82.85%,458.60,68d 23h 4m
UMA/BUSD,1,81.61%,240.23,61d 17h 38m
GMT/BUSD,1,80.48%,66.34,73d 15h 19m
FORTH/BUSD,0,76.87%,89.08,43d 12h 53m
GMT/BUSD,0,72.60%,1261.46,76d 17h 21m
TCT/BTC,3,70.02%,25.12,59d 2h 47m
FORTH/BUSD,0,64.87%,71.15,56d 21h 37m
TRX/BUSD,1,64.04%,298.14,94d 23h 23m
OG/USDT,3,60.22%,852.38,48d 20h 15m
ASR/USDT,2,60.12%,41.00,49d 22h 28m
FLM/BTC,3,59.12%,56.77,73d 6h 53m
GMT/BUSD,0,58.48%,1758.81,73d 22h 22m
TRX/BUSD,0,57.98%,1858.34,85d 14h 46m
GMT/BUSD,0,57.33%,122.79,74d 13h 11m
PAXG/BTC,4,55.07%,175.05,69d 4h 4m
PEOPLE/USDT,1,54.89%,80.02,60d 46m
GMT/BUSD,0,53.88%,349.31,67d 22h 40m
KP3R/USDT,0,52.17%,58.10,59d 19h 18m
MATIC/USDT,9,50.43%,339.81,23d 1h 22m
LINK/ETH,2,49.92%,195.28,62d 3h 34m
CVX/BUSD,0,49.21%,1904.67,25d 19h 58m
ASR/USDT,0,49.04%,258.63,37d 19h 20m
CTXC/USDT,2,48.72%,50.56,60d 16h 14m
RARE/BNB,1,48.60%,29.54,56d 11h 50m
GMT/BUSD,0,47.92%,76.08,46d 15h 52m
GMT/BUSD,9,47.87%,101.35,23d 23h 16m
BNB/ETH,9,47.84%,256.85,100d 5h 17m
DYDX/USDT,1,47.48%,427.18,25d 12m
COCOS/BNB,0,47.06%,170.74,44d 17h 36m
PEOPLE/BTC,1,46.94%,899.20,61d 20h 42m
GMT/BUSD,0,45.98%,432.45,24d 2h 4m
GMT/BUSD,1,45.08%,60.36,24d 1h 36m
REQ/BTC,0,45.03%,20.98,49d 13h 47m
UNI/BTC,0,43.94%,783.10,45d 9h 14m
GTC/BUSD,0,43.54%,355.82,56d 16h 29m
GMT/BUSD,0,43.40%,19.75,24d 2h 37m
GMT/BUSD,1,43.35%,17.60,24d 3h 8m
AAVE/ETH,1,43.22%,277.98,61d 4h 38m
COCOS/USDT,0,42.47%,200.63,38d 22h 32m
GMT/BUSD,3,42.34%,21.49,23d 18h 8m
TROY/BUSD,0,42.23%,117.67,48d 15m
GMT/BUSD,0,41.99%,37.76,23d 17h 23m
GMT/BUSD,0,41.97%,243.69,27d 3h 31m
SHIB/DOGE,0,41.30%,40.41,155d 19h 38m
KEY/USDT,0,40.71%,90.86,48d 17h 18m
DUSK/BTC,0,40.65%,135.34,58d 13h 28m
FLM/BTC,0,40.49%,31.00,75d 3h 51m
GMT/BUSD,0,39.21%,19.41,24d 4h 59m
LINK/USDT,0,38.89%,193.83,30d 9h 17m
GMT/BUSD,0,38.82%,324.48,24d 18h 8m
TRU/BTC,2,38.78%,34.23,16d 23h 14m
BEL/BUSD,1,38.73%,119.37,44d 5h 5m
UMA/USDT,1,38.60%,103.58,27d 5h 57m
JASMY/BTC,0,38.34%,83.82,86d 10h 48m
TRX/USDT,0,38.34%,697.18,84d 3h 12m
BETA/ETH,0,38.16%,25.74,43d 19h 19m
PAXG/BTC,1,37.86%,424.97,60d 9h 6m
GMT/USDT,10,37.83%,1146.57,23d 3h 55m
BNB/ETH,1,37.75%,227.14,182d 17h 17m
GMT/BUSD,0,37.62%,118.28,75d 16h 10m
THETA/BTC,3,36.99%,66.58,34d 16h 45m
GMT/BUSD,0,36.96%,956.92,25d 18h 3m
CTK/USDT,0,36.59%,197.52,56d 8h 59m
FORTH/USDT,1,36.57%,181.07,52d 20h 52m
THETA/USDT,0,36.32%,78.50,50d 15h 16m
GMT/USDT,2,36.20%,354.78,62d 4h 5m
GMT/BUSD,0,35.57%,660.23,24d 17h 38m
PAXG/BNB,0,35.42%,712.44,47d 23h 44m
TRX/BTC,1,35.27%,26.65,63d 23h 27m
DODO/BUSD,5,34.89%,59.48,48d 17h 17m
BNB/ETH,0,34.50%,151.05,181d 16h 6m
LINK/USDT,1,34.49%,44.75,61d 27m
ERN/BUSD,0,34.25%,123.69,28d 14h 12m
GMT/BUSD,0,33.78%,13.90,24d 5h 27m
LINK/USDT,0,33.39%,33.85,61d 2h 35m
SHIB/DOGE,0,33.37%,19.86,63d 23h 45m
MDX/BUSD,0,33.26%,120.01,28d 14h 13m
GMT/BUSD,0,33.17%,13.39,24d 20h 15m
PSG/BTC,1,33.02%,123.53,54d 3h 39m
TRX/USDT,4,33.02%,152.13,75d 7h 30m
MATIC/USDT,0,32.98%,591.76,27d 19h 32m
BNB/ETH,0,32.87%,241.39,151d 10h 27m
OOKI/BUSD,0,32.71%,118.24,59d 15m
DODO/BTC,0,32.64%,148.75,52d 23h 18m
REQ/BTC,0,32.39%,33.78,24d 3h 8m
SOL/USDT,30,32.32%,38.60,27d 4h 33m
BNB/ETH,1,32.24%,186.15,62d 18h 18m
SOL/ETH,2,32.16%,140.33,37d 16h 45m
FORTH/USDT,0,32.14%,19305.46,56d 8h 26m
LAZIO/BUSD,2,31.82%,85.88,51d 8h 17m
SAND/USDT,1,31.79%,109.49,27d 2h 14m
GMT/BUSD,0,31.65%,56.85,25d 16h 45m
TRU/BTC,0,31.46%,12.55,16d 14h 42m
BNB/ETH,0,31.43%,183.03,59d 21m
TCT/BTC,0,31.37%,17.58,82d 21h 9m
GMT/BUSD,0,31.21%,13.42,22d 21h 47m
ENS/USDT,1,30.72%,55.31,59d 14h 16m
GMT/BUSD,1,30.72%,13.84,22d 22h 57m
ANC/BTC,1,30.66%,27.24,32d 1h 33m
SOL/BUSD,16,30.41%,563.68,29d 8h 24m
ANC/USDT,2,30.35%,40.97,30d 8h 32m
ADA/USDT,8,30.23%,585.16,61d 6h 22m
TRX/BTC,0,30.17%,230.46,61d 21h 1m
KEY/USDT,0,30.15%,54.27,39d 13h 54m
GMT/BUSD,0,30.03%,13.19,25d 1h
CTK/USDT,0,29.95%,215.53,39d 16h 57m
ADA/ETH,0,29.79%,183.84,84d 16h 39m
AAVE/BUSD,6,29.66%,109.13,27d 6h 5m
GMT/BUSD,2,29.56%,18.79,22d 17h 47m
OG/USDT,0,29.51%,34.41,33d 34m
MATIC/USDT,1,29.45%,163.27,22d 18h 10m
TRX/BTC,0,29.44%,130.67,65d 3h 15m
DOGE/BTC,0,29.22%,88.09,100d 19h 51m
KP3R/USDT,3,29.06%,27.32,15d 19h 37m
IMX/BTC,0,28.94%,90.32,51d 2h 8m
