cryptoPair,copyPopularity,roi,pnl,runningTime
GMT/BUSD,1261,920.59%,8092.50,53d 5h 51m
GMT/BUSD,17,687.19%,668.94,63d 3h 27m
GMT/BUSD,8,587.26%,592.12,61d 14h 8m
GMT/BUSD,5,470.02%,503.55,61d 10h 3m
GMT/BUSD,5,331.28%,533.49,59d 12h 15m
GMT/BUSD,1,327.78%,633.64,86d 5h 54m
GMT/BUSD,1,315.23%,421.91,52d 11h 46m
GMT/BUSD,7,311.90%,11000.44,69d 4h 36m
GMT/BUSD,1,303.58%,1475.89,86d 13h 24m
GMT/BUSD,6,293.69%,1055.13,55d 14h 23m
GMT/BUSD,0,242.79%,806.28,56d 1h 26m
GMT/BUSD,1,241.56%,457.40,56d 8h 6m
GMT/BUSD,0,240.25%,644.46,58d 6h 27m
GMT/BUSD,0,236.14%,464.68,58d 1h 5m
GMT/BUSD,0,225.80%,850.23,62d 7h 13m
GMT/BUSD,1,191.17%,331.45,49d 23h 9m
GMT/BUSD,0,174.61%,402.54,86d 22h 49m
GMT/BUSD,1,160.19%,704.94,48d 3h 8m
ANC/USDT,46,130.40%,53.94,58d 5h 49m
GMT/BUSD,0,122.19%,322.10,75d 23h 9m
GMT/BUSD,0,115.80%,389.83,74d 14h 48m
GMT/BUSD,0,109.98%,592.03,83d 6h 28m
GMT/BUSD,0,108.98%,575.78,86d 5h 57m
GMT/BUSD,0,101.03%,408.09,74d 19h 40m
GMT/BUSD,0,98.22%,276.01,78d 9h 33m
ANC/BNB,6,95.27%,86.30,60d 6h 13m
PEOPLE/USDT,3,88.54%,717.20,57d 8h 10m
UMA/BUSD,1,87.28%,256.90,64d 21h 38m
GMT/BUSD,0,85.44%,472.95,72d 3h 4m
GMT/BUSD,0,85.37%,416.96,77d 7h 7m
GMT/BUSD,1,82.69%,68.16,76d 19h 18m
TCT/BTC,4,77.61%,29.26,62d 6h 47m
FORTH/BUSD,0,76.60%,88.76,46d 16h 52m
GMT/BUSD,0,75.25%,1307.63,79d 21h 21m
CVX/BUSD,0,71.58%,2770.56,28d 23h 58m
MATIC/USDT,9,70.30%,473.70,26d 5h 22m
TRX/BUSD,2,65.93%,306.94,98d 3h 23m
DYDX/USDT,1,65.21%,586.75,28d 4h 12m
ASR/USDT,3,63.23%,43.12,53d 2h 27m
GMT/BUSD,10,62.19%,131.68,27d 3h 16m
OG/USDT,3,62.17%,880.01,52d 15m
GMT/BUSD,0,60.72%,1826.31,77d 2h 22m
KP3R/USDT,1,60.05%,66.88,62d 23h 18m
FLM/BTC,4,59.90%,60.43,76d 10h 52m
TRX/BUSD,0,59.73%,1914.44,88d 18h 46m
FORTH/BUSD,0,59.72%,65.50,60d 1h 37m
GMT/BUSD,0,59.60%,127.64,77d 17h 11m
GMT/BUSD,1,58.97%,78.95,27d 5h 36m
PEOPLE/USDT,1,57.73%,84.16,63d 4h 46m
MATIC/USDT,0,56.57%,1014.86,30d 23h 32m
GMT/BUSD,0,56.42%,365.79,71d 2h 40m
GMT/BUSD,0,56.26%,25.60,27d 6h 37m
GMT/BUSD,1,56.05%,22.76,27d 7h 8m
ASR/USDT,0,55.85%,294.52,40d 23h 20m
GMT/BUSD,0,55.36%,49.77,26d 21h 23m
GMT/BUSD,3,55.24%,28.03,26d 22h 8m
CTXC/USDT,2,54.92%,56.99,63d 20h 14m
UNI/BTC,0,54.13%,1013.58,48d 13h 14m
GMT/BUSD,0,52.85%,83.91,49d 19h 52m
GMT/BUSD,0,52.82%,496.72,27d 6h 4m
GMT/BUSD,0,52.66%,305.76,30d 7h 31m
GMT/BUSD,0,52.46%,438.48,27d 22h 8m
GMT/BUSD,0,51.77%,25.63,27d 8h 59m
PAXG/BTC,4,51.56%,172.19,72d 8h 4m
AAVE/BUSD,7,49.72%,182.96,30d 10h 5m
GTC/BUSD,0,49.61%,405.40,59d 20h 29m
RARE/BNB,1,49.37%,31.82,59d 15h 50m
DODO/BUSD,5,48.31%,82.34,51d 21h 17m
MATIC/USDT,1,47.14%,275.47,15d 2h 51m
COCOS/BNB,0,46.99%,180.83,47d 21h 36m
PEOPLE/BTC,1,46.92%,944.30,65d 42m
TROY/BUSD,0,46.59%,129.84,51d 4h 14m
GMT/BUSD,0,45.56%,18.75,27d 9h 27m
COCOS/USDT,1,45.18%,213.42,42d 2h 31m
GMT/BUSD,0,44.88%,18.12,28d 15m
AR/BTC,0,44.65%,4.17,62d 15h 41m
REQ/BTC,0,44.40%,21.73,52d 17h 47m
UMA/USDT,2,43.58%,116.94,30d 9h 57m
AAVE/ETH,1,43.43%,320.15,64d 8h 38m
MATIC/USDT,0,43.39%,532.89,31d 9m
GMT/USDT,2,43.38%,425.08,65d 8h 5m
SHIB/DOGE,0,42.97%,43.23,158d 23h 38m
DUSK/BTC,0,42.76%,149.55,61d 17h 28m
GMT/BUSD,1,42.31%,19.06,26d 2h 57m
ERN/BUSD,0,42.27%,152.62,31d 18h 12m
BNB/ETH,9,42.14%,259.34,103d 9h 17m
KP3R/USDT,3,41.98%,39.46,18d 23h 37m
AAVE/USDT,1,41.89%,222.54,15d 4h 17m
GMT/BUSD,0,41.70%,773.85,27d 21h 38m
FLM/BTC,0,41.54%,33.42,78d 7h 51m
KEY/USDT,0,41.54%,92.72,51d 21h 18m
GMT/BUSD,0,41.53%,18.23,28d 5h
GMT/BUSD,2,41.42%,26.33,25d 21h 46m
LINK/USDT,0,41.13%,204.96,33d 13h 17m
TRU/BTC,2,41.05%,38.06,20d 3h 14m
TRX/USDT,0,40.42%,735.02,87d 7h 12m
TCT/USDT,1,40.26%,52.55,34d 6h 43m
GMT/BUSD,0,39.84%,125.26,78d 20h 10m
THETA/USDT,0,39.33%,85.02,53d 19h 16m
BEL/BUSD,1,39.28%,121.08,47d 9h 5m
LINK/ETH,2,38.93%,174.55,65d 7h 34m
BETA/ETH,0,38.92%,30.09,46d 23h 18m
GMT/BUSD,0,38.75%,14.20,26d 18m
LAZIO/BUSD,2,38.13%,102.93,54d 12h 17m
SOL/USDT,34,38.12%,45.54,30d 8h 33m
JASMY/BTC,0,38.12%,87.54,89d 14h 48m
ANC/USDT,2,37.91%,51.17,33d 12h 32m
UNI/BNB,1,37.26%,4803.31,50d 15h 18m
ENS/USDT,1,37.04%,66.68,62d 18h 16m
ETH/USDT,191,36.51%,37631.10,26d 19h 48m
RARE/BUSD,0,36.05%,39.25,49d 17h 36m
SOL/BUSD,19,36.02%,667.61,32d 12h 24m
ATOM/BTC,0,35.77%,199.19,43d 17h 41m
PSG/BTC,1,35.72%,140.39,57d 7h 39m
FIRO/USDT,0,35.60%,317.56,1d 5h 7m
LINK/USDT,1,35.43%,45.96,64d 4h 27m
OOKI/BUSD,0,35.31%,127.63,62d 4h 15m
SAND/USDT,1,35.02%,120.63,30d 6h 13m
THETA/BTC,3,35.02%,66.22,37d 20h 45m
TRX/BTC,1,34.88%,27.69,67d 3h 27m
LINK/USDT,0,34.59%,35.08,64d 6h 35m
TRX/USDT,4,34.55%,159.21,78d 11h 30m
MATIC/BTC,0,34.50%,322.19,29d 20h 40m
GMT/BUSD,0,34.45%,61.88,28d 20h 45m
AVAX/USDT,6,34.30%,307.90,30d 4h 43m
HIGH/BTC,0,34.18%,64.14,45d 4h 19m
MDX/BUSD,0,34.14%,123.20,31d 18h 13m
SHIB/DOGE,0,34.08%,20.86,67d 3h 45m
ANC/BTC,1,33.85%,31.59,35d 5h 33m
TCT/BTC,0,33.61%,19.79,86d 1h 9m
PAXG/BTC,1,33.38%,393.59,63d 13h 6m
GMT/BUSD,0,33.34%,89.86,31d 7h 17m
REQ/BTC,0,33.13%,36.29,27d 7h 7m
CRV/BUSD,0,33.07%,953.42,28d 23h 49m
CRV/USDT,0,33.03%,357.00,17d 16h 34m
EGLD/USDT,6,32.90%,201.32,33d 1h 18m
ENS/BUSD,1,32.89%,31.07,63d 8h 11m
DODO/BTC,0,32.70%,156.60,56d 3h 18m
SOL/BTC,3,32.60%,3.55,38d 9h 18m
BNB/ETH,1,32.47%,223.94,185d 21h 17m
FIRO/BTC,0,32.34%,283.46,1d 1h 36m
DEGO/BTC,0,32.30%,169.19,26d 18h 37m
OG/USDT,0,32.25%,37.61,36d 4h 33m
ATOM/USDT,0,31.90%,573.64,32d 6h 35m
DEGO/USDT,0,31.62%,52.36,32d 22h 9m
ADA/USDT,11,31.55%,610.69,64d 10h 22m
ANC/BUSD,1,31.27%,39.43,32d 18h 39m
SOL/ETH,2,31.25%,156.27,40d 20h 44m
GMT/BUSD,0,31.11%,226.58,78d 10h 32m
QI/BUSD,0,31.04%,49.70,32d 18h 40m
AAVE/ETH,0,31.04%,121.20,52d 14h 48m
CTK/USDT,0,30.91%,222.43,42d 20h 57m
SOL/BUSD,2,30.67%,951.07,27d 5h 59m
MATIC/USDT,1,30.64%,169.90,25d 22h 10m
UNI/USDT,0,30.64%,25.08,61d 15h 40m
PAXG/BNB,0,30.20%,644.33,51d 3h 44m
TRX/BUSD,0,30.01%,1029.60,81d 14h 12m
MATIC/BUSD,0,29.78%,5519.12,15d 1h 7m
TRX/BTC,0,29.74%,138.68,68d 7h 15m
AAVE/USDT,0,29.70%,534.84,15d 7h 56m
DOGE/BTC,0,29.58%,93.71,103d 23h 51m
FORTH/USDT,1,29.44%,145.76,56d 52m
APE/BUSD,3,29.43%,293.18,27d 13h 16m
UNI/BUSD,2,29.35%,105.41,63d 1h 14m
BNB/ETH,0,29.32%,147.18,184d 20h 6m
DUSK/BTC,0,29.32%,1102.04,33d 4h 33m
TRU/USDT,4,29.21%,94.67,8d 1h 29m
SOL/USDT,1,29.06%,103.81,32d 8h 3m
IMX/BTC,0,28.95%,94.92,54d 6h 7m
KP3R/USDT,0,28.84%,50.52,55d 4h 53m
LAZIO/BUSD,2,28.80%,18.36,57d 5h 10m
ANC/BUSD,2,28.57%,26.80,53d 16h 40m
TRX/USDT,0,28.42%,132.30,81d 8h 44m
BNB/ETH,1,28.20%,186.67,65d 22h 18m
WAVES/BTC,2,28.18%,48.29,65d 6h 54m
ROSE/BTC,0,28.17%,52.48,63d 19h 47m
THETA/BUSD,4,28.14%,92.40,38d 2h 19m
BNB/ETH,0,28.11%,187.64,62d 4h 21m
SHIB/DOGE,0,28.09%,1900.22,65d 8h 16m
XMR/USDT,1,27.95%,961.69,30d 7h 36m
BNB/ETH,0,27.92%,235.02,154d 14h 27m
SHIB/DOGE,0,27.81%,15.88,99d 21h 52m
GMT/BTC,0,27.77%,17.72,57d 1h 56m
UNI/USDT,0,27.76%,40.99,36d 18h 25m
TRX/BTC,0,27.76%,222.76,65d 1h 1m
SHIB/USDT,2,27.74%,225.99,35d 54m
GMT/BUSD,0,27.73%,567.80,54d 4h 40m
JUV/USDT,0,27.69%,83.94,26d 19h 31m
UMA/BTC,0,27.55%,314.43,30d 5h 36m
CTXC/USDT,0,27.48%,235.65,15d 5h 45m
AAVE/BUSD,0,27.31%,73.47,33d 6h 22m
SHIB/DOGE,0,27.25%,393.60,65d 15h 54m
OOKI/BUSD,0,27.21%,61.29,30d 22h 4m
MATIC/BUSD,0,27.05%,50.98,14d 20h 45m
ICP/USDT,0,26.90%,2424.03,33d 18h 11m
SHIB/DOGE,0,26.77%,32.97,166d 6h 7m
SHIB/DOGE,0,26.73%,24.94,165d 13h 31m
MATIC/BUSD,0,26.72%,88.81,63d 21h 48m
RARE/BTC,0,26.68%,60.65,51d 17h 43m
