cryptoPair,copyPopularity,roi,pnl,runningTime
GMT/BUSD,1239,920.86%,8094.90,52d 17h 51m
GMT/BUSD,17,687.40%,669.15,62d 15h 27m
GMT/BUSD,8,587.51%,592.38,61d 2h 8m
GMT/BUSD,5,470.28%,503.83,60d 22h 3m
GMT/BUSD,5,331.57%,533.96,59d 15m
GMT/BUSD,1,327.90%,633.87,85d 17h 54m
GMT/BUSD,1,315.50%,422.27,51d 23h 46m
GMT/BUSD,7,312.05%,11005.74,68d 16h 36m
GMT/BUSD,1,303.70%,1476.46,86d 1h 24m
GMT/BUSD,6,293.98%,1056.17,55d 2h 23m
GMT/BUSD,0,243.08%,807.25,55d 13h 26m
GMT/BUSD,1,241.83%,457.92,55d 20h 6m
GMT/BUSD,0,240.52%,645.18,57d 18h 27m
GMT/BUSD,0,236.41%,465.22,57d 13h 5m
GMT/BUSD,0,226.08%,851.28,61d 19h 13m
GMT/BUSD,1,191.51%,332.05,49d 11h 9m
GMT/BUSD,0,174.71%,402.79,86d 10h 50m
GMT/BUSD,1,160.42%,705.94,47d 15h 8m
GMT/BUSD,0,146.07%,886.05,70d 10h 3m
ANC/USDT,45,130.25%,53.88,57d 17h 49m
GMT/BUSD,0,122.30%,322.39,75d 11h 9m
GMT/BUSD,0,115.91%,390.22,74d 2h 48m
GMT/BUSD,0,110.10%,592.66,82d 18h 28m
GMT/BUSD,0,109.10%,576.40,85d 17h 57m
GMT/BUSD,0,101.15%,408.56,74d 7h 40m
GMT/BUSD,0,98.32%,276.30,77d 21h 33m
ANC/BNB,6,95.80%,86.75,59d 18h 13m
PEOPLE/USDT,2,88.98%,720.75,56d 20h 10m
UMA/BUSD,1,87.59%,257.83,64d 9h 38m
GMT/BUSD,0,85.56%,473.62,71d 15h 4m
GMT/BUSD,0,85.48%,417.50,76d 19h 7m
GMT/BUSD,1,82.79%,68.25,76d 7h 19m
TCT/BTC,4,77.61%,29.02,61d 18h 47m
GMT/BUSD,0,75.38%,1309.77,79d 9h 21m
FORTH/BUSD,0,75.32%,87.29,46d 4h 52m
MATIC/USDT,9,73.67%,496.38,25d 17h 22m
DYDX/USDT,1,71.30%,641.48,27d 16h 12m
CVX/BUSD,0,67.33%,2606.18,28d 11h 58m
TRX/BUSD,2,66.06%,307.57,97d 15h 23m
GMT/BUSD,9,62.86%,133.09,26d 15h 16m
KP3R/USDT,0,60.94%,67.88,62d 11h 18m
MATIC/USDT,0,60.86%,1091.84,30d 11h 32m
GMT/BUSD,0,60.83%,1829.45,76d 14h 22m
ASR/USDT,3,60.60%,41.33,52d 14h 27m
FLM/BTC,3,60.14%,60.19,75d 22h 53m
TRX/BUSD,0,59.89%,1919.84,88d 6h 46m
GMT/BUSD,0,59.70%,127.86,77d 5h 11m
GMT/BUSD,1,59.61%,79.81,26d 17h 36m
OG/USDT,3,59.60%,843.58,51d 12h 15m
PEOPLE/USDT,1,58.00%,84.55,62d 16h 46m
UNI/BTC,0,57.91%,1075.51,48d 1h 14m
FORTH/BUSD,0,57.76%,63.35,59d 13h 37m
GMT/BUSD,0,56.86%,25.87,26d 18h 37m
GMT/BUSD,1,56.64%,23.00,26d 19h 8m
GMT/BUSD,0,56.54%,366.55,70d 14h 40m
GMT/BUSD,0,55.98%,50.33,26d 9h 23m
GMT/BUSD,3,55.84%,28.33,26d 10h 8m
GMT/BUSD,0,53.16%,308.64,29d 19h 31m
GMT/BUSD,0,53.09%,443.78,27d 10h 8m
AAVE/BUSD,7,53.04%,195.16,29d 22h 5m
GMT/BUSD,0,53.02%,84.19,49d 7h 52m
GMT/BUSD,0,52.90%,497.53,26d 18h 4m
GMT/BUSD,0,52.35%,25.91,26d 20h 59m
PAXG/BTC,4,52.32%,173.35,71d 20h 4m
CTXC/USDT,2,52.07%,54.04,63d 8h 14m
MATIC/USDT,1,51.41%,300.43,14d 14h 52m
AR/BTC,0,50.21%,4.65,62d 3h 41m
RARE/BNB,1,49.99%,32.21,59d 3h 50m
ASR/USDT,0,49.68%,262.03,40d 11h 20m
DODO/BUSD,5,49.32%,84.07,51d 9h 17m
GTC/BUSD,0,47.40%,387.34,59d 8h 29m
AAVE/USDT,1,47.26%,251.08,14d 16h 17m
COCOS/BNB,0,47.12%,181.23,47d 9h 36m
PEOPLE/BTC,1,46.93%,936.96,64d 12h 42m
TROY/BUSD,0,46.89%,130.66,50d 16h 15m
GMT/BUSD,0,46.11%,18.97,26d 21h 27m
REQ/BTC,0,45.97%,22.32,52d 5h 47m
GMT/BUSD,0,45.43%,18.34,27d 12h 15m
MATIC/USDT,0,45.34%,556.87,30d 12h 9m
COCOS/USDT,1,45.17%,213.36,41d 14h 31m
UMA/USDT,2,43.76%,117.42,29d 21h 57m
GMT/USDT,2,43.71%,428.32,64d 20h 5m
AAVE/ETH,1,43.62%,315.78,63d 20h 38m
BNB/ETH,9,43.59%,263.50,102d 21h 17m
GMT/BUSD,0,43.33%,18.63,25d 13h 47m
GMT/BUSD,1,42.85%,19.30,25d 14h 57m
KEY/USDT,0,42.67%,95.25,51d 9h 18m
SHIB/DOGE,0,42.20%,42.08,158d 11h 38m
GMT/BUSD,0,42.06%,18.47,27d 17h
GMT/BUSD,2,41.97%,26.68,25d 9h 47m
ERN/BUSD,0,41.95%,151.48,31d 6h 12m
GMT/BUSD,0,41.91%,777.85,27d 9h 38m
FLM/BTC,0,41.87%,33.42,77d 19h 51m
LINK/USDT,0,41.65%,207.59,33d 1h 17m
LINK/ETH,2,41.62%,183.28,64d 19h 34m
TRU/BTC,2,41.34%,38.03,19d 15h 14m
TRX/USDT,0,40.62%,738.65,86d 19h 12m
DUSK/BTC,0,40.54%,140.65,61d 5h 28m
GMT/BUSD,0,39.94%,125.58,78d 8h 10m
THETA/USDT,0,39.91%,86.27,53d 7h 16m
BEL/BUSD,1,39.75%,122.52,46d 21h 5m
UNI/BNB,1,39.64%,5107.51,50d 3h 18m
TCT/USDT,0,39.59%,51.68,33d 18h 43m
KP3R/USDT,3,39.52%,37.15,18d 11h 37m
BETA/ETH,0,39.50%,30.00,46d 11h 19m
GMT/BUSD,0,39.26%,14.39,25d 12h 18m
JASMY/BTC,0,38.03%,86.65,89d 2h 48m
SOL/USDT,34,37.83%,45.18,29d 20h 33m
ENS/USDT,1,37.49%,67.48,62d 6h 16m
ANC/USDT,2,36.98%,49.92,33d 32m
THETA/BTC,3,36.39%,68.28,37d 8h 45m
MATIC/BTC,0,36.37%,336.91,29d 8h 40m
AVAX/USDT,6,36.34%,326.21,29d 16h 44m
LINK/USDT,1,36.00%,46.70,63d 16h 27m
RARE/BUSD,0,35.74%,38.91,49d 5h 36m
SOL/BUSD,19,35.63%,660.34,32d 24m
OOKI/BUSD,0,35.46%,128.16,61d 16h 15m
LINK/USDT,0,35.18%,35.68,63d 18h 35m
TRX/BTC,1,35.16%,27.69,66d 15h 27m
SAND/USDT,1,35.08%,120.82,29d 18h 13m
MDX/BUSD,0,35.06%,126.49,31d 6h 13m
TRX/USDT,4,34.71%,159.95,77d 23h 30m
ETH/USDT,189,34.59%,35649.09,26d 7h 48m
ATOM/BTC,0,34.58%,191.06,43d 5h 41m
GMT/BUSD,0,34.55%,62.06,28d 8h 45m
LAZIO/BUSD,2,34.46%,93.01,54d 17m
HIGH/BTC,0,34.25%,63.75,44d 16h 19m
PAXG/BTC,1,34.16%,399.63,63d 1h 6m
QI/BUSD,0,33.96%,54.37,32d 6h 40m
BNB/ETH,1,33.84%,229.27,185d 9h 17m
SHIB/DOGE,0,33.76%,20.48,66d 15h 45m
GMT/BUSD,0,33.70%,90.83,30d 19h 17m
CRV/USDT,0,33.65%,363.67,17d 4h 34m
TCT/BTC,0,33.61%,19.63,85d 13h 9m
ENS/BUSD,1,33.48%,31.63,62d 20h 11m
REQ/BTC,0,33.38%,36.28,26d 19h 7m
ANC/BTC,1,33.17%,30.72,34d 17h 33m
CRV/BUSD,0,33.08%,953.83,28d 11h 49m
DODO/BTC,0,32.73%,155.43,55d 15h 18m
AAVE/ETH,0,32.71%,125.43,52d 2h 48m
SOL/BTC,3,32.61%,3.52,37d 21h 18m
AAVE/USDT,0,32.45%,584.28,14d 19h 57m
CTK/USDT,0,32.44%,233.45,42d 8h 57m
ADA/USDT,10,32.20%,623.28,63d 22h 22m
DEGO/BTC,0,31.97%,166.14,26d 6h 37m
SOL/ETH,2,31.64%,155.42,40d 8h 45m
ATOM/USDT,0,31.49%,566.26,31d 18h 35m
DEGO/USDT,0,31.48%,52.13,32d 10h 9m
PAXG/BNB,0,31.43%,670.29,50d 15h 44m
UNI/USDT,0,31.40%,25.71,61d 3h 40m
PSG/BTC,1,31.25%,121.86,56d 19h 39m
GMT/BUSD,0,31.22%,227.35,77d 22h 32m
EGLD/USDT,6,30.93%,189.25,32d 13h 18m
MATIC/USDT,1,30.79%,170.70,25d 10h 10m
FARM/USDT,0,30.77%,628.80,61d 10h 14m
ANC/BUSD,1,30.75%,38.77,32d 6h 39m
FARM/USDT,0,30.72%,288.00,36d 19h 21m
BNB/ETH,0,30.67%,151.20,184d 8h 6m
APE/BUSD,3,30.61%,304.93,27d 1h 16m
KP3R/USDT,0,30.51%,53.46,54d 16h 53m
MATIC/BUSD,0,30.44%,5641.11,14d 13h 7m
TRX/BUSD,0,30.23%,1037.06,81d 2h 12m
SOL/BUSD,2,30.09%,933.34,26d 17h 59m
WAVES/BTC,2,29.70%,50.49,64d 18h 54m
TRX/BTC,0,29.63%,137.01,67d 19h 15m
UNI/BUSD,2,29.53%,106.04,62d 13h 15m
DOGE/BTC,0,29.43%,92.46,103d 11h 51m
OG/USDT,0,29.41%,34.30,35d 16h 33m
BNB/ETH,1,29.26%,190.20,65d 10h 18m
FARM/BTC,2,29.20%,33.92,15d 44m
TRU/USDT,4,29.10%,94.31,7d 13h 29m
BNB/ETH,0,29.05%,240.19,154d 2h 27m
BNB/ETH,0,29.05%,190.45,61d 16h 21m
IMX/BTC,0,28.97%,94.23,53d 18h 8m
SOL/USDT,1,28.75%,102.68,31d 20h 3m
TRX/USDT,0,28.66%,133.43,80d 20h 44m
TRX/BTC,0,28.56%,227.31,64d 13h 1m
THETA/BUSD,4,28.55%,93.74,37d 14h 19m
ANC/BUSD,2,28.48%,26.72,53d 4h 40m
DUSK/BTC,0,28.44%,1060.37,32d 16h 33m
GMT/BTC,0,28.22%,17.87,56d 13h 56m
UNI/USDT,0,28.19%,41.62,36d 6h 25m
FORTH/USDT,1,28.12%,139.25,55d 12h 52m
SHIB/DOGE,0,28.09%,1883.15,64d 20h 17m
UMA/BTC,0,28.05%,317.67,29d 17h 36m
GMT/BUSD,0,28.02%,573.79,53d 16h 40m
XMR/USDT,1,27.72%,953.85,29d 19h 36m
AAVE/BUSD,0,27.68%,74.46,32d 18h 23m
ROSE/BTC,0,27.67%,51.13,63d 7h 47m
SHIB/DOGE,0,27.66%,15.66,99d 9h 52m
MATIC/BUSD,0,27.39%,51.63,14d 8h 45m
MATIC/BUSD,0,27.33%,90.85,63d 9h 49m
OOKI/BUSD,0,27.30%,61.49,30d 10h 4m
RARE/BTC,0,27.27%,61.50,51d 5h 43m
ICP/USDT,0,27.19%,2450.05,33d 6h 11m
SHIB/DOGE,0,26.94%,385.67,65d 3h 54m
SHIB/USDT,2,26.92%,219.35,34d 12h 54m
KEY/USDT,0,26.73%,48.11,42d 5h 54m
QI/BTC,0,26.55%,598.18,19d 4h 59m
FIRO/USDT,0,26.53%,236.64,17h 7m
SHIB/DOGE,0,26.24%,32.03,165d 18h 7m
SOL/BUSD,0,26.14%,77.85,32d 20h 54m
SHIB/DOGE,0,26.07%,24.11,165d 1h 31m
DOGE/BTC,3,25.86%,13.53,108d 10h 16m
ADA/BTC,0,25.80%,129.81,72d 4h 42m
BEL/BNB,0,25.76%,46.76,46d 11h 31m
MATIC/BUSD,0,25.74%,229.17,55d 14h 24m
SLP/USDT,2,25.67%,27.30,32d 2h 16m
TRX/BTC,1,25.44%,472.12,61d 12h 37m
KP3R/USDT,0,25.40%,90.03,56d 14h 2m
SOL/BUSD,0,25.08%,228.62,31d 18h 26m
AAVE/BTC,0,25.08%,1863.49,22d 46m
DEGO/BUSD,0,25.07%,120.46,9d 20h 10m
ADA/BTC,1,25.06%,464.29,63d 16h 11m
SAND/BUSD,0,25.04%,59.91,64d 2h 33m
AAVE/BTC,0,25.01%,59.91,58d 6h 46m
TRX/BTC,0,24.94%,22.84,69d 15h 14m
CHZ/BNB,1,24.91%,464.70,65d 11h 19m
FORTH/USDT,0,24.85%,14927.91,59d 26m
TCT/BTC,0,24.83%,590.58,20d 8h 30m
MATIC/BUSD,0,24.79%,70.77,32d 12h 24m
RARE/BTC,0,24.75%,119.98,15d 9h 28m
UNI/USDT,0,24.75%,111.35,45d 1h 51m
ADA/BTC,0,24.75%,28.36,72d 12h 47m
SHIB/BUSD,0,24.73%,83.54,48d 22h 39m
SHIB/DOGE,0,24.69%,10.44,64d 1h 34m
AVAX/ETH,0,24.50%,178.74,50d 8h 58m
DATA/USDT,0,24.50%,83.22,16d 20h 18m
ETH/USDT,2,24.50%,43.77,29d 14h 36m
ANT/USDT,0,24.46%,29.76,54d 8h 39m
ATOM/BTC,0,24.45%,67.37,48d 12h 17m
UNI/BUSD,0,24.38%,1141.09,52d 2h 32m
GMT/BUSD,0,24.34%,10.89,25d 7h 6m
GMT/BUSD,0,24.29%,552.81,76d 10h 6m
TROY/USDT,0,24.29%,71.01,54d 16h 53m
MDT/BTC,0,24.28%,10.46,65d 14h 20m
ADA/BTC,1,24.15%,97.58,76d 16h 25m
AAVE/BUSD,0,24.02%,33.74,24d 8h 7m
ATOM/USDT,0,24.02%,107.78,32d 7h 59m
THETA/BUSD,0,23.98%,55.93,37d 12h 11m
ATOM/BTC,0,23.95%,76.80,28d 8h 44m
KEY/USDT,0,23.91%,21.52,33d 9h 20m
TRX/BTC,0,23.80%,56.49,73d 19h 11m
VOXEL/BUSD,0,23.79%,87.32,31d 16h 4m
ADA/ETH,0,23.71%,164.76,87d 8h 39m
UNI/BUSD,1,23.69%,113.69,12d 19h 51m
LAZIO/BUSD,2,23.61%,15.05,56d 17h 10m
KEY/ETH,0,23.57%,100.16,33d 17h 7m
JUV/USDT,0,23.53%,71.33,26d 7h 31m
SHIB/DOGE,0,23.50%,13.23,55d 10h 50m
BNB/ETH,0,23.35%,17.76,169d 3h 35m
MATIC/BUSD,0,23.21%,217.55,57d 15h 28m
ALPACA/BTC,1,23.20%,42.40,68d 5h 2m
ATOM/USDT,0,23.12%,87.22,40d 5h 7m
ADA/USDT,6,22.97%,20.49,63d 17h 44m
MATIC/BTC,0,22.93%,133.79,75d 2h 30m
SHIB/DOGE,0,22.85%,7.00,189d 5h 53m
MDX/USDT,1,22.83%,412.05,14d 10h 20m
UNI/BNB,0,22.83%,48.87,15d 17h 1m
DATA/BTC,0,22.82%,80.86,21d 18h 26m
MATIC/USDT,1,22.82%,10.27,8d 15h 54m
XRP/BTC,1,22.80%,20.86,160d 11h 46m
SHIB/DOGE,1,22.72%,6.70,97d 17h 47m
JASMY/BUSD,0,22.71%,10.23,61d 12h 21m
BNB/ETH,9,22.62%,38336.94,93d 22h 19m
CTXC/USDT,0,22.58%,193.68,14d 17h 45m
ARDR/USDT,0,22.56%,60.93,31d 7h
ARPA/USDT,2,22.56%,14.23,43d 12h 53m
MATIC/BUSD,0,22.53%,365.58,47d 23h 27m
ETH/BUSD,39,22.51%,79.53,29d 19h 14m
JASMY/BTC,0,22.48%,149.81,42d 13h 21m
TRX/BTC,1,22.48%,84.60,65d 1h 42m
TROY/USDT,0,22.46%,90.94,58d 14h 50m
ANC/BUSD,0,22.34%,201.83,25d 8h 13m
LINA/BTC,0,22.34%,20.28,43d 12h 8m
GMT/BUSD,0,22.30%,12.66,24d 6h 6m
GMT/USDT,0,22.02%,36.94,48d 1h 13m
GMT/BUSD,0,22.00%,9.89,25d 4h 3m
DOT/BTC,2,21.91%,13.26,64d 13h 48m
SHIB/DOGE,0,21.89%,36.78,79d 8h 25m
MATIC/USDT,0,21.88%,44.30,33d 16h 58m
GMT/BUSD,0,21.82%,104.03,39d 22h 21m
JASMY/ETH,0,21.80%,68.33,40d 12h 7m
GMT/BUSD,0,21.75%,13.22,24d 7h 54m
GMT/BUSD,0,21.73%,25.89,22d 17h 22m
XMR/USDT,0,21.72%,47.08,29d 10h 22m
SHIB/DOGE,0,21.68%,39.81,33d 13h 17m
UMA/BUSD,0,21.66%,58.08,24d 17h 30m
ALICE/BUSD,0,21.65%,19.62,62d 20h 15m
KP3R/USDT,0,21.64%,438.53,14d 18h 11m
GMT/BUSD,0,21.56%,9.80,22d 4h 18m
XMR/BTC,0,21.55%,119.59,57d 16h 36m
GMT/BNB,0,21.53%,94.73,47d 8h 23m
ETH/BUSD,10,21.51%,331.66,25d 22h 45m
ETH/BUSD,0,21.47%,56.60,29d 19h 16m
MATIC/USDT,0,21.43%,1930.60,11d 12h 12m
GMT/BUSD,0,21.40%,28.86,33d 16h 17m
ICP/USDT,0,21.37%,76.83,32d 10h 22m
DYDX/BUSD,0,21.32%,52.43,49d 11h
MATIC/BUSD,0,21.26%,118.42,8d 12h 43m
ENS/USDT,0,21.24%,146.70,49d 6h 48m
HIGH/USDT,2,21.21%,301.49,7d 8h 28m
MATIC/USDT,0,21.21%,96.63,1d 15h 19m
ADA/BTC,0,21.20%,67.97,136d 11h 11m
SHIB/DOGE,0,21.16%,6.03,72d 6h 34m
GMT/BUSD,0,21.15%,305.75,31d 18h 29m
GMT/BUSD,1,21.14%,19.02,22d 7h 53m
SOL/USDT,0,21.14%,66.42,30d 6h 43m
BNB/ETH,0,21.08%,38.80,185d 14h 9m
COCOS/USDT,0,21.07%,33.93,31d 12h 6m
TCT/BTC,0,21.07%,7.07,51d 11h 41m
XMR/BTC,0,21.03%,1116.84,28d 21h
OOKI/BNB,0,21.02%,160.44,14d 7h 39m
QI/BTC,0,20.98%,3.89,31d 16h 55m
