cryptoPair,copyPopularity,roi,pnl,runningTime
GMT/BUSD,1191,918.86%,8077.27,51d 16h 51m
GMT/BUSD,17,685.84%,667.63,61d 14h 27m
GMT/BUSD,8,585.67%,590.52,60d 1h 8m
GMT/BUSD,5,468.39%,501.80,59d 21h 3m
GMT/BUSD,5,329.46%,530.55,57d 23h 15m
GMT/BUSD,1,327.04%,632.22,84d 16h 54m
GMT/BUSD,1,313.53%,419.63,50d 22h 46m
GMT/BUSD,7,310.96%,10967.06,67d 15h 36m
GMT/BUSD,1,302.85%,1472.34,85d 24m
GMT/BUSD,6,291.85%,1048.50,54d 1h 23m
GMT/BUSD,0,240.81%,799.71,54d 12h 26m
GMT/BUSD,1,239.87%,454.21,54d 19h 6m
GMT/BUSD,0,238.58%,639.98,56d 17h 27m
GMT/BUSD,0,234.44%,461.33,56d 12h 5m
GMT/BUSD,0,224.03%,843.57,60d 18h 13m
GMT/BUSD,1,189.01%,327.71,48d 10h 9m
GMT/BUSD,0,173.94%,401.01,85d 9h 49m
GMT/BUSD,1,158.78%,698.73,46d 14h 8m
GMT/BUSD,0,145.02%,879.66,69d 9h 3m
ANC/USDT,44,129.06%,53.39,56d 16h 49m
GMT/BUSD,0,121.50%,320.29,74d 10h 9m
GMT/BUSD,0,115.07%,387.38,73d 1h 48m
GMT/BUSD,0,109.24%,588.05,81d 17h 28m
GMT/BUSD,0,108.24%,571.86,84d 16h 57m
GMT/BUSD,0,100.31%,405.15,73d 6h 40m
GMT/BUSD,0,97.56%,274.15,76d 20h 33m
ANC/BNB,6,94.78%,83.80,58d 17h 13m
PEOPLE/USDT,2,88.48%,716.74,55d 19h 10m
GMT/BUSD,0,84.68%,413.61,75d 18h 7m
GMT/BUSD,0,84.68%,468.76,70d 14h 4m
UMA/BUSD,1,84.67%,249.23,63d 8h 38m
GMT/BUSD,1,82.04%,67.63,75d 6h 18m
FORTH/BUSD,0,75.25%,87.20,45d 3h 52m
TCT/BTC,3,74.96%,27.53,60d 17h 47m
GMT/BUSD,0,74.47%,1294.12,78d 8h 21m
TRX/BUSD,1,65.19%,303.53,96d 14h 23m
MATIC/USDT,9,63.75%,429.50,24d 16h 22m
CVX/BUSD,0,63.03%,2439.75,27d 10h 58m
GMT/BUSD,0,60.07%,1806.82,75d 13h 22m
FLM/BTC,3,60.06%,59.04,74d 21h 52m
ASR/USDT,2,59.68%,40.70,51d 13h 27m
TRX/BUSD,0,59.01%,1891.64,87d 5h 46m
GMT/BUSD,0,58.93%,126.22,76d 4h 11m
FORTH/BUSD,0,58.49%,64.16,58d 12h 37m
GMT/BUSD,9,58.00%,122.81,25d 14h 16m
OG/USDT,3,57.85%,818.82,50d 11h 15m
PEOPLE/USDT,1,57.82%,84.29,61d 15h 46m
GMT/BUSD,0,55.68%,361.03,69d 13h 40m
