cryptoPair,copyPopularity,roi,pnl,runningTime
GMT/BUSD,1113,916.75%,8058.73,49d 9h 51m
GMT/BUSD,15,684.14%,665.97,59d 7h 27m
GMT/BUSD,8,583.66%,588.49,57d 18h 8m
GMT/BUSD,5,466.33%,499.60,57d 14h 4m
GMT/BUSD,5,327.15%,526.83,55d 16h 15m
GMT/BUSD,0,326.11%,630.42,82d 9h 54m
GMT/BUSD,1,311.41%,416.80,48d 15h 46m
GMT/BUSD,7,309.78%,10925.48,65d 8h 36m
GMT/BUSD,1,301.93%,1467.84,82d 17h 24m
GMT/BUSD,6,289.39%,1039.65,51d 18h 23m
GMT/BUSD,0,238.45%,791.88,52d 5h 26m
GMT/BUSD,1,237.74%,450.17,52d 12h 6m
GMT/BUSD,0,236.46%,634.30,54d 10h 27m
GMT/BUSD,0,232.28%,457.09,54d 5h 5m
GMT/BUSD,0,221.83%,835.28,58d 11h 13m
GMT/BUSD,1,186.32%,323.05,46d 3h 9m
GMT/BUSD,0,173.09%,399.06,83d 2h 50m
GMT/BUSD,1,156.29%,687.74,44d 7h 8m
GMT/BUSD,0,143.89%,872.79,67d 2h 3m
ANC/USDT,43,131.92%,54.57,54d 9h 49m
GMT/BUSD,0,120.63%,317.99,72d 3h 9m
GMT/BUSD,0,114.16%,384.33,70d 18h 48m
GMT/BUSD,0,108.32%,583.09,79d 10h 28m
GMT/BUSD,0,107.31%,566.98,82d 9h 57m
GMT/BUSD,0,99.39%,401.43,70d 23h 41m
GMT/BUSD,0,96.73%,271.83,74d 13h 33m
ANC/BNB,6,95.62%,84.51,56d 10h 13m
PEOPLE/USDT,2,88.56%,717.37,53d 12h 11m
UMA/BUSD,1,85.93%,252.92,61d 1h 38m
GMT/BUSD,0,83.81%,409.36,73d 11h 7m
GMT/BUSD,0,83.73%,463.52,68d 7h 4m
GMT/BUSD,1,81.24%,66.96,72d 23h 19m
GMT/BUSD,0,73.51%,1277.29,76d 1h 21m
TCT/BTC,3,70.02%,26.06,58d 10h 48m
FORTH/BUSD,0,68.38%,79.24,42d 20h 53m
TRX/BUSD,1,64.42%,299.93,94d 7h 23m
ASR/USDT,2,63.05%,43.00,49d 6h 28m
OG/USDT,3,61.40%,869.11,48d 4h 15m
GMT/BUSD,0,59.25%,1782.13,73d 6h 22m
FLM/BTC,3,59.08%,58.84,72d 14h 53m
TRX/BUSD,0,58.41%,1872.36,84d 22h 46m
GMT/BUSD,0,58.11%,124.45,73d 21h 11m
KP3R/USDT,0,56.41%,62.82,59d 3h 18m
PEOPLE/USDT,1,56.39%,82.20,59d 8h 46m
GMT/BUSD,0,54.76%,355.00,67d 6h 40m
CVX/BUSD,0,54.48%,2108.82,25d 3h 58m
FORTH/BUSD,0,53.84%,59.06,56d 5h 37m
MATIC/USDT,9,53.10%,357.76,22d 9h 22m
CTXC/USDT,2,53.08%,55.09,60d 14m
PAXG/BTC,4,52.88%,174.34,68d 12h 5m
GMT/BUSD,9,52.78%,111.75,23d 7h 17m
ASR/USDT,0,52.72%,278.07,37d 3h 20m
RARE/BNB,1,49.99%,31.44,55d 19h 50m
GMT/BUSD,1,49.84%,66.73,23d 9h 36m
GMT/BUSD,0,49.19%,78.11,45d 23h 52m
DYDX/USDT,1,48.44%,435.87,24d 8h 12m
REQ/BTC,0,48.20%,23.29,48d 21h 47m
GMT/BUSD,0,47.87%,450.18,23d 10h 4m
GMT/BUSD,0,47.84%,21.77,23d 10h 37m
GMT/BUSD,1,47.70%,19.37,23d 11h 8m
GTC/BUSD,0,47.52%,388.35,56d 29m
COCOS/BNB,0,47.04%,176.60,44d 1h 36m
PEOPLE/BTC,1,46.93%,932.47,61d 4h 42m
GMT/BUSD,3,46.80%,23.75,23d 2h 8m
GMT/BUSD,0,46.61%,41.91,23d 1h 23m
LINK/ETH,2,46.04%,193.00,61d 11h 34m
GMT/BUSD,0,45.66%,265.13,26d 11h 31m
BNB/ETH,9,45.20%,260.05,99d 13h 17m
GMT/USDT,25,44.60%,60.13,22d 22h 27m
TROY/BUSD,0,44.19%,123.15,47d 8h 15m
GMT/BUSD,0,43.55%,21.56,23d 12h 59m
GMT/BUSD,0,43.50%,363.56,24d 2h 8m
UNI/BTC,0,43.48%,803.80,44d 17h 14m
AAVE/ETH,1,43.06%,296.76,60d 12h 38m
UMA/USDT,1,42.22%,113.29,26d 13h 58m
COCOS/USDT,0,42.10%,198.88,38d 6h 32m
DUSK/BTC,0,41.96%,144.89,57d 21h 28m
DODO/BUSD,5,41.54%,70.80,48d 1h 17m
SHIB/DOGE,0,41.41%,42.29,155d 3h 38m
FLM/BTC,0,40.43%,32.11,74d 11h 51m
LINK/USDT,0,40.04%,199.55,29d 17h 18m
THETA/USDT,0,39.82%,86.07,49d 23h 16m
GMT/USDT,10,39.67%,1202.42,22d 11h 55m
GMT/BUSD,0,39.29%,1017.25,25d 2h 3m
TRU/BTC,2,39.20%,35.89,16d 7h 14m
TRX/USDT,0,38.90%,707.40,83d 11h 12m
BEL/BUSD,1,38.54%,118.78,43d 13h 5m
GMT/USDT,2,38.44%,376.65,61d 12h 5m
GMT/BUSD,0,38.39%,120.69,75d 10m
THETA/BTC,3,38.36%,71.63,34d 45m
CTK/USDT,0,38.36%,207.09,55d 17h
JASMY/BTC,0,38.34%,86.94,85d 18h 48m
AAVE/BUSD,6,38.23%,140.68,26d 14h 5m
BETA/ETH,0,37.99%,27.46,43d 3h 19m
GMT/BUSD,0,37.85%,15.58,23d 13h 28m
GMT/BUSD,0,37.40%,694.12,24d 1h 38m
GMT/BUSD,0,37.20%,15.02,24d 4h 15m
ERN/BUSD,0,36.52%,131.87,27d 22h 12m
MATIC/USDT,0,36.25%,650.40,27d 3h 32m
OOKI/BUSD,0,36.06%,130.33,58d 8h 15m
KEY/USDT,0,36.03%,80.42,48d 1h 18m
ANC/USDT,2,35.81%,48.35,29d 16h 32m
LINK/USDT,1,35.38%,45.89,60d 8h 27m
BNB/ETH,1,35.37%,228.05,182d 1h 17m
GMT/BUSD,0,35.21%,15.14,22d 5h 47m
KP3R/USDT,3,35.10%,32.99,15d 3h 37m
PAXG/BTC,1,35.09%,408.53,59d 17h 6m
LAZIO/BUSD,2,34.99%,94.44,50d 16h 17m
GMT/BUSD,1,34.72%,15.64,22d 6h 57m
LINK/USDT,0,34.58%,35.07,60d 10h 35m
TRX/BTC,1,34.52%,27.05,63d 7h 27m
SOL/USDT,29,34.24%,40.90,26d 12h 33m
ENS/USDT,1,34.02%,61.25,58d 22h 16m
GMT/BUSD,0,33.97%,14.92,24d 9h
TRU/BTC,0,33.81%,13.99,15d 22h 42m
GMT/BUSD,2,33.66%,21.39,22d 1h 47m
PAXG/BNB,0,33.44%,695.90,47d 7h 44m
TRX/USDT,4,33.38%,153.81,74d 15h 30m
SHIB/DOGE,0,33.29%,20.68,63d 7h 45m
ATOM/BTC,0,32.83%,180.48,39d 21h 41m
MDX/BUSD,0,32.75%,118.18,27d 22h 13m
DODO/BTC,0,32.67%,154.46,52d 7h 18m
REQ/BTC,0,32.41%,35.06,23d 11h 8m
SOL/BUSD,16,32.35%,599.61,28d 16h 24m
SAND/USDT,1,32.20%,110.92,26d 10h 14m
BNB/ETH,0,32.17%,150.92,181d 6m
GMT/BUSD,0,32.08%,57.62,25d 45m
ANC/BTC,1,31.89%,29.39,31d 9h 33m
CTK/USDT,0,31.80%,228.84,39d 57m
ADA/USDT,8,31.78%,615.18,60d 14h 22m
GMT/BUSD,0,31.52%,11.55,22d 4h 18m
TCT/BTC,0,31.37%,18.23,82d 5h 9m
SOL/ETH,2,31.30%,146.33,37d 45m
PSG/BTC,1,31.16%,120.93,53d 11h 39m
BNB/ETH,0,30.63%,241.04,150d 18h 27m
RARE/BUSD,0,30.56%,33.27,45d 21h 36m
MATIC/USDT,0,30.50%,374.55,27d 4h 9m
BNB/ETH,1,30.41%,188.16,62d 2h 18m
ATOM/USDT,0,30.20%,542.96,28d 10h 36m
ANC/BUSD,0,30.08%,37.93,28d 22h 39m
ENS/BUSD,1,29.99%,28.33,59d 12h 11m
BNB/ETH,0,29.93%,186.77,58d 8h 21m
AR/BTC,0,29.79%,2.74,58d 19h 41m
ANC/BUSD,2,29.78%,27.95,49d 20h 40m
MATIC/USDT,1,29.66%,164.48,22d 2h 10m
GMT/BUSD,0,29.61%,215.64,74d 14h 33m
AVAX/USDT,6,29.44%,264.26,26d 8h 44m
TRX/BTC,0,29.28%,134.79,64d 11h 15m
OG/USDT,0,29.14%,33.97,32d 8h 34m
DOGE/BTC,0,29.13%,91.08,100d 3h 51m
IMX/BTC,0,28.97%,93.76,50d 10h 8m
ETH/USDT,169,28.86%,29752.01,22d 23h 48m
AAVE/USDT,1,28.84%,153.22,11d 8h 17m
MATIC/USDT,1,28.63%,167.31,11d 6h 52m
TRX/BUSD,0,28.54%,979.09,77d 18h 13m
UNI/BNB,1,28.44%,3576.65,46d 19h 19m
DUSK/BTC,0,28.39%,1053.34,29d 8h 33m
GMT/BUSD,0,28.27%,76.20,27d 11h 17m
SHIB/DOGE,0,28.09%,1928.50,61d 12h 17m
THETA/BUSD,4,28.07%,92.17,34d 6h 19m
APE/BUSD,3,28.00%,278.92,23d 17h 17m
JASMY/BTC,0,27.82%,184.47,39d 5h 21m
HIGH/BTC,0,27.65%,51.23,41d 8h 19m
DOGE/BTC,3,27.54%,14.34,105d 2h 16m
ADA/ETH,0,27.53%,182.08,84d 39m
WAVES/BTC,2,27.53%,46.58,61d 10h 54m
DEGO/BTC,0,27.50%,142.20,22d 22h 38m
UMA/BTC,0,27.47%,309.52,26d 9h 36m
TRX/BTC,0,27.33%,216.54,61d 5h 1m
SHIB/DOGE,0,26.99%,15.65,96d 1h 52m
AAVE/ETH,0,26.87%,98.09,48d 18h 48m
CRV/BUSD,0,26.84%,773.92,25d 3h 49m
SOL/BTC,3,26.75%,2.88,34d 13h 18m
TRX/USDT,0,26.75%,124.53,77d 12h 44m
MATIC/BTC,0,26.52%,244.47,26d 40m
SHIB/DOGE,0,26.34%,386.28,61d 19h 54m
ROSE/BTC,0,26.29%,48.34,59d 23h 47m
SOL/BUSD,2,26.26%,814.48,23d 9h 59m
XMR/USDT,0,26.10%,928.44,26d 11h 41m
SOL/USDT,1,26.07%,93.12,28d 12h 3m
XMR/USDT,1,26.01%,894.86,26d 11h 36m
ADA/BTC,0,25.83%,129.34,68d 20h 42m
AAVE/BTC,0,25.81%,13.24,61d 20h 6m
SHIB/DOGE,0,25.76%,32.21,162d 10h 7m
OOKI/BUSD,0,25.74%,57.99,27d 2h 4m
QI/BUSD,0,25.69%,41.14,28d 22h 40m
SHIB/USDT,1,25.67%,209.12,31d 4h 54m
KP3R/USDT,0,25.66%,44.96,51d 8h 53m
OGN/BNB,0,25.54%,97.75,86d 9h 13m
SHIB/DOGE,0,25.49%,24.14,161d 17h 31m
RARE/BTC,0,25.46%,57.14,47d 21h 43m
UNI/USDT,0,25.43%,20.82,57d 19h 40m
UNI/BUSD,2,25.33%,90.96,59d 5h 15m
GMT/BTC,0,25.29%,15.93,53d 5h 56m
ADA/BTC,1,25.26%,465.92,60d 8h 11m
FORTH/USDT,1,25.20%,124.75,52d 4h 52m
LAZIO/BUSD,2,25.05%,15.97,53d 9h 10m
TRX/BTC,1,24.92%,460.33,58d 4h 37m
TRX/BTC,0,24.89%,22.68,66d 7h 14m
ADA/BTC,0,24.88%,28.36,69d 4h 47m
BEL/BNB,0,24.82%,43.99,43d 3h 31m
BNB/ETH,0,24.73%,17.91,165d 19h 35m
DEGO/USDT,0,24.61%,40.75,29d 2h 10m
DATA/BTC,0,24.58%,86.65,18d 10h 26m
ANT/USDT,0,24.46%,29.76,51d 39m
SHIB/DOGE,0,24.43%,10.58,60d 17h 34m
SHIB/BUSD,0,24.37%,82.30,45d 14h 39m
SHIB/DOGE,0,24.16%,7.99,65d 1h 47m
MATIC/BUSD,3,24.05%,27.52,21d 1h 40m
JASMY/BUSD,0,24.05%,10.83,58d 4h 22m
ADA/BTC,1,23.97%,96.38,73d 8h 25m
MBL/USDT,0,23.94%,29.71,23d 21h 46m
TRX/USDT,0,23.86%,31.86,81d 6h 4m
JASMY/BUSD,0,23.86%,102.70,53d 9h 14m
TRX/BTC,0,23.78%,56.16,70d 11h 11m
KEY/ETH,0,23.72%,95.96,30d 9h 7m
THETA/BUSD,0,23.68%,55.21,34d 4h 11m
GMT/BUSD,0,23.61%,483.38,50d 8h 40m
TCT/USDT,0,23.58%,30.78,30d 10h 43m
SLP/USDT,2,23.57%,25.07,28d 18h 16m
ICP/USDT,0,23.55%,2121.78,29d 22h 11m
CHZ/BNB,1,23.26%,423.47,62d 3h 19m
UNI/USDT,0,23.18%,34.22,32d 22h 25m
ATOM/BTC,0,23.07%,63.26,45d 4h 17m
AAVE/BTC,0,22.98%,54.78,54d 22h 46m
SOL/BUSD,0,22.97%,68.41,29d 12h 54m
BAKE/BUSD,1,22.91%,824.93,21d 11h 35m
SHIB/DOGE,0,22.87%,13.19,52d 2h 51m
JASMY/ETH,0,22.87%,68.25,37d 4h 7m
ARPA/USDT,2,22.84%,14.41,40d 4h 53m
CTXC/USDT,0,22.82%,195.67,11d 9h 45m
ASR/USDT,0,22.75%,99.41,37d 4h 30m
DOT/BTC,2,22.74%,13.69,61d 5h 48m
JASMY/USDT,0,22.74%,33.74,56d 4h 40m
GMT/BUSD,0,22.65%,515.53,73d 2h 6m
SOL/BUSD,0,22.62%,206.24,28d 10h 26m
JUV/USDT,0,22.61%,68.55,22d 23h 31m
ADA/USDT,5,22.60%,20.16,60d 9h 44m
BNB/ETH,8,22.59%,36443.90,90d 14h 19m
ADA/BTC,0,22.58%,72.04,133d 3h 11m
AVAX/ETH,0,22.58%,156.78,47d 58m
MDT/BTC,0,22.56%,9.67,62d 6h 20m
ATOM/BTC,0,22.56%,71.99,25d 44m
LINK/ETH,1,22.53%,135.92,84d 41m
ATOM/USDT,0,22.51%,101.00,29d
QI/BTC,0,22.25%,498.88,15d 21h
FORTH/USDT,0,22.20%,13336.33,55d 16h 26m
KP3R/USDT,0,22.17%,78.57,53d 6h 2m
DOGE/USDT,1,22.09%,1953.49,28d 1h 53m
SHIB/DOGE,0,22.07%,6.93,185d 21h 53m
TRX/BTC,1,22.06%,82.63,61d 17h 42m
MATIC/BUSD,0,21.96%,41.39,11d 45m
SHIB/DOGE,1,21.95%,6.63,94d 9h 47m
ALPACA/BTC,1,21.86%,39.76,64d 21h 2m
TROY/USDT,0,21.83%,63.83,51d 8h 54m
SAND/BUSD,0,21.78%,52.11,60d 18h 33m
COCOS/USDT,0,21.75%,193.09,33d 4h 59m
FARM/BTC,2,21.71%,25.10,11d 16h 44m
ADA/ETH,2,21.69%,15.09,131d 22h 37m
FTM/USDT,0,21.58%,192.73,26d 8h 40m
MATIC/BUSD,0,21.54%,129.55,11d 4h 56m
OOKI/BNB,0,21.53%,160.34,10d 23h 40m
FARM/USDT,0,21.49%,439.09,58d 2h 14m
CRV/USDT,0,21.47%,232.05,13d 20h 35m
TROY/USDT,0,21.30%,86.22,55d 6h 50m
SHIB/DOGE,0,21.24%,36.55,76d 25m
ETH/USDT,1,21.24%,37.96,26d 6h 36m
AAVE/BUSD,0,21.24%,57.15,29d 10h 23m
MATIC/BUSD,0,21.23%,3934.05,11d 5h 8m
BNB/ETH,0,21.22%,37.18,182d 6h 9m
XRP/BTC,1,21.16%,19.26,157d 3h 47m
ADA/ETH,0,21.10%,134.47,133d 21h 16m
LINA/BTC,0,21.08%,19.04,40d 4h 9m
SHIB/DOGE,0,21.02%,39.54,30d 5h 17m
CRV/ETH,0,21.00%,919.74,24d 11h 45m
AAVE/USDT,0,20.91%,376.55,11d 11h 57m
FTM/USDT,0,20.90%,44.49,29d 47m
ANC/BUSD,0,20.77%,187.59,22d 13m
EGLD/USDT,6,20.76%,127.03,29d 5h 18m
LINK/BNB,0,20.75%,84.64,53d 10h 52m
SHIB/DOGE,0,20.69%,6.04,68d 22h 34m
ATOM/USDT,0,20.57%,77.63,36d 21h 7m
SHIB/DOGE,0,20.55%,35.41,94d 5h 48m
RARE/BTC,0,20.51%,98.94,12d 1h 28m
API3/USDT,0,20.50%,69.01,20d 1h 21m
XMR/BTC,0,20.45%,112.94,54d 8h 37m
TCT/BTC,0,20.45%,6.83,48d 3h 41m
GMT/BUSD,0,20.30%,293.53,28d 10h 29m
ARDR/USDT,0,20.29%,54.81,27d 23h
COCOS/USDT,0,20.24%,32.59,28d 4h 6m
ALICE/BUSD,0,20.18%,18.28,59d 12h 15m
UMA/BUSD,0,20.17%,54.07,21d 9h 30m
BNB/BTC,19,20.17%,2786.42,118d 33m
ANC/BUSD,0,20.15%,88.68,31d 12h 27m
DOGE/USDT,0,20.09%,108.29,28d 17h 46m
KEY/USDT,0,19.98%,35.97,38d 21h 54m
DATA/USDT,0,19.97%,67.86,13d 12h 19m
AAVE/BUSD,0,19.96%,28.04,21d 7m
