cryptoPair,copyPopularity,roi,pnl,runningTime
GMT/BUSD,1150,915.16%,8044.77,50d 8h 51m
GMT/BUSD,15,682.88%,664.75,60d 6h 27m
GMT/BUSD,8,582.17%,586.99,58d 17h 8m
GMT/BUSD,5,464.81%,497.96,58d 13h 3m
GMT/BUSD,5,325.44%,524.08,56d 15h 15m
GMT/BUSD,1,325.42%,629.08,83d 8h 54m
GMT/BUSD,1,309.86%,414.72,49d 14h 46m
GMT/BUSD,7,308.91%,10895.03,66d 7h 36m
GMT/BUSD,1,301.24%,1464.52,83d 16h 24m
GMT/BUSD,6,287.69%,1033.57,52d 17h 23m
GMT/BUSD,0,236.68%,785.98,53d 4h 26m
GMT/BUSD,1,236.16%,447.18,53d 11h 6m
GMT/BUSD,0,234.90%,630.11,55d 9h 27m
GMT/BUSD,0,230.69%,453.96,55d 4h 5m
GMT/BUSD,0,220.22%,829.21,59d 10h 13m
GMT/BUSD,1,184.35%,319.63,47d 2h 9m
GMT/BUSD,0,172.47%,397.62,84d 1h 49m
GMT/BUSD,1,155.04%,682.25,45d 6h 8m
GMT/BUSD,0,143.06%,867.75,68d 1h 3m
ANC/USDT,43,126.17%,52.19,55d 8h 49m
GMT/BUSD,0,119.99%,316.29,73d 2h 8m
GMT/BUSD,0,113.50%,382.09,71d 17h 48m
GMT/BUSD,0,107.65%,579.46,80d 9h 28m
GMT/BUSD,0,106.64%,563.40,83d 8h 57m
GMT/BUSD,0,98.70%,398.67,71d 22h 40m
GMT/BUSD,0,96.13%,270.13,75d 12h 33m
ANC/BNB,6,94.87%,81.36,57d 9h 13m
PEOPLE/USDT,2,85.99%,696.51,54d 11h 10m
GMT/BUSD,0,83.17%,406.21,74d 10h 7m
GMT/BUSD,0,83.04%,459.69,69d 6h 3m
UMA/BUSD,1,81.93%,241.17,62d 38m
GMT/BUSD,1,80.65%,66.48,73d 22h 18m
FORTH/BUSD,0,75.48%,87.47,43d 19h 52m
GMT/BUSD,0,72.80%,1264.96,77d 21m
TCT/BTC,3,66.79%,23.89,59d 9h 47m
