cryptoPair,copyPopularity,roi,pnl,runningTime
GMT/BUSD,1151,914.37%,8037.80,50d 9h 51m
GMT/BUSD,16,682.26%,664.14,60d 7h 27m
GMT/BUSD,8,581.42%,586.24,58d 18h 8m
GMT/BUSD,5,464.05%,497.15,58d 14h 3m
GMT/BUSD,1,325.08%,628.42,83d 9h 54m
GMT/BUSD,5,324.59%,522.71,56d 16h 15m
GMT/BUSD,1,309.07%,413.66,49d 15h 46m
GMT/BUSD,7,308.47%,10879.51,66d 8h 36m
GMT/BUSD,1,300.90%,1462.86,83d 17h 24m
GMT/BUSD,6,286.80%,1030.37,52d 18h 23m
GMT/BUSD,0,235.79%,783.04,53d 5h 26m
GMT/BUSD,1,235.37%,445.68,53d 12h 6m
GMT/BUSD,0,234.12%,628.01,55d 10h 27m
GMT/BUSD,0,229.90%,452.39,55d 5h 5m
GMT/BUSD,0,219.40%,826.11,59d 11h 13m
GMT/BUSD,1,183.35%,317.89,47d 3h 9m
GMT/BUSD,0,172.16%,396.90,84d 2h 50m
GMT/BUSD,1,154.25%,678.78,45d 7h 8m
GMT/BUSD,0,142.63%,865.19,68d 2h 3m
ANC/USDT,43,124.93%,51.68,55d 9h 49m
GMT/BUSD,0,119.67%,315.45,73d 3h 9m
GMT/BUSD,0,113.16%,380.96,71d 18h 48m
GMT/BUSD,0,107.30%,577.61,80d 10h 28m
GMT/BUSD,0,106.29%,561.58,83d 9h 57m
GMT/BUSD,0,98.36%,397.30,71d 23h 40m
GMT/BUSD,0,95.82%,269.27,75d 13h 33m
ANC/BNB,6,95.07%,80.44,57d 10h 13m
PEOPLE/USDT,2,85.34%,691.31,54d 12h 11m
GMT/BUSD,0,82.85%,404.64,74d 11h 7m
GMT/BUSD,0,82.69%,457.74,69d 7h 4m
UMA/BUSD,1,82.00%,241.36,62d 1h 38m
GMT/BUSD,1,80.35%,66.23,73d 23h 19m
FORTH/BUSD,0,73.95%,85.70,43d 20h 52m
GMT/BUSD,0,72.44%,1258.68,77d 1h 21m
TCT/BTC,3,66.79%,23.52,59d 10h 47m
TRX/BUSD,1,63.57%,295.99,95d 7h 23m
ASR/USDT,2,60.16%,41.03,50d 6h 27m
OG/USDT,3,60.15%,851.41,49d 4h 15m
FLM/BTC,3,59.29%,55.88,73d 14h 53m
GMT/BUSD,0,58.34%,1754.75,74d 6h 22m
TRX/BUSD,0,57.51%,1843.56,85d 22h 46m
FORTH/BUSD,0,57.46%,63.02,57d 5h 37m
GMT/BUSD,0,57.20%,122.50,74d 21h 11m
PAXG/BTC,4,55.69%,173.74,69d 12h 4m
PEOPLE/USDT,1,54.47%,79.40,60d 8h 46m
GMT/BUSD,0,53.72%,348.32,68d 6h 40m
KP3R/USDT,0,52.99%,59.02,60d 3h 18m
LINK/ETH,2,50.51%,193.31,62d 11h 34m
ASR/USDT,0,49.10%,258.94,38d 3h 20m
BNB/ETH,9,48.78%,256.25,100d 13h 17m
CVX/BUSD,0,48.51%,1877.89,26d 3h 58m
RARE/BNB,1,48.36%,29.12,56d 19h 50m
CTXC/USDT,2,48.26%,50.09,61d 14m
GMT/BUSD,0,47.58%,75.54,46d 23h 52m
MATIC/USDT,9,47.37%,319.17,23d 9h 22m
GMT/BUSD,9,47.00%,99.53,24d 7h 16m
PEOPLE/BTC,1,46.95%,882.69,62d 4h 42m
COCOS/BNB,0,46.80%,168.22,45d 1h 36m
REQ/BTC,0,46.56%,21.29,49d 21h 47m
GMT/BUSD,0,45.68%,429.64,24d 10h 4m
UNI/BTC,0,44.96%,786.54,45d 17h 14m
DYDX/USDT,1,44.86%,403.65,25d 8h 12m
GMT/BUSD,1,44.25%,59.24,24d 9h 36m
AAVE/ETH,1,43.28%,272.30,61d 12h 38m
GMT/BUSD,0,42.62%,19.40,24d 10h 37m
