cryptoPair,copyPopularity,roi,pnl,runningTime
GMT/BUSD,1167,916.35%,8055.26,51d 51m
GMT/BUSD,17,683.83%,665.67,60d 22h 27m
GMT/BUSD,8,583.29%,588.12,59d 9h 8m
GMT/BUSD,5,465.95%,499.19,59d 5h 3m
GMT/BUSD,5,326.72%,526.15,57d 7h 15m
GMT/BUSD,1,325.94%,630.08,84d 54m
GMT/BUSD,1,311.05%,416.32,50d 6h 46m
GMT/BUSD,7,309.58%,10918.46,66d 23h 36m
GMT/BUSD,1,301.76%,1467.02,84d 8h 24m
GMT/BUSD,6,289.03%,1038.36,53d 9h 23m
GMT/BUSD,0,238.01%,790.41,53d 20h 26m
GMT/BUSD,1,237.35%,449.42,54d 3h 6m
GMT/BUSD,0,236.08%,633.26,56d 1h 27m
GMT/BUSD,0,231.89%,456.32,55d 20h 5m
GMT/BUSD,0,221.46%,833.88,60d 2h 13m
GMT/BUSD,1,185.87%,322.26,47d 18h 9m
GMT/BUSD,0,172.94%,398.70,84d 17h 50m
GMT/BUSD,1,156.22%,687.45,45d 22h 8m
GMT/BUSD,0,143.70%,871.63,68d 17h 3m
ANC/USDT,43,135.22%,55.93,56d 49m
GMT/BUSD,0,120.47%,317.57,73d 18h 9m
GMT/BUSD,0,114.01%,383.81,72d 9h 48m
GMT/BUSD,0,108.17%,582.25,81d 1h 28m
GMT/BUSD,0,107.16%,566.15,84d 57m
ANC/BNB,6,102.04%,87.90,58d 1h 13m
GMT/BUSD,0,99.22%,400.74,72d 14h 40m
GMT/BUSD,0,96.59%,271.44,76d 4h 33m
PEOPLE/USDT,2,88.50%,716.89,55d 3h 10m
UMA/BUSD,1,88.23%,259.69,62d 16h 38m
GMT/BUSD,0,83.65%,408.58,75d 2h 7m
GMT/BUSD,0,83.57%,462.64,69d 22h 4m
GMT/BUSD,1,81.10%,66.85,74d 14h 19m
FORTH/BUSD,0,75.27%,87.22,44d 11h 52m
GMT/BUSD,0,73.34%,1274.45,77d 16h 21m
TCT/BTC,3,68.41%,24.54,60d 1h 47m
TRX/BUSD,1,64.56%,300.56,95d 22h 23m
FORTH/BUSD,0,59.34%,65.08,57d 20h 37m
FLM/BTC,3,59.28%,56.93,74d 5h 53m
GMT/BUSD,0,59.10%,1777.59,74d 21h 22m
ASR/USDT,2,58.48%,39.88,50d 21h 27m
TRX/BUSD,0,58.45%,1873.44,86d 13h 46m
OG/USDT,3,58.29%,825.06,49d 19h 15m
GMT/BUSD,0,57.97%,124.15,75d 12h 11m
PEOPLE/USDT,1,56.14%,81.84,60d 23h 46m
PAXG/BTC,4,54.75%,174.05,70d 3h 4m
GMT/BUSD,0,54.58%,353.90,68d 21h 40m
KP3R/USDT,0,54.11%,60.27,60d 18h 18m
CVX/BUSD,0,54.10%,2093.95,26d 18h 58m
GMT/BUSD,9,51.90%,109.88,24d 22h 16m
DYDX/USDT,1,50.84%,457.43,25d 23h 12m
GMT/BUSD,0,49.57%,78.71,47d 14h 52m
GMT/BUSD,1,48.99%,65.59,25d 36m
MATIC/USDT,9,48.85%,329.16,24d 22m
LINK/ETH,2,48.26%,189.85,63d 2h 34m
BNB/ETH,9,48.11%,259.68,101d 4h 17m
GMT/BUSD,0,47.96%,451.01,25d 1h 4m
CTXC/USDT,2,47.94%,49.76,61d 15h 14m
COCOS/BNB,0,47.44%,173.51,45d 16h 36m
RARE/BNB,1,47.41%,29.05,57d 10h 50m
REQ/BTC,0,47.40%,22.08,50d 12h 47m
GMT/BUSD,0,46.98%,21.38,25d 1h 37m
