cryptoPair,copyPopularity,roi,pnl,runningTime
GMT/BUSD,1158,915.81%,8050.49,50d 16h 51m
GMT/BUSD,16,683.40%,665.25,60d 14h 27m
GMT/BUSD,8,582.78%,587.60,59d 1h 8m
GMT/BUSD,5,465.43%,498.63,58d 21h 3m
GMT/BUSD,5,326.14%,525.21,56d 23h 15m
GMT/BUSD,1,325.70%,629.63,83d 16h 54m
GMT/BUSD,1,310.49%,415.57,49d 22h 46m
GMT/BUSD,7,309.27%,10907.52,66d 15h 36m
GMT/BUSD,1,301.52%,1465.88,84d 24m
GMT/BUSD,6,288.42%,1036.18,53d 1h 23m
GMT/BUSD,0,237.40%,788.40,53d 12h 26m
GMT/BUSD,1,236.81%,448.40,53d 19h 6m
GMT/BUSD,0,235.54%,631.82,55d 17h 27m
GMT/BUSD,0,231.34%,455.24,55d 12h 5m
GMT/BUSD,0,220.88%,831.70,59d 18h 13m
GMT/BUSD,1,185.16%,321.03,47d 10h 9m
GMT/BUSD,0,172.73%,398.21,84d 9h 49m
GMT/BUSD,1,155.68%,685.08,45d 14h 8m
GMT/BUSD,0,143.40%,869.82,68d 9h 3m
ANC/USDT,43,129.35%,53.51,55d 16h 49m
GMT/BUSD,0,120.25%,316.99,73d 10h 9m
GMT/BUSD,0,113.77%,383.01,72d 1h 48m
GMT/BUSD,0,107.92%,580.95,80d 17h 28m
GMT/BUSD,0,106.91%,564.87,83d 16h 57m
GMT/BUSD,0,98.98%,399.80,72d 6h 40m
ANC/BNB,6,97.29%,83.02,57d 17h 13m
GMT/BUSD,0,96.38%,270.83,75d 20h 33m
PEOPLE/USDT,2,88.09%,713.55,54d 19h 10m
UMA/BUSD,1,83.67%,246.27,62d 8h 38m
GMT/BUSD,0,83.43%,407.50,74d 18h 7m
GMT/BUSD,0,83.33%,461.26,69d 14h 4m
GMT/BUSD,1,80.89%,66.68,74d 6h 18m
FORTH/BUSD,0,73.51%,85.18,44d 3h 52m
GMT/BUSD,0,73.09%,1270.02,77d 8h 21m
TCT/BTC,3,66.79%,23.64,59d 17h 47m
TRX/BUSD,1,64.16%,298.72,95d 14h 23m
ASR/USDT,2,59.44%,40.54,50d 13h 27m
FLM/BTC,3,59.34%,56.21,73d 21h 52m
GMT/BUSD,0,58.89%,1771.35,74d 13h 22m
TRX/BUSD,0,58.06%,1861.13,86d 5h 46m
GMT/BUSD,0,57.75%,123.69,75d 4h 11m
FORTH/BUSD,0,56.94%,62.46,57d 12h 37m
PEOPLE/USDT,1,55.91%,81.51,60d 15h 46m
OG/USDT,3,55.91%,791.42,49d 11h 15m
PAXG/BTC,4,55.57%,174.21,69d 19h 4m
GMT/BUSD,0,54.35%,352.37,68d 13h 40m
KP3R/USDT,0,52.89%,58.91,60d 10h 18m
GMT/BUSD,9,50.52%,106.98,24d 14h 16m
DYDX/USDT,1,50.00%,449.86,25d 15h 12m
GMT/BUSD,0,49.01%,77.82,47d 6h 52m
CVX/BUSD,0,48.92%,1893.46,26d 10h 58m
LINK/ETH,2,48.73%,189.07,62d 18h 34m
BNB/ETH,9,48.39%,257.71,100d 20h 17m
ASR/USDT,0,48.13%,253.84,38d 10h 20m
GMT/BUSD,1,47.66%,63.80,24d 16h 36m
GMT/BUSD,0,47.37%,445.46,24d 17h 4m
MATIC/USDT,9,46.98%,316.54,23d 16h 22m
PEOPLE/BTC,1,46.96%,887.17,62d 11h 42m
RARE/BNB,1,46.93%,28.49,57d 2h 50m
COCOS/BNB,0,46.50%,168.55,45d 8h 36m
