cryptoPair,copyPopularity,roi,pnl,runningTime
GMT/BUSD,1150,916.15%,8053.45,50d 7h 51m
GMT/BUSD,15,683.67%,665.51,60d 5h 27m
GMT/BUSD,8,583.09%,587.92,58d 16h 8m
GMT/BUSD,5,465.75%,498.98,58d 12h 3m
GMT/BUSD,5,326.50%,525.79,56d 14h 15m
GMT/BUSD,1,325.85%,629.91,83d 7h 54m
GMT/BUSD,1,310.83%,416.02,49d 13h 46m
GMT/BUSD,7,309.45%,10914.11,66d 6h 36m
GMT/BUSD,1,301.67%,1466.59,83d 15h 24m
GMT/BUSD,6,288.80%,1037.53,52d 16h 23m
GMT/BUSD,0,237.78%,789.65,53d 3h 26m
GMT/BUSD,1,237.14%,449.03,53d 10h 6m
GMT/BUSD,0,235.87%,632.71,55d 8h 27m
GMT/BUSD,0,231.68%,455.91,55d 3h 5m
GMT/BUSD,0,221.23%,833.01,59d 9h 13m
GMT/BUSD,1,185.58%,321.77,47d 1h 9m
GMT/BUSD,0,172.86%,398.52,84d 50m
GMT/BUSD,1,156.02%,686.55,45d 5h 8m
GMT/BUSD,0,143.58%,870.91,68d 3m
ANC/USDT,43,125.62%,51.96,55d 7h 49m
GMT/BUSD,0,120.39%,317.35,73d 1h 9m
GMT/BUSD,0,113.92%,383.50,71d 16h 48m
GMT/BUSD,0,108.07%,581.73,80d 8h 28m
GMT/BUSD,0,107.06%,565.64,83d 7h 57m
GMT/BUSD,0,99.13%,400.39,71d 21h 40m
GMT/BUSD,0,96.51%,271.20,75d 11h 33m
ANC/BNB,6,93.05%,80.50,57d 8h 13m
PEOPLE/USDT,2,87.32%,707.28,54d 10h 10m
GMT/BUSD,0,83.57%,408.17,74d 9h 7m
GMT/BUSD,0,83.48%,462.09,69d 5h 4m
UMA/BUSD,1,82.61%,243.15,61d 23h 38m
GMT/BUSD,1,81.02%,66.78,73d 21h 19m
FORTH/BUSD,0,74.55%,86.39,43d 18h 52m
GMT/BUSD,0,73.24%,1272.69,76d 23h 21m
TCT/BTC,3,66.79%,24.08,59d 8h 47m
TRX/BUSD,1,64.32%,299.46,95d 5h 23m
ASR/USDT,2,60.99%,41.60,50d 4h 27m
OG/USDT,3,60.38%,854.65,49d 2h 15m
FORTH/BUSD,0,59.42%,65.18,57d 3h 37m
FLM/BTC,3,59.27%,57.17,73d 12h 53m
GMT/BUSD,0,59.02%,1775.22,74d 4h 22m
TRX/BUSD,0,58.24%,1866.86,85d 20h 46m
GMT/BUSD,0,57.88%,123.97,74d 19h 11m
PEOPLE/USDT,1,55.54%,80.96,60d 6h 46m
GMT/BUSD,0,54.50%,353.32,68d 4h 40m
PAXG/BTC,4,54.47%,173.94,69d 10h 4m
KP3R/USDT,0,54.35%,60.54,60d 1h 18m
CVX/BUSD,0,52.22%,2021.43,26d 1h 58m
MATIC/USDT,9,51.45%,346.64,23d 7h 22m
GMT/BUSD,9,51.35%,108.73,24d 5h 16m
LINK/ETH,2,50.22%,198.22,62d 9h 34m
ASR/USDT,0,50.21%,264.81,38d 1h 20m
GMT/BUSD,0,49.35%,78.36,46d 21h 52m
DYDX/USDT,1,48.92%,440.13,25d 6h 12m
CTXC/USDT,2,48.77%,50.61,60d 22h 14m
GMT/BUSD,1,48.46%,64.88,24d 7h 36m
RARE/BNB,1,48.36%,29.77,56d 17h 50m
BNB/ETH,9,48.13%,260.77,100d 11h 17m
GMT/BUSD,0,47.54%,447.10,24d 8h 4m
PEOPLE/BTC,1,46.94%,903.34,62d 2h 42m
GMT/BUSD,0,46.53%,21.17,24d 8h 37m
COCOS/BNB,0,46.51%,170.92,44d 23h 36m
GMT/BUSD,1,46.44%,18.85,24d 9h 8m
REQ/BTC,0,46.24%,21.64,49d 19h 47m
GMT/BUSD,3,45.48%,23.08,24d 8m
GMT/BUSD,0,45.24%,40.68,23d 23h 23m
UNI/BTC,0,44.60%,798.62,45d 15h 14m
GMT/BUSD,0,44.57%,258.78,27d 9h 31m
GTC/BUSD,0,43.99%,359.51,56d 22h 29m
AAVE/ETH,1,43.27%,280.83,61d 10h 38m
COCOS/USDT,0,42.54%,200.96,39d 4h 31m
TROY/BUSD,0,42.39%,118.14,48d 6h 14m
GMT/BUSD,0,42.27%,20.92,24d 10h 59m
GMT/BUSD,0,42.14%,352.20,25d 8m
KEY/USDT,0,41.95%,93.64,48d 23h 18m
SHIB/DOGE,0,41.43%,40.79,156d 1h 38m
DUSK/BTC,0,41.12%,137.54,58d 19h 28m
FLM/BTC,0,40.69%,31.30,75d 9h 51m
LINK/USDT,0,39.91%,198.91,30d 15h 17m
TRU/BTC,2,39.65%,35.15,17d 5h 14m
UMA/USDT,1,39.60%,106.26,27d 11h 57m
GMT/USDT,10,39.30%,1191.18,23d 9h 55m
BEL/BUSD,1,39.02%,120.27,44d 11h 5m
GMT/BUSD,0,38.81%,1004.88,26d 3m
