cryptoPair,copyPopularity,roi,pnl,runningTime
GMT/BUSD,1482,925.71%,8137.52,58d 9h 53m
GMT/BUSD,23,691.24%,672.89,68d 7h 29m
GMT/BUSD,8,592.02%,596.92,66d 18h 10m
GMT/BUSD,6,474.89%,508.77,66d 14h 6m
GMT/BUSD,5,337.93%,544.20,64d 16h 17m
GMT/BUSD,1,329.99%,637.90,91d 9h 56m
GMT/BUSD,1,320.26%,428.64,57d 15h 48m
GMT/BUSD,8,314.70%,11099.10,74d 8h 38m
GMT/BUSD,1,305.77%,1486.52,91d 17h 26m
GMT/BUSD,8,299.96%,1077.63,60d 18h 26m
GMT/BUSD,0,249.38%,828.18,61d 5h 28m
GMT/BUSD,2,246.62%,466.98,61d 12h 8m
GMT/BUSD,0,245.30%,658.00,63d 10h 29m
GMT/BUSD,0,241.28%,474.79,63d 5h 7m
GMT/BUSD,0,231.03%,869.91,67d 11h 15m
GMT/BUSD,1,199.16%,345.32,55d 3h 12m
GMT/BUSD,0,176.60%,407.15,92d 2h 52m
GMT/BUSD,2,165.20%,726.96,53d 7h 10m
ANC/USDT,57,138.91%,57.46,63d 9h 51m
GMT/BUSD,0,124.25%,327.53,81d 3h 11m
GMT/BUSD,0,117.95%,397.08,79d 18h 50m
GMT/BUSD,0,112.17%,603.80,88d 10h 31m
GMT/BUSD,0,111.17%,587.36,91d 9h 59m
GMT/BUSD,0,103.22%,416.89,79d 23h 43m
GMT/BUSD,0,100.18%,281.51,83d 13h 35m
ANC/BNB,8,98.91%,99.51,65d 10h 15m
UMA/BUSD,1,92.60%,272.56,70d 1h 41m
TCT/BTC,6,91.70%,39.42,67d 10h 50m
GMT/BUSD,0,87.68%,485.37,77d 7h 6m
GMT/BUSD,0,87.43%,427.02,82d 11h 10m
MATIC/USDT,1,86.76%,1556.48,36d 3h 34m
GMT/BUSD,2,84.60%,69.74,81d 23h 21m
DYDX/USDT,2,84.03%,756.02,33d 8h 14m
CVX/BUSD,0,83.86%,3245.89,34d 4h
FORTH/BUSD,0,78.87%,91.40,51d 20h 55m
GMT/BUSD,0,77.55%,1347.56,85d 1h 23m
MATIC/USDT,1,75.86%,443.27,20d 6h 54m
GMT/BUSD,1,70.99%,95.04,32d 9h 38m
OG/USDT,3,69.09%,977.89,57d 4h 17m
TRX/BUSD,3,67.79%,315.59,103d 7h 25m
GMT/BUSD,0,67.38%,30.67,32d 10h 39m
GMT/BUSD,1,67.03%,27.22,32d 11h 10m
GMT/BUSD,0,66.93%,60.17,32d 1h 25m
GMT/BUSD,3,66.39%,33.69,32d 2h 10m
ASR/USDT,4,65.67%,44.78,58d 6h 30m
GMT/BUSD,0,64.26%,537.09,33d 2h 10m
KP3R/USDT,1,63.96%,71.23,68d 3h 20m
FORTH/BUSD,0,62.77%,68.85,65d 5h 39m
GMT/BUSD,0,62.66%,1884.73,82d 6h 24m
GMT/BUSD,0,62.63%,31.00,32d 13h 1m
ETH/USDT,232,62.58%,64498.24,31d 23h 50m
PEOPLE/USDT,3,62.23%,90.71,68d 8h 48m
GMT/BUSD,0,61.92%,359.53,35d 11h 33m
GMT/BUSD,0,61.55%,131.83,82d 21h 13m
TRX/BUSD,0,61.27%,1964.07,93d 22h 48m
ETC/USDT,2,61.16%,5576.60,32d 10h 24m
CTXC/USDT,2,60.35%,62.63,69d 16m
FLM/BTC,4,60.03%,69.06,81d 14h 55m
GMT/BUSD,0,59.44%,559.00,32d 10h 6m
GMT/BUSD,0,58.64%,380.16,76d 6h 42m
DODO/BUSD,6,58.59%,99.87,57d 1h 19m
GMT/BUSD,0,56.29%,89.37,54d 23h 54m
GTC/BUSD,0,56.10%,458.43,65d 31m
GMT/BUSD,0,55.75%,22.94,32d 13h 30m
GMT/BUSD,0,55.00%,22.21,33d 4h 18m
TROY/BUSD,1,54.47%,151.78,56d 8h 17m
ETC/USDT,0,53.92%,38661.16,6d 15h 20m
GMT/BUSD,1,52.35%,23.58,31d 6h 59m
GMT/BUSD,3,51.77%,32.91,31d 1h 49m
RARE/BNB,1,51.63%,36.97,64d 19h 52m
GMT/BUSD,0,51.47%,22.60,33d 9h 2m
GMT/USDT,9,50.04%,490.37,70d 12h 7m
AAVE/USDT,2,48.61%,258.23,20d 8h 19m
LINK/USDT,3,48.50%,241.70,38d 17h 20m
UNI/BTC,0,48.38%,1033.23,53d 17h 16m
RARE/BUSD,1,48.20%,52.47,54d 21h 38m
ETH/BUSD,5,47.99%,3762.39,32d 5h 24m
GMT/BUSD,0,47.90%,889.05,33d 1h 40m
THETA/USDT,2,47.90%,103.53,58d 23h 18m
AVAX/USDT,10,47.63%,427.46,35d 8h 46m
KEY/USDT,0,47.22%,105.41,57d 1h 20m
PEOPLE/BTC,1,46.91%,1076.62,70d 4h 44m
ENS/BUSD,1,46.49%,43.92,68d 12h 13m
ENS/USDT,1,46.09%,82.96,67d 22h 18m
COCOS/USDT,1,45.70%,215.90,47d 6h 34m
TCT/USDT,1,45.62%,59.55,39d 10h 45m
APE/BUSD,3,45.18%,450.09,32d 17h 19m
ETH/BUSD,13,45.10%,695.24,31d 14h 47m
OOKI/BUSD,0,44.83%,162.01,67d 8h 17m
PORTO/USDT,0,44.72%,83.35,60d 8h 49m
SHIB/DOGE,0,44.38%,50.52,164d 3h 40m
DUSK/BTC,1,44.25%,176.52,66d 21h 30m
ANC/USDT,2,44.04%,59.45,38d 16h 34m
AAVE/ETH,1,43.83%,411.05,69d 12h 41m
LAZIO/BUSD,3,43.74%,118.06,59d 16h 19m
PAXG/BTC,4,43.66%,166.29,77d 12h 7m
ETH/USDT,1,43.16%,1714.22,31d 5h 9m
ERN/BUSD,0,43.02%,155.33,36d 22h 14m
FTM/USDT,1,42.54%,379.93,35d 8h 42m
TRX/USDT,0,42.19%,767.09,92d 11h 14m
LINK/USDT,1,42.18%,54.72,69d 8h 30m
SOL/USDT,37,41.94%,50.10,35d 12h 35m
TRU/BTC,2,41.83%,44.23,25d 7h 16m
GMT/BUSD,0,41.76%,131.29,84d 12m
FLM/BTC,0,41.73%,38.27,83d 11h 53m
BEL/BUSD,1,41.70%,128.53,52d 13h 7m
BETA/ETH,0,41.70%,41.02,52d 3h 21m
ETH/USDT,0,41.10%,1273.91,20d 23m
SOL/BUSD,20,41.08%,761.37,37d 16h 26m
ETH/USDT,2,40.32%,445.20,16d 9h 36m
DEGO/BUSD,0,40.14%,192.88,15d 12h 12m
GMT/BUSD,0,40.12%,108.14,36d 11h 19m
QI/BUSD,0,40.07%,64.15,37d 22h 42m
LINK/USDT,0,39.69%,40.25,69d 10h 38m
ANC/BUSD,1,39.50%,49.80,37d 22h 42m
ETH/USDT,2,39.43%,240.35,8d 9h 18m
MATIC/BTC,0,39.24%,417.95,35d 42m
HIGH/BTC,0,38.74%,82.93,50d 8h 22m
ADA/USDT,14,38.46%,744.55,69d 14h 24m
DEGO/BTC,0,38.44%,229.58,31d 22h 40m
OG/USDT,0,38.43%,44.81,41d 8h 36m
MDX/BUSD,0,38.33%,138.29,36d 22h 15m
CRV/USDT,0,37.51%,405.37,22d 20h 37m
VOXEL/BUSD,0,37.40%,137.25,37d 8h 7m
SAND/USDT,1,37.27%,128.37,35d 10h 16m
ETH/BUSD,0,37.18%,12623.25,27d 14h 17m
JASMY/BTC,0,36.79%,96.36,94d 18h 50m
SOL/BUSD,2,36.56%,1133.78,32d 10h 1m
ANC/BUSD,2,36.24%,34.00,58d 20h 42m
DEGO/USDT,0,36.20%,59.93,38d 2h 12m
TRX/USDT,4,35.86%,165.24,83d 15h 32m
ENS/BUSD,1,35.74%,45.34,68d 8h 10m
SHIB/DOGE,0,35.60%,24.65,72d 7h 47m
PORTO/USDT,0,35.46%,53.46,55d 1h 9m
ETH/USDT,0,35.39%,231.16,17d 17h 26m
CTXC/USDT,0,35.36%,303.25,20d 9h 47m
ETH/BUSD,0,35.07%,516.48,18d 9h 17m
APE/BUSD,0,34.93%,110.02,69d 17h 25m
JUV/USDT,0,34.81%,105.51,31d 23h 33m
ETH/USDT,4,34.74%,93.87,7d 1h 21m
REQ/BTC,0,34.71%,43.36,32d 11h 10m
THETA/BUSD,4,34.69%,113.89,43d 6h 21m
ENS/USDT,0,34.60%,811.93,67d 7h 10m
ANC/BTC,1,34.52%,36.75,40d 9h 35m
AAVE/USDT,0,34.24%,616.44,20d 11h 59m
UNI/BNB,1,34.09%,4879.67,55d 19h 21m
GMT/BUSD,0,34.00%,696.26,59d 8h 42m
CTK/USDT,0,33.93%,244.16,48d 59m
KEY/USDT,0,33.89%,61.01,47d 21h 56m
SOL/BTC,4,33.83%,4.20,43d 13h 20m
TCT/BTC,0,33.83%,22.72,91d 5h 11m
AVAX/USDT,2,33.78%,35.53,8d 19h 3m
ETH/USDT,0,33.65%,690.87,30d 12h 46m
MITH/BTC,1,33.32%,45.77,4d 3h 58m
ETH/USDT,0,33.11%,222.11,29d 19h 49m
GMT/BUSD,0,33.09%,240.96,83d 14h 35m
SAND/BUSD,0,32.98%,78.90,69d 18h 36m
AR/BTC,0,32.75%,3.49,67d 19h 43m
ETC/BUSD,0,32.73%,514.90,27d 21h 51m
FORTH/USDT,1,32.73%,162.03,61d 4h 54m
DODO/BTC,0,32.67%,178.44,61d 7h 20m
