cryptoPair,copyPopularity,roi,pnl,runningTime
GMT/BUSD,1223,919.14%,8079.73,52d 5h 51m
GMT/BUSD,17,686.04%,667.82,62d 3h 27m
GMT/BUSD,8,585.90%,590.75,60d 14h 8m
GMT/BUSD,5,468.63%,502.06,60d 10h 3m
GMT/BUSD,5,329.72%,530.98,58d 12h 15m
GMT/BUSD,1,327.15%,632.42,85d 5h 54m
GMT/BUSD,1,313.79%,419.98,51d 11h 46m
GMT/BUSD,7,311.10%,10972.14,68d 4h 36m
GMT/BUSD,1,302.96%,1472.85,85d 13h 24m
GMT/BUSD,6,292.15%,1049.57,54d 14h 23m
GMT/BUSD,0,241.12%,800.75,55d 1h 26m
GMT/BUSD,1,240.12%,454.67,55d 8h 6m
GMT/BUSD,0,238.82%,640.63,57d 6h 27m
GMT/BUSD,0,234.68%,461.82,57d 1h 5m
GMT/BUSD,0,224.30%,844.58,61d 7h 13m
GMT/BUSD,1,189.34%,328.28,48d 23h 9m
GMT/BUSD,0,174.04%,401.23,85d 22h 50m
GMT/BUSD,1,158.99%,699.63,47d 3h 8m
GMT/BUSD,0,145.16%,880.50,69d 22h 3m
ANC/USDT,45,127.93%,52.92,57d 5h 49m
GMT/BUSD,0,121.60%,320.55,74d 23h 9m
GMT/BUSD,0,115.18%,387.75,73d 14h 48m
GMT/BUSD,0,109.36%,588.65,82d 6h 28m
GMT/BUSD,0,108.35%,572.46,85d 5h 57m
GMT/BUSD,0,100.41%,405.57,73d 19h 40m
GMT/BUSD,0,97.66%,274.43,77d 9h 33m
ANC/BNB,6,92.25%,83.15,59d 6h 13m
PEOPLE/USDT,2,88.25%,714.85,56d 8h 10m
UMA/BUSD,1,86.29%,253.99,63d 21h 38m
GMT/BUSD,0,84.80%,469.39,71d 3h 4m
GMT/BUSD,0,84.78%,414.09,76d 7h 7m
GMT/BUSD,1,82.14%,67.71,75d 19h 19m
TCT/BTC,4,78.88%,29.22,61d 6h 47m
FORTH/BUSD,0,75.64%,87.65,45d 16h 52m
GMT/BUSD,0,74.59%,1296.17,78d 21h 21m
MATIC/USDT,9,68.72%,462.99,25d 5h 22m
CVX/BUSD,0,65.67%,2541.97,27d 23h 58m
TRX/BUSD,2,65.17%,303.40,97d 3h 23m
ASR/USDT,2,60.75%,41.43,52d 2h 27m
GMT/BUSD,0,60.17%,1809.64,76d 2h 22m
FLM/BTC,3,59.87%,59.35,75d 10h 53m
OG/USDT,3,59.46%,841.57,51d 15m
GMT/BUSD,0,59.04%,126.44,76d 17h 11m
TRX/BUSD,0,58.97%,1890.09,87d 18h 46m
GMT/BUSD,9,58.64%,124.16,26d 3h 16m
FORTH/BUSD,0,58.25%,63.89,59d 1h 37m
PEOPLE/USDT,1,57.58%,83.94,62d 4h 46m
KP3R/USDT,0,56.73%,63.19,61d 23h 18m
GMT/BUSD,0,55.79%,361.72,70d 2h 40m
GMT/BUSD,1,55.52%,74.34,26d 5h 36m
MATIC/USDT,0,54.68%,980.90,29d 23h 32m
GMT/BUSD,0,53.08%,24.16,26d 6h 37m
PAXG/BTC,4,52.99%,173.86,71d 8h 4m
GMT/BUSD,1,52.90%,21.48,26d 7h 8m
CTXC/USDT,2,52.71%,54.71,62d 20h 14m
GMT/BUSD,0,52.11%,82.75,48d 19h 52m
GMT/BUSD,0,52.06%,46.80,25d 21h 23m
GMT/BUSD,3,52.05%,26.41,25d 22h 8m
UNI/BTC,0,51.97%,956.10,47d 13h 14m
GMT/BUSD,0,51.21%,481.65,26d 6h 4m
RARE/BNB,1,50.23%,32.22,58d 15h 50m
GMT/BUSD,0,50.02%,290.43,29d 7h 31m
ASR/USDT,0,49.89%,263.11,39d 23h 20m
GMT/BUSD,0,49.08%,410.20,26d 22h 8m
GMT/BUSD,0,48.66%,24.09,26d 8h 59m
DYDX/USDT,1,47.61%,428.34,27d 4h 12m
TROY/BUSD,0,47.55%,132.49,50d 4h 14m
PEOPLE/BTC,1,46.93%,927.88,64d 42m
BNB/ETH,9,46.88%,269.92,102d 9h 17m
COCOS/BNB,0,46.68%,178.72,46d 21h 36m
AAVE/BUSD,6,46.37%,170.61,29d 10h 5m
GTC/BUSD,0,46.34%,378.72,58d 20h 29m
MATIC/USDT,1,45.67%,266.91,14d 2h 52m
REQ/BTC,0,45.44%,21.85,51d 17h 47m
LINK/ETH,2,45.15%,189.30,64d 7h 34m
COCOS/USDT,1,44.94%,212.29,41d 2h 31m
DODO/BUSD,5,43.72%,74.52,50d 21h 17m
AAVE/ETH,1,43.47%,299.68,63d 8h 38m
UMA/USDT,2,42.90%,115.12,29d 9h 57m
GMT/BUSD,0,42.64%,17.55,26d 9h 27m
SHIB/DOGE,0,42.47%,41.48,157d 23h 38m
ERN/BUSD,0,42.03%,151.77,30d 18h 12m
MATIC/USDT,0,42.00%,515.84,30d 9m
GMT/BUSD,0,41.98%,16.95,27d 15m
KEY/USDT,0,41.77%,93.23,50d 21h 18m
GMT/USDT,2,41.76%,409.27,64d 8h 5m
FLM/BTC,0,41.52%,32.81,77d 7h 51m
TRU/BTC,2,41.18%,37.52,19d 3h 14m
LINK/USDT,0,40.90%,203.81,32d 13h 17m
AR/BTC,0,40.69%,3.73,61d 15h 41m
GMT/BUSD,0,40.32%,748.23,26d 21h 38m
DUSK/BTC,0,40.20%,138.14,60d 17h 28m
BETA/ETH,0,40.04%,28.96,45d 23h 19m
GMT/BUSD,0,39.93%,17.17,25d 1h 47m
TRX/USDT,0,39.52%,718.62,86d 7h 12m
GMT/BUSD,1,39.45%,17.77,25d 2h 57m
GMT/BUSD,0,39.29%,123.53,77d 20h 10m
TCT/USDT,0,38.84%,50.71,33d 6h 43m
BEL/BUSD,1,38.76%,119.47,46d 9h 5m
GMT/BUSD,0,38.67%,16.98,27d 5h
GMT/BUSD,2,38.49%,24.46,24d 21h 46m
THETA/USDT,0,38.07%,82.30,52d 19h 16m
JASMY/BTC,0,38.03%,85.81,88d 14h 48m
AAVE/USDT,1,37.81%,200.85,14d 4h 17m
BNB/ETH,1,36.75%,237.16,184d 21h 17m
GMT/BUSD,0,36.02%,13.20,25d 18m
OOKI/BUSD,0,35.89%,129.74,61d 4h 15m
SOL/USDT,34,35.47%,42.37,29d 8h 33m
ENS/USDT,1,35.33%,63.60,61d 18h 16m
LINK/USDT,1,35.30%,45.79,63d 4h 27m
RARE/BUSD,0,35.17%,38.29,48d 17h 36m
PAXG/BTC,1,35.16%,407.39,62d 13h 6m
TRX/BTC,1,35.07%,27.35,66d 3h 27m
THETA/BTC,3,35.02%,65.06,36d 20h 45m
ANC/USDT,2,34.91%,47.13,32d 12h 32m
HIGH/BTC,0,34.77%,64.10,44d 4h 19m
LINK/USDT,0,34.60%,35.09,63d 6h 35m
UNI/BNB,1,34.55%,4430.86,49d 15h 18m
MATIC/BTC,0,34.52%,316.68,28d 20h 40m
LAZIO/BUSD,2,34.43%,92.94,53d 12h 17m
MDX/BUSD,0,34.28%,123.69,30d 18h 13m
