cryptoPair,copyPopularity,roi,pnl,runningTime
GMT/BUSD,1233,919.72%,8084.89,52d 12h 51m
GMT/BUSD,17,686.50%,668.27,62d 10h 27m
GMT/BUSD,8,586.45%,591.30,60d 21h 8m
GMT/BUSD,5,469.19%,502.66,60d 17h 4m
GMT/BUSD,5,330.35%,531.99,58d 19h 15m
GMT/BUSD,1,327.40%,632.91,85d 12h 54m
GMT/BUSD,1,314.37%,420.76,51d 18h 46m
GMT/BUSD,7,311.42%,10983.62,68d 11h 36m
GMT/BUSD,1,303.21%,1474.08,85d 20h 24m
GMT/BUSD,6,292.77%,1051.82,54d 21h 24m
GMT/BUSD,0,241.78%,802.93,55d 8h 26m
GMT/BUSD,1,240.70%,455.77,55d 15h 6m
GMT/BUSD,0,239.40%,642.17,57d 13h 27m
GMT/BUSD,0,235.27%,462.97,57d 8h 5m
GMT/BUSD,0,224.91%,846.87,61d 14h 13m
GMT/BUSD,1,190.08%,329.57,49d 6h 9m
GMT/BUSD,0,174.27%,401.76,86d 5h 50m
GMT/BUSD,1,159.47%,701.77,47d 10h 8m
GMT/BUSD,0,145.47%,882.40,70d 5h 3m
ANC/USDT,45,129.10%,53.40,57d 12h 49m
GMT/BUSD,0,121.84%,321.17,75d 6h 9m
GMT/BUSD,0,115.43%,388.60,73d 21h 48m
GMT/BUSD,0,109.61%,590.02,82d 13h 28m
GMT/BUSD,0,108.61%,573.80,85d 12h 57m
GMT/BUSD,0,100.66%,406.59,74d 2h 41m
GMT/BUSD,0,97.89%,275.07,77d 16h 33m
ANC/BNB,6,95.69%,86.47,59d 13h 13m
PEOPLE/USDT,2,88.10%,713.61,56d 15h 11m
UMA/BUSD,1,85.94%,252.97,64d 4h 38m
GMT/BUSD,0,85.06%,470.84,71d 10h 4m
GMT/BUSD,0,85.02%,415.25,76d 14h 7m
GMT/BUSD,1,82.37%,67.89,76d 2h 19m
TCT/BTC,4,77.61%,28.86,61d 13h 48m
FORTH/BUSD,0,75.96%,88.02,45d 23h 53m
GMT/BUSD,0,74.86%,1300.82,79d 4h 21m
MATIC/USDT,9,71.09%,478.97,25d 12h 22m
CVX/BUSD,0,66.04%,2556.05,28d 6h 58m
TRX/BUSD,2,65.77%,306.19,97d 10h 23m
DYDX/USDT,1,62.09%,558.67,27d 11h 12m
ASR/USDT,3,60.67%,41.37,52d 9h 28m
GMT/BUSD,0,60.39%,1816.36,76d 9h 22m
GMT/BUSD,9,60.08%,127.21,26d 10h 17m
FLM/BTC,3,60.01%,59.73,75d 17h 53m
TRX/BUSD,0,59.56%,1909.25,88d 1h 46m
GMT/BUSD,0,59.26%,126.92,77d 11m
OG/USDT,3,59.22%,838.22,51d 7h 15m
FORTH/BUSD,0,58.74%,64.43,59d 8h 37m
MATIC/USDT,0,57.60%,1033.26,30d 6h 32m
PEOPLE/USDT,1,57.49%,83.81,62d 11h 46m
KP3R/USDT,0,57.32%,63.84,62d 6h 18m
GMT/BUSD,1,56.92%,76.21,26d 12h 36m
UNI/BTC,0,56.67%,1047.00,47d 20h 14m
GMT/BUSD,0,56.04%,363.36,70d 9h 40m
GMT/BUSD,0,54.36%,24.74,26d 13h 37m
GMT/BUSD,1,54.18%,22.00,26d 14h 8m
GMT/BUSD,0,53.39%,48.00,26d 4h 23m
GMT/BUSD,3,53.34%,27.06,26d 5h 8m
PAXG/BTC,4,52.74%,173.75,71d 15h 5m
GMT/BUSD,0,52.29%,83.02,49d 2h 52m
GMT/BUSD,0,51.83%,487.43,26d 13h 4m
CTXC/USDT,2,51.38%,53.33,63d 3h 14m
GMT/BUSD,0,51.09%,296.60,29d 14h 31m
DODO/BUSD,5,50.68%,86.38,51d 4h 17m
AAVE/BUSD,7,50.48%,185.74,29d 17h 5m
GMT/BUSD,0,50.45%,421.67,27d 5h 8m
RARE/BNB,1,50.23%,32.30,58d 22h 50m
GMT/BUSD,0,49.92%,24.71,26d 15h 59m
ASR/USDT,0,49.77%,262.49,40d 6h 20m
AR/BTC,0,48.96%,4.51,61d 22h 41m
MATIC/USDT,1,48.29%,282.21,14d 9h 52m
COCOS/BNB,0,47.13%,180.89,47d 4h 36m
PEOPLE/BTC,1,46.93%,931.79,64d 7h 42m
TROY/BUSD,0,46.21%,128.78,50d 11h 15m
GTC/BUSD,0,46.02%,376.10,59d 3h 29m
REQ/BTC,0,45.54%,21.99,52d 47m
COCOS/USDT,1,45.07%,212.91,41d 9h 32m
BNB/ETH,9,44.23%,264.60,102d 16h 17m
GMT/BUSD,0,43.82%,18.03,26d 16h 28m
MATIC/USDT,0,43.61%,535.63,30d 7h 9m
AAVE/ETH,1,43.53%,311.97,63d 15h 38m
GMT/BUSD,0,43.16%,17.43,27d 7h 15m
AAVE/USDT,1,43.14%,229.17,14d 11h 17m
