cryptoPair,copyPopularity,roi,pnl,runningTime
GMT/BUSD,1166,916.52%,8056.74,50d 23h 51m
GMT/BUSD,17,683.96%,665.80,60d 21h 27m
GMT/BUSD,8,583.44%,588.28,59d 8h 8m
GMT/BUSD,5,466.11%,499.36,59d 4h 4m
GMT/BUSD,5,326.90%,526.44,57d 6h 15m
GMT/BUSD,1,326.01%,630.23,83d 23h 54m
GMT/BUSD,1,311.20%,416.52,50d 5h 46m
GMT/BUSD,7,309.66%,10921.39,66d 22h 36m
GMT/BUSD,1,301.83%,1467.37,84d 7h 24m
GMT/BUSD,6,289.22%,1039.04,53d 8h 23m
GMT/BUSD,0,238.20%,791.04,53d 19h 26m
GMT/BUSD,1,237.51%,449.74,54d 2h 6m
GMT/BUSD,0,236.24%,633.71,56d 27m
GMT/BUSD,0,232.06%,456.65,55d 19h 5m
GMT/BUSD,0,221.62%,834.46,60d 1h 13m
GMT/BUSD,1,186.05%,322.59,47d 17h 9m
GMT/BUSD,0,173.01%,398.86,84d 16h 50m
GMT/BUSD,1,156.39%,688.19,45d 21h 8m
GMT/BUSD,0,143.78%,872.11,68d 16h 3m
ANC/USDT,43,130.60%,54.02,55d 23h 49m
GMT/BUSD,0,120.54%,317.75,73d 17h 9m
GMT/BUSD,0,114.08%,384.03,72d 8h 48m
GMT/BUSD,0,108.23%,582.60,81d 28m
GMT/BUSD,0,107.22%,566.50,83d 23h 57m
GMT/BUSD,0,99.29%,401.03,72d 13h 41m
ANC/BNB,6,97.84%,84.53,58d 13m
GMT/BUSD,0,96.65%,271.60,76d 3h 33m
PEOPLE/USDT,2,88.59%,717.63,55d 2h 11m
UMA/BUSD,1,84.63%,249.11,62d 15h 38m
GMT/BUSD,0,83.72%,408.91,75d 1h 7m
GMT/BUSD,0,83.64%,463.01,69d 21h 4m
GMT/BUSD,1,81.16%,66.90,74d 13h 19m
FORTH/BUSD,0,76.03%,88.11,44d 10h 53m
GMT/BUSD,0,73.41%,1275.63,77d 15h 21m
TCT/BTC,3,68.41%,24.58,60d 48m
TRX/BUSD,1,64.65%,301.00,95d 21h 23m
FORTH/BUSD,0,60.65%,66.52,57d 19h 37m
ASR/USDT,2,59.79%,40.78,50d 20h 28m
FLM/BTC,3,59.31%,57.04,74d 4h 53m
GMT/BUSD,0,59.17%,1779.53,74d 20h 22m
TRX/BUSD,0,58.54%,1876.42,86d 12h 46m
OG/USDT,3,58.34%,825.76,49d 18h 15m
GMT/BUSD,0,58.03%,124.28,75d 11h 11m
PEOPLE/USDT,1,56.19%,81.91,60d 22h 46m
PAXG/BTC,4,54.73%,174.22,70d 2h 5m
GMT/BUSD,0,54.66%,354.37,68d 20h 40m
CVX/BUSD,0,54.25%,2099.82,26d 17h 58m
KP3R/USDT,0,54.12%,60.28,60d 17h 18m
DYDX/USDT,1,52.30%,470.57,25d 22h 12m
GMT/BUSD,9,52.26%,110.66,24d 21h 17m
GMT/BUSD,0,49.72%,78.95,47d 13h 52m
GMT/BUSD,1,49.35%,66.06,24d 23h 36m
MATIC/USDT,9,48.94%,329.77,23d 23h 22m
LINK/ETH,2,48.70%,191.93,63d 1h 34m
ASR/USDT,0,48.60%,256.32,38d 17h 20m
BNB/ETH,9,48.22%,260.80,101d 3h 17m
GMT/BUSD,0,48.13%,452.64,25d 4m
RARE/BNB,1,47.64%,29.29,57d 9h 50m
COCOS/BNB,0,47.58%,174.64,45d 15h 36m
CTXC/USDT,2,47.58%,49.37,61d 14h 14m
REQ/BTC,0,47.40%,22.11,50d 11h 47m
GMT/BUSD,0,47.35%,21.55,25d 37m
GMT/BUSD,1,47.25%,19.18,25d 1h 8m
PEOPLE/BTC,1,46.95%,900.76,62d 18h 42m
GMT/BUSD,3,46.30%,23.50,24d 16h 8m
GMT/BUSD,0,46.10%,41.44,24d 15h 23m
KMD/USDT,1,45.41%,58.17,8h 40m
GMT/BUSD,0,45.25%,262.74,28d 1h 31m
UNI/BTC,0,44.07%,786.76,46d 7h 14m
GTC/BUSD,0,43.75%,357.54,57d 14h 29m
TROY/BUSD,0,43.48%,121.17,48d 22h 15m
COCOS/USDT,0,43.39%,204.95,39d 20h 32m
AAVE/ETH,1,43.34%,280.79,62d 2h 38m
GMT/BUSD,0,43.07%,21.32,25d 2h 59m
GMT/BUSD,0,43.01%,359.48,25d 16h 8m
KEY/USDT,0,41.77%,93.24,49d 15h 18m
UMA/USDT,1,41.36%,110.98,28d 3h 58m
SHIB/DOGE,0,41.18%,40.41,156d 17h 38m
FLM/BTC,0,40.75%,31.25,76d 1h 51m
DUSK/BTC,0,40.58%,135.29,59d 11h 28m
TRU/BTC,2,39.60%,35.00,17d 21h 14m
TRX/USDT,0,39.04%,709.80,85d 1h 12m
LINK/USDT,0,38.73%,193.00,31d 7h 18m
GMT/USDT,2,38.38%,376.11,63d 2h 5m
JASMY/BTC,0,38.34%,83.95,87d 8h 48m
GMT/BUSD,0,38.30%,120.42,76d 14h 10m
BNB/ETH,1,38.12%,231.06,183d 15h 17m
BETA/ETH,0,38.03%,25.84,44d 17h 19m
BEL/BUSD,1,37.84%,116.62,45d 3h 5m
GMT/BUSD,0,37.48%,695.68,25d 15h 38m
GMT/BUSD,0,37.40%,15.39,25d 3h 28m
PAXG/BTC,1,37.38%,420.20,61d 7h 6m
CTK/USDT,0,36.87%,199.07,57d 7h
GMT/BUSD,0,36.78%,14.85,25d 18h 15m
ERN/BUSD,0,36.60%,132.17,29d 12h 12m
DODO/BUSD,5,36.45%,62.13,49d 15h 17m
THETA/BTC,3,36.39%,65.61,35d 14h 45m
AAVE/BUSD,6,36.28%,133.49,28d 4h 5m
THETA/USDT,0,36.12%,78.08,51d 13h 16m
ANC/USDT,2,35.68%,48.17,31d 6h 32m
TRX/BTC,1,35.38%,26.77,64d 21h 27m
BNB/ETH,0,34.86%,153.76,182d 14h 6m
GMT/BUSD,0,34.76%,14.95,23d 19h 47m
GMT/BUSD,1,34.28%,15.44,23d 20h 57m
PAXG/BNB,0,34.12%,694.11,48d 21h 44m
LINK/USDT,1,34.00%,44.10,61d 22h 27m
GMT/BUSD,0,33.56%,14.74,25d 23h
TRX/USDT,4,33.51%,154.41,76d 5h 30m
SHIB/DOGE,0,33.34%,19.90,64d 21h 45m
LINK/USDT,0,33.26%,33.73,62d 35m
BNB/ETH,0,33.22%,245.76,152d 8h 27m
GMT/BUSD,2,33.20%,21.10,23d 15h 47m
GMT/BUSD,0,33.02%,59.31,26d 14h 45m
REQ/BTC,0,33.01%,34.48,25d 1h 8m
MDX/BUSD,0,32.99%,119.04,29d 12h 13m
ANC/BTC,1,32.98%,29.35,32d 23h 33m
PSG/BTC,1,32.96%,123.50,55d 1h 39m
TRU/BTC,0,32.76%,13.09,17d 12h 42m
DODO/BTC,0,32.65%,149.03,53d 21h 18m
SOL/USDT,31,32.55%,38.88,28d 2h 33m
BNB/ETH,1,32.50%,189.08,63d 16h 18m
SAND/USDT,1,32.18%,110.83,28d 14m
LAZIO/BUSD,2,32.05%,86.52,52d 6h 17m
SOL/ETH,2,31.82%,139.87,38d 14h 45m
ENS/USDT,1,31.82%,57.28,60d 12h 16m
BNB/ETH,0,31.66%,185.70,59d 22h 21m
MATIC/USDT,0,31.17%,559.22,28d 17h 32m
GMT/BUSD,0,31.13%,11.41,23d 18h 18m
TCT/BTC,0,31.09%,17.45,83d 19h 9m
HIGH/BTC,0,31.09%,55.62,42d 22h 19m
KMD/USDT,0,30.97%,72.01,7h 17m
TRX/BTC,0,30.71%,234.97,62d 19h 1m
BURGER/USDT,0,30.71%,445.29,22h 10m
KP3R/USDT,3,30.51%,28.68,16d 17h 37m
FORTH/USDT,1,30.46%,150.83,53d 18h 52m
SOL/BUSD,18,30.40%,563.56,30d 6h 24m
CTK/USDT,0,30.32%,218.22,40d 14h 57m
OOKI/BUSD,0,30.24%,109.30,59d 22h 15m
ADA/USDT,9,30.00%,580.73,62d 4h 22m
ANC/BUSD,0,29.97%,37.79,30d 12h 39m
GMT/BUSD,0,29.53%,215.05,76d 4h 33m
MATIC/USDT,1,29.50%,163.56,23d 16h 10m
DOGE/BTC,0,29.46%,88.95,101d 17h 51m
TRX/BTC,0,29.41%,130.74,66d 1h 15m
IMX/BTC,0,28.96%,90.50,52d 8m
ADA/ETH,0,28.95%,180.00,85d 14h 39m
TRX/BUSD,0,28.63%,982.20,79d 8h 13m
ANC/BUSD,2,28.61%,26.85,51d 10h 40m
AAVE/ETH,0,28.39%,97.42,50d 8h 48m
UNI/BNB,1,28.36%,3486.82,48d 9h 19m
DUSK/BTC,0,28.19%,1009.95,30d 22h 33m
SHIB/DOGE,0,28.09%,1852.80,63d 2h 17m
JASMY/BTC,0,28.04%,179.56,40d 19h 21m
GMT/BUSD,0,27.97%,75.40,29d 1h 17m
