cryptoPair,copyPopularity,roi,pnl,runningTime
GMT/BUSD,1229,920.16%,8088.74,52d 9h 52m
GMT/BUSD,17,686.85%,668.61,62d 7h 27m
GMT/BUSD,8,586.86%,591.72,60d 18h 8m
GMT/BUSD,5,469.61%,503.11,60d 14h 4m
GMT/BUSD,5,330.82%,532.75,58d 16h 15m
GMT/BUSD,1,327.59%,633.28,85d 9h 54m
GMT/BUSD,1,314.81%,421.34,51d 15h 46m
GMT/BUSD,7,311.67%,10992.12,68d 8h 36m
GMT/BUSD,1,303.40%,1475.00,85d 17h 24m
GMT/BUSD,6,293.24%,1053.49,54d 18h 24m
GMT/BUSD,0,242.27%,804.56,55d 5h 26m
GMT/BUSD,1,241.13%,456.60,55d 12h 6m
GMT/BUSD,0,239.83%,643.33,57d 10h 27m
GMT/BUSD,0,235.71%,463.83,57d 5h 5m
GMT/BUSD,0,225.36%,848.57,61d 11h 13m
GMT/BUSD,1,190.63%,330.52,49d 3h 10m
GMT/BUSD,0,174.44%,402.16,86d 2h 50m
GMT/BUSD,1,159.84%,703.38,47d 7h 8m
GMT/BUSD,0,145.70%,883.80,70d 2h 3m
ANC/USDT,45,129.07%,53.39,57d 9h 49m
GMT/BUSD,0,122.02%,321.64,75d 3h 9m
GMT/BUSD,0,115.62%,389.22,73d 18h 48m
GMT/BUSD,0,109.80%,591.04,82d 10h 29m
GMT/BUSD,0,108.79%,574.80,85d 9h 57m
GMT/BUSD,0,100.85%,407.35,73d 23h 41m
GMT/BUSD,0,98.05%,275.54,77d 13h 33m
ANC/BNB,6,95.38%,86.33,59d 10h 13m
PEOPLE/USDT,2,89.26%,722.99,56d 12h 11m
UMA/BUSD,1,86.58%,254.84,64d 1h 39m
GMT/BUSD,0,85.25%,471.91,71d 7h 4m
GMT/BUSD,0,85.20%,416.12,76d 11h 8m
GMT/BUSD,1,82.53%,68.03,75d 23h 19m
TCT/BTC,4,80.15%,29.98,61d 10h 48m
FORTH/BUSD,0,76.44%,88.58,45d 20h 53m
GMT/BUSD,0,75.06%,1304.26,79d 1h 21m
MATIC/USDT,9,70.15%,472.67,25d 9h 22m
CVX/BUSD,0,66.38%,2569.52,28d 3h 58m
TRX/BUSD,2,66.07%,307.63,97d 7h 23m
DYDX/USDT,1,63.10%,567.72,27d 8h 12m
GMT/BUSD,9,61.15%,129.47,26d 7h 17m
GMT/BUSD,0,60.56%,1821.39,76d 6h 22m
ASR/USDT,3,60.51%,41.27,52d 6h 28m
FLM/BTC,3,60.06%,60.10,75d 14h 53m
TRX/BUSD,0,59.90%,1919.99,87d 22h 46m
OG/USDT,3,59.76%,845.92,51d 4h 15m
FORTH/BUSD,0,59.47%,65.23,59d 5h 37m
GMT/BUSD,0,59.43%,127.28,76d 21h 11m
PEOPLE/USDT,1,58.27%,84.94,62d 8h 46m
GMT/BUSD,1,57.96%,77.59,26d 9h 36m
KP3R/USDT,0,57.34%,63.87,62d 3h 18m
MATIC/USDT,0,56.66%,1016.50,30d 3h 33m
UNI/BTC,0,56.42%,1048.23,47d 17h 14m
GMT/BUSD,0,56.23%,364.58,70d 6h 40m
GMT/BUSD,0,55.32%,25.18,26d 10h 37m
GMT/BUSD,1,55.12%,22.38,26d 11h 8m
GMT/BUSD,0,54.38%,48.90,26d 1h 23m
GMT/BUSD,3,54.30%,27.55,26d 2h 9m
GMT/BUSD,0,52.57%,83.47,48d 23h 52m
PAXG/BTC,4,52.46%,173.76,71d 12h 5m
GMT/BUSD,0,52.17%,490.64,26d 10h 4m
GMT/BUSD,0,51.88%,301.23,29d 11h 31m
CTXC/USDT,2,51.61%,53.56,63d 14m
GMT/BUSD,0,51.47%,430.17,27d 2h 8m
AAVE/BUSD,7,51.37%,189.02,29d 14h 5m
RARE/BNB,1,51.09%,32.91,58d 19h 50m
GMT/BUSD,0,50.85%,25.17,26d 12h 59m
ASR/USDT,0,49.57%,261.41,40d 3h 20m
AR/BTC,0,48.35%,4.48,61d 19h 41m
MATIC/USDT,1,47.39%,276.95,14d 6h 52m
COCOS/BNB,0,47.02%,180.80,47d 1h 36m
PEOPLE/BTC,1,46.93%,936.87,64d 4h 42m
TROY/BUSD,0,46.85%,130.55,50d 8h 15m
GTC/BUSD,0,46.53%,380.27,59d 29m
DODO/BUSD,5,46.30%,78.92,51d 1h 17m
REQ/BTC,0,45.44%,22.06,51d 21h 47m
AAVE/USDT,1,45.15%,239.85,14d 8h 17m
COCOS/USDT,1,45.04%,212.76,41d 6h 32m
GMT/BUSD,0,44.70%,18.40,26d 13h 28m
GMT/BUSD,0,44.03%,17.78,27d 4h 16m
BNB/ETH,9,43.83%,263.82,102d 13h 17m
AAVE/ETH,1,43.57%,314.14,63d 12h 39m
UMA/USDT,2,43.17%,115.85,29d 13h 58m
MATIC/USDT,0,43.02%,528.36,30d 4h 9m
GMT/USDT,2,42.84%,419.78,64d 12h 6m
SHIB/DOGE,0,42.54%,42.01,158d 3h 38m
ERN/BUSD,0,42.06%,151.87,30d 22h 12m
KEY/USDT,0,42.06%,93.88,51d 1h 18m
LINK/ETH,2,42.01%,184.23,64d 11h 35m
GMT/BUSD,0,41.95%,18.04,25d 5h 47m
FLM/BTC,0,41.76%,33.32,77d 11h 51m
LINK/USDT,0,41.61%,207.37,32d 17h 18m
GMT/BUSD,1,41.47%,18.68,25d 6h 57m
TRU/BTC,2,41.34%,38.02,19d 7h 14m
GMT/BUSD,0,41.13%,763.43,27d 1h 38m
GMT/BUSD,0,40.69%,17.87,27d 9h
TRX/USDT,0,40.67%,739.51,86d 11h 12m
GMT/BUSD,2,40.56%,25.78,25d 1h 47m
DUSK/BTC,0,40.49%,140.52,60d 21h 28m
BETA/ETH,0,40.40%,30.55,46d 3h 19m
TCT/USDT,0,39.82%,51.98,33d 10h 43m
GMT/BUSD,0,39.68%,124.75,78d 10m
BEL/BUSD,1,39.18%,120.75,46d 13h 5m
THETA/USDT,0,38.52%,83.26,52d 23h 16m
UNI/BNB,1,38.37%,4942.07,49d 19h 19m
RARE/BUSD,0,38.04%,41.42,48d 21h 36m
JASMY/BTC,0,38.03%,86.63,88d 18h 48m
GMT/BUSD,0,37.95%,13.91,25d 4h 18m
ENS/USDT,1,36.97%,66.56,61d 22h 16m
SOL/USDT,34,36.89%,44.06,29d 12h 33m
ANC/USDT,2,36.18%,48.84,32d 16h 32m
LINK/USDT,1,36.06%,46.77,63d 8h 28m
AVAX/USDT,6,35.71%,320.56,29d 8h 44m
TRX/BTC,1,35.26%,27.76,66d 7h 27m
LINK/USDT,0,35.24%,35.74,63d 10h 36m
OOKI/BUSD,0,35.17%,127.11,61d 8h 15m
MATIC/BTC,0,34.80%,322.42,29d 40m
SAND/USDT,1,34.79%,119.83,29d 10h 14m
TRX/USDT,4,34.76%,160.14,77d 15h 30m
HIGH/BTC,0,34.70%,64.61,44d 8h 20m
GMT/BUSD,0,34.69%,62.31,28d 45m
THETA/BTC,3,34.62%,64.94,37d 45m
LAZIO/BUSD,2,34.50%,93.13,53d 16h 17m
MDX/BUSD,0,34.42%,124.19,30d 22h 13m
SOL/BUSD,19,34.36%,636.98,31d 16h 24m
KP3R/USDT,3,34.34%,32.28,18d 3h 38m
PAXG/BTC,1,34.31%,401.45,62d 17h 7m
ETH/USDT,185,34.08%,35123.78,25d 23h 49m
BNB/ETH,1,34.01%,229.42,185d 1h 18m
SHIB/DOGE,0,33.92%,20.38,66d 7h 45m
CRV/USDT,0,33.90%,366.45,16d 20h 35m
TCT/BTC,0,33.75%,19.71,85d 5h 9m
QI/BUSD,0,33.48%,53.60,31d 22h 40m
REQ/BTC,0,33.21%,36.09,26d 11h 8m
CRV/BUSD,0,33.13%,955.37,28d 3h 49m
GMT/BUSD,0,32.78%,88.34,30d 11h 17m
ENS/BUSD,1,32.72%,30.92,62d 12h 11m
DODO/BTC,0,32.71%,155.40,55d 7h 18m
ATOM/BTC,0,32.64%,180.30,42d 21h 41m
ANC/BTC,1,32.58%,30.16,34d 9h 33m
AAVE/ETH,0,32.22%,123.07,51d 18h 48m
CTK/USDT,0,32.13%,231.23,42d 57m
ADA/USDT,10,31.85%,616.56,63d 14h 23m
DEGO/BTC,0,31.24%,162.35,25d 22h 38m
DEGO/USDT,0,31.20%,51.66,32d 2h 10m
AAVE/USDT,0,31.17%,561.30,14d 11h 57m
UNI/USDT,0,31.06%,25.43,60d 19h 40m
ATOM/USDT,0,31.05%,558.20,31d 10h 36m
GMT/BUSD,0,30.95%,225.36,77d 14h 33m
BNB/ETH,0,30.83%,151.36,184d 6m
SOL/ETH,2,30.82%,150.72,40d 45m
EGLD/USDT,6,30.80%,188.44,32d 5h 18m
PAXG/BNB,0,30.72%,654.86,50d 7h 44m
MATIC/USDT,1,30.65%,169.94,25d 2h 10m
PSG/BTC,1,30.44%,118.69,56d 11h 39m
TRX/BUSD,0,30.25%,1037.76,80d 18h 13m
APE/BUSD,3,30.23%,301.17,26d 17h 17m
FORTH/USDT,1,29.70%,147.07,55d 4h 52m
TRX/BTC,0,29.65%,137.15,67d 11h 15m
OG/USDT,0,29.56%,34.46,35d 8h 34m
ANC/BUSD,1,29.50%,37.19,31d 22h 40m
UNI/BUSD,2,29.44%,105.72,62d 5h 15m
SOL/BTC,3,29.43%,3.18,37d 13h 18m
BNB/ETH,1,29.41%,190.43,65d 2h 18m
MATIC/BUSD,0,29.39%,5446.20,14d 5h 8m
BNB/ETH,0,29.28%,241.05,153d 18h 27m
BNB/ETH,0,29.19%,190.54,61d 8h 21m
RARE/BTC,0,29.17%,65.80,50d 21h 43m
