cryptoPair,copyPopularity,roi,pnl,runningTime
GMT/BUSD,1113,916.75%,8058.73,49d 9h 51m
GMT/BUSD,15,684.14%,665.97,59d 7h 27m
GMT/BUSD,8,583.66%,588.49,57d 18h 8m
GMT/BUSD,5,466.33%,499.60,57d 14h 4m
GMT/BUSD,5,327.15%,526.83,55d 16h 15m
GMT/BUSD,0,326.11%,630.42,82d 9h 54m
GMT/BUSD,1,311.41%,416.80,48d 15h 46m
GMT/BUSD,7,309.78%,10925.48,65d 8h 36m
GMT/BUSD,1,301.93%,1467.84,82d 17h 24m
GMT/BUSD,6,289.39%,1039.65,51d 18h 23m
GMT/BUSD,0,238.45%,791.88,52d 5h 26m
GMT/BUSD,1,237.74%,450.17,52d 12h 6m
GMT/BUSD,0,235.79%,632.50,54d 11h 27m
GMT/BUSD,0,231.60%,455.75,54d 6h 5m
GMT/BUSD,0,221.15%,832.70,58d 12h 13m
GMT/BUSD,1,185.48%,321.60,46d 4h 9m
GMT/BUSD,0,172.83%,398.44,83d 3h 49m
GMT/BUSD,1,155.72%,685.24,44d 8h 8m
GMT/BUSD,0,143.53%,870.65,67d 3h 3m
ANC/USDT,43,131.18%,54.26,54d 10h 49m
GMT/BUSD,0,120.36%,317.26,72d 4h 8m
GMT/BUSD,0,113.88%,383.38,70d 19h 48m
GMT/BUSD,0,108.04%,581.54,79d 11h 28m
GMT/BUSD,0,107.03%,565.46,82d 10h 57m
GMT/BUSD,0,99.09%,400.24,71d 40m
GMT/BUSD,0,96.48%,271.11,74d 14h 33m
ANC/BNB,6,95.27%,83.73,56d 11h 13m
PEOPLE/USDT,2,87.46%,708.46,53d 13h 10m
UMA/BUSD,1,85.43%,251.46,61d 2h 38m
GMT/BUSD,0,83.54%,408.01,73d 12h 7m
GMT/BUSD,0,83.44%,461.90,68d 8h 3m
GMT/BUSD,1,80.99%,66.76,73d 18m
GMT/BUSD,0,73.20%,1272.05,76d 2h 21m
FORTH/BUSD,0,68.70%,79.61,42d 21h 52m
TCT/BTC,3,68.41%,25.34,58d 11h 47m
TRX/BUSD,1,64.25%,299.14,94d 8h 23m
ASR/USDT,2,62.83%,42.85,49d 7h 27m
OG/USDT,3,60.63%,858.12,48d 5h 15m
FLM/BTC,3,59.08%,58.58,72d 15h 52m
GMT/BUSD,0,58.99%,1774.29,73d 7h 22m
TRX/BUSD,0,58.25%,1867.00,84d 23h 46m
GMT/BUSD,0,57.85%,123.90,73d 22h 11m
KP3R/USDT,0,55.79%,62.13,59d 4h 17m
PEOPLE/USDT,1,55.71%,81.22,59d 9h 46m
CVX/BUSD,0,54.63%,2114.69,25d 4h 58m
GMT/BUSD,0,54.46%,353.09,67d 7h 40m
FORTH/BUSD,0,54.33%,59.60,56d 6h 37m
PAXG/BTC,4,53.16%,174.47,68d 13h 4m
ASR/USDT,0,52.46%,276.67,37d 4h 20m
CTXC/USDT,2,52.26%,54.23,60d 1h 14m
MATIC/USDT,9,52.25%,352.06,22d 10h 22m
GMT/BUSD,9,51.15%,108.31,23d 8h 16m
RARE/BNB,1,49.80%,31.14,55d 20h 50m
GMT/BUSD,0,48.64%,77.24,46d 52m
GMT/BUSD,1,48.27%,64.62,23d 10h 36m
DYDX/USDT,1,48.24%,434.05,24d 9h 12m
GMT/BUSD,0,47.19%,443.79,23d 11h 4m
GTC/BUSD,0,47.04%,384.40,56d 1h 29m
PEOPLE/BTC,1,46.93%,928.14,61d 5h 42m
COCOS/BNB,0,46.81%,174.75,44d 2h 36m
LINK/ETH,2,46.42%,193.87,61d 12h 34m
GMT/BUSD,0,46.35%,21.09,23d 11h 37m
GMT/BUSD,1,46.26%,18.78,23d 12h 8m
REQ/BTC,0,46.11%,22.18,48d 22h 47m
GMT/BUSD,3,45.30%,22.99,23d 3h 8m
GMT/BUSD,0,45.06%,40.51,23d 2h 23m
BNB/ETH,9,45.00%,257.96,99d 14h 17m
GMT/BUSD,0,44.42%,257.92,26d 12h 31m
TROY/BUSD,0,43.58%,121.44,47d 9h 14m
GMT/USDT,25,43.30%,58.38,22d 23h 26m
AAVE/ETH,1,43.01%,295.37,60d 13h 38m
UNI/BTC,0,42.73%,786.39,44d 18h 14m
GMT/BUSD,0,42.09%,20.84,23d 13h 59m
COCOS/USDT,0,42.05%,198.65,38d 7h 31m
GMT/BUSD,0,41.95%,350.63,24d 3h 7m
UMA/USDT,1,41.82%,112.21,26d 14h 57m
DUSK/BTC,0,41.46%,142.53,57d 22h 28m
DODO/BUSD,5,40.92%,69.76,48d 2h 17m
SHIB/DOGE,0,40.52%,41.17,155d 4h 38m
FLM/BTC,0,40.44%,31.98,74d 12h 51m
LINK/USDT,0,40.05%,199.60,29d 18h 17m
THETA/USDT,0,39.40%,85.16,50d 16m
TRU/BTC,2,39.34%,35.85,16d 8h 14m
GMT/USDT,10,39.01%,1182.27,22d 12h 55m
TRX/USDT,0,38.71%,703.86,83d 12h 12m
BEL/BUSD,1,38.49%,118.63,43d 14h 5m
JASMY/BTC,0,38.48%,86.85,85d 19h 48m
GMT/BUSD,0,38.45%,995.43,25d 3h 3m
THETA/BTC,3,38.17%,70.94,34d 1h 45m
GMT/BUSD,0,38.13%,119.88,75d 1h 10m
CTK/USDT,0,38.07%,205.51,55d 17h 59m
BETA/ETH,0,38.00%,27.37,43d 4h 18m
GMT/USDT,2,37.68%,369.29,61d 13h 5m
GMT/BUSD,0,36.72%,681.47,24d 2h 38m
ERN/BUSD,0,36.55%,131.99,27d 23h 12m
GMT/BUSD,0,36.48%,15.02,23d 14h 27m
AAVE/BUSD,6,36.06%,132.70,26d 15h 5m
OOKI/BUSD,0,35.91%,129.81,58d 9h 15m
GMT/BUSD,0,35.88%,14.49,24d 5h 15m
KEY/USDT,0,35.53%,79.31,48d 2h 18m
PAXG/BTC,1,35.45%,410.81,59d 18h 6m
LINK/USDT,1,35.38%,45.89,60d 9h 27m
ANC/USDT,2,35.31%,47.66,29d 17h 32m
MATIC/USDT,0,35.25%,632.48,27d 4h 32m
BNB/ETH,1,35.18%,226.03,182d 2h 17m
LAZIO/BUSD,2,34.67%,93.59,50d 17h 17m
LINK/USDT,0,34.58%,35.07,60d 11h 35m
TRX/BTC,1,34.43%,26.85,63d 8h 27m
TRU/BTC,0,34.22%,14.10,15d 23h 42m
KP3R/USDT,3,34.21%,32.16,15d 4h 37m
GMT/BUSD,0,33.86%,14.56,22d 6h 47m
SOL/USDT,29,33.69%,40.24,26d 13h 33m
PAXG/BNB,0,33.51%,693.58,47d 8h 44m
ENS/USDT,1,33.38%,60.10,58d 23h 16m
GMT/BUSD,1,33.38%,15.04,22d 7h 57m
TRX/USDT,4,33.23%,153.12,74d 16h 30m
MDX/BUSD,0,33.07%,119.34,27d 23h 13m
SHIB/DOGE,0,32.94%,20.36,63d 8h 45m
DODO/BTC,0,32.67%,153.73,52d 8h 18m
GMT/BUSD,0,32.67%,14.35,24d 10h
GMT/BUSD,2,32.28%,20.52,22d 2h 46m
REQ/BTC,0,32.26%,34.74,23d 12h 7m
BNB/ETH,0,31.99%,149.52,181d 1h 6m
SAND/USDT,1,31.92%,109.92,26d 11h 13m
SOL/BUSD,16,31.82%,589.77,28d 17h 24m
ADA/USDT,8,31.79%,615.40,60d 15h 22m
GMT/BUSD,0,31.70%,56.94,25d 1h 45m
ANC/BTC,1,31.64%,29.03,31d 10h 33m
CTK/USDT,0,31.50%,226.71,39d 1h 57m
ATOM/BTC,0,31.37%,171.67,39d 22h 41m
TCT/BTC,0,31.09%,18.00,82d 6h 9m
SOL/ETH,2,31.04%,144.59,37d 1h 44m
RARE/BUSD,0,30.87%,33.61,45d 22h 36m
PSG/BTC,1,30.57%,118.06,53d 12h 39m
BNB/ETH,0,30.47%,238.91,150d 19h 27m
GMT/BUSD,0,30.27%,11.09,22d 5h 18m
BNB/ETH,1,30.27%,186.59,62d 3h 18m
MATIC/USDT,0,29.87%,366.83,27d 5h 9m
BNB/ETH,0,29.82%,185.39,58d 9h 21m
AR/BTC,0,29.77%,2.73,58d 20h 41m
ATOM/USDT,0,29.74%,534.74,28d 11h 35m
MATIC/USDT,1,29.60%,164.12,22d 3h 10m
ANC/BUSD,0,29.54%,37.25,28d 23h 39m
GMT/BUSD,0,29.35%,213.76,74d 15h 32m
TRX/BTC,0,29.24%,134.00,64d 12h 15m
JASMY/BTC,0,29.16%,192.53,39d 6h 21m
DOGE/BTC,0,29.16%,90.78,100d 4h 51m
ANC/BUSD,2,29.16%,27.36,49d 21h 39m
ENS/BUSD,1,29.15%,27.54,59d 13h 11m
IMX/BTC,0,28.97%,93.34,50d 11h 7m
AVAX/USDT,6,28.72%,257.77,26d 9h 43m
OG/USDT,0,28.55%,33.29,32d 9h 33m
ETH/USDT,169,28.47%,29350.37,23d 48m
TRX/BUSD,0,28.34%,972.18,77d 19h 12m
DUSK/BTC,0,28.24%,1043.26,29d 9h 33m
SHIB/DOGE,0,28.08%,1918.64,61d 13h 16m
UNI/BNB,1,28.04%,3506.29,46d 20h 18m
THETA/BUSD,4,27.92%,91.69,34d 7h 19m
ADA/ETH,0,27.80%,183.19,84d 1h 39m
MATIC/USDT,1,27.66%,161.65,11d 7h 51m
DEGO/BTC,0,27.55%,141.81,22d 23h 37m
DOGE/BTC,3,27.54%,14.27,105d 3h 15m
HIGH/BTC,0,27.46%,50.65,41d 9h 19m
GMT/BUSD,0,27.37%,73.78,27d 12h 17m
UMA/BTC,0,27.33%,306.60,26d 10h 36m
APE/BUSD,3,27.32%,272.13,23d 18h 16m
WAVES/BTC,2,27.25%,45.89,61d 11h 54m
TRX/BTC,0,27.02%,213.07,61d 6h 1m
SHIB/DOGE,0,26.61%,15.35,96d 2h 52m
CRV/BUSD,0,26.60%,767.11,25d 4h 49m
TRX/USDT,0,26.52%,123.48,77d 13h 44m
ROSE/BTC,0,26.46%,48.43,60d 47m
AAVE/USDT,1,26.31%,139.78,11d 9h 17m
MATIC/BTC,0,26.29%,241.25,26d 1h 40m
FORTH/USDT,1,26.28%,130.10,52d 5h 52m
SOL/BTC,3,26.10%,2.79,34d 14h 18m
SHIB/DOGE,0,25.99%,379.25,61d 20h 53m
XMR/USDT,0,25.97%,923.91,26d 12h 40m
ADA/BTC,0,25.95%,129.33,68d 21h 41m
XMR/USDT,1,25.76%,886.42,26d 12h 36m
OOKI/BUSD,0,25.71%,57.92,27d 3h 4m
QI/BUSD,0,25.69%,41.14,28d 23h 40m
AAVE/ETH,0,25.66%,93.32,48d 19h 48m
SOL/BUSD,2,25.65%,795.60,23d 10h 59m
SOL/USDT,1,25.55%,91.27,28d 13h 3m
RARE/BTC,0,25.52%,57.02,47d 22h 43m
ADA/BTC,1,25.40%,466.36,60d 9h 10m
SHIB/USDT,1,25.18%,205.16,31d 5h 54m
AAVE/BTC,0,25.11%,12.82,61d 21h 6m
UNI/BUSD,2,25.03%,89.89,59d 6h 14m
SHIB/DOGE,0,25.03%,31.13,162d 11h 7m
ADA/BTC,0,25.01%,28.39,69d 5h 47m
GMT/BTC,0,24.97%,15.66,53d 6h 56m
UNI/USDT,0,24.95%,20.43,57d 20h 40m
KP3R/USDT,0,24.90%,43.63,51d 9h 53m
TRX/BTC,0,24.88%,22.57,66d 8h 14m
BEL/BNB,0,24.87%,43.82,43d 4h 31m
TRX/BTC,1,24.87%,457.24,58d 5h 37m
LAZIO/BUSD,2,24.60%,15.68,53d 10h 10m
BNB/ETH,0,24.60%,17.74,165d 20h 34m
SHIB/DOGE,0,24.59%,23.17,161d 18h 31m
DATA/BTC,0,24.58%,86.25,18d 11h 26m
SHIB/DOGE,0,24.39%,10.51,60d 18h 34m
DEGO/USDT,0,24.32%,40.27,29d 3h 9m
ANT/USDT,0,24.26%,29.52,51d 1h 38m
ADA/BTC,1,24.05%,96.28,73d 9h 25m
MBL/USDT,0,24.03%,29.83,23d 22h 46m
JASMY/BUSD,0,24.01%,10.81,58d 5h 21m
SHIB/DOGE,0,24.00%,7.90,65d 2h 47m
OGN/BNB,0,23.99%,91.29,86d 10h 13m
TRX/BTC,0,23.77%,55.89,70d 12h 11m
JASMY/BUSD,0,23.77%,102.34,53d 10h 14m
TRX/USDT,0,23.72%,31.68,81d 7h 4m
KEY/ETH,0,23.68%,95.46,30d 10h 7m
SHIB/BUSD,0,23.64%,79.85,45d 15h 39m
MATIC/BUSD,3,23.61%,27.02,21d 2h 39m
THETA/BUSD,0,23.52%,54.84,34d 5h 11m
ARPA/USDT,2,23.43%,14.78,40d 5h 53m
CHZ/BNB,1,23.26%,421.06,62d 4h 19m
UNI/USDT,0,23.23%,34.29,32d 23h 24m
SLP/USDT,2,23.15%,24.62,28d 19h 16m
FORTH/USDT,0,23.12%,13891.04,55d 17h 26m
ICP/USDT,0,23.10%,2081.24,29d 23h 11m
ADA/BTC,0,23.02%,73.11,133d 4h 11m
LINK/ETH,1,22.93%,137.81,84d 1h 41m
TCT/USDT,0,22.90%,29.90,30d 11h 43m
GMT/BUSD,0,22.87%,468.41,50d 9h 40m
JASMY/ETH,0,22.87%,68.00,37d 5h 7m
QI/BTC,0,22.72%,507.03,15d 21h 59m
JUV/USDT,0,22.61%,68.55,23d 31m
ADA/USDT,5,22.61%,20.17,60d 10h 43m
BNB/ETH,8,22.59%,36308.72,90d 15h 19m
DOT/BTC,2,22.58%,13.53,61d 6h 48m
JASMY/USDT,0,22.56%,33.48,56d 5h 39m
ASR/USDT,0,22.55%,98.52,37d 5h 30m
SOL/BUSD,0,22.45%,66.87,29d 13h 54m
AAVE/BTC,0,22.39%,53.14,54d 23h 46m
GMT/BUSD,0,22.38%,509.36,73d 3h 6m
ATOM/USDT,0,22.37%,100.38,29d 59m
AVAX/ETH,0,22.37%,154.75,47d 1h 58m
BAKE/BUSD,1,22.28%,802.05,21d 12h 35m
SOL/BUSD,0,22.19%,202.30,28d 11h 26m
MDT/BTC,0,22.12%,9.44,62d 7h 19m
ATOM/BTC,0,22.11%,60.34,45d 5h 17m
ADA/ETH,2,22.01%,15.26,131d 23h 36m
SHIB/DOGE,0,21.98%,12.61,52d 3h 50m
TRX/BTC,1,21.94%,81.81,61d 18h 42m
ALPACA/BTC,1,21.90%,39.65,64d 22h 2m
FARM/BTC,2,21.88%,25.18,11d 17h 44m
KP3R/USDT,0,21.76%,77.11,53d 7h 2m
DOGE/USDT,1,21.65%,1914.09,28d 2h 53m
MATIC/BUSD,0,21.61%,40.73,11d 1h 44m
OOKI/BNB,0,21.53%,159.44,11d 39m
ATOM/BTC,0,21.51%,68.34,25d 1h 44m
ADA/ETH,0,21.46%,136.29,133d 22h 15m
CTXC/USDT,0,21.41%,183.58,11d 10h 45m
FARM/USDT,0,21.34%,436.18,58d 3h 13m
XRP/BTC,1,21.28%,19.28,157d 4h 46m
MATIC/BUSD,0,21.23%,127.64,11d 5h 56m
BNB/ETH,0,21.21%,37.01,182d 7h 9m
TROY/USDT,0,21.19%,61.94,51d 9h 53m
LINK/BNB,0,21.16%,85.80,53d 11h 52m
SAND/BUSD,0,21.14%,50.57,60d 19h 33m
CRV/USDT,0,21.13%,228.44,13d 21h 34m
FTM/USDT,0,21.08%,188.35,26d 9h 40m
SHIB/DOGE,1,21.07%,6.33,94d 10h 47m
ETH/USDT,1,21.07%,37.65,26d 7h 36m
CRV/ETH,0,20.91%,912.34,24d 12h 45m
SHIB/DOGE,0,20.87%,6.52,185d 22h 52m
MATIC/BUSD,0,20.82%,3858.05,11d 6h 7m
COCOS/USDT,0,20.71%,183.87,33d 5h 59m
SHIB/DOGE,0,20.71%,35.45,76d 1h 25m
TROY/USDT,0,20.70%,83.82,55d 7h 50m
SHIB/DOGE,0,20.66%,6.00,68d 23h 34m
FTM/USDT,0,20.59%,43.83,29d 1h 47m
RARE/BTC,0,20.56%,98.71,12d 2h 27m
LINA/BTC,0,20.30%,18.25,40d 5h 8m
XMR/BTC,0,20.28%,111.48,54d 9h 36m
ANC/BUSD,0,20.28%,183.17,22d 1h 12m
ARDR/USDT,0,20.26%,54.74,28d
GMT/BUSD,0,20.25%,292.76,28d 11h 28m
TCT/BTC,0,20.25%,6.74,48d 4h 41m
SHIB/DOGE,0,20.24%,37.88,30d 6h 17m
BNB/BTC,19,20.15%,2771.61,118d 1h 32m
ADA/ETH,0,20.11%,67.33,137d 3h 34m
EGLD/USDT,6,20.10%,122.99,29d 6h 18m
AAVE/BUSD,0,20.03%,53.90,29d 11h 22m
ADA/BTC,1,19.96%,31.89,51d 11h 10m
MDX/USDT,1,19.92%,359.49,11d 3h 20m
COCOS/USDT,0,19.90%,32.04,28d 5h 6m
SHIB/DOGE,0,19.88%,34.08,94d 6h 48m
SHIB/DOGE,0,19.84%,15.51,48d 14h 34m
DOGE/USDT,0,19.81%,106.78,28d 18h 45m
ADA/ETH,0,19.79%,66.13,137d 17h 16m
UMA/BUSD,0,19.78%,53.04,21d 10h 30m
API3/USDT,0,19.71%,66.35,20d 2h 21m
VET/ETH,0,19.66%,51.73,47d 2h 33m
