cryptoPair,copyPopularity,roi,pnl,runningTime
GMT/BUSD,1273,918.70%,8075.88,53d 17h 51m
GMT/BUSD,17,685.69%,667.48,63d 15h 27m
GMT/BUSD,8,585.49%,590.33,62d 2h 8m
GMT/BUSD,5,468.20%,501.60,61d 22h 4m
GMT/BUSD,5,329.25%,530.21,60d 15m
GMT/BUSD,1,326.96%,632.05,86d 17h 54m
GMT/BUSD,1,313.35%,419.39,52d 23h 46m
GMT/BUSD,7,310.85%,10963.46,69d 16h 36m
GMT/BUSD,1,302.77%,1471.93,87d 1h 24m
GMT/BUSD,6,291.68%,1047.89,56d 2h 23m
GMT/BUSD,0,240.79%,799.65,56d 13h 26m
GMT/BUSD,1,239.68%,453.84,56d 20h 6m
GMT/BUSD,0,238.39%,639.46,58d 18h 27m
GMT/BUSD,0,234.24%,460.95,58d 13h 5m
GMT/BUSD,0,223.84%,842.85,62d 19h 13m
GMT/BUSD,1,188.78%,327.31,50d 11h 9m
GMT/BUSD,0,173.86%,400.83,87d 10h 50m
GMT/BUSD,1,158.62%,698.02,48d 15h 8m
ANC/USDT,46,129.95%,53.75,58d 17h 49m
GMT/BUSD,0,121.42%,320.08,76d 11h 9m
GMT/BUSD,0,114.99%,387.12,75d 2h 48m
GMT/BUSD,0,109.16%,587.62,83d 18h 28m
GMT/BUSD,0,108.16%,571.44,86d 17h 57m
GMT/BUSD,0,100.22%,404.81,75d 7h 41m
GMT/BUSD,0,97.49%,273.95,78d 21h 33m
ANC/BNB,6,96.07%,86.84,60d 18h 13m
UMA/BUSD,1,87.70%,258.13,65d 9h 38m
PEOPLE/USDT,3,87.00%,704.75,57d 20h 11m
GMT/BUSD,0,84.61%,413.22,77d 19h 7m
GMT/BUSD,0,84.60%,468.33,72d 15h 4m
GMT/BUSD,1,81.97%,67.57,77d 7h 19m
TCT/BTC,4,81.62%,30.69,62d 18h 47m
FORTH/BUSD,0,75.96%,88.02,47d 4h 53m
GMT/BUSD,0,74.40%,1292.75,80d 9h 21m
MATIC/USDT,10,72.12%,485.90,26d 17h 22m
CVX/BUSD,0,69.45%,2688.06,29d 11h 58m
ASR/USDT,3,66.59%,45.41,53d 14h 28m
ASR/USDT,0,66.31%,349.69,41d 11h 20m
TRX/BUSD,2,66.10%,307.76,98d 15h 23m
OG/USDT,3,65.26%,923.64,52d 12h 15m
DYDX/USDT,2,62.11%,558.80,28d 16h 12m
FLM/BTC,4,60.19%,60.58,76d 22h 53m
KP3R/USDT,1,60.06%,66.90,63d 11h 18m
GMT/BUSD,0,60.00%,1804.57,77d 14h 22m
TRX/BUSD,0,59.87%,1919.15,89d 6h 46m
GMT/BUSD,0,58.87%,126.08,78d 5h 11m
MATIC/USDT,0,58.75%,1053.89,31d 11h 32m
FORTH/BUSD,0,58.74%,64.43,60d 13h 37m
GMT/BUSD,10,57.55%,121.85,27d 15h 16m
PEOPLE/USDT,1,56.65%,82.58,63d 16h 46m
GMT/BUSD,0,55.60%,360.48,71d 14h 40m
GMT/BUSD,1,54.47%,72.92,27d 17h 36m
UNI/BTC,0,54.40%,1016.10,49d 1h 14m
CTXC/USDT,2,53.49%,55.51,64d 8h 14m
GMT/BUSD,0,52.12%,23.72,27d 18h 37m
GMT/BUSD,1,51.93%,21.09,27d 19h 8m
DODO/BUSD,5,51.90%,88.47,52d 9h 17m
PAXG/BTC,4,51.84%,172.71,72d 20h 4m
GMT/BUSD,0,51.61%,81.95,50d 7h 52m
GMT/BUSD,0,51.42%,483.54,27d 18h 4m
GMT/BUSD,3,51.08%,25.92,27d 10h 8m
GMT/BUSD,0,51.05%,45.90,27d 9h 23m
RARE/BNB,1,49.37%,31.76,60d 3h 50m
GTC/BUSD,0,49.28%,402.77,60d 8h 29m
GMT/BUSD,0,49.22%,285.76,30d 19h 31m
MATIC/USDT,1,49.10%,286.95,15d 14h 52m
GMT/BUSD,0,48.07%,401.76,28d 10h 8m
GMT/BUSD,0,47.72%,23.62,27d 20h 59m
COCOS/BNB,0,47.22%,181.33,48d 9h 36m
