cryptoPair,copyPopularity,roi,pnl,runningTime
GMT/BUSD,1158,915.18%,8044.96,50d 15h 51m
GMT/BUSD,16,682.90%,664.77,60d 13h 27m
GMT/BUSD,8,582.19%,587.01,59d 8m
GMT/BUSD,5,464.83%,497.99,58d 20h 4m
GMT/BUSD,5,325.46%,524.12,56d 22h 15m
GMT/BUSD,1,325.43%,629.10,83d 15h 54m
GMT/BUSD,1,309.87%,414.74,49d 21h 46m
GMT/BUSD,7,308.92%,10895.34,66d 14h 36m
GMT/BUSD,1,301.25%,1464.56,83d 23h 24m
GMT/BUSD,6,287.72%,1033.65,53d 23m
GMT/BUSD,0,236.70%,786.06,53d 11h 26m
GMT/BUSD,1,236.18%,447.21,53d 18h 6m
GMT/BUSD,0,234.92%,630.16,55d 16h 27m
GMT/BUSD,0,230.71%,454.00,55d 11h 5m
GMT/BUSD,0,220.24%,829.27,59d 17h 13m
GMT/BUSD,1,184.37%,319.67,47d 9h 9m
GMT/BUSD,0,172.48%,397.64,84d 8h 50m
GMT/BUSD,1,155.06%,682.34,45d 13h 8m
GMT/BUSD,0,143.07%,867.81,68d 8h 3m
ANC/USDT,43,129.90%,53.73,55d 15h 49m
GMT/BUSD,0,120.00%,316.32,73d 9h 9m
GMT/BUSD,0,113.51%,382.12,72d 48m
GMT/BUSD,0,107.65%,579.49,80d 16h 28m
GMT/BUSD,0,106.64%,563.44,83d 15h 57m
GMT/BUSD,0,98.71%,398.71,72d 5h 41m
ANC/BNB,6,98.51%,83.50,57d 16h 13m
GMT/BUSD,0,96.14%,270.15,75d 19h 33m
PEOPLE/USDT,2,87.68%,710.21,54d 18h 11m
UMA/BUSD,1,83.30%,245.20,62d 7h 38m
GMT/BUSD,0,83.18%,406.26,74d 17h 7m
GMT/BUSD,0,83.05%,459.73,69d 13h 4m
GMT/BUSD,1,80.65%,66.48,74d 5h 19m
FORTH/BUSD,0,72.87%,84.44,44d 2h 53m
GMT/BUSD,0,72.80%,1265.09,77d 7h 21m
TCT/BTC,3,66.79%,23.55,59d 16h 47m
TRX/BUSD,1,63.96%,297.77,95d 13h 23m
FLM/BTC,3,59.29%,55.95,73d 20h 53m
ASR/USDT,2,59.27%,40.42,50d 12h 28m
GMT/BUSD,0,58.65%,1764.11,74d 12h 22m
TRX/BUSD,0,57.87%,1854.92,86d 4h 46m
GMT/BUSD,0,57.51%,123.17,75d 3h 11m
FORTH/BUSD,0,55.96%,61.38,57d 11h 37m
PAXG/BTC,4,55.76%,174.19,69d 18h 4m
PEOPLE/USDT,1,55.69%,81.18,60d 14h 46m
OG/USDT,3,55.66%,787.87,49d 10h 15m
GMT/BUSD,0,54.08%,350.61,68d 12h 40m
KP3R/USDT,0,52.86%,58.88,60d 9h 18m
LINK/ETH,2,49.08%,188.80,62d 17h 34m
GMT/BUSD,9,48.99%,103.74,24d 13h 16m
BNB/ETH,9,48.57%,256.47,100d 19h 17m
GMT/BUSD,0,48.39%,76.83,47d 5h 52m
CVX/BUSD,0,48.25%,1867.71,26d 9h 58m
ASR/USDT,0,47.90%,252.61,38d 9h 20m
RARE/BNB,1,47.45%,28.62,57d 1h 50m
DYDX/USDT,1,47.06%,423.44,25d 14h 12m
PEOPLE/BTC,1,46.96%,883.92,62d 10h 42m
GMT/BUSD,0,46.67%,438.93,24d 16h 4m
COCOS/BNB,0,46.48%,167.36,45d 7h 36m
GMT/BUSD,1,46.17%,61.82,24d 15h 36m
MATIC/USDT,9,46.10%,310.64,23d 15h 22m
REQ/BTC,0,45.39%,20.78,50d 3h 47m
CTXC/USDT,2,45.33%,47.04,61d 6h 14m
UNI/BTC,0,45.26%,792.84,45d 23h 14m
GMT/BUSD,0,44.41%,20.21,24d 16h 37m
GMT/BUSD,1,44.35%,18.01,24d 17h 8m
GMT/BUSD,3,43.36%,22.00,24d 8h 8m
AAVE/ETH,1,43.29%,273.81,61d 18h 38m
GMT/BUSD,0,43.04%,38.70,24d 7h 23m
GMT/BUSD,0,42.81%,248.56,27d 17h 31m
GTC/BUSD,0,42.18%,344.73,57d 6h 29m
COCOS/USDT,0,42.17%,199.20,39d 12h 32m
SHIB/DOGE,0,40.88%,39.20,156d 9h 38m
FLM/BTC,0,40.73%,30.65,75d 17h 51m
UMA/USDT,1,40.48%,108.63,27d 19h 57m
GMT/BUSD,0,40.20%,19.90,24d 18h 59m
TROY/BUSD,0,40.03%,111.54,48d 14h 15m
GMT/BUSD,0,39.89%,333.44,25d 8h 8m
KEY/USDT,0,39.82%,88.87,49d 7h 18m
DUSK/BTC,0,39.21%,128.28,59d 3h 28m
TRU/BTC,2,38.98%,33.81,17d 13h 14m
PAXG/BTC,1,38.62%,426.04,60d 23h 6m
GMT/USDT,10,38.45%,1165.42,23d 17h 55m
BNB/ETH,1,38.45%,227.54,183d 7h 17m
JASMY/BTC,0,38.34%,82.37,87d 48m
TRX/USDT,0,38.20%,694.67,84d 17h 12m
BETA/ETH,0,37.94%,25.17,44d 9h 19m
GMT/BUSD,0,37.80%,118.83,76d 6h 10m
GMT/BUSD,0,37.65%,974.89,26d 8h 3m
LINK/USDT,0,36.97%,184.26,30d 23h 17m
BEL/BUSD,1,36.87%,113.64,44d 19h 5m
GMT/USDT,2,36.77%,360.37,62d 18h 5m
THETA/BTC,3,36.39%,64.38,35d 6h 45m
CTK/USDT,0,36.20%,195.42,56d 22h 59m
GMT/BUSD,0,36.17%,671.33,25d 7h 38m
DODO/BUSD,5,36.01%,61.39,49d 7h 17m
TRX/BTC,1,35.58%,26.42,64d 13h 27m
PAXG/BNB,0,35.52%,709.03,48d 13h 44m
ANC/USDT,2,35.21%,47.53,30d 22h 32m
BNB/ETH,0,35.18%,151.51,182d 6h 6m
GMT/BUSD,0,34.71%,14.28,24d 19h 27m
THETA/USDT,0,34.41%,74.38,51d 5h 16m
GMT/BUSD,0,34.11%,13.78,25d 10h 15m
ERN/BUSD,0,33.59%,121.29,29d 4h 12m
BNB/ETH,0,33.54%,242.19,152d 27m
ANC/BTC,1,33.38%,29.15,32d 15h 33m
SHIB/DOGE,0,33.23%,19.38,64d 13h 45m
TRX/USDT,4,32.89%,151.53,75d 21h 30m
REQ/BTC,0,32.77%,33.58,24d 17h 8m
MDX/BUSD,0,32.77%,118.23,29d 4h 13m
BNB/ETH,1,32.75%,185.97,63d 8h 18m
PSG/BTC,1,32.73%,120.34,54d 17h 39m
LINK/USDT,1,32.73%,42.46,61d 14h 27m
DODO/BTC,0,32.66%,146.28,53d 13h 18m
AAVE/BUSD,6,32.34%,118.98,27d 20h 5m
GMT/BUSD,0,32.12%,13.81,23d 11h 47m
GMT/BUSD,0,32.00%,57.48,26d 6h 45m
LINK/USDT,0,31.97%,32.42,61d 16h 35m
BNB/ETH,0,31.84%,182.36,59d 14h 21m
SOL/ETH,2,31.75%,136.24,38d 6h 45m
TRU/BTC,0,31.64%,12.41,17d 4h 42m
TRX/BTC,0,31.64%,237.49,62d 11h 1m
GMT/BUSD,1,31.63%,14.25,23d 12h 57m
SAND/USDT,1,31.47%,108.40,27d 16h 13m
LAZIO/BUSD,2,31.03%,83.77,51d 22h 17m
GMT/BUSD,0,30.93%,13.58,25d 15h
SOL/USDT,30,30.86%,36.86,27d 18h 33m
TCT/BTC,0,30.82%,16.97,83d 11h 9m
GMT/BUSD,2,30.49%,19.38,23d 7h 47m
ENS/USDT,1,30.18%,54.32,60d 4h 16m
CTK/USDT,0,29.60%,213.05,40d 6h 57m
ANC/BUSD,0,29.57%,37.28,30d 4h 39m
OOKI/BUSD,0,29.45%,106.46,59d 14h 15m
TRX/BTC,0,29.42%,128.31,65d 17h 15m
DOGE/BTC,0,29.31%,86.85,101d 9h 51m
MATIC/USDT,1,29.31%,162.51,23d 8h 10m
UNI/BNB,1,29.28%,3531.69,48d 1h 18m
KP3R/USDT,3,29.02%,27.28,16d 9h 37m
GMT/BUSD,0,29.01%,211.25,75d 20h 33m
ADA/ETH,0,28.96%,175.73,85d 6h 39m
IMX/BTC,0,28.95%,88.78,51d 16h 8m
SOL/BUSD,17,28.76%,533.15,29d 22h 24m
GMT/BUSD,0,28.62%,10.49,23d 10h 18m
ADA/USDT,9,28.48%,551.28,61d 20h 22m
WAVES/BTC,2,28.19%,45.19,62d 16h 54m
ANC/BUSD,2,28.15%,26.42,51d 2h 40m
SHIB/DOGE,0,28.08%,1810.57,62d 18h 17m
JASMY/BTC,0,27.98%,175.84,40d 11h 21m
MATIC/USDT,0,27.92%,500.94,28d 9h 32m
WIN/BNB,0,27.88%,59.04,62d 16h 52m
TRX/BUSD,0,27.83%,954.50,79d 13m
UMA/BTC,0,27.62%,294.91,27d 15h 36m
