cryptoPair,copyPopularity,roi,pnl,runningTime
GMT/BUSD,1152,913.64%,8031.40,50d 11h 51m
GMT/BUSD,16,681.68%,663.58,60d 9h 27m
GMT/BUSD,8,580.74%,585.55,58d 20h 8m
GMT/BUSD,5,463.35%,496.40,58d 16h 3m
GMT/BUSD,1,324.76%,627.80,83d 11h 54m
GMT/BUSD,5,323.80%,521.45,56d 18h 15m
GMT/BUSD,1,308.35%,412.69,49d 17h 46m
GMT/BUSD,7,308.07%,10865.37,66d 10h 36m
GMT/BUSD,1,300.59%,1461.33,83d 19h 24m
GMT/BUSD,6,285.99%,1027.45,52d 20h 23m
GMT/BUSD,0,234.98%,780.33,53d 7h 26m
GMT/BUSD,1,234.64%,444.31,53d 14h 6m
GMT/BUSD,0,233.40%,626.08,55d 12h 27m
GMT/BUSD,0,229.17%,450.96,55d 7h 5m
GMT/BUSD,0,218.65%,823.29,59d 13h 13m
GMT/BUSD,1,182.43%,316.31,47d 5h 9m
GMT/BUSD,0,171.87%,396.24,84d 4h 50m
GMT/BUSD,1,153.53%,675.61,45d 9h 8m
GMT/BUSD,0,142.25%,862.85,68d 4h 3m
ANC/USDT,43,124.51%,51.50,55d 11h 49m
GMT/BUSD,0,119.37%,314.67,73d 5h 9m
GMT/BUSD,0,112.85%,379.92,71d 20h 48m
GMT/BUSD,0,106.99%,575.92,80d 12h 28m
GMT/BUSD,0,105.98%,559.92,83d 11h 57m
GMT/BUSD,0,98.05%,396.04,72d 1h 40m
GMT/BUSD,0,95.54%,268.48,75d 15h 33m
ANC/BNB,6,94.87%,80.17,57d 12h 13m
PEOPLE/USDT,2,85.16%,689.83,54d 14h 10m
GMT/BUSD,0,82.55%,403.20,74d 13h 7m
GMT/BUSD,0,82.37%,455.96,69d 9h 4m
UMA/BUSD,1,81.29%,239.29,62d 3h 38m
GMT/BUSD,1,80.07%,66.00,74d 1h 19m
FORTH/BUSD,0,72.55%,84.07,43d 22h 52m
GMT/BUSD,0,72.11%,1252.96,77d 3h 21m
TCT/BTC,3,66.79%,23.43,59d 12h 47m
TRX/BUSD,1,63.78%,296.94,95d 9h 23m
ASR/USDT,2,60.14%,41.01,50d 8h 27m
OG/USDT,3,59.95%,848.50,49d 6h 15m
FLM/BTC,3,59.30%,55.68,73d 16h 53m
GMT/BUSD,0,58.06%,1746.38,74d 8h 22m
TRX/BUSD,0,57.71%,1849.77,86d 46m
GMT/BUSD,0,56.92%,121.90,74d 23h 11m
PAXG/BTC,4,55.84%,173.57,69d 14h 4m
FORTH/BUSD,0,55.47%,60.84,57d 7h 37m
PEOPLE/USDT,1,54.37%,79.26,60d 10h 46m
GMT/BUSD,0,53.41%,346.28,68d 8h 40m
KP3R/USDT,0,52.80%,58.81,60d 5h 18m
LINK/ETH,2,50.35%,192.19,62d 13h 34m
ASR/USDT,0,49.07%,258.79,38d 5h 20m
BNB/ETH,9,48.86%,255.99,100d 15h 17m
RARE/BNB,1,48.03%,28.88,56d 21h 50m
CTXC/USDT,2,47.99%,49.80,61d 2h 14m
CVX/BUSD,0,47.70%,1846.41,26d 5h 58m
REQ/BTC,0,47.51%,21.64,49d 23h 47m
COCOS/BNB,0,46.99%,168.66,45d 3h 36m
PEOPLE/BTC,1,46.95%,879.42,62d 6h 42m
GMT/BUSD,0,46.85%,74.39,47d 1h 52m
MATIC/USDT,9,46.46%,313.03,23d 11h 22m
DYDX/USDT,1,45.27%,407.36,25d 10h 12m
GMT/BUSD,9,45.23%,95.77,24d 9h 16m
UNI/BTC,0,45.04%,785.05,45d 19h 14m
GMT/BUSD,0,44.86%,421.91,24d 12h 4m
AAVE/ETH,1,43.27%,271.55,61d 14h 38m
