cryptoPair,copyPopularity,roi,pnl,runningTime
GMT/BUSD,1265,920.92%,8095.42,53d 9h 51m
GMT/BUSD,17,687.45%,669.19,63d 7h 27m
GMT/BUSD,8,587.57%,592.44,61d 18h 8m
GMT/BUSD,5,470.34%,503.89,61d 14h 3m
GMT/BUSD,5,331.64%,534.06,59d 16h 15m
GMT/BUSD,1,327.92%,633.92,86d 9h 54m
GMT/BUSD,1,315.56%,422.35,52d 15h 46m
GMT/BUSD,7,312.08%,11006.89,69d 8h 36m
GMT/BUSD,1,303.73%,1476.59,86d 17h 24m
GMT/BUSD,6,294.05%,1056.40,55d 18h 23m
GMT/BUSD,0,243.14%,807.46,56d 5h 26m
GMT/BUSD,1,241.89%,458.03,56d 12h 6m
GMT/BUSD,0,240.58%,645.34,58d 10h 27m
GMT/BUSD,0,236.47%,465.33,58d 5h 5m
GMT/BUSD,0,226.14%,851.51,62d 11h 13m
GMT/BUSD,1,191.58%,332.17,50d 3h 9m
GMT/BUSD,0,174.74%,402.85,87d 2h 50m
GMT/BUSD,1,160.47%,706.16,48d 7h 8m
ANC/USDT,46,130.71%,54.07,58d 9h 49m
GMT/BUSD,0,122.32%,322.45,76d 3h 9m
GMT/BUSD,0,115.94%,390.31,74d 18h 48m
GMT/BUSD,0,110.13%,592.80,83d 10h 28m
GMT/BUSD,0,109.12%,576.54,86d 9h 57m
GMT/BUSD,0,101.18%,408.66,74d 23h 40m
GMT/BUSD,0,98.35%,276.37,78d 13h 33m
ANC/BNB,6,94.91%,87.38,60d 10h 13m
PEOPLE/USDT,3,89.71%,726.66,57d 12h 10m
UMA/BUSD,1,88.27%,259.81,65d 1h 38m
GMT/BUSD,0,85.58%,473.77,72d 7h 4m
GMT/BUSD,0,85.51%,417.62,77d 11h 7m
GMT/BUSD,1,82.82%,68.26,76d 23h 19m
TCT/BTC,4,78.39%,30.07,62d 10h 47m
FORTH/BUSD,0,76.60%,88.76,46d 20h 52m
GMT/BUSD,0,75.40%,1310.24,80d 1h 21m
MATIC/USDT,10,75.11%,506.06,26d 9h 22m
CVX/BUSD,0,74.93%,2900.39,29d 3h 58m
ASR/USDT,3,68.03%,46.39,53d 6h 27m
DYDX/USDT,2,67.38%,606.23,28d 8h 12m
ASR/USDT,0,67.08%,353.77,41d 3h 20m
TRX/BUSD,2,66.57%,309.93,98d 7h 23m
OG/USDT,3,64.71%,915.88,52d 4h 15m
GMT/BUSD,10,63.00%,133.40,27d 7h 16m
MATIC/USDT,0,62.52%,1121.53,31d 3h 32m
KP3R/USDT,1,61.38%,68.37,63d 3h 18m
GMT/BUSD,0,60.85%,1830.13,77d 6h 22m
TRX/BUSD,0,60.42%,1936.53,88d 22h 46m
FLM/BTC,4,59.86%,61.46,76d 14h 53m
GMT/BUSD,1,59.76%,80.00,27d 9h 36m
GMT/BUSD,0,59.72%,127.91,77d 21h 11m
FORTH/BUSD,0,59.72%,65.50,60d 5h 37m
PEOPLE/USDT,1,58.42%,85.16,63d 8h 46m
GMT/BUSD,0,56.99%,25.93,27d 10h 37m
GMT/BUSD,1,56.77%,23.05,27d 11h 8m
GMT/BUSD,0,56.56%,366.72,71d 6h 40m
GMT/BUSD,0,56.11%,50.45,27d 1h 23m
UNI/BTC,0,56.05%,1067.94,48d 17h 14m
GMT/BUSD,3,55.97%,28.40,27d 2h 8m
CTXC/USDT,2,55.56%,57.66,64d 14m
GMT/BUSD,0,53.27%,309.27,30d 11h 31m
GMT/BUSD,0,53.23%,444.93,28d 2h 8m
GMT/BUSD,0,53.14%,499.76,27d 10h 4m
GMT/BUSD,0,53.06%,84.26,49d 23h 52m
MATIC/USDT,1,52.93%,309.28,15d 6h 52m
GMT/BUSD,0,52.48%,25.98,27d 12h 59m
PAXG/BTC,4,50.69%,172.26,72d 12h 4m
GTC/BUSD,0,50.39%,411.80,60d 29m
DODO/BUSD,5,49.54%,84.44,52d 1h 17m
RARE/BNB,1,48.65%,31.87,59d 19h 50m
AAVE/USDT,1,47.45%,252.08,15d 8h 17m
TROY/BUSD,0,47.28%,131.76,51d 8h 15m
PEOPLE/BTC,1,46.92%,960.91,65d 4h 42m
COCOS/BNB,0,46.59%,182.14,48d 1h 36m
MATIC/USDT,0,46.35%,569.20,31d 4h 9m
GMT/BUSD,0,46.22%,19.02,27d 13h 27m
GMT/BUSD,0,45.55%,18.39,28d 4h 15m
COCOS/USDT,1,45.28%,213.91,42d 6h 31m
UMA/USDT,2,44.56%,119.58,30d 13h 57m
KP3R/USDT,3,44.36%,41.70,19d 3h 37m
REQ/BTC,0,44.29%,22.05,52d 21h 47m
GMT/USDT,2,43.82%,429.37,65d 12h 5m
SHIB/DOGE,0,43.57%,44.32,159d 3h 38m
AAVE/ETH,1,43.50%,332.12,64d 12h 38m
AR/BTC,0,43.41%,4.12,62d 19h 41m
GMT/BUSD,1,42.97%,19.36,26d 6h 57m
LINK/USDT,0,42.96%,214.10,33d 17h 17m
DUSK/BTC,0,42.83%,152.41,61d 21h 28m
ERN/BUSD,0,42.45%,153.28,31d 22h 12m
GMT/BUSD,0,42.18%,18.52,28d 9h
GMT/BUSD,2,42.09%,26.76,26d 1h 47m
GMT/BUSD,0,42.07%,780.80,28d 1h 38m
KEY/USDT,0,41.70%,93.08,52d 1h 18m
FLM/BTC,0,41.50%,33.98,78d 11h 51m
TRX/USDT,0,41.28%,750.62,87d 11h 12m
TRU/BTC,2,41.01%,38.69,20d 7h 14m
THETA/USDT,0,40.75%,88.09,53d 23h 16m
