cryptoPair,copyPopularity,roi,pnl,runningTime
GMT/BUSD,1122,914.21%,8036.38,49d 17h 51m
GMT/BUSD,15,682.13%,664.01,59d 15h 27m
GMT/BUSD,8,581.27%,586.08,58d 2h 8m
GMT/BUSD,5,463.89%,496.98,57d 22h 3m
GMT/BUSD,0,325.01%,628.28,82d 17h 54m
GMT/BUSD,5,324.41%,522.43,56d 15m
GMT/BUSD,1,308.92%,413.46,48d 23h 46m
GMT/BUSD,7,308.39%,10876.63,65d 16h 36m
GMT/BUSD,1,300.83%,1462.52,83d 1h 24m
GMT/BUSD,6,286.62%,1029.73,52d 2h 23m
GMT/BUSD,0,235.61%,782.44,52d 13h 26m
GMT/BUSD,1,235.21%,445.38,52d 20h 6m
GMT/BUSD,0,233.96%,627.58,54d 18h 27m
GMT/BUSD,0,229.73%,452.07,54d 13h 5m
GMT/BUSD,0,219.24%,825.54,58d 19h 13m
GMT/BUSD,1,183.16%,317.57,46d 11h 9m
GMT/BUSD,0,172.09%,396.75,83d 10h 50m
GMT/BUSD,1,154.09%,678.08,44d 15h 8m
GMT/BUSD,0,142.56%,864.71,67d 10h 3m
ANC/USDT,43,122.89%,50.83,54d 17h 49m
GMT/BUSD,0,119.60%,315.27,72d 11h 9m
GMT/BUSD,0,113.10%,380.74,71d 2h 48m
GMT/BUSD,0,107.24%,577.26,79d 18h 28m
GMT/BUSD,0,106.23%,561.24,82d 17h 57m
GMT/BUSD,0,98.29%,397.02,71d 7h 40m
GMT/BUSD,0,95.76%,269.11,74d 21h 33m
ANC/BNB,6,91.80%,78.58,56d 18h 13m
PEOPLE/USDT,2,85.21%,690.24,53d 20h 10m
UMA/BUSD,1,83.29%,245.17,61d 9h 38m
GMT/BUSD,0,82.78%,404.32,73d 19h 7m
GMT/BUSD,0,82.62%,457.38,68d 15h 4m
GMT/BUSD,1,80.29%,66.18,73d 7h 19m
FORTH/BUSD,0,74.80%,86.68,43d 4h 52m
GMT/BUSD,0,72.37%,1257.52,76d 9h 21m
TCT/BTC,3,68.41%,24.73,58d 18h 47m
TRX/BUSD,1,64.10%,298.43,94d 15h 23m
OG/USDT,3,61.91%,876.30,48d 12h 15m
FORTH/BUSD,0,61.55%,67.51,56d 13h 37m
ASR/USDT,2,61.39%,41.86,49d 14h 27m
FLM/BTC,3,58.99%,57.08,72d 22h 53m
GMT/BUSD,0,58.28%,1752.89,73d 14h 22m
TRX/BUSD,0,58.07%,1861.49,85d 6h 46m
GMT/BUSD,0,57.14%,122.38,74d 5h 11m
PAXG/BTC,4,54.59%,174.88,68d 20h 4m
PEOPLE/USDT,1,54.44%,79.37,59d 16h 46m
GMT/BUSD,0,53.65%,347.87,67d 14h 40m
KP3R/USDT,0,52.84%,58.85,59d 11h 18m
MATIC/USDT,9,51.87%,349.47,22d 17h 22m
ASR/USDT,0,50.74%,267.59,37d 11h 20m
RARE/BNB,1,49.75%,30.30,56d 3h 50m
CVX/BUSD,0,49.67%,1922.74,25d 11h 58m
CTXC/USDT,2,49.46%,51.33,60d 8h 14m
LINK/ETH,2,47.87%,190.63,61d 19h 34m
GMT/BUSD,0,47.43%,75.31,46d 7h 52m
PEOPLE/BTC,1,46.93%,905.99,61d 12h 42m
BNB/ETH,9,46.71%,255.31,99d 21h 17m
GMT/BUSD,9,46.64%,98.76,23d 15h 16m
COCOS/BNB,0,46.59%,169.42,44d 9h 36m
REQ/BTC,0,46.56%,21.85,49d 5h 47m
GMT/BUSD,0,45.34%,426.45,23d 18h 4m
DYDX/USDT,1,44.52%,400.56,24d 16h 12m
GTC/BUSD,0,44.34%,362.33,56d 8h 29m
GMT/BUSD,1,43.90%,58.77,23d 17h 36m
AAVE/ETH,1,43.01%,281.59,60d 20h 38m
TROY/BUSD,0,42.60%,118.72,47d 16h 14m
GMT/BUSD,0,42.27%,19.24,23d 18h 37m
GMT/BUSD,1,42.27%,17.16,23d 19h 8m
COCOS/USDT,0,42.01%,198.46,38d 14h 31m
GMT/BUSD,3,41.21%,20.91,23d 10h 8m
GMT/BUSD,0,41.03%,238.25,26d 19h 31m
UNI/BTC,0,41.03%,736.94,45d 1h 14m
SHIB/DOGE,0,40.82%,40.46,155d 11h 38m
GMT/BUSD,0,40.82%,36.70,23d 9h 23m
DUSK/BTC,0,40.62%,136.27,58d 5h 28m
FLM/BTC,0,40.32%,31.11,74d 19h 51m
UMA/USDT,1,39.86%,106.97,26d 21h 57m
TRU/BTC,2,38.72%,34.44,16d 15h 14m
TRX/USDT,0,38.45%,699.15,83d 19h 12m
