cryptoPair,copyPopularity,roi,pnl,runningTime
GMT/BUSD,1262,919.56%,8083.44,53d 6h 51m
GMT/BUSD,17,686.37%,668.14,63d 4h 27m
GMT/BUSD,8,586.29%,591.15,61d 15h 8m
GMT/BUSD,5,469.03%,502.49,61d 11h 3m
GMT/BUSD,5,330.17%,531.70,59d 13h 15m
GMT/BUSD,1,327.33%,632.78,86d 6h 54m
GMT/BUSD,1,314.21%,420.55,52d 12h 46m
GMT/BUSD,7,311.33%,10980.43,69d 5h 36m
GMT/BUSD,1,303.14%,1473.73,86d 14h 24m
GMT/BUSD,6,292.60%,1051.19,55d 15h 23m
GMT/BUSD,0,241.69%,802.63,56d 2h 26m
GMT/BUSD,1,240.54%,455.46,56d 9h 6m
GMT/BUSD,0,239.23%,641.73,58d 7h 27m
GMT/BUSD,0,235.10%,462.64,58d 2h 5m
GMT/BUSD,0,224.74%,846.24,62d 8h 13m
GMT/BUSD,1,189.87%,329.21,50d 9m
GMT/BUSD,0,174.20%,401.61,86d 23h 49m
GMT/BUSD,1,159.34%,701.17,48d 4h 8m
ANC/USDT,46,129.36%,53.51,58d 6h 49m
GMT/BUSD,0,121.77%,321.00,76d 8m
GMT/BUSD,0,115.36%,388.36,74d 15h 48m
GMT/BUSD,0,109.54%,589.64,83d 7h 28m
GMT/BUSD,0,108.54%,573.43,86d 6h 57m
GMT/BUSD,0,100.59%,406.30,74d 20h 40m
GMT/BUSD,0,97.82%,274.89,78d 10h 33m
ANC/BNB,6,94.41%,85.28,60d 7h 13m
PEOPLE/USDT,3,87.05%,705.13,57d 9h 10m
UMA/BUSD,1,87.01%,256.11,64d 22h 38m
GMT/BUSD,0,84.98%,470.44,72d 4h 3m
GMT/BUSD,0,84.95%,414.92,77d 8h 7m
GMT/BUSD,1,82.30%,67.84,76d 20h 18m
TCT/BTC,4,78.39%,29.53,62d 7h 47m
FORTH/BUSD,0,75.80%,87.84,46d 17h 52m
GMT/BUSD,0,74.79%,1299.53,79d 22h 21m
CVX/BUSD,0,70.63%,2733.99,29d 58m
MATIC/USDT,10,69.79%,470.19,26d 6h 22m
TRX/BUSD,2,65.92%,306.92,98d 4h 23m
DYDX/USDT,1,63.92%,575.16,28d 5h 12m
ASR/USDT,3,62.81%,42.83,53d 3h 27m
OG/USDT,3,62.22%,880.65,52d 1h 15m
GMT/BUSD,0,60.33%,1814.46,77d 3h 22m
KP3R/USDT,1,59.97%,66.80,63d 17m
FLM/BTC,4,59.93%,60.42,76d 11h 52m
TRX/BUSD,0,59.71%,1913.91,88d 19h 46m
GMT/BUSD,10,59.68%,126.36,27d 4h 16m
GMT/BUSD,0,59.20%,126.79,77d 18h 11m
FORTH/BUSD,0,58.49%,64.16,60d 2h 37m
PEOPLE/USDT,1,56.68%,82.62,63d 5h 46m
GMT/BUSD,1,56.53%,75.69,27d 6h 36m
GMT/BUSD,0,55.97%,362.89,71d 3h 40m
MATIC/USDT,0,55.78%,1000.76,31d 32m
ASR/USDT,0,55.08%,290.48,41d 20m
UNI/BTC,0,54.54%,1020.57,48d 14h 14m
CTXC/USDT,2,54.27%,56.32,63d 21h 14m
GMT/BUSD,0,54.00%,24.58,27d 7h 37m
GMT/BUSD,1,53.82%,21.85,27d 8h 8m
GMT/BUSD,0,53.01%,47.66,26d 22h 23m
GMT/BUSD,3,52.97%,26.88,26d 23h 8m
GMT/BUSD,0,52.18%,82.85,49d 20h 52m
GMT/BUSD,0,52.01%,489.12,27d 7h 4m
PAXG/BTC,4,51.56%,172.08,72d 9h 4m
GMT/BUSD,0,50.79%,294.86,30d 8h 31m
GMT/BUSD,0,50.07%,418.48,27d 23h 8m
GMT/BUSD,0,49.56%,24.54,27d 9h 59m
GTC/BUSD,0,49.16%,401.78,59d 21h 29m
RARE/BNB,1,48.32%,31.05,59d 16h 50m
DODO/BUSD,5,48.21%,82.17,51d 22h 17m
COCOS/BNB,0,47.08%,180.54,47d 22h 36m
PEOPLE/BTC,1,46.92%,943.61,65d 1h 42m
MATIC/USDT,1,46.36%,270.94,15d 3h 51m
