cryptoPair,copyPopularity,roi,pnl,runningTime
GMT/BUSD,1128,914.31%,8037.29,49d 20h 51m
GMT/BUSD,15,682.21%,664.09,59d 18h 27m
GMT/BUSD,8,581.37%,586.18,58d 5h 8m
GMT/BUSD,5,463.99%,497.09,58d 1h 3m
GMT/BUSD,1,325.05%,628.37,82d 20h 54m
GMT/BUSD,5,324.52%,522.61,56d 3h 15m
GMT/BUSD,1,309.02%,413.59,49d 2h 46m
GMT/BUSD,7,308.45%,10878.55,65d 19h 36m
GMT/BUSD,1,300.88%,1462.74,83d 4h 24m
GMT/BUSD,6,286.74%,1030.14,52d 5h 23m
GMT/BUSD,0,235.72%,782.82,52d 16h 26m
GMT/BUSD,1,235.31%,445.57,52d 23h 5m
GMT/BUSD,0,234.06%,627.85,54d 21h 27m
GMT/BUSD,0,229.84%,452.28,54d 16h 5m
GMT/BUSD,0,219.35%,825.92,58d 22h 13m
GMT/BUSD,1,183.28%,317.79,46d 14h 9m
GMT/BUSD,0,172.14%,396.85,83d 13h 49m
GMT/BUSD,1,154.19%,678.53,44d 18h 8m
GMT/BUSD,0,142.61%,865.03,67d 13h 3m
ANC/USDT,43,124.10%,51.33,54d 20h 49m
GMT/BUSD,0,119.64%,315.39,72d 14h 8m
GMT/BUSD,0,113.14%,380.89,71d 5h 48m
GMT/BUSD,0,107.28%,577.49,79d 21h 28m
GMT/BUSD,0,106.27%,561.47,82d 20h 57m
GMT/BUSD,0,98.34%,397.20,71d 10h 40m
GMT/BUSD,0,95.80%,269.21,75d 32m
ANC/BNB,6,93.12%,79.61,56d 21h 13m
PEOPLE/USDT,2,84.94%,688.01,53d 23h 10m
GMT/BUSD,0,82.83%,404.53,73d 22h 7m
GMT/BUSD,0,82.67%,457.62,68d 18h 3m
UMA/BUSD,1,81.07%,238.63,61d 12h 38m
GMT/BUSD,1,80.33%,66.21,73d 10h 18m
FORTH/BUSD,0,75.37%,87.35,43d 7h 52m
GMT/BUSD,0,72.41%,1258.29,76d 12h 21m
TCT/BTC,3,68.41%,24.61,58d 21h 47m
TRX/BUSD,1,63.60%,296.12,94d 18h 22m
OG/USDT,3,62.55%,885.35,48d 15h 15m
FORTH/BUSD,0,62.39%,68.43,56d 16h 37m
ASR/USDT,2,61.21%,41.74,49d 17h 27m
