cryptoPair,copyPopularity,roi,pnl,runningTime
GMT/BUSD,1205,917.22%,8062.87,52d 51m
GMT/BUSD,17,684.52%,666.34,61d 22h 27m
GMT/BUSD,8,584.10%,588.93,60d 9h 8m
GMT/BUSD,5,466.78%,500.08,60d 5h 3m
GMT/BUSD,5,327.65%,527.65,58d 7h 15m
GMT/BUSD,1,326.32%,630.81,85d 54m
GMT/BUSD,1,311.89%,417.44,51d 6h 46m
GMT/BUSD,7,310.04%,10934.94,67d 23h 36m
GMT/BUSD,1,302.13%,1468.83,85d 8h 24m
GMT/BUSD,6,290.10%,1042.23,54d 9h 23m
GMT/BUSD,0,238.98%,793.63,54d 20h 26m
GMT/BUSD,1,238.21%,451.05,55d 3h 6m
GMT/BUSD,0,236.93%,635.55,57d 1h 27m
GMT/BUSD,0,232.76%,458.02,56d 20h 5m
GMT/BUSD,0,222.33%,837.16,61d 2h 13m
GMT/BUSD,1,186.93%,324.11,48d 18h 9m
GMT/BUSD,0,173.28%,399.49,85d 17h 49m
GMT/BUSD,1,157.39%,692.59,46d 22h 8m
GMT/BUSD,0,144.14%,874.35,69d 17h 3m
ANC/USDT,45,126.91%,52.50,57d 49m
GMT/BUSD,0,120.82%,318.49,74d 18h 9m
GMT/BUSD,0,114.37%,385.02,73d 9h 48m
GMT/BUSD,0,108.53%,584.22,82d 1h 28m
GMT/BUSD,0,107.52%,568.09,85d 57m
GMT/BUSD,0,99.59%,402.24,73d 14h 40m
GMT/BUSD,0,96.92%,272.36,77d 4h 33m
ANC/BNB,6,94.59%,82.63,59d 1h 13m
PEOPLE/USDT,2,85.30%,690.93,56d 3h 10m
UMA/BUSD,1,84.55%,248.87,63d 16h 38m
GMT/BUSD,0,84.01%,410.29,76d 2h 7m
GMT/BUSD,0,83.95%,464.71,70d 22h 4m
GMT/BUSD,1,81.42%,67.12,75d 14h 19m
TCT/BTC,4,77.17%,27.69,61d 1h 47m
GMT/BUSD,0,73.73%,1281.12,78d 16h 21m
FORTH/BUSD,0,72.60%,84.13,45d 11h 52m
TRX/BUSD,2,64.54%,300.46,96d 22h 23m
MATIC/USDT,9,60.58%,408.16,25d 22m
FLM/BTC,3,59.95%,57.56,75d 5h 52m
GMT/BUSD,0,59.43%,1787.55,75d 21h 22m
CVX/BUSD,0,59.23%,2292.75,27d 18h 58m
ASR/USDT,2,58.92%,40.18,51d 21h 27m
TRX/BUSD,0,58.35%,1870.25,87d 13h 46m
GMT/BUSD,0,58.30%,124.85,76d 12h 11m
OG/USDT,3,56.23%,795.93,50d 19h 15m
KP3R/USDT,0,56.06%,62.44,61d 18h 18m
PEOPLE/USDT,1,55.63%,81.09,61d 23h 46m
GMT/BUSD,0,54.96%,356.32,69d 21h 40m
PAXG/BTC,4,54.59%,173.49,71d 3h 4m
FORTH/BUSD,0,54.33%,59.59,58d 20h 37m
GMT/BUSD,9,53.97%,114.27,25d 22h 16m
CTXC/USDT,2,52.99%,54.99,62d 15h 14m
UNI/BTC,0,52.33%,932.66,47d 8h 14m
RARE/BNB,1,51.09%,31.76,58d 10h 50m
GMT/BUSD,1,50.99%,68.27,26d 36m
GMT/BUSD,0,50.54%,80.25,48d 14h 52m
GMT/BUSD,0,49.39%,464.54,26d 1h 4m
GMT/BUSD,0,48.87%,22.24,26d 1h 37m
GMT/BUSD,1,48.76%,19.80,26d 2h 8m
BNB/ETH,9,48.31%,264.56,102d 4h 17m
GMT/BUSD,3,47.83%,24.27,25d 17h 8m
GMT/BUSD,0,47.68%,42.87,25d 16h 23m
ASR/USDT,0,47.43%,250.14,39d 18h 20m
LINK/ETH,2,47.13%,188.02,64d 2h 34m
