cryptoPair,copyPopularity,roi,pnl,runningTime
GMT/BUSD,1109,916.49%,8056.49,49d 6h 51m
GMT/BUSD,15,683.94%,665.78,59d 4h 27m
GMT/BUSD,8,583.42%,588.25,57d 15h 8m
GMT/BUSD,5,466.09%,499.33,57d 11h 4m
GMT/BUSD,5,326.87%,526.39,55d 13h 15m
GMT/BUSD,0,326.00%,630.20,82d 6h 54m
GMT/BUSD,1,311.17%,416.48,48d 12h 46m
GMT/BUSD,7,309.64%,10920.84,65d 5h 36m
GMT/BUSD,1,301.82%,1467.31,82d 14h 24m
GMT/BUSD,6,289.11%,1038.68,51d 15h 23m
GMT/BUSD,0,238.17%,790.93,52d 2h 26m
GMT/BUSD,1,237.48%,449.69,52d 9h 6m
GMT/BUSD,0,236.21%,633.63,54d 7h 27m
GMT/BUSD,0,232.03%,456.59,54d 2h 5m
GMT/BUSD,0,221.59%,834.35,58d 8h 13m
GMT/BUSD,1,186.02%,322.53,46d 9m
GMT/BUSD,0,172.99%,398.83,82d 23h 50m
GMT/BUSD,1,156.07%,686.81,44d 4h 8m
GMT/BUSD,0,143.76%,872.02,66d 23h 3m
ANC/USDT,43,131.36%,54.34,54d 6h 49m
GMT/BUSD,0,120.53%,317.72,72d 9m
GMT/BUSD,0,114.06%,383.99,70d 15h 48m
GMT/BUSD,0,108.22%,582.53,79d 7h 28m
GMT/BUSD,0,107.21%,566.43,82d 6h 57m
GMT/BUSD,0,99.28%,400.99,70d 20h 41m
GMT/BUSD,0,96.64%,271.57,74d 10h 33m
ANC/BNB,6,95.24%,83.85,56d 7h 13m
PEOPLE/USDT,2,88.74%,718.81,53d 9h 11m
UMA/BUSD,1,85.19%,250.74,60d 22h 38m
GMT/BUSD,0,83.71%,408.85,73d 8h 7m
GMT/BUSD,0,83.63%,462.94,68d 4h 4m
GMT/BUSD,1,81.15%,66.89,72d 20h 19m
GMT/BUSD,0,73.40%,1275.41,75d 22h 21m
TCT/BTC,3,70.02%,25.93,58d 7h 48m
FORTH/BUSD,0,67.11%,77.77,42d 17h 53m
TRX/BUSD,1,64.37%,299.71,94d 4h 23m
ASR/USDT,2,63.33%,43.19,49d 3h 28m
OG/USDT,3,61.04%,863.94,48d 1h 15m
GMT/BUSD,0,59.16%,1779.20,73d 3h 22m
FLM/BTC,3,59.07%,58.55,72d 11h 53m
TRX/BUSD,0,58.36%,1870.62,84d 19h 46m
GMT/BUSD,0,58.02%,124.26,73d 18h 11m
KP3R/USDT,0,56.82%,63.28,59d 18m
PEOPLE/USDT,1,56.49%,82.35,59d 5h 46m
GMT/BUSD,0,54.65%,354.29,67d 3h 40m
CVX/BUSD,0,53.72%,2079.48,25d 58m
PAXG/BTC,4,53.27%,174.81,68d 9h 5m
ASR/USDT,0,53.07%,279.88,37d 20m
CTXC/USDT,2,52.85%,54.85,59d 21h 14m
GMT/BUSD,9,52.19%,110.52,23d 4h 17m
MATIC/USDT,8,52.02%,350.52,22d 6h 22m
FORTH/BUSD,0,51.88%,56.91,56d 2h 37m
RARE/BNB,1,50.85%,31.86,55d 16h 50m
DYDX/USDT,1,49.32%,443.78,24d 5h 12m
