cryptoPair,copyPopularity,roi,pnl,runningTime
GMT/BUSD,1239,920.72%,8093.63,52d 16h 51m
GMT/BUSD,17,687.29%,669.04,62d 14h 27m
GMT/BUSD,8,587.38%,592.24,61d 1h 8m
GMT/BUSD,5,470.14%,503.68,60d 21h 3m
GMT/BUSD,5,331.42%,533.71,58d 23h 15m
GMT/BUSD,1,327.84%,633.75,85d 16h 54m
GMT/BUSD,1,315.36%,422.08,51d 22h 46m
GMT/BUSD,7,311.97%,11002.94,68d 15h 36m
GMT/BUSD,1,303.64%,1476.16,86d 24m
GMT/BUSD,6,293.83%,1055.62,55d 1h 23m
GMT/BUSD,0,242.93%,806.74,55d 12h 26m
GMT/BUSD,1,241.69%,457.65,55d 19h 6m
GMT/BUSD,0,240.38%,644.80,57d 17h 27m
GMT/BUSD,0,236.27%,464.93,57d 12h 5m
GMT/BUSD,0,225.93%,850.73,61d 18h 13m
GMT/BUSD,1,191.33%,331.73,49d 10h 9m
GMT/BUSD,0,174.66%,402.66,86d 9h 49m
GMT/BUSD,1,160.30%,705.41,47d 14h 8m
GMT/BUSD,0,146.00%,885.59,70d 9h 3m
ANC/USDT,45,129.51%,53.57,57d 16h 49m
GMT/BUSD,0,122.24%,322.23,75d 10h 8m
GMT/BUSD,0,115.85%,390.02,74d 1h 48m
GMT/BUSD,0,110.04%,592.33,82d 17h 28m
GMT/BUSD,0,109.04%,576.07,85d 16h 57m
GMT/BUSD,0,101.09%,408.31,74d 6h 40m
GMT/BUSD,0,98.27%,276.15,77d 20h 33m
ANC/BNB,6,95.46%,85.75,59d 17h 13m
PEOPLE/USDT,2,88.29%,715.19,56d 19h 10m
UMA/BUSD,1,86.52%,254.67,64d 8h 38m
GMT/BUSD,0,85.49%,473.27,71d 14h 4m
GMT/BUSD,0,85.42%,417.22,76d 18h 7m
GMT/BUSD,1,82.74%,68.20,76d 6h 18m
TCT/BTC,4,77.61%,28.84,61d 17h 47m
GMT/BUSD,0,75.31%,1308.64,79d 8h 21m
FORTH/BUSD,0,74.84%,86.73,46d 3h 52m
MATIC/USDT,9,73.12%,492.69,25d 16h 22m
DYDX/USDT,1,72.63%,653.45,27d 15h 12m
CVX/BUSD,0,66.68%,2581.11,28d 10h 58m
TRX/BUSD,2,65.97%,307.16,97d 14h 23m
GMT/BUSD,9,62.51%,132.35,26d 14h 16m
GMT/BUSD,0,60.77%,1827.79,76d 13h 22m
MATIC/USDT,0,60.35%,1082.66,30d 10h 32m
ASR/USDT,3,60.25%,41.09,52d 13h 27m
