cryptoPair,copyPopularity,roi,pnl,runningTime
GMT/BUSD,1276,917.13%,8062.05,53d 21h 51m
GMT/BUSD,17,684.44%,666.27,63d 19h 27m
GMT/BUSD,8,584.01%,588.85,62d 6h 8m
GMT/BUSD,5,466.69%,499.99,62d 2h 4m
GMT/BUSD,5,327.55%,527.49,60d 4h 15m
GMT/BUSD,1,326.28%,630.73,86d 21h 54m
GMT/BUSD,1,311.80%,417.31,53d 3h 46m
GMT/BUSD,7,309.99%,10933.09,69d 20h 36m
GMT/BUSD,1,302.09%,1468.64,87d 5h 24m
GMT/BUSD,6,290.00%,1041.87,56d 6h 23m
GMT/BUSD,0,239.03%,793.81,56d 17h 26m
GMT/BUSD,1,238.11%,450.88,57d 6m
GMT/BUSD,0,236.84%,635.30,58d 22h 27m
GMT/BUSD,0,232.66%,457.84,58d 17h 5m
GMT/BUSD,0,222.24%,836.80,62d 23h 13m
GMT/BUSD,1,186.81%,323.90,50d 15h 9m
GMT/BUSD,0,173.24%,399.40,87d 14h 50m
GMT/BUSD,1,157.31%,692.25,48d 19h 8m
ANC/USDT,46,127.47%,52.73,58d 21h 49m
GMT/BUSD,0,120.78%,318.40,76d 15h 9m
GMT/BUSD,0,114.33%,384.89,75d 6h 48m
GMT/BUSD,0,108.49%,584.00,83d 22h 28m
GMT/BUSD,0,107.48%,567.87,86d 21h 57m
GMT/BUSD,0,99.55%,402.08,75d 11h 41m
GMT/BUSD,0,96.88%,272.25,79d 1h 33m
ANC/BNB,6,95.60%,85.33,60d 22h 13m
UMA/BUSD,1,88.37%,260.12,65d 13h 38m
PEOPLE/USDT,3,86.00%,696.59,58d 11m
GMT/BUSD,0,83.97%,410.11,77d 23h 7m
GMT/BUSD,0,83.91%,464.49,72d 19h 4m
TCT/BTC,4,81.62%,30.41,62d 22h 47m
GMT/BUSD,1,81.39%,67.09,77d 11h 19m
FORTH/BUSD,0,76.92%,89.13,47d 8h 53m
GMT/BUSD,0,73.68%,1280.38,80d 13h 21m
MATIC/USDT,10,70.42%,474.50,26d 21h 22m
OG/USDT,3,67.40%,954.05,52d 16h 15m
ASR/USDT,3,65.54%,44.70,53d 18h 28m
TRX/BUSD,2,65.34%,304.22,98d 19h 23m
CVX/BUSD,0,65.28%,2526.91,29d 15h 58m
ASR/USDT,0,64.61%,340.72,41d 15h 20m
FLM/BTC,4,60.22%,60.04,77d 2h 53m
FORTH/BUSD,0,60.21%,66.04,60d 17h 37m
DYDX/USDT,2,60.03%,540.11,28d 20h 12m
GMT/BUSD,0,59.40%,1786.48,77d 18h 22m
TRX/BUSD,0,59.08%,1893.78,89d 10h 46m
KP3R/USDT,1,58.90%,65.60,63d 15h 18m
GMT/BUSD,0,58.26%,124.78,78d 9h 11m
