cryptoPair,copyPopularity,roi,pnl,runningTime
GMT/BUSD,1280,917.81%,8068.07,54d 1h 51m
GMT/BUSD,17,684.98%,666.79,63d 23h 27m
GMT/BUSD,8,584.65%,589.49,62d 10h 8m
GMT/BUSD,5,467.35%,500.69,62d 6h 3m
GMT/BUSD,5,328.29%,528.67,60d 8h 15m
GMT/BUSD,1,326.57%,631.31,87d 1h 54m
GMT/BUSD,1,312.48%,418.23,53d 7h 46m
GMT/BUSD,7,310.37%,10946.43,70d 36m
GMT/BUSD,1,302.38%,1470.07,87d 9h 24m
GMT/BUSD,6,290.73%,1044.49,56d 10h 23m
GMT/BUSD,0,239.80%,796.35,56d 21h 26m
GMT/BUSD,1,238.80%,452.17,57d 4h 6m
GMT/BUSD,0,237.51%,637.11,59d 2h 27m
GMT/BUSD,0,233.35%,459.19,58d 21h 5m
GMT/BUSD,0,222.94%,839.46,63d 3h 13m
GMT/BUSD,1,187.67%,325.40,50d 19h 9m
GMT/BUSD,0,173.51%,400.02,87d 18h 50m
GMT/BUSD,1,157.88%,694.76,48d 23h 8m
ANC/USDT,46,127.27%,52.65,59d 1h 49m
GMT/BUSD,0,121.06%,319.13,76d 19h 9m
GMT/BUSD,0,114.62%,385.87,75d 10h 48m
GMT/BUSD,0,108.79%,585.59,84d 2h 28m
GMT/BUSD,0,107.78%,569.44,87d 1h 57m
GMT/BUSD,0,99.84%,403.27,75d 15h 40m
GMT/BUSD,0,97.15%,273.00,79d 5h 33m
ANC/BNB,6,95.37%,85.56,61d 2h 13m
UMA/BUSD,1,87.14%,256.49,65d 17h 38m
PEOPLE/USDT,3,86.77%,702.90,58d 4h 10m
GMT/BUSD,0,84.25%,411.46,78d 3h 7m
GMT/BUSD,0,84.21%,466.16,72d 23h 4m
GMT/BUSD,1,81.64%,67.30,77d 15h 19m
TCT/BTC,4,81.62%,30.52,63d 2h 47m
FORTH/BUSD,0,76.60%,88.76,47d 12h 52m
GMT/BUSD,0,73.99%,1285.77,80d 17h 21m
MATIC/USDT,10,71.46%,481.48,27d 1h 22m
TRX/BUSD,2,65.76%,306.14,98d 23h 23m
CVX/BUSD,0,64.80%,2508.14,29d 19h 58m
ASR/USDT,3,64.25%,43.81,53d 22h 27m
OG/USDT,3,63.31%,896.13,52d 20h 15m
ASR/USDT,0,62.65%,330.42,41d 19h 20m
DYDX/USDT,2,62.33%,560.85,29d 12m
FLM/BTC,4,60.51%,60.56,77d 6h 53m
FORTH/BUSD,0,59.91%,65.71,60d 21h 37m
GMT/BUSD,0,59.66%,1794.35,77d 22h 22m
TRX/BUSD,0,59.51%,1907.50,89d 14h 46m
KP3R/USDT,1,58.90%,65.61,63d 19h 18m
GMT/BUSD,0,58.52%,125.34,78d 13h 11m
MATIC/USDT,0,57.91%,1038.80,31d 19h 32m
