cryptoPair,copyPopularity,roi,pnl,runningTime
GMT/BUSD,1486,921.49%,8100.45,58d 16h 54m
GMT/BUSD,25,687.90%,669.63,68d 14h 29m
GMT/BUSD,8,588.07%,592.94,67d 1h 11m
GMT/BUSD,6,470.85%,504.44,66d 21h 6m
GMT/BUSD,5,333.40%,536.90,64d 23h 17m
GMT/BUSD,1,328.16%,634.37,91d 16h 56m
GMT/BUSD,1,316.09%,423.06,57d 22h 48m
GMT/BUSD,8,312.38%,11017.30,74d 15h 38m
GMT/BUSD,1,303.96%,1477.70,92d 26m
GMT/BUSD,8,295.83%,1062.80,61d 1h 26m
GMT/BUSD,0,245.14%,814.07,61d 12h 28m
GMT/BUSD,2,242.46%,459.11,61d 19h 8m
GMT/BUSD,0,241.14%,646.85,63d 17h 30m
GMT/BUSD,0,237.04%,466.46,63d 12h 7m
GMT/BUSD,0,226.73%,853.73,67d 18h 15m
GMT/BUSD,1,193.95%,336.28,55d 10h 12m
GMT/BUSD,0,174.96%,403.36,92d 9h 52m
GMT/BUSD,2,162.71%,716.01,53d 14h 11m
ANC/USDT,57,129.37%,53.52,63d 16h 51m
GMT/BUSD,0,122.56%,323.06,81d 10h 11m
GMT/BUSD,0,116.17%,391.07,80d 1h 51m
GMT/BUSD,0,110.36%,594.03,88d 17h 31m
GMT/BUSD,0,109.35%,577.76,91d 16h 59m
GMT/BUSD,0,101.42%,409.65,80d 6h 43m
GMT/BUSD,0,98.55%,276.94,83d 20h 35m
TCT/BTC,6,92.97%,38.23,67d 17h 50m
ANC/BNB,9,92.66%,88.67,65d 17h 15m
UMA/BUSD,1,88.65%,260.95,70d 8h 41m
GMT/BUSD,0,85.84%,475.16,77d 14h 6m
GMT/BUSD,0,85.72%,418.68,82d 18h 10m
GMT/BUSD,2,83.02%,68.43,82d 6h 21m
DYDX/USDT,2,81.47%,732.97,33d 15h 14m
CVX/BUSD,0,80.02%,3097.30,34d 11h
MATIC/USDT,1,79.77%,1431.01,36d 10h 35m
FORTH/BUSD,0,76.58%,88.75,52d 3h 55m
GMT/BUSD,0,75.64%,1314.45,85d 8h 24m
MATIC/USDT,1,68.78%,401.92,20d 13h 54m
TRX/BUSD,3,66.72%,310.65,103d 14h 25m
OG/USDT,3,65.17%,922.46,57d 11h 17m
ASR/USDT,4,64.21%,43.78,58d 13h 30m
GMT/BUSD,0,61.07%,1836.71,82d 13h 25m
GMT/BUSD,1,61.02%,81.69,32d 16h 38m
KP3R/USDT,1,60.61%,67.50,68d 10h 20m
TRX/BUSD,0,60.00%,1923.14,94d 5h 48m
FLM/BTC,4,59.95%,65.97,81d 21h 55m
GMT/BUSD,0,59.93%,128.35,83d 4h 13m
FORTH/BUSD,0,58.95%,64.66,65d 12h 40m
PEOPLE/USDT,3,58.73%,85.62,68d 15h 48m
GMT/BUSD,0,58.16%,26.47,32d 17h 39m
CTXC/USDT,2,58.16%,60.35,69d 7h 16m
ETH/USDT,238,57.99%,59765.22,32d 6h 51m
GMT/BUSD,1,57.93%,23.52,32d 18h 10m
GMT/BUSD,0,57.42%,51.62,32d 8h 25m
GMT/BUSD,0,57.16%,537.60,32d 17h 6m
GMT/BUSD,3,57.14%,28.99,32d 9h 11m
GMT/BUSD,0,56.81%,368.32,76d 13h 42m
ETC/USDT,2,55.79%,5086.90,32d 17h 24m
GMT/BUSD,0,55.16%,87.59,55d 6h 54m
GTC/BUSD,0,54.87%,448.40,65d 7h 31m
GMT/BUSD,0,54.78%,318.03,35d 18h 33m
DODO/BUSD,6,54.70%,93.24,57d 8h 20m
GMT/BUSD,0,54.48%,455.33,33d 9h 10m
GMT/BUSD,0,53.62%,26.54,32d 20h 1m
TROY/BUSD,1,52.56%,146.47,56d 15h 17m
RARE/BNB,1,51.15%,34.83,65d 2h 52m
LINK/USDT,3,47.73%,237.84,39d 20m
UNI/BTC,0,47.43%,969.53,54d 16m
ENS/BUSD,1,47.37%,44.75,68d 19h 13m
GMT/BUSD,0,47.30%,19.46,32d 20h 30m
ETC/USDT,0,47.25%,33876.39,6d 22h 20m
ENS/USDT,1,47.16%,84.89,68d 5h 18m
PEOPLE/BTC,1,46.89%,1029.40,70d 11h 44m
AVAX/USDT,10,46.69%,419.05,35d 15h 46m
PAXG/BTC,4,46.63%,169.93,77d 19h 7m
GMT/BUSD,0,46.61%,18.82,33d 11h 18m
KEY/USDT,0,46.49%,103.78,57d 8h 20m
GMT/USDT,9,46.18%,452.55,70d 19h 8m
COCOS/USDT,1,45.54%,215.14,47d 13h 34m
GMT/BUSD,0,45.44%,843.28,33d 8h 40m
RARE/BUSD,1,45.42%,49.45,55d 4h 38m
TCT/USDT,1,45.41%,59.28,39d 17h 45m
AAVE/USDT,2,45.05%,239.33,20d 15h 19m
PORTO/USDT,0,44.29%,82.54,60d 15h 50m
THETA/USDT,2,44.22%,95.58,59d 6h 18m
DUSK/BTC,1,44.19%,168.74,67d 4h 30m
SHIB/DOGE,0,44.11%,47.20,164d 10h 40m
GMT/BUSD,1,44.10%,19.86,31d 13h 59m
AAVE/ETH,1,43.83%,392.62,69d 19h 41m
APE/BUSD,3,43.36%,431.91,33d 19m
ETH/BUSD,5,43.29%,3393.57,32d 12h 24m
GMT/BUSD,3,43.25%,27.49,31d 8h 49m
GMT/BUSD,0,43.22%,18.98,33d 16h 2m
ERN/BUSD,0,42.67%,154.08,37d 5h 14m
FLM/BTC,0,41.61%,36.52,83d 18h 54m
LAZIO/BUSD,3,41.50%,112.02,59d 23h 19m
LINK/USDT,1,41.38%,53.68,69d 15h 30m
ETH/BUSD,13,41.07%,633.11,31d 21h 47m
BETA/ETH,0,41.00%,38.53,52d 10h 21m
TRU/BTC,2,40.89%,41.36,25d 14h 16m
SOL/USDT,37,40.72%,48.63,35d 19h 35m
OOKI/BUSD,0,40.54%,146.53,67d 15h 18m
TRX/USDT,0,40.50%,736.32,92d 18h 14m
SOL/BUSD,20,40.19%,745.00,37d 23h 26m
GMT/BUSD,0,40.18%,126.33,84d 7h 13m
ANC/USDT,2,39.35%,53.12,38d 23h 34m
LINK/USDT,0,38.98%,39.53,69d 17h 38m
MATIC/BTC,0,38.89%,396.38,35d 7h 42m
MDX/BUSD,0,38.57%,139.17,37d 5h 16m
HIGH/BTC,0,38.53%,78.92,50d 15h 22m
ETH/USDT,1,38.20%,1517.22,31d 12h 9m
ADA/USDT,14,37.61%,728.09,69d 21h 25m
ENS/USDT,0,37.50%,879.81,67d 14h 10m
DEGO/BTC,0,37.48%,214.27,32d 5h 40m
BEL/BUSD,1,37.38%,115.21,52d 20h 7m
SAND/USDT,1,36.98%,127.38,35d 17h 16m
QI/BUSD,0,36.52%,58.47,38d 5h 42m
ENS/BUSD,1,36.51%,46.31,68d 15h 10m
ETH/USDT,0,36.48%,1130.77,20d 7h 23m
FTM/USDT,1,36.36%,324.76,35d 15h 42m
DEGO/USDT,0,35.98%,59.57,38d 9h 12m
OG/USDT,0,35.74%,41.67,41d 15h 36m
SHIB/DOGE,0,35.67%,23.22,72d 14h 47m
CRV/USDT,0,35.45%,383.18,23d 3h 37m
GMT/BUSD,0,35.42%,95.46,36d 18h 20m
DEGO/BUSD,0,35.33%,169.73,15d 19h 12m
SOL/BUSD,2,35.20%,1091.70,32d 17h 1m
JASMY/BTC,0,35.17%,88.15,95d 1h 50m
PORTO/USDT,0,34.85%,52.54,55d 8h 9m
ETH/USDT,2,34.84%,384.74,16d 16h 36m
TRX/USDT,4,34.69%,159.84,83d 22h 33m
ETH/USDT,2,34.47%,210.14,8d 16h 19m
REQ/BTC,0,34.30%,40.99,32d 18h 10m
JUV/USDT,0,33.94%,102.86,32d 6h 33m
TCT/BTC,0,33.90%,21.78,91d 12h 11m
ANC/BUSD,1,33.72%,42.52,38d 5h 42m
UNI/BNB,1,33.67%,4585.06,56d 2h 21m
PSG/BTC,2,33.38%,143.17,62d 18h 42m
MITH/BTC,1,33.22%,43.69,4d 10h 58m
ENS/USDT,0,33.11%,228.61,55d 5h 50m
ATOM/BTC,0,32.84%,199.58,49d 4h 43m
TCT/USDT,1,32.68%,50.03,41d 7h 37m
DODO/BTC,0,32.65%,170.67,61d 14h 20m
TRX/BTC,2,32.44%,28.09,72d 14h 29m
AAVE/USDT,0,32.40%,583.42,20d 18h 59m
ETH/BUSD,0,32.27%,10958.62,27d 21h 18m
THETA/BUSD,4,32.20%,105.74,43d 13h 22m
VOXEL/BUSD,0,31.90%,117.07,37d 15h 7m
KEY/USDT,0,31.85%,57.33,48d 4h 56m
AR/BTC,0,31.73%,3.23,68d 2h 43m
ETH/USDT,0,31.54%,206.00,18d 26m
GMT/BUSD,0,31.45%,229.03,83d 21h 35m
ETH/BUSD,0,31.42%,462.67,18d 16h 17m
ETH/USDT,0,31.23%,641.18,30d 19h 47m
SHIB/BUSD,1,31.20%,105.38,54d 21h 41m
DUSK/BTC,0,31.13%,1277.09,38d 15h 36m
SAND/BUSD,0,31.11%,74.43,70d 1h 36m
BNB/ETH,9,31.04%,231.87,108d 20h 19m
DOGE/BTC,1,31.03%,107.22,109d 10h 53m
ANC/BTC,1,30.98%,31.54,40d 16h 35m
ETH/USDT,0,30.76%,276.23,32d 19h 34m
ATOM/USDT,1,30.43%,114.79,46d 4h 9m
APE/BUSD,0,30.41%,95.78,70d 25m
UNI/USDT,0,30.36%,24.85,67d 2h 42m
CTK/USDT,0,30.33%,218.27,48d 7h 59m
ETH/USDT,0,30.26%,311.26,32d 19h 22m
TRX/BUSD,0,30.05%,1030.76,87d 1h 15m
CTXC/USDT,0,29.87%,256.18,20d 16h 48m
MDX/USDT,1,29.84%,538.49,20d 9h 22m
ETH/USDT,5,29.81%,80.56,7d 8h 21m
FTM/USDT,0,29.73%,63.29,38d 7h 49m
OOKI/BNB,0,29.72%,239.56,20d 6h 42m
SHIB/DOGE,0,29.53%,17.92,105d 8h 55m
GMT/BUSD,0,29.48%,603.73,59d 15h 42m
ETC/BUSD,0,29.34%,461.68,28d 4h 51m
UNI/BUSD,2,29.29%,105.19,68d 12h 17m
ETH/BUSD,0,29.28%,378.54,35d 18h 48m
LAZIO/BUSD,2,29.26%,18.65,62d 16h 13m
SOL/BTC,4,29.25%,3.48,43d 20h 21m
XMR/USDT,1,29.20%,1004.70,35d 18h 38m
TRX/BTC,0,29.05%,147.85,73d 18h 17m
MATIC/BUSD,0,29.02%,96.46,69d 8h 51m
SOL/BUSD,0,29.02%,264.54,37d 17h 29m
IMX/BTC,0,28.91%,103.49,59d 17h 10m
SHIB/DOGE,0,28.86%,443.44,71d 2h 56m
MATIC/BUSD,0,28.76%,54.20,20d 7h 47m
FTM/USDT,0,28.75%,128.61,31d 18h 20m
ANC/BUSD,2,28.72%,26.95,59d 3h 42m
SLP/USDT,2,28.66%,30.48,38d 1h 19m
ETH/BUSD,0,28.60%,423.20,20d 11h 34m
ETH/USDT,0,28.47%,191.00,30d 2h 49m
ICP/USDT,0,28.39%,2557.42,39d 5h 13m
THETA/BTC,3,28.32%,58.43,43d 7h 47m
ROSE/BTC,0,28.31%,57.53,69d 6h 50m
TRX/USDT,0,28.30%,131.74,86d 19h 47m
FORTH/USDT,1,28.17%,139.46,61d 11h 54m
DOGE/USDT,4,28.15%,2488.73,37d 8h 55m
LINK/ETH,2,28.14%,153.32,70d 18h 37m
MATIC/BUSD,0,28.10%,80.20,38d 11h 27m
SHIB/DOGE,0,28.09%,2018.91,70d 19h 19m
ANT/USDT,0,27.98%,34.04,60d 7h 41m
DYDX/BUSD,0,27.96%,68.78,55d 10h 2m
WAVES/BTC,2,27.94%,52.24,70d 17h 56m
AVAX/USDT,0,27.85%,25.53,34d 21h 12m
KP3R/USDT,0,27.76%,48.63,60d 15h 55m
ETH/USDT,0,27.73%,275.34,27d 12h 19m
UNI/USDT,0,27.60%,40.75,42d 5h 27m
QI/BTC,1,27.58%,683.46,25d 4h 2m
ETH/USDT,0,27.52%,172.97,27d 13h 1m
ETH/BUSD,0,27.50%,49.31,36d 23h 15m
ASR/USDT,0,27.43%,28.67,39d 8h 28m
AAVE/BUSD,0,27.42%,73.77,38d 17h 25m
SHIB/DOGE,0,27.39%,35.83,171d 17h 9m
SHIB/DOGE,0,27.36%,27.16,171d 33m
TROY/USDT,0,27.25%,79.65,60d 15h 56m
ALICE/BUSD,0,27.08%,24.53,68d 19h 17m
LOKA/BUSD,0,27.05%,82.56,26d 19h 3m
PAXG/BTC,1,27.05%,348.29,69d 9m
ADA/USDT,7,26.98%,24.07,69d 16h 46m
ETH/USDT,3,26.93%,20.73,35d 9h 19m
ETH/USDT,0,26.84%,320.31,33d 12h 43m
ETH/USDT,0,26.72%,42.13,7d 6h 57m
ETH/BUSD,0,26.45%,52.28,32d 10h 47m
GMT/BTC,1,26.42%,18.41,62d 12h 59m
SOL/ETH,2,26.41%,160.40,46d 7h 47m
ADA/BUSD,26,26.38%,25.35,69d 7h 26m
EGLD/USDT,6,26.29%,160.89,38d 12h 20m
GMT/BUSD,0,26.23%,125.08,45d 21h 24m
ADA/BTC,0,26.23%,145.23,78d 3h 44m
AVAX/USDT,2,26.17%,27.52,9d 2h 4m
RARE/BTC,0,26.07%,138.93,21d 8h 30m
RUNE/USDT,0,25.96%,467.39,27d 11h 51m
CHESS/BUSD,0,25.95%,350.26,56d 3h 18m
MATIC/BTC,0,25.89%,166.25,81d 1h 32m
ETH/USDT,0,25.88%,232.76,34d 12h 16m
ETH/BUSD,0,25.83%,975.31,34d 10h 55m
ANC/BUSD,0,25.75%,232.63,31d 7h 15m
SOL/BUSD,1,25.60%,110.96,48d 20h 55m
SHIB/DOGE,0,25.44%,11.53,70d 36m
GMT/BUSD,0,25.41%,11.37,31d 6h 8m
AVAX/BTC,0,25.37%,55.22,30d 22h 12m
IMX/BUSD,0,25.35%,45.64,40d 18h 11m
SHIB/DOGE,0,25.29%,8.31,195d 4h 55m
JOE/BUSD,0,25.28%,701.89,6d 1h 42m
SHIB/DOGE,0,25.27%,15.25,61d 9h 53m
SOL/BUSD,0,25.24%,115.11,47d 10h 4m
MATIC/USDT,0,25.20%,38.80,41d 15h 57m
GMT/BUSD,0,25.19%,33.97,39d 15h 19m
TROY/USDT,0,25.18%,101.96,64d 13h 53m
FORTH/USDT,0,25.16%,15115.62,64d 23h 28m
ADA/BTC,0,25.12%,31.66,78d 11h 49m
FARM/USDT,0,25.12%,513.31,67d 9h 16m
DOGE/BTC,3,25.08%,14.44,114d 9h 18m
ADA/BTC,1,24.94%,508.47,69d 15h 13m
AAVE/BTC,0,24.85%,65.45,64d 5h 49m
OOKI/USDT,0,24.80%,28.93,48d 12h 51m
ADA/BTC,1,24.80%,110.19,82d 15h 27m
SAND/USDT,1,24.73%,108.25,68d 5h 19m
UNI/BUSD,1,24.71%,118.59,18d 18h 53m
APE/USDT,1,24.69%,260.92,70d 16h 17m
UMA/BTC,0,24.69%,307.48,35d 16h 38m
HIGH/BUSD,0,24.66%,62.11,20d 21h 5m
NEAR/USDT,3,24.60%,55.11,31d 9h 27m
ARDR/USDT,0,24.58%,66.40,37d 6h 2m
UNI/USDT,0,24.58%,110.56,51d 54m
