cryptoPair,copyPopularity,roi,pnl,runningTime
GMT/BUSD,1502,922.84%,8112.27,59d 1h 53m
GMT/BUSD,25,688.97%,670.67,68d 23h 29m
GMT/BUSD,8,589.37%,594.25,67d 10h 10m
GMT/BUSD,6,472.18%,505.86,67d 6h 6m
GMT/BUSD,5,334.89%,539.30,65d 8h 17m
GMT/BUSD,1,328.76%,635.53,92d 1h 56m
GMT/BUSD,1,317.46%,424.89,58d 7h 48m
GMT/BUSD,8,313.14%,11044.14,75d 38m
GMT/BUSD,1,304.55%,1480.60,92d 9h 26m
GMT/BUSD,8,297.19%,1067.69,61d 10h 25m
GMT/BUSD,0,246.61%,818.98,61d 21h 28m
GMT/BUSD,2,243.80%,461.64,62d 4h 8m
GMT/BUSD,0,242.47%,650.40,64d 2h 29m
GMT/BUSD,0,238.39%,469.12,63d 21h 7m
GMT/BUSD,0,228.12%,858.94,68d 3h 15m
GMT/BUSD,1,195.68%,339.28,55d 19h 12m
GMT/BUSD,0,175.49%,404.58,92d 18h 52m
GMT/BUSD,2,163.61%,719.99,53d 23h 10m
ANC/USDT,58,128.22%,53.04,64d 1h 51m
GMT/BUSD,0,123.10%,324.50,81d 19h 11m
GMT/BUSD,0,116.75%,393.04,80d 10h 50m
GMT/BUSD,0,110.95%,597.24,89d 2h 30m
GMT/BUSD,0,109.95%,580.91,92d 1h 59m
GMT/BUSD,0,102.00%,411.99,80d 15h 43m
GMT/BUSD,0,99.09%,278.44,84d 5h 35m
TCT/BTC,6,98.21%,40.33,68d 2h 50m
MATIC/USDT,1,91.06%,1633.45,36d 19h 34m
ANC/BNB,9,90.90%,88.86,66d 2h 15m
UMA/BUSD,1,89.37%,263.04,70d 17h 41m
GMT/BUSD,0,86.43%,478.45,77d 23h 6m
GMT/BUSD,0,86.28%,421.42,83d 3h 9m
DYDX/USDT,2,85.93%,773.14,34d 14m
GMT/BUSD,2,83.54%,68.86,82d 15h 21m
MATIC/USDT,2,80.20%,468.65,20d 22h 54m
CVX/BUSD,0,78.15%,3024.96,34d 20h
FORTH/BUSD,0,76.58%,88.75,52d 12h 55m
GMT/BUSD,0,76.27%,1325.31,85d 17h 23m
OG/USDT,3,67.55%,956.09,57d 20h 17m
TRX/BUSD,3,67.08%,312.33,103d 23h 25m
ASR/USDT,5,65.67%,44.78,58d 22h 30m
GMT/BUSD,1,64.29%,86.07,33d 1h 38m
KP3R/USDT,1,62.13%,69.19,68d 19h 20m
GMT/BUSD,0,61.58%,1852.17,82d 22h 24m
GMT/BUSD,0,61.19%,27.85,33d 2h 39m
GMT/BUSD,1,60.91%,24.73,33d 3h 10m
PEOPLE/USDT,3,60.60%,88.35,69d 48m
GMT/BUSD,0,60.48%,54.38,32d 17h 25m
CTXC/USDT,2,60.47%,62.76,69d 16h 16m
GMT/BUSD,0,60.46%,129.49,83d 13h 13m
TRX/BUSD,0,60.37%,1935.06,94d 14h 48m
FLM/BTC,4,60.24%,66.21,82d 6h 55m
GMT/BUSD,3,60.18%,30.53,32d 18h 10m
ETC/USDT,3,59.81%,5453.11,33d 2h 24m
FORTH/BUSD,0,59.14%,64.87,65d 21h 39m
ETH/USDT,241,58.72%,60517.04,32d 15h 50m
GMT/BUSD,0,58.23%,547.64,33d 2h 6m
GMT/BUSD,0,57.69%,482.16,33d 18h 10m
GMT/BUSD,0,57.39%,372.10,76d 22h 42m
GMT/BUSD,0,57.06%,331.27,36d 3h 33m
GMT/BUSD,0,56.58%,28.01,33d 5h 1m
GTC/BUSD,0,55.90%,456.88,65d 16h 31m
DODO/BUSD,6,55.82%,95.14,57d 17h 19m
GMT/BUSD,0,55.82%,88.63,55d 15h 54m
TROY/BUSD,1,54.69%,152.39,57d 17m
PORTO/USDT,0,52.10%,97.09,61d 49m
ETC/USDT,0,51.84%,37172.49,7d 7h 20m
ENS/BUSD,1,50.09%,47.32,69d 4h 13m
GMT/BUSD,0,50.07%,20.61,33d 5h 30m
UNI/BTC,0,49.44%,1008.67,54d 9h 16m
GMT/BUSD,0,49.36%,19.93,33d 20h 17m
