cryptoPair,copyPopularity,roi,pnl,runningTime
GMT/BUSD,1236,920.32%,8090.14,52d 14h 51m
GMT/BUSD,17,686.97%,668.73,62d 12h 27m
GMT/BUSD,8,587.01%,591.87,60d 23h 8m
GMT/BUSD,5,469.76%,503.27,60d 19h 3m
GMT/BUSD,5,330.99%,533.02,58d 21h 15m
GMT/BUSD,1,327.66%,633.42,85d 14h 54m
GMT/BUSD,1,314.97%,421.55,51d 20h 46m
GMT/BUSD,7,311.75%,10995.21,68d 13h 36m
GMT/BUSD,1,303.47%,1475.33,85d 22h 24m
GMT/BUSD,6,293.41%,1054.10,54d 23h 23m
GMT/BUSD,0,242.50%,805.33,55d 10h 26m
GMT/BUSD,1,241.29%,456.90,55d 17h 6m
GMT/BUSD,0,239.99%,643.75,57d 15h 27m
GMT/BUSD,0,235.87%,464.15,57d 10h 5m
GMT/BUSD,0,225.52%,849.18,61d 16h 13m
GMT/BUSD,1,190.83%,330.86,49d 8h 9m
GMT/BUSD,0,174.50%,402.30,86d 7h 50m
GMT/BUSD,1,159.97%,703.96,47d 12h 8m
GMT/BUSD,0,145.79%,884.31,70d 7h 3m
ANC/USDT,45,128.94%,53.33,57d 14h 49m
GMT/BUSD,0,122.08%,321.81,75d 8h 9m
GMT/BUSD,0,115.69%,389.45,73d 23h 48m
GMT/BUSD,0,109.87%,591.40,82d 15h 28m
GMT/BUSD,0,108.86%,575.16,85d 14h 57m
GMT/BUSD,0,100.92%,407.62,74d 4h 40m
GMT/BUSD,0,98.12%,275.71,77d 18h 33m
ANC/BNB,6,95.91%,86.19,59d 15h 13m
PEOPLE/USDT,2,87.60%,709.62,56d 17h 10m
UMA/BUSD,1,86.29%,253.99,64d 6h 38m
GMT/BUSD,0,85.32%,472.30,71d 12h 4m
GMT/BUSD,0,85.26%,416.43,76d 16h 7m
GMT/BUSD,1,82.59%,68.08,76d 4h 19m
TCT/BTC,4,76.33%,28.25,61d 15h 47m
