cryptoPair,copyPopularity,roi,pnl,runningTime
GMT/BUSD,1098,916.74%,8058.62,48d 23h 51m
GMT/BUSD,15,684.13%,665.97,58d 21h 27m
GMT/BUSD,8,583.64%,588.48,57d 8h 8m
GMT/BUSD,4,466.32%,499.58,57d 4h 3m
GMT/BUSD,5,327.13%,526.81,55d 6h 15m
GMT/BUSD,0,326.11%,630.41,81d 23h 54m
GMT/BUSD,1,311.41%,416.80,48d 5h 46m
GMT/BUSD,7,309.78%,10925.55,64d 22h 36m
GMT/BUSD,1,301.92%,1467.82,82d 7h 24m
GMT/BUSD,6,289.37%,1039.60,51d 8h 23m
GMT/BUSD,0,238.44%,791.83,51d 19h 26m
GMT/BUSD,1,237.73%,450.14,52d 2h 6m
GMT/BUSD,0,236.45%,634.27,54d 27m
GMT/BUSD,0,232.27%,457.07,53d 19h 5m
GMT/BUSD,0,221.84%,835.29,58d 1h 13m
GMT/BUSD,1,186.32%,323.05,45d 17h 9m
GMT/BUSD,0,173.09%,399.05,82d 16h 50m
GMT/BUSD,1,156.28%,687.70,43d 21h 8m
GMT/BUSD,0,143.89%,872.80,66d 16h 3m
ANC/USDT,43,132.21%,54.69,53d 23h 49m
GMT/BUSD,0,120.63%,317.98,71d 17h 9m
GMT/BUSD,0,114.17%,384.34,70d 8h 48m
GMT/BUSD,0,108.32%,583.10,79d 28m
GMT/BUSD,0,107.32%,566.98,81d 23h 57m
GMT/BUSD,0,99.38%,401.41,70d 13h 40m
GMT/BUSD,0,96.73%,271.83,74d 3h 33m
ANC/BNB,6,96.07%,84.73,56d 13m
PEOPLE/USDT,2,91.46%,740.85,53d 2h 11m
UMA/BUSD,1,85.02%,250.27,60d 15h 38m
GMT/BUSD,0,83.81%,409.33,73d 1h 7m
GMT/BUSD,0,83.74%,463.53,67d 21h 4m
GMT/BUSD,1,81.24%,66.97,72d 13h 19m
GMT/BUSD,0,73.51%,1277.32,75d 15h 21m
TCT/BTC,3,70.02%,26.08,58d 47m
FORTH/BUSD,0,65.05%,75.38,42d 10h 53m
TRX/BUSD,1,64.91%,302.23,93d 21h 23m
ASR/USDT,2,63.25%,43.13,48d 20h 28m
GMT/BUSD,0,59.25%,1781.99,72d 20h 22m
FLM/BTC,3,59.12%,58.94,72d 4h 53m
TRX/BUSD,0,58.91%,1888.30,84d 12h 46m
GMT/BUSD,0,58.11%,124.46,73d 11h 11m
PEOPLE/USDT,1,58.06%,84.63,58d 22h 46m
OG/USDT,3,57.13%,808.67,47d 18h 15m
KP3R/USDT,0,56.35%,62.76,58d 17h 18m
CVX/BUSD,0,55.63%,2153.43,24d 17h 58m
GMT/BUSD,0,54.75%,354.97,66d 20h 40m
CTXC/USDT,2,52.99%,54.99,59d 14h 14m
ASR/USDT,0,52.96%,279.32,36d 17h 20m
PAXG/BTC,4,52.96%,174.77,68d 2h 4m
GMT/BUSD,9,52.79%,111.77,22d 21h 16m
DYDX/USDT,1,51.90%,466.94,23d 22h 12m
RARE/BNB,1,50.23%,31.52,55d 9h 50m
GMT/BUSD,1,49.85%,66.74,22d 23h 36m
FORTH/BUSD,0,49.84%,54.67,55d 19h 37m
GMT/BUSD,0,49.19%,78.11,45d 13h 52m
GMT/BUSD,0,47.82%,21.76,23d 37m
GMT/BUSD,0,47.78%,449.36,23d 4m
GMT/BUSD,1,47.71%,19.37,23d 1h 8m
GTC/BUSD,0,47.46%,387.85,55d 14h 29m
MATIC/USDT,8,47.44%,319.65,21d 23h 22m
COCOS/BNB,0,47.08%,176.28,43d 15h 36m
PEOPLE/BTC,1,46.95%,933.73,60d 18h 42m
GMT/BUSD,3,46.77%,23.73,22d 16h 8m
GMT/BUSD,0,46.58%,41.88,22d 15h 23m
UNI/BTC,0,46.56%,861.66,44d 7h 14m
GMT/BUSD,0,45.64%,265.00,26d 1h 31m
LINK/ETH,2,44.88%,188.78,61d 1h 34m
BNB/ETH,9,44.75%,258.39,99d 3h 17m
TROY/BUSD,0,44.61%,124.30,46d 22h 15m
GMT/USDT,25,44.58%,60.10,22d 12h 27m
GMT/BUSD,0,43.53%,21.55,23d 2h 59m
GMT/BUSD,0,43.50%,363.63,23d 16h 8m
DODO/BUSD,5,43.32%,73.85,47d 15h 17m
AAVE/ETH,1,43.10%,298.10,60d 2h 38m
COCOS/USDT,0,42.27%,199.70,37d 20h 32m
REQ/BTC,0,42.24%,20.43,48d 11h 47m
SHIB/DOGE,0,41.56%,43.23,154d 17h 38m
DUSK/BTC,0,41.56%,143.65,57d 11h 28m
UMA/USDT,1,41.39%,111.07,26d 3h 57m
FLM/BTC,0,40.50%,32.19,74d 1h 51m
AAVE/BUSD,6,40.17%,147.79,26d 4h 5m
GMT/USDT,9,39.66%,1202.12,22d 1h 55m
THETA/USDT,0,39.58%,85.55,49d 13h 16m
TRX/USDT,0,39.51%,718.43,83d 1h 12m
GMT/BUSD,0,39.28%,1016.87,24d 16h 3m
LINK/USDT,0,39.13%,195.03,29d 7h 17m
TRU/BTC,2,38.91%,35.66,15d 21h 14m
JASMY/BTC,0,38.61%,87.64,85d 8h 48m
GMT/USDT,2,38.40%,376.31,61d 2h 5m
GMT/BUSD,0,38.38%,120.67,74d 14h 10m
BEL/BUSD,1,38.31%,118.08,43d 3h 5m
CTK/USDT,0,37.98%,205.05,55d 6h 59m
THETA/BTC,3,37.97%,70.96,33d 14h 45m
BETA/ETH,0,37.96%,27.54,42d 17h 19m
GMT/BUSD,0,37.83%,15.57,23d 3h 27m
GMT/BUSD,0,37.39%,693.90,23d 15h 38m
GMT/BUSD,0,37.21%,15.03,23d 18h 15m
OOKI/BUSD,0,37.10%,134.08,57d 22h 15m
ERN/BUSD,0,36.13%,130.48,27d 12h 12m
ANC/USDT,2,36.01%,48.61,29d 6h 32m
OG/BTC,0,35.69%,76.29,26d 22h 49m
ENS/USDT,1,35.43%,63.79,58d 12h 16m
PAXG/BTC,1,35.19%,410.07,59d 7h 6m
GMT/BUSD,0,35.19%,15.13,21d 19h 47m
KP3R/USDT,3,35.01%,32.91,14d 17h 37m
BNB/ETH,1,34.93%,226.01,181d 15h 17m
LINK/USDT,1,34.92%,45.29,59d 22h 27m
LAZIO/BUSD,1,34.79%,93.91,50d 6h 17m
GMT/BUSD,1,34.70%,15.63,21d 20h 57m
TRX/BTC,1,34.61%,27.15,62d 21h 27m
SOL/USDT,28,34.12%,40.75,26d 2h 33m
LINK/USDT,0,34.10%,34.58,60d 35m
GMT/BUSD,0,33.98%,14.92,23d 23h
TRX/USDT,4,33.88%,156.10,74d 5h 30m
GMT/BUSD,2,33.63%,21.38,21d 15h 47m
PAXG/BNB,0,33.45%,694.68,46d 21h 44m
SHIB/DOGE,0,33.27%,21.05,62d 21h 45m
KEY/USDT,0,33.02%,73.70,47d 15h 18m
TRU/BTC,0,32.81%,13.59,15d 12h 42m
DODO/BTC,0,32.69%,154.67,51d 21h 18m
ADA/USDT,8,32.55%,630.07,60d 4h 22m
SOL/BUSD,15,32.22%,597.18,28d 6h 24m
GMT/BUSD,0,32.07%,57.61,24d 14h 45m
PSG/BTC,1,31.96%,124.15,53d 1h 39m
ANC/BTC,1,31.89%,29.42,30d 23h 33m
ENS/BUSD,1,31.83%,30.07,59d 2h 11m
BNB/ETH,0,31.73%,149.43,180d 14h 6m
ATOM/BTC,0,31.58%,173.83,39d 11h 41m
GMT/BUSD,0,31.53%,11.55,21d 18h 18m
SAND/USDT,1,31.51%,108.53,26d 13m
CTK/USDT,0,31.41%,226.09,38d 14h 57m
UNI/BNB,1,31.39%,3938.66,46d 9h 18m
TCT/BTC,0,31.37%,18.25,81d 19h 9m
SOL/ETH,2,31.12%,145.99,36d 14h 45m
REQ/BTC,0,31.11%,33.68,23d 1h 8m
AAVE/USDT,1,31.02%,164.83,10d 22h 17m
MDX/BUSD,0,30.93%,111.60,27d 12h 13m
ATOM/BTC,0,30.79%,284.24,22d 23h 7m
JASMY/BTC,0,30.51%,202.54,38d 19h 21m
BNB/ETH,0,30.25%,238.90,150d 8h 27m
ANC/BUSD,0,30.22%,38.11,28d 12h 39m
BNB/ETH,1,30.07%,186.73,61d 16h 18m
ANC/BUSD,2,29.94%,28.10,49d 10h 40m
AVAX/USDT,6,29.92%,268.58,25d 22h 44m
ATOM/USDT,0,29.87%,537.08,28d 36m
RARE/BUSD,0,29.67%,32.30,45d 11h 36m
BNB/ETH,0,29.64%,185.60,57d 22h 21m
MATIC/USDT,0,29.63%,531.56,26d 17h 32m
GMT/BUSD,0,29.61%,215.65,74d 4h 33m
TRX/BTC,0,29.32%,135.10,64d 1h 15m
MATIC/USDT,1,29.28%,162.36,21d 16h 10m
ETH/USDT,168,29.24%,30138.42,22d 13h 48m
DOGE/BTC,0,29.21%,91.42,99d 17h 51m
TRX/BUSD,0,29.18%,1000.95,77d 8h 12m
IMX/BTC,0,28.95%,93.81,50d 8m
DOGE/BTC,3,28.83%,15.03,104d 16h 16m
ADA/ETH,0,28.53%,189.33,83d 14h 39m
APE/BUSD,3,28.26%,281.56,23d 7h 17m
GMT/BUSD,0,28.26%,76.16,27d 1h 17m
DUSK/BTC,0,28.18%,1046.80,28d 22h 33m
SHIB/DOGE,0,28.09%,1964.09,61d 2h 17m
OGN/BNB,0,28.05%,107.11,85d 23h 13m
THETA/BUSD,4,27.97%,91.85,33d 20h 19m
AAVE/ETH,0,27.80%,101.82,48d 8h 48m
TRX/BTC,0,27.65%,219.26,60d 19h 1m
WAVES/BTC,2,27.62%,46.77,61d 54m
TRX/USDT,0,27.38%,127.49,77d 2h 44m
DEGO/BTC,0,27.05%,140.00,22d 12h 37m
SHIB/DOGE,0,26.87%,15.86,95d 15h 52m
ROSE/BTC,0,26.75%,49.25,59d 13h 47m
AAVE/BTC,0,26.57%,13.65,61d 10h 6m
UMA/BTC,0,26.43%,298.15,25d 23h 36m
SOL/BTC,2,26.41%,2.84,34d 3h 18m
SHIB/DOGE,0,26.35%,393.56,61d 9h 54m
CRV/BUSD,0,26.22%,756.14,24d 17h 49m
ADA/BTC,0,26.18%,131.21,68d 10h 42m
