cryptoPair,copyPopularity,roi,pnl,runningTime
GMT/BUSD,1481,926.23%,8142.06,58d 8h 54m
GMT/BUSD,23,691.65%,673.28,68d 6h 30m
GMT/BUSD,8,592.55%,597.45,66d 17h 11m
GMT/BUSD,6,475.43%,509.35,66d 13h 6m
GMT/BUSD,5,338.53%,545.17,64d 15h 17m
GMT/BUSD,1,330.23%,638.38,91d 8h 57m
GMT/BUSD,1,320.82%,429.39,57d 14h 49m
GMT/BUSD,8,315.01%,11109.99,74d 7h 39m
GMT/BUSD,1,306.01%,1487.70,91d 16h 26m
GMT/BUSD,8,300.45%,1079.41,60d 17h 26m
GMT/BUSD,0,249.92%,829.98,61d 4h 29m
GMT/BUSD,2,247.17%,468.03,61d 11h 8m
GMT/BUSD,0,245.81%,659.36,63d 9h 30m
GMT/BUSD,0,241.79%,475.81,63d 4h 8m
GMT/BUSD,0,231.60%,872.08,67d 10h 16m
GMT/BUSD,1,199.82%,346.46,55d 2h 12m
GMT/BUSD,0,176.82%,407.66,92d 1h 52m
GMT/BUSD,2,165.49%,728.23,53d 6h 11m
ANC/USDT,56,138.35%,57.23,63d 8h 52m
GMT/BUSD,0,124.47%,328.12,81d 2h 11m
GMT/BUSD,0,118.19%,397.87,79d 17h 51m
GMT/BUSD,0,112.41%,605.09,88d 9h 31m
GMT/BUSD,0,111.41%,588.64,91d 9h
GMT/BUSD,0,103.45%,417.86,79d 22h 43m
GMT/BUSD,0,100.39%,282.11,83d 12h 35m
ANC/BNB,8,97.12%,98.49,65d 9h 16m
UMA/BUSD,1,93.33%,274.71,70d 41m
TCT/BTC,6,91.70%,39.66,67d 9h 50m
MATIC/USDT,1,88.03%,1579.18,36d 2h 35m
GMT/BUSD,0,87.93%,486.74,77d 6h 6m
GMT/BUSD,0,87.66%,428.13,82d 10h 10m
GMT/BUSD,2,84.81%,69.91,81d 22h 21m
CVX/BUSD,0,84.21%,3259.68,34d 3h 1m
DYDX/USDT,2,84.20%,757.52,33d 7h 15m
FORTH/BUSD,0,78.57%,91.05,51d 19h 55m
GMT/BUSD,0,77.80%,1351.97,85d 24m
MATIC/USDT,1,77.14%,450.78,20d 5h 54m
GMT/BUSD,1,72.31%,96.80,32d 8h 39m
OG/USDT,3,69.85%,988.67,57d 3h 18m
GMT/BUSD,0,68.61%,31.22,32d 9h 40m
GMT/BUSD,1,68.25%,27.71,32d 10h 11m
GMT/BUSD,0,68.20%,61.31,32d 26m
TRX/BUSD,3,67.90%,316.11,103d 6h 25m
GMT/BUSD,3,67.62%,34.31,32d 1h 11m
ASR/USDT,4,66.33%,45.23,58d 5h 30m
GMT/BUSD,0,65.56%,547.98,33d 1h 10m
KP3R/USDT,1,64.17%,71.47,68d 2h 20m
GMT/BUSD,0,63.82%,31.59,32d 12h 2m
FORTH/BUSD,0,63.34%,69.47,65d 4h 40m
ETH/USDT,232,63.32%,65260.79,31d 22h 51m
GMT/BUSD,0,62.88%,1891.15,82d 5h 25m
PEOPLE/USDT,3,62.82%,91.58,68d 7h 49m
GMT/BUSD,0,62.80%,364.62,35d 10h 34m
GMT/BUSD,0,61.77%,132.29,82d 20h 14m
ETC/USDT,2,61.50%,5607.05,32d 9h 24m
TRX/BUSD,0,61.41%,1968.41,93d 21h 49m
CTXC/USDT,2,60.94%,63.24,68d 23h 17m
FLM/BTC,4,60.04%,69.49,81d 13h 55m
GMT/BUSD,0,59.68%,561.30,32d 9h 6m
DODO/BUSD,6,58.99%,100.55,57d 20m
GMT/BUSD,0,58.86%,381.61,76d 5h 43m
GMT/BUSD,0,56.87%,23.40,32d 12h 30m
GMT/BUSD,0,56.45%,89.64,54d 22h 55m
GTC/BUSD,0,56.20%,459.25,64d 23h 32m
GMT/BUSD,0,56.11%,22.66,33d 3h 18m
TROY/BUSD,1,55.21%,153.84,56d 7h 17m
ETC/USDT,0,54.30%,38932.43,6d 14h 21m
GMT/BUSD,1,53.45%,24.08,31d 6h
GMT/BUSD,3,52.82%,33.57,31d 49m
GMT/BUSD,0,52.57%,23.08,33d 8h 3m
RARE/BNB,1,51.63%,37.25,64d 18h 52m
GMT/USDT,9,50.50%,494.82,70d 11h 8m
AAVE/USDT,2,49.42%,262.57,20d 7h 20m
RARE/BUSD,1,48.98%,53.32,54d 20h 39m
UNI/BTC,0,48.71%,1046.33,53d 16h 17m
ETH/BUSD,5,48.70%,3817.96,32d 4h 25m
LINK/USDT,3,48.54%,241.90,38d 16h 20m
THETA/USDT,2,48.23%,104.25,58d 22h 19m
GMT/BUSD,0,48.23%,895.07,33d 41m
AVAX/USDT,10,47.69%,428.07,35d 7h 46m
KEY/USDT,0,47.36%,105.71,57d 21m
ENS/BUSD,1,46.94%,44.34,68d 11h 14m
PEOPLE/BTC,1,46.91%,1083.14,70d 3h 44m
ENS/USDT,1,46.17%,83.11,67d 21h 19m
TCT/USDT,1,45.73%,59.70,39d 9h 46m
ETH/BUSD,13,45.73%,704.95,31d 13h 48m
COCOS/USDT,1,45.70%,215.89,47d 5h 34m
SHIB/DOGE,0,45.30%,51.42,164d 2h 40m
APE/BUSD,3,45.05%,448.78,32d 16h 19m
DUSK/BTC,1,44.80%,179.77,66d 20h 31m
OOKI/BUSD,0,44.42%,160.56,67d 7h 18m
PORTO/USDT,0,44.19%,82.37,60d 7h 50m
ETH/USDT,1,43.96%,1745.69,31d 4h 10m
AAVE/ETH,1,43.90%,414.61,69d 11h 41m
ANC/USDT,2,43.77%,59.08,38d 15h 35m
LAZIO/BUSD,3,43.67%,117.87,59d 15h 20m
PAXG/BTC,4,43.64%,167.20,77d 11h 7m
FTM/USDT,1,43.09%,384.89,35d 7h 42m
ERN/BUSD,0,43.05%,155.45,36d 21h 15m
