cryptoPair,copyPopularity,roi,pnl,runningTime
GMT/BUSD,1193,918.07%,8070.37,51d 18h 51m
GMT/BUSD,17,685.19%,667.00,61d 16h 27m
GMT/BUSD,8,584.90%,589.74,60d 3h 8m
GMT/BUSD,5,467.60%,500.96,59d 23h 4m
GMT/BUSD,5,328.57%,529.13,58d 1h 15m
GMT/BUSD,1,326.69%,631.53,84d 18h 54m
GMT/BUSD,1,312.74%,418.57,51d 46m
GMT/BUSD,7,310.52%,10951.54,67d 17h 36m
GMT/BUSD,1,302.50%,1470.62,85d 2h 24m
GMT/BUSD,6,291.01%,1045.50,54d 3h 24m
GMT/BUSD,0,239.93%,796.80,54d 14h 26m
GMT/BUSD,1,239.06%,452.66,54d 21h 6m
GMT/BUSD,0,237.77%,637.81,56d 19h 27m
GMT/BUSD,0,233.61%,459.71,56d 14h 5m
GMT/BUSD,0,223.21%,840.47,60d 20h 13m
GMT/BUSD,1,188.00%,325.97,48d 12h 10m
GMT/BUSD,0,173.62%,400.26,85d 11h 50m
GMT/BUSD,1,158.10%,695.72,46d 16h 8m
GMT/BUSD,0,144.60%,877.09,69d 11h 3m
ANC/USDT,44,128.40%,53.11,56d 18h 49m
GMT/BUSD,0,121.17%,319.41,74d 12h 9m
GMT/BUSD,0,114.73%,386.24,73d 3h 48m
GMT/BUSD,0,108.90%,586.20,81d 19h 28m
GMT/BUSD,0,107.89%,570.04,84d 18h 57m
GMT/BUSD,0,99.95%,403.72,73d 8h 41m
GMT/BUSD,0,97.25%,273.28,76d 22h 33m
ANC/BNB,6,94.63%,83.35,58d 19h 13m
PEOPLE/USDT,2,87.34%,707.46,55d 21h 11m
UMA/BUSD,1,84.46%,248.60,63d 10h 38m
GMT/BUSD,0,84.35%,411.98,75d 20h 8m
GMT/BUSD,0,84.33%,466.80,70d 16h 4m
GMT/BUSD,1,81.74%,67.38,75d 8h 19m
FORTH/BUSD,0,74.61%,86.46,45d 5h 53m
GMT/BUSD,0,74.11%,1287.83,78d 10h 21m
TCT/BTC,3,73.35%,26.73,60d 19h 48m
TRX/BUSD,1,64.91%,302.21,96d 16h 23m
MATIC/USDT,9,63.21%,425.92,24d 18h 22m
CVX/BUSD,0,61.75%,2390.38,27d 12h 58m
FLM/BTC,3,60.01%,58.53,74d 23h 53m
ASR/USDT,2,59.92%,40.87,51d 15h 28m
GMT/BUSD,0,59.76%,1797.37,75d 15h 22m
TRX/BUSD,0,58.72%,1882.34,87d 7h 46m
GMT/BUSD,0,58.63%,125.56,76d 6h 11m
OG/USDT,3,58.07%,821.94,50d 13h 15m
FORTH/BUSD,0,57.51%,63.08,58d 14h 37m
PEOPLE/USDT,1,57.04%,83.15,61d 17h 46m
GMT/BUSD,9,56.05%,118.68,25d 16h 17m
GMT/BUSD,0,55.33%,358.72,69d 15h 40m
KP3R/USDT,0,55.09%,61.36,61d 12h 18m
PAXG/BTC,4,54.28%,175.23,70d 21h 5m
GMT/BUSD,1,53.02%,70.98,25d 18h 36m
CTXC/USDT,2,51.98%,53.94,62d 9h 14m
GMT/BUSD,0,51.24%,81.36,48d 8h 52m
GMT/BUSD,0,50.75%,23.09,25d 19h 37m
GMT/BUSD,1,50.60%,20.55,25d 20h 8m
UNI/BTC,0,50.26%,909.80,47d 2h 14m
GMT/BUSD,0,50.15%,471.65,25d 19h 4m
GMT/BUSD,3,49.71%,25.22,25d 11h 8m
GMT/BUSD,0,49.63%,44.62,25d 10h 23m
RARE/BNB,1,49.08%,30.76,58d 4h 50m
ASR/USDT,0,48.78%,257.24,39d 12h 20m
GMT/BUSD,0,48.08%,279.14,28d 20h 31m
MATIC/USDT,0,48.04%,861.81,29d 12h 32m
DYDX/USDT,1,47.83%,430.40,26d 17h 12m
BNB/ETH,9,47.58%,265.05,101d 22h 17m
PEOPLE/BTC,1,46.94%,913.11,63d 13h 42m
LINK/ETH,2,46.80%,189.97,63d 20h 35m
COCOS/BNB,0,46.74%,174.86,46d 10h 36m
GMT/BUSD,0,46.61%,389.60,26d 11h 8m
TROY/BUSD,0,46.58%,129.79,49d 17h 15m
GMT/BUSD,0,46.38%,22.96,25d 21h 59m
REQ/BTC,0,45.27%,21.42,51d 6h 47m
COCOS/USDT,0,44.28%,209.15,40d 15h 32m
GTC/BUSD,0,44.11%,360.52,58d 9h 29m
AAVE/BUSD,6,43.77%,161.05,28d 23h 5m
AAVE/ETH,1,43.47%,290.05,62d 21h 38m
BETA/ETH,0,42.65%,29.85,45d 12h 19m
KEY/USDT,0,42.20%,94.19,50d 10h 18m
SHIB/DOGE,0,41.88%,40.71,157d 12h 38m
FLM/BTC,0,41.70%,32.43,76d 20h 51m
UMA/USDT,1,41.48%,111.30,28d 22h 58m
TRU/BTC,2,40.82%,36.59,18d 16h 14m
GMT/BUSD,0,40.51%,16.67,25d 22h 28m
GMT/USDT,2,40.43%,396.18,63d 21h 5m
DUSK/BTC,0,40.34%,136.39,60d 6h 28m
GMT/BUSD,0,39.87%,16.10,26d 13h 15m
LINK/USDT,0,39.85%,198.57,32d 2h 18m
MATIC/USDT,1,39.31%,229.72,13d 15h 52m
GMT/BUSD,0,39.29%,729.18,26d 10h 38m
DODO/BUSD,5,39.25%,66.91,50d 10h 17m
TRX/USDT,0,39.20%,712.79,85d 20h 12m
BEL/BUSD,1,39.04%,120.32,45d 22h 5m
GMT/BUSD,0,38.89%,122.26,77d 9h 10m
ERN/BUSD,0,38.48%,138.96,30d 7h 12m
JASMY/BTC,0,38.28%,84.98,88d 3h 48m
MATIC/USDT,0,38.23%,469.47,29d 13h 9m
GMT/BUSD,0,37.82%,16.26,24d 14h 47m
CTK/USDT,0,37.49%,202.38,58d 2h
BNB/ETH,1,37.42%,233.63,184d 10h 18m
GMT/BUSD,1,37.34%,16.82,24d 15h 57m
PAXG/BTC,1,36.72%,418.60,62d 2h 6m
THETA/USDT,0,36.64%,79.20,52d 8h 16m
GMT/BUSD,0,36.60%,16.07,26d 18h
GMT/BUSD,2,36.34%,23.10,24d 10h 47m
AR/BTC,0,35.77%,3.23,61d 4h 41m
TRX/BTC,1,35.31%,27.09,65d 16h 27m
ANC/USDT,2,35.30%,47.65,32d 1h 32m
THETA/BTC,3,35.21%,64.37,36d 9h 45m
AAVE/USDT,1,34.83%,185.03,13d 17h 17m
LINK/USDT,1,34.50%,44.76,62d 17h 28m
BNB/ETH,0,34.17%,155.26,183d 9h 6m
GMT/BUSD,0,34.04%,12.47,24d 13h 18m
LINK/USDT,0,33.78%,34.26,62d 19h 35m
SOL/USDT,32,33.76%,40.32,28d 21h 33m
MDX/BUSD,0,33.76%,121.80,30d 7h 13m
SHIB/DOGE,0,33.67%,19.91,65d 16h 45m
TRX/USDT,4,33.67%,155.13,77d 30m
SAND/USDT,1,33.59%,115.68,28d 19h 14m
UNI/BNB,1,33.57%,4207.29,49d 4h 19m
GMT/BUSD,0,33.52%,60.22,27d 9h 45m
ANC/BTC,1,33.42%,30.16,33d 18h 33m
PAXG/BNB,0,33.34%,691.52,49d 16h 44m
ENS/USDT,1,33.22%,59.80,61d 7h 16m
HIGH/BTC,0,33.12%,60.09,43d 17h 19m
REQ/BTC,0,33.07%,35.02,25d 20h 8m
LAZIO/BUSD,2,32.91%,88.83,53d 1h 17m
MATIC/BTC,0,32.74%,295.53,28d 9h 40m
DODO/BTC,0,32.66%,151.19,54d 16h 18m
BNB/ETH,0,32.49%,247.58,153d 3h 27m
BNB/ETH,1,32.04%,191.98,64d 11h 18m
OOKI/BUSD,0,31.81%,114.98,60d 17h 15m
AVAX/USDT,6,31.74%,284.85,28d 17h 44m
RARE/BUSD,0,31.73%,34.55,48d 6h 36m
KP3R/USDT,3,31.65%,29.76,17d 12h 38m
TCT/BTC,0,31.64%,18.01,84d 14h 9m
BETA/BUSD,0,31.64%,455.57,35d 15h 10m
SOL/ETH,2,31.50%,142.59,39d 9h 45m
SOL/BUSD,18,31.48%,583.47,31d 1h 24m
PSG/BTC,1,31.39%,119.27,55d 20h 39m
BNB/ETH,0,31.37%,189.53,60d 17h 21m
CTK/USDT,0,30.97%,222.90,41d 9h 57m
CRV/BUSD,0,30.96%,892.79,27d 12h 49m
AAVE/ETH,0,30.95%,109.38,51d 3h 48m
ADA/USDT,10,30.57%,591.76,62d 23h 22m
MATIC/USDT,1,30.38%,168.45,24d 11h 10m
UNI/USDT,0,30.24%,24.76,60d 4h 40m
GMT/BUSD,0,30.14%,219.44,76d 23h 33m
GMT/BUSD,0,30.02%,80.92,29d 20h 17m
TRX/BTC,0,29.69%,133.81,66d 20h 15m
TCT/USDT,0,29.49%,38.51,32d 19h 43m
TRX/BTC,0,29.48%,228.72,63d 14h 1m
WAVES/BTC,2,29.33%,48.59,63d 19h 54m
DOGE/BTC,0,29.14%,89.22,102d 12h 51m
UNI/BUSD,2,29.11%,104.54,61d 14h 15m
ANC/BUSD,1,29.05%,36.63,31d 7h 40m
IMX/BTC,0,28.95%,91.75,52d 19h 8m
TRX/BUSD,0,28.80%,988.08,80d 3h 13m
ATOM/USDT,0,28.52%,512.86,30d 19h 36m
ENS/BUSD,1,28.31%,26.75,61d 21h 11m
DUSK/BTC,0,28.24%,1026.12,31d 17h 34m
SHIB/DOGE,0,28.09%,1836.10,63d 21h 17m
CRV/USDT,0,27.95%,302.15,16d 5h 35m
APE/BUSD,3,27.89%,277.87,26d 2h 17m
OG/USDT,0,27.87%,32.49,34d 17h 34m
DEGO/BTC,0,27.75%,140.49,25d 7h 38m
GMT/BTC,0,27.60%,17.03,55d 14h 56m
SHIB/DOGE,0,27.57%,15.22,98d 10h 53m
ROSE/BTC,0,27.52%,49.56,62d 8h 48m
ADA/ETH,0,27.50%,176.11,86d 9h 39m
FORTH/USDT,1,27.50%,136.15,54d 13h 52m
UMA/BTC,0,27.29%,301.09,28d 18h 36m
ATOM/BTC,0,27.24%,146.67,42d 6h 41m
TRX/USDT,0,27.07%,126.04,79d 21h 44m
UNI/USDT,0,26.90%,39.72,35d 7h 25m
ANC/BUSD,2,26.89%,25.24,52d 5h 40m
SHIB/DOGE,0,26.78%,373.87,64d 4h 54m
MATIC/BUSD,0,26.58%,4926.50,13d 14h 8m
KEY/USDT,0,26.38%,47.48,41d 6h 54m
BNB/ETH,0,26.36%,18.48,168d 4h 35m
RARE/BTC,0,26.26%,57.72,50d 6h 43m
QI/BUSD,0,26.19%,41.94,31d 7h 40m
XMR/USDT,0,26.12%,929.35,28d 20h 41m
BEL/BNB,0,26.11%,46.12,45d 12h 31m
SHIB/DOGE,0,26.05%,31.01,164d 19h 7m
MATIC/BUSD,0,25.95%,48.90,13d 9h 45m
ETH/USDT,179,25.89%,26686.18,25d 8h 49m
SOL/BTC,3,25.87%,2.72,36d 22h 18m
SHIB/DOGE,0,25.84%,23.30,164d 2h 31m
DOGE/BTC,3,25.74%,13.12,107d 11h 16m
ADA/BTC,0,25.69%,125.96,71d 5h 42m
THETA/BUSD,4,25.61%,84.10,36d 15h 19m
AAVE/BUSD,0,25.53%,68.70,31d 19h 23m
SHIB/USDT,1,25.50%,207.73,33d 13h 54m
