cryptoPair,copyPopularity,roi,pnl,runningTime
GMT/BUSD,1245,921.20%,8097.87,52d 23h 51m
GMT/BUSD,17,687.67%,669.41,62d 21h 27m
GMT/BUSD,8,587.83%,592.70,61d 8h 8m
GMT/BUSD,5,470.61%,504.18,61d 4h 3m
GMT/BUSD,5,331.94%,534.55,59d 6h 15m
GMT/BUSD,1,328.05%,634.15,85d 23h 54m
GMT/BUSD,1,315.84%,422.72,52d 5h 46m
GMT/BUSD,7,312.24%,11012.31,68d 22h 36m
GMT/BUSD,1,303.85%,1477.17,86d 7h 24m
GMT/BUSD,6,294.34%,1057.47,55d 8h 23m
GMT/BUSD,0,243.44%,808.45,55d 19h 26m
GMT/BUSD,1,242.17%,458.56,56d 2h 5m
GMT/BUSD,0,240.85%,646.07,58d 27m
GMT/BUSD,0,236.75%,465.88,57d 19h 5m
GMT/BUSD,0,226.43%,852.59,62d 1h 13m
GMT/BUSD,1,191.93%,332.78,49d 17h 9m
GMT/BUSD,0,174.85%,403.10,86d 16h 49m
GMT/BUSD,1,160.70%,707.18,47d 21h 8m
ANC/USDT,46,130.78%,54.10,57d 23h 49m
GMT/BUSD,0,122.44%,322.75,75d 17h 8m
GMT/BUSD,0,116.06%,390.70,74d 8h 48m
GMT/BUSD,0,110.25%,593.44,83d 28m
GMT/BUSD,0,109.24%,577.17,85d 23h 57m
GMT/BUSD,0,101.30%,409.15,74d 13h 40m
GMT/BUSD,0,98.46%,276.67,78d 3h 33m
ANC/BNB,6,95.56%,86.89,60d 13m
PEOPLE/USDT,3,90.32%,731.65,57d 2h 10m
UMA/BUSD,1,87.69%,258.11,64d 15h 38m
GMT/BUSD,0,85.71%,474.45,71d 21h 3m
GMT/BUSD,0,85.62%,418.17,77d 1h 7m
GMT/BUSD,1,82.92%,68.35,76d 13h 18m
TCT/BTC,4,80.15%,30.39,62d 47m
FORTH/BUSD,0,76.92%,89.13,46d 10h 52m
GMT/BUSD,0,75.53%,1312.43,79d 15h 21m
MATIC/USDT,9,73.08%,492.37,25d 23h 22m
CVX/BUSD,0,72.17%,2793.39,28d 17h 58m
DYDX/USDT,1,69.54%,625.70,27d 22h 12m
TRX/BUSD,2,66.38%,309.07,97d 21h 22m
GMT/BUSD,10,63.68%,134.84,26d 21h 16m
KP3R/USDT,1,62.54%,69.66,62d 17h 17m
ASR/USDT,3,61.56%,41.98,52d 20h 27m
GMT/BUSD,0,60.96%,1833.34,76d 20h 22m
GMT/BUSD,1,60.42%,80.88,26d 23h 36m
OG/USDT,3,60.26%,852.96,51d 18h 15m
TRX/BUSD,0,60.24%,1930.96,88d 12h 46m
FORTH/BUSD,0,60.21%,66.04,59d 19h 37m
FLM/BTC,4,60.08%,60.97,76d 4h 52m
MATIC/USDT,0,60.04%,1077.18,30d 17h 32m
GMT/BUSD,0,59.83%,128.14,77d 11h 11m
PEOPLE/USDT,1,58.93%,85.91,62d 22h 46m
GMT/BUSD,0,57.60%,26.21,27d 37m
GMT/BUSD,1,57.37%,23.29,27d 1h 8m
GMT/BUSD,0,56.75%,51.02,26d 15h 23m
GMT/BUSD,0,56.68%,367.50,70d 20h 40m
GMT/BUSD,3,56.58%,28.71,26d 16h 8m
UNI/BTC,0,55.89%,1052.79,48d 7h 14m
GMT/BUSD,0,53.88%,450.35,27d 16h 7m
GMT/BUSD,0,53.77%,312.22,30d 1h 31m
CTXC/USDT,2,53.49%,55.51,63d 14h 14m
GMT/BUSD,0,53.24%,84.54,49d 13h 52m
GMT/BUSD,0,53.22%,500.48,27d 3m
GMT/BUSD,0,53.07%,26.27,27d 2h 59m
AAVE/BUSD,7,52.32%,192.52,30d 4h 5m
PAXG/BTC,4,51.24%,172.14,72d 2h 4m
ASR/USDT,0,50.97%,268.82,40d 17h 20m
RARE/BNB,1,50.85%,32.91,59d 9h 49m
MATIC/USDT,1,50.56%,295.48,14d 20h 51m
GTC/BUSD,0,50.01%,408.68,59d 14h 29m
DODO/BUSD,5,48.90%,83.35,51d 15h 17m
TROY/BUSD,0,48.07%,133.94,50d 22h 14m
COCOS/BNB,0,47.20%,182.32,47d 15h 36m
AR/BTC,0,46.96%,4.41,62d 9h 41m
PEOPLE/BTC,1,46.93%,950.04,64d 18h 41m
GMT/BUSD,0,46.78%,19.25,27d 3h 27m
KP3R/USDT,3,46.16%,43.40,18d 17h 37m
GMT/BUSD,0,46.10%,18.61,27d 18h 15m
AAVE/USDT,1,45.90%,243.84,14d 22h 17m
REQ/BTC,0,45.33%,22.32,52d 11h 47m
COCOS/USDT,1,45.21%,213.56,41d 20h 31m
MATIC/USDT,0,45.01%,552.70,30d 18h 9m
GMT/BUSD,0,44.00%,18.92,25d 19h 47m
UMA/USDT,2,43.99%,118.05,30d 3h 57m
GMT/USDT,2,43.98%,430.97,65d 2h 5m
AAVE/ETH,1,43.55%,320.26,64d 2h 38m
GMT/BUSD,1,43.52%,19.60,25d 20h 57m
GMT/BUSD,0,42.72%,18.76,27d 23h
GMT/BUSD,2,42.66%,27.11,25d 15h 46m
BNB/ETH,9,42.60%,261.52,103d 3h 17m
SHIB/DOGE,0,42.44%,43.16,158d 17h 37m
KEY/USDT,0,42.44%,94.72,51d 15h 18m
GMT/BUSD,0,42.18%,782.80,27d 15h 38m
ERN/BUSD,0,42.16%,152.24,31d 12h 12m
LINK/USDT,0,42.01%,209.36,33d 7h 17m
FLM/BTC,0,41.79%,33.81,78d 1h 51m
TCT/USDT,1,41.27%,53.88,34d 43m
TRU/BTC,2,41.21%,38.44,19d 21h 14m
TRX/USDT,0,41.08%,746.89,87d 1h 12m
DUSK/BTC,0,41.03%,144.34,61d 11h 28m
LINK/ETH,2,40.62%,181.70,65d 1h 34m
BEL/BUSD,1,40.10%,123.60,47d 3h 5m
GMT/BUSD,0,40.07%,125.98,78d 14h 10m
THETA/USDT,0,40.06%,86.58,53d 13h 16m
GMT/BUSD,0,39.90%,14.62,25d 18h 18m
BETA/ETH,0,39.26%,30.29,46d 17h 18m
UNI/BNB,1,38.72%,5009.63,50d 9h 18m
SOL/USDT,34,38.60%,46.10,30d 2h 33m
ANC/USDT,2,38.11%,51.44,33d 6h 32m
JASMY/BTC,0,38.03%,87.86,89d 8h 48m
RARE/BUSD,0,37.94%,41.31,49d 11h 36m
ENS/USDT,1,37.74%,67.94,62d 12h 16m
AVAX/USDT,6,36.61%,328.62,29d 22h 43m
OOKI/BUSD,0,36.48%,131.84,61d 22h 15m
