cryptoPair,copyPopularity,roi,pnl,runningTime
GMT/BUSD,1107,916.66%,8057.92,49d 5h 51m
GMT/BUSD,15,684.07%,665.90,59d 3h 27m
GMT/BUSD,8,583.57%,588.40,57d 14h 8m
GMT/BUSD,5,466.24%,499.50,57d 10h 3m
GMT/BUSD,5,327.05%,526.67,55d 12h 15m
GMT/BUSD,0,326.07%,630.34,82d 5h 54m
GMT/BUSD,1,311.33%,416.69,48d 11h 46m
GMT/BUSD,7,309.73%,10923.99,65d 4h 36m
GMT/BUSD,1,301.89%,1467.65,82d 13h 24m
GMT/BUSD,6,289.29%,1039.30,51d 14h 23m
GMT/BUSD,0,238.35%,791.54,52d 1h 26m
GMT/BUSD,1,237.65%,449.99,52d 8h 6m
GMT/BUSD,0,236.37%,634.06,54d 6h 27m
GMT/BUSD,0,232.19%,456.91,54d 1h 5m
GMT/BUSD,0,221.75%,834.98,58d 7h 13m
GMT/BUSD,1,186.22%,322.88,45d 23h 9m
GMT/BUSD,0,173.06%,398.98,82d 22h 49m
GMT/BUSD,1,156.21%,687.40,44d 3h 8m
GMT/BUSD,0,143.85%,872.54,66d 22h 3m
ANC/USDT,43,131.56%,54.42,54d 5h 49m
GMT/BUSD,0,120.59%,317.89,71d 23h 8m
GMT/BUSD,0,114.13%,384.22,70d 14h 48m
GMT/BUSD,0,108.29%,582.91,79d 6h 28m
GMT/BUSD,0,107.28%,566.80,82d 5h 57m
GMT/BUSD,0,99.35%,401.27,70d 19h 40m
GMT/BUSD,0,96.70%,271.75,74d 9h 33m
ANC/BNB,6,95.64%,84.42,56d 6h 13m
PEOPLE/USDT,2,89.50%,724.95,53d 8h 10m
UMA/BUSD,1,85.65%,252.11,60d 21h 38m
GMT/BUSD,0,83.78%,409.17,73d 7h 7m
GMT/BUSD,0,83.70%,463.34,68d 3h 3m
GMT/BUSD,1,81.21%,66.94,72d 19h 18m
GMT/BUSD,0,73.47%,1276.68,75d 21h 21m
TCT/BTC,3,70.02%,25.95,58d 6h 47m
FORTH/BUSD,0,67.59%,78.32,42d 16h 52m
TRX/BUSD,1,64.27%,299.23,94d 3h 23m
ASR/USDT,2,63.29%,43.16,49d 2h 27m
OG/USDT,3,60.85%,861.26,48d 15m
GMT/BUSD,0,59.22%,1781.07,73d 2h 22m
FLM/BTC,3,59.09%,58.60,72d 10h 52m
TRX/BUSD,0,58.26%,1867.34,84d 18h 46m
GMT/BUSD,0,58.08%,124.39,73d 17h 11m
PEOPLE/USDT,1,56.91%,82.96,59d 4h 46m
KP3R/USDT,0,56.81%,63.28,58d 23h 17m
GMT/BUSD,0,54.72%,354.74,67d 2h 40m
CVX/BUSD,0,54.42%,2106.55,24d 23h 58m
CTXC/USDT,2,53.49%,55.51,59d 20h 14m
PAXG/BTC,4,53.27%,174.88,68d 8h 4m
ASR/USDT,0,53.02%,279.60,36d 23h 20m
FORTH/BUSD,0,52.62%,57.72,56d 1h 37m
GMT/BUSD,9,52.59%,111.35,23d 3h 16m
MATIC/USDT,8,52.43%,353.25,22d 5h 22m
DYDX/USDT,1,51.28%,461.42,24d 4h 12m
RARE/BNB,1,50.90%,31.97,55d 15h 50m
GMT/BUSD,1,49.66%,66.49,23d 5h 36m
GMT/BUSD,0,49.13%,78.01,45d 19h 52m
GMT/BUSD,0,47.75%,449.11,23d 6h 3m
GMT/BUSD,0,47.64%,21.68,23d 6h 37m
GMT/BUSD,1,47.54%,19.30,23d 7h 8m
GTC/BUSD,0,47.36%,387.03,55d 20h 29m
COCOS/BNB,0,47.07%,176.47,43d 21h 36m
PEOPLE/BTC,1,46.94%,928.63,61d 42m
GMT/BUSD,3,46.60%,23.64,22d 22h 8m
UNI/BTC,0,46.59%,857.64,44d 13h 14m
GMT/BUSD,0,46.40%,41.72,22d 21h 23m
LINK/ETH,2,45.78%,192.06,61d 7h 34m
GMT/BUSD,0,45.50%,264.15,26d 7h 31m
BNB/ETH,9,45.00%,259.14,99d 9h 17m
GMT/USDT,25,44.40%,59.85,22d 18h 26m
TROY/BUSD,0,43.96%,122.50,47d 4h 14m
GMT/BUSD,0,43.35%,21.46,23d 8h 59m
GMT/BUSD,0,43.32%,362.07,23d 22h 7m
REQ/BTC,0,43.28%,20.82,48d 17h 47m
DODO/BUSD,5,43.27%,73.75,47d 21h 17m
AAVE/ETH,1,43.07%,297.06,60d 8h 38m
COCOS/USDT,0,42.11%,198.91,38d 2h 31m
DUSK/BTC,0,41.76%,143.60,57d 17h 28m
SHIB/DOGE,0,41.75%,42.56,154d 23h 38m
UMA/USDT,1,41.75%,112.03,26d 9h 57m
FLM/BTC,0,40.46%,31.99,74d 7h 51m
LINK/USDT,0,39.85%,198.60,29d 13h 17m
GMT/USDT,10,39.57%,1199.25,22d 7h 55m
THETA/USDT,0,39.40%,85.16,49d 19h 16m
GMT/BUSD,0,39.18%,1014.30,24d 22h 3m
TRU/BTC,2,39.12%,35.66,16d 3h 14m
AAVE/BUSD,6,38.83%,142.89,26d 10h 5m
TRX/USDT,0,38.73%,704.21,83d 7h 12m
JASMY/BTC,0,38.48%,86.87,85d 14h 48m
OG/BTC,0,38.37%,81.59,27d 4h 49m
GMT/BUSD,0,38.35%,120.58,74d 20h 10m
BEL/BUSD,1,38.35%,118.19,43d 9h 5m
GMT/USDT,2,38.31%,375.39,61d 8h 5m
THETA/BTC,3,38.17%,70.95,33d 20h 45m
CTK/USDT,0,38.15%,205.98,55d 12h 59m
BETA/ETH,0,38.07%,27.54,42d 23h 18m
GMT/BUSD,0,37.67%,15.50,23d 9h 27m
GMT/BUSD,0,37.31%,692.41,23d 21h 38m
GMT/BUSD,0,37.05%,14.96,24d 15m
OOKI/BUSD,0,36.93%,133.49,58d 4h 15m
ERN/BUSD,0,36.33%,131.20,27d 18h 12m
KP3R/USDT,3,35.68%,33.54,14d 23h 37m
PAXG/BTC,1,35.59%,412.55,59d 13h 6m
ANC/USDT,2,35.57%,48.02,29d 12h 32m
MATIC/USDT,0,35.44%,635.86,26d 23h 32m
KEY/USDT,0,35.32%,78.84,47d 21h 18m
LINK/USDT,1,35.30%,45.79,60d 4h 27m
BNB/ETH,1,35.18%,227.06,181d 21h 17m
GMT/BUSD,0,35.03%,15.06,22d 1h 47m
ENS/USDT,1,34.92%,62.86,58d 18h 16m
LAZIO/BUSD,2,34.72%,93.71,50d 12h 17m
GMT/BUSD,1,34.54%,15.56,22d 2h 57m
TRX/BTC,1,34.52%,26.94,63d 3h 27m
LINK/USDT,0,34.50%,34.99,60d 6h 35m
ATOM/BTC,0,34.12%,186.79,39d 17h 41m
PAXG/BNB,0,33.90%,704.70,47d 3h 44m
SOL/USDT,29,33.88%,40.47,26d 8h 33m
GMT/BUSD,0,33.82%,14.85,24d 5h
TRU/BTC,0,33.81%,13.93,15d 18h 42m
GMT/BUSD,2,33.47%,21.28,21d 21h 46m
SHIB/DOGE,0,33.38%,20.70,63d 3h 45m
TRX/USDT,4,33.25%,153.20,74d 11h 30m
MDX/BUSD,0,32.80%,118.35,27d 18h 13m
RARE/BUSD,0,32.76%,35.67,45d 17h 36m
DODO/BTC,0,32.69%,153.87,52d 3h 18m
SOL/BUSD,16,32.05%,594.08,28d 12h 24m
GMT/BUSD,0,32.03%,57.53,24d 20h 45m
BNB/ETH,0,31.99%,150.21,180d 20h 6m
SAND/USDT,1,31.98%,110.15,26d 6h 13m
ANC/BTC,1,31.81%,29.19,31d 5h 33m
ADA/USDT,8,31.67%,613.12,60d 10h 22m
CTK/USDT,0,31.57%,227.25,38d 20h 57m
REQ/BTC,0,31.52%,33.94,23d 7h 7m
GMT/BUSD,0,31.38%,11.50,22d 18m
TCT/BTC,0,31.37%,18.16,82d 1h 9m
ENS/BUSD,1,31.16%,29.44,59d 8h 11m
SOL/ETH,2,31.09%,145.47,36d 20h 44m
UNI/BNB,1,31.04%,3898.38,46d 15h 18m
PSG/BTC,1,30.94%,119.53,53d 7h 39m
