cryptoPair,copyPopularity,roi,pnl,runningTime
GMT/BUSD,1269,919.57%,8083.53,53d 13h 51m
GMT/BUSD,17,686.38%,668.15,63d 11h 27m
GMT/BUSD,8,586.30%,591.16,61d 22h 8m
GMT/BUSD,5,469.04%,502.50,61d 18h 3m
GMT/BUSD,5,330.18%,531.72,59d 20h 15m
GMT/BUSD,1,327.34%,632.78,86d 13h 54m
GMT/BUSD,1,314.22%,420.56,52d 19h 46m
GMT/BUSD,7,311.34%,10980.61,69d 12h 36m
GMT/BUSD,1,303.14%,1473.75,86d 21h 24m
GMT/BUSD,6,292.61%,1051.22,55d 22h 23m
GMT/BUSD,0,241.70%,802.66,56d 9h 26m
GMT/BUSD,1,240.55%,455.48,56d 16h 6m
GMT/BUSD,0,239.24%,641.76,58d 14h 27m
GMT/BUSD,0,235.11%,462.66,58d 9h 5m
GMT/BUSD,0,224.75%,846.27,62d 15h 13m
GMT/BUSD,1,189.88%,329.23,50d 7h 9m
GMT/BUSD,0,174.20%,401.62,87d 6h 49m
GMT/BUSD,1,159.34%,701.20,48d 11h 8m
ANC/USDT,46,131.44%,54.37,58d 13h 49m
GMT/BUSD,0,121.78%,321.01,76d 7h 9m
GMT/BUSD,0,115.37%,388.38,74d 22h 48m
GMT/BUSD,0,109.54%,589.66,83d 14h 28m
GMT/BUSD,0,108.54%,573.45,86d 13h 57m
GMT/BUSD,0,100.60%,406.32,75d 3h 40m
GMT/BUSD,0,97.83%,274.90,78d 17h 33m
ANC/BNB,6,96.09%,87.35,60d 14h 13m
PEOPLE/USDT,3,88.47%,716.63,57d 16h 10m
UMA/BUSD,1,87.14%,256.50,65d 5h 38m
GMT/BUSD,0,84.99%,470.46,72d 11h 4m
GMT/BUSD,0,84.96%,414.94,77d 15h 7m
GMT/BUSD,1,82.31%,67.84,77d 3h 18m
TCT/BTC,4,78.39%,29.60,62d 14h 47m
FORTH/BUSD,0,76.76%,88.95,47d 52m
GMT/BUSD,0,74.79%,1299.60,80d 5h 21m
MATIC/USDT,10,73.21%,493.28,26d 13h 22m
CVX/BUSD,0,72.02%,2787.67,29d 7h 58m
ASR/USDT,3,66.52%,45.36,53d 10h 27m
TRX/BUSD,2,66.06%,307.57,98d 11h 23m
ASR/USDT,0,65.37%,344.74,41d 7h 20m
DYDX/USDT,2,64.68%,581.98,28d 12h 12m
OG/USDT,3,63.29%,895.84,52d 8h 15m
GMT/BUSD,0,60.33%,1814.57,77d 10h 22m
MATIC/USDT,0,60.24%,1080.66,31d 7h 32m
KP3R/USDT,1,60.14%,66.98,63d 7h 18m
FLM/BTC,4,60.00%,60.64,76d 18h 52m
FORTH/BUSD,0,59.96%,65.77,60d 9h 37m
TRX/BUSD,0,59.84%,1918.22,89d 2h 46m
GMT/BUSD,10,59.70%,126.41,27d 11h 16m
GMT/BUSD,0,59.20%,126.79,78d 1h 11m
PEOPLE/USDT,1,57.61%,83.98,63d 12h 46m
GMT/BUSD,1,56.56%,75.71,27d 13h 36m
GMT/BUSD,0,55.98%,362.92,71d 10h 40m
UNI/BTC,0,54.17%,1016.27,48d 21h 14m
GMT/BUSD,0,54.02%,24.59,27d 14h 37m
GMT/BUSD,1,53.84%,21.86,27d 15h 8m
CTXC/USDT,2,53.68%,55.71,64d 4h 14m
GMT/BUSD,0,53.03%,47.68,27d 5h 23m
GMT/BUSD,3,53.00%,26.89,27d 6h 8m
GMT/BUSD,0,52.18%,82.86,50d 3h 52m
GMT/BUSD,0,52.11%,490.09,27d 14h 4m
PAXG/BTC,4,51.67%,172.86,72d 16h 4m
GMT/BUSD,0,50.80%,294.96,30d 15h 31m
MATIC/USDT,1,50.62%,295.80,15d 10h 52m
GMT/BUSD,0,50.09%,418.66,28d 6h 8m
DODO/BUSD,5,49.75%,84.79,52d 5h 17m
GMT/BUSD,0,49.58%,24.55,27d 16h 59m
GTC/BUSD,0,49.54%,404.90,60d 4h 29m
RARE/BNB,1,48.84%,31.59,59d 23h 50m
COCOS/BNB,0,47.07%,181.72,48d 5h 36m
PEOPLE/BTC,1,46.92%,946.00,65d 8h 42m
TROY/BUSD,0,45.96%,128.07,51d 12h 14m
MATIC/USDT,0,45.32%,556.59,31d 8h 9m
COCOS/USDT,1,45.30%,213.98,42d 10h 31m
AR/BTC,0,45.27%,4.23,62d 23h 41m
AAVE/USDT,1,45.00%,239.04,15d 12h 17m
REQ/BTC,0,44.29%,21.71,53d 1h 47m
UMA/USDT,2,43.63%,117.07,30d 17h 57m
GMT/BUSD,0,43.51%,17.91,27d 17h 27m
AAVE/ETH,1,43.50%,322.89,64d 16h 38m
SHIB/DOGE,0,42.97%,43.16,159d 7h 38m
GMT/BUSD,0,42.85%,17.30,28d 8h 15m
DUSK/BTC,0,42.69%,149.60,62d 1h 28m
LINK/USDT,0,42.48%,211.70,33d 21h 17m
ERN/BUSD,0,42.46%,153.33,32d 2h 12m
GMT/USDT,2,42.38%,415.33,65d 16h 5m
KP3R/USDT,3,42.14%,39.61,19d 7h 37m
BNB/ETH,9,41.91%,259.73,103d 17h 17m
FLM/BTC,0,41.69%,33.60,78d 15h 51m
GMT/BUSD,0,41.13%,763.39,28d 5h 38m
KEY/USDT,0,41.12%,91.78,52d 5h 18m
TRU/BTC,2,41.03%,38.12,20d 11h 14m
TRX/USDT,0,40.54%,737.20,87d 15h 12m
GMT/BUSD,1,40.30%,18.15,26d 10h 57m
LINK/ETH,2,40.00%,180.62,65d 15h 34m
TCT/USDT,1,40.00%,52.22,34d 14h 43m
THETA/USDT,0,39.64%,85.69,54d 3h 16m
GMT/BUSD,0,39.53%,17.36,28d 13h
GMT/BUSD,0,39.45%,124.04,79d 4h 10m
BEL/BUSD,1,39.43%,121.54,47d 17h 5m
LAZIO/BUSD,2,39.40%,106.34,54d 20h 17m
GMT/BUSD,2,39.36%,25.02,26d 5h 46m
BETA/ETH,0,38.71%,30.14,47d 7h 18m
ANC/USDT,2,38.56%,52.04,33d 20h 32m
PSG/BTC,1,38.33%,150.93,57d 15h 39m
SOL/USDT,35,38.18%,45.60,30d 16h 33m
JASMY/BTC,0,38.12%,87.70,89d 22h 48m
FIRO/USDT,0,37.73%,336.58,1d 13h 7m
ETH/USDT,193,37.28%,38429.83,27d 3h 48m
UNI/BNB,1,37.21%,4812.80,50d 23h 18m
GMT/BUSD,0,36.84%,13.50,26d 8h 18m
ENS/USDT,1,36.78%,66.22,63d 2h 16m
LINK/USDT,1,36.29%,47.07,64d 12h 27m
SOL/BUSD,19,35.77%,663.03,32d 20h 24m
MATIC/BTC,0,35.74%,334.33,30d 4h 40m
SAND/USDT,1,35.59%,122.59,30d 14h 13m
LINK/USDT,0,35.48%,35.98,64d 14h 35m
AVAX/USDT,6,34.93%,313.54,30d 12h 43m
TRX/BTC,1,34.88%,27.74,67d 11h 27m
OOKI/BUSD,0,34.73%,125.53,62d 12h 15m
RARE/BUSD,0,34.64%,37.72,50d 1h 36m
TRX/USDT,4,34.64%,159.60,78d 19h 30m
THETA/BTC,3,34.62%,65.59,38d 4h 45m
ANC/BTC,1,34.18%,31.97,35d 13h 33m
MDX/BUSD,0,34.10%,123.03,32d 2h 13m
GMT/BUSD,0,34.08%,61.23,29d 4h 45m
SHIB/DOGE,0,34.08%,20.82,67d 11h 45m
HIGH/BTC,0,34.07%,64.05,45d 12h 19m
TCT/BTC,0,33.54%,19.78,86d 9h 9m
ATOM/BTC,0,33.42%,186.45,44d 1h 41m
PAXG/BTC,1,33.29%,393.32,63d 21h 6m
REQ/BTC,0,33.13%,36.36,27d 15h 7m
CRV/BUSD,0,33.06%,953.40,29d 7h 49m
OG/USDT,0,33.00%,38.47,36d 12h 33m
FIRO/BTC,0,32.90%,288.82,1d 9h 36m
DODO/BTC,0,32.71%,156.92,56d 11h 18m
EGLD/USDT,6,32.68%,199.96,33d 9h 18m
ENS/BUSD,1,32.47%,30.68,63d 16h 11m
CRV/USDT,0,32.36%,349.76,18d 34m
BNB/ETH,1,32.29%,224.28,186d 5h 17m
ADA/USDT,12,32.26%,624.59,64d 18h 22m
AAVE/ETH,0,32.03%,125.92,52d 22h 48m
ANC/BUSD,1,32.02%,40.38,33d 2h 39m
DEGO/BTC,0,32.02%,168.00,27d 2h 37m
GMT/BUSD,0,31.99%,86.24,31d 15h 17m
DEGO/USDT,0,31.77%,52.59,33d 6h 9m
ATOM/USDT,0,31.66%,569.30,32d 14h 35m
AAVE/USDT,0,31.51%,567.36,15d 15h 56m
SOL/BTC,3,31.40%,3.42,38d 17h 18m
QI/BUSD,0,31.37%,50.22,33d 2h 40m
MATIC/USDT,1,30.76%,170.55,26d 6h 10m
SOL/ETH,2,30.73%,154.77,41d 4h 44m
GMT/BUSD,0,30.72%,223.68,78d 18h 32m
MATIC/BUSD,0,30.71%,5691.52,15d 9h 7m
UNI/USDT,0,30.64%,25.08,61d 23h 40m
PAXG/BNB,0,30.54%,653.73,51d 11h 44m
SOL/BUSD,2,30.41%,943.01,27d 13h 59m
CTK/USDT,0,30.28%,217.93,43d 4h 57m
LAZIO/BUSD,2,30.23%,19.27,57d 13h 10m
TRX/BUSD,0,30.15%,1034.08,81d 22h 12m
FORTH/USDT,1,29.97%,148.37,56d 8h 52m
ASR/USDT,0,29.79%,31.14,34d 5h 25m
TRX/BTC,0,29.74%,138.93,68d 15h 15m
JUV/USDT,0,29.66%,89.91,27d 3h 31m
APE/BUSD,3,29.47%,293.56,27d 21h 16m
ANC/BUSD,2,29.44%,27.62,54d 40m
DOGE/BTC,0,29.42%,93.36,104d 7h 51m
DUSK/BTC,0,29.42%,1107.80,33d 12h 33m
UNI/BUSD,2,29.36%,105.44,63d 9h 14m
TRU/USDT,4,29.35%,95.10,8d 9h 29m
BNB/ETH,0,29.15%,147.33,185d 4h 6m
SOL/USDT,1,29.01%,103.64,32d 16h 3m
IMX/BTC,0,28.95%,95.08,54d 14h 7m
KP3R/USDT,0,28.95%,50.71,55d 12h 53m
TRX/USDT,0,28.54%,132.90,81d 16h 44m
XMR/USDT,1,28.51%,981.07,30d 15h 36m
THETA/BUSD,4,28.51%,93.60,38d 10h 19m
WAVES/BTC,2,28.39%,48.74,65d 14h 54m
BNB/ETH,0,28.37%,240.48,154d 22h 27m
MATIC/BUSD,0,28.11%,93.42,64d 5h 48m
SHIB/DOGE,0,28.09%,1896.91,65d 16h 16m
ROSE/BTC,0,28.09%,52.41,64d 3h 47m
BNB/ETH,1,28.05%,186.93,66d 6h 18m
BNB/ETH,0,27.97%,187.98,62d 12h 21m
SHIB/USDT,2,27.92%,227.43,35d 8h 54m
SHIB/DOGE,0,27.81%,15.85,100d 5h 52m
UNI/USDT,0,27.76%,40.99,37d 2h 25m
TRX/BTC,0,27.76%,223.16,65d 9h 1m
OOKI/BUSD,0,27.62%,62.21,31d 6h 4m
AAVE/BUSD,0,27.51%,74.02,33d 14h 22m
ANT/USDT,0,27.42%,33.36,55d 4h 38m
MATIC/BUSD,0,27.33%,51.51,15d 4h 45m
SHIB/DOGE,0,27.29%,393.47,65d 23h 54m
UMA/BTC,0,27.21%,311.13,30d 13h 36m
GMT/BTC,0,27.19%,17.39,57d 9h 56m
ICP/USDT,0,27.13%,2444.78,34d 2h 11m
SHIB/DOGE,0,26.77%,32.92,166d 14h 7m
SHIB/DOGE,0,26.73%,24.90,165d 21h 31m
GMT/BUSD,0,26.63%,545.38,54d 12h 40m
FORTH/USDT,0,26.43%,15878.37,59d 20h 26m
MATIC/BUSD,0,26.42%,235.24,56d 10h 23m
SOL/BUSD,0,26.39%,78.59,33d 16h 54m
ANT/USDT,0,26.19%,48.46,59d 9h 54m
VOXEL/BUSD,0,26.14%,95.93,32d 12h 4m
CHZ/BNB,1,25.90%,484.95,66d 7h 19m
SAND/BUSD,0,25.88%,61.91,64d 22h 33m
RARE/BTC,0,25.86%,58.89,52d 1h 43m
QI/BTC,0,25.80%,586.98,20d 59m
DATA/USDT,0,25.78%,87.59,17d 16h 18m
SHIB/BUSD,0,25.78%,87.07,49d 18h 39m
DOGE/BTC,3,25.71%,13.59,109d 6h 16m
ADA/BTC,0,25.51%,129.59,73d 41m
CTXC/USDT,0,25.47%,218.43,15d 13h 45m
BEL/BNB,0,25.47%,46.42,47d 7h 31m
TRX/BTC,1,25.40%,476.14,62d 8h 37m
ASR/USDT,0,25.26%,255.71,36d 10h 24m
SOL/BUSD,0,25.24%,230.10,32d 14h 26m
SLP/USDT,2,24.96%,26.55,32d 22h 16m
AAVE/BTC,0,24.94%,60.35,59d 2h 46m
ETH/USDT,2,24.93%,44.55,30d 10h 36m
