cryptoPair,copyPopularity,roi,pnl,runningTime
GMT/BUSD,1146,915.11%,8044.34,50d 5h 51m
GMT/BUSD,15,682.85%,664.71,60d 3h 27m
GMT/BUSD,8,582.12%,586.94,58d 14h 8m
GMT/BUSD,5,464.76%,497.91,58d 10h 3m
GMT/BUSD,1,325.40%,629.04,83d 5h 54m
GMT/BUSD,5,325.39%,524.00,56d 12h 15m
GMT/BUSD,1,309.80%,414.65,49d 11h 46m
GMT/BUSD,7,308.88%,10893.98,66d 4h 36m
GMT/BUSD,1,301.22%,1464.42,83d 13h 24m
GMT/BUSD,6,287.64%,1033.37,52d 14h 23m
GMT/BUSD,0,236.62%,785.80,53d 1h 26m
GMT/BUSD,1,236.11%,447.08,53d 8h 6m
GMT/BUSD,0,234.85%,629.98,55d 6h 27m
GMT/BUSD,0,230.64%,453.86,55d 1h 5m
GMT/BUSD,0,220.16%,829.00,59d 7h 13m
GMT/BUSD,1,184.28%,319.52,46d 23h 9m
GMT/BUSD,0,172.45%,397.58,83d 22h 49m
GMT/BUSD,1,154.99%,682.03,45d 3h 8m
GMT/BUSD,0,143.03%,867.58,67d 22h 3m
ANC/USDT,43,124.69%,51.58,55d 5h 49m
GMT/BUSD,0,119.97%,316.24,72d 23h 8m
GMT/BUSD,0,113.48%,382.02,71d 14h 48m
GMT/BUSD,0,107.62%,579.33,80d 6h 28m
GMT/BUSD,0,106.61%,563.28,83d 5h 57m
GMT/BUSD,0,98.68%,398.59,71d 19h 40m
GMT/BUSD,0,96.11%,270.07,75d 9h 33m
ANC/BNB,6,93.83%,81.03,57d 6h 13m
PEOPLE/USDT,2,87.68%,710.24,54d 8h 10m
GMT/BUSD,0,83.15%,406.12,74d 7h 7m
GMT/BUSD,0,83.02%,459.56,69d 3h 3m
UMA/BUSD,1,82.45%,242.68,61d 21h 38m
GMT/BUSD,1,80.63%,66.46,73d 19h 18m
FORTH/BUSD,0,75.82%,87.86,43d 16h 52m
GMT/BUSD,0,72.77%,1264.54,76d 21h 21m
TCT/BTC,3,66.79%,24.09,59d 6h 47m
TRX/BUSD,1,64.17%,298.77,95d 3h 23m
ASR/USDT,2,61.48%,41.92,50d 2h 27m
FORTH/BUSD,0,61.44%,67.39,57d 1h 37m
OG/USDT,3,60.79%,860.46,49d 15m
FLM/BTC,3,59.19%,57.14,73d 10h 52m
GMT/BUSD,0,58.63%,1763.31,74d 2h 22m
TRX/BUSD,0,58.10%,1862.29,85d 18h 46m
GMT/BUSD,0,57.48%,123.12,74d 17h 11m
PEOPLE/USDT,1,55.74%,81.26,60d 4h 46m
