cryptoPair,copyPopularity,roi,pnl,runningTime
GMT/BUSD,1181,914.73%,8040.96,51d 9h 51m
GMT/BUSD,17,682.54%,664.42,61d 7h 27m
GMT/BUSD,8,581.76%,586.58,59d 18h 8m
GMT/BUSD,5,464.39%,497.52,59d 14h 3m
GMT/BUSD,1,325.23%,628.72,84d 9h 54m
GMT/BUSD,5,324.97%,523.33,57d 16h 15m
GMT/BUSD,1,309.42%,414.14,50d 15h 46m
GMT/BUSD,7,308.67%,10886.50,67d 8h 36m
GMT/BUSD,1,301.06%,1463.61,84d 17h 24m
GMT/BUSD,6,287.21%,1031.82,53d 18h 23m
GMT/BUSD,0,236.19%,784.37,54d 5h 26m
GMT/BUSD,1,235.73%,446.36,54d 12h 6m
GMT/BUSD,0,234.47%,628.96,56d 10h 27m
GMT/BUSD,0,230.26%,453.10,56d 5h 5m
GMT/BUSD,0,219.77%,827.50,60d 11h 13m
GMT/BUSD,1,183.80%,318.68,48d 3h 9m
GMT/BUSD,0,172.30%,397.23,85d 2h 50m
GMT/BUSD,1,154.61%,680.35,46d 7h 8m
GMT/BUSD,0,142.82%,866.34,69d 2h 3m
ANC/USDT,43,127.61%,52.79,56d 9h 49m
GMT/BUSD,0,119.81%,315.83,74d 3h 9m
GMT/BUSD,0,113.31%,381.47,72d 18h 48m
GMT/BUSD,0,107.46%,578.44,81d 10h 28m
GMT/BUSD,0,106.45%,562.40,84d 9h 57m
GMT/BUSD,0,98.52%,397.92,72d 23h 40m
ANC/BNB,6,96.07%,82.27,58d 10h 13m
GMT/BUSD,0,95.96%,269.66,76d 13h 33m
PEOPLE/USDT,2,86.33%,699.30,55d 12h 10m
UMA/BUSD,1,83.00%,244.31,63d 1h 38m
GMT/BUSD,0,82.99%,405.36,75d 11h 7m
GMT/BUSD,0,82.85%,458.62,70d 7h 4m
GMT/BUSD,1,80.48%,66.34,74d 23h 19m
FORTH/BUSD,0,72.82%,84.38,44d 20h 52m
GMT/BUSD,0,72.60%,1261.51,78d 1h 21m
TCT/BTC,3,70.02%,24.96,60d 10h 47m
TRX/BUSD,1,64.44%,300.00,96d 7h 23m
CVX/BUSD,0,60.32%,2334.69,27d 3h 58m
FLM/BTC,3,59.60%,56.87,74d 14h 52m
ASR/USDT,2,58.70%,40.03,51d 6h 27m
GMT/BUSD,0,58.48%,1758.88,75d 6h 22m
TRX/BUSD,0,58.26%,1867.42,86d 22h 46m
GMT/BUSD,0,57.34%,122.80,75d 21h 11m
OG/USDT,3,56.50%,799.75,50d 4h 15m
PEOPLE/USDT,1,56.38%,82.19,61d 8h 46m
PAXG/BTC,4,55.46%,175.20,70d 12h 4m
FORTH/BUSD,0,55.31%,60.66,58d 5h 37m
GMT/BUSD,0,53.88%,349.33,69d 6h 40m
KP3R/USDT,0,53.09%,59.13,61d 3h 18m
CTXC/USDT,2,52.99%,54.99,62d 14m
MATIC/USDT,9,52.18%,351.59,24d 9h 22m
GMT/BUSD,0,48.41%,76.86,47d 23h 52m
GMT/BUSD,9,47.88%,101.38,25d 7h 16m
BNB/ETH,9,47.43%,257.28,101d 13h 17m
RARE/BNB,1,47.41%,28.89,57d 19h 50m
COCOS/BNB,0,47.26%,171.83,46d 1h 36m
ASR/USDT,0,47.19%,248.90,39d 3h 20m
LINK/ETH,2,46.98%,185.71,63d 11h 34m
PEOPLE/BTC,1,46.94%,893.71,63d 4h 42m
GMT/BUSD,0,46.60%,438.22,25d 10h 4m
REQ/BTC,0,46.53%,21.53,50d 21h 47m
UNI/BTC,0,45.49%,805.58,46d 17h 14m
GMT/BUSD,1,45.10%,60.38,25d 9h 36m
COCOS/USDT,0,44.07%,208.16,40d 6h 31m
DYDX/USDT,1,43.89%,394.94,26d 8h 12m
AAVE/ETH,1,43.42%,282.22,62d 12h 38m
GMT/BUSD,0,43.41%,19.76,25d 10h 37m
GMT/BUSD,1,43.36%,17.61,25d 11h 8m
TROY/BUSD,0,42.55%,118.56,49d 8h 14m
GMT/BUSD,3,42.36%,21.49,25d 2h 8m
SHIB/DOGE,0,42.03%,40.33,157d 3h 38m
GMT/BUSD,0,42.01%,37.77,25d 1h 23m
GMT/BUSD,0,41.98%,243.75,28d 11h 31m
