cryptoPair,copyPopularity,roi,pnl,runningTime
GMT/BUSD,1113,916.07%,8052.74,49d 10h 51m
GMT/BUSD,15,683.60%,665.45,59d 8h 27m
GMT/BUSD,8,583.02%,587.84,57d 19h 8m
GMT/BUSD,5,465.68%,498.90,57d 15h 3m
GMT/BUSD,5,326.41%,525.65,55d 17h 15m
GMT/BUSD,0,325.82%,629.84,82d 10h 54m
GMT/BUSD,1,310.75%,415.91,48d 16h 46m
GMT/BUSD,7,309.41%,10912.54,65d 9h 36m
GMT/BUSD,1,301.63%,1466.42,82d 18h 24m
GMT/BUSD,6,288.66%,1037.04,51d 19h 23m
GMT/BUSD,0,237.69%,789.35,52d 6h 26m
GMT/BUSD,1,237.06%,448.88,52d 13h 6m
GMT/BUSD,0,234.59%,629.28,54d 12h 27m
GMT/BUSD,0,230.38%,453.35,54d 7h 5m
GMT/BUSD,0,219.89%,827.98,58d 13h 13m
GMT/BUSD,1,183.95%,318.95,46d 5h 9m
GMT/BUSD,0,172.35%,397.34,83d 4h 50m
GMT/BUSD,1,154.73%,680.89,44d 9h 8m
GMT/BUSD,0,142.89%,866.74,67d 4h 3m
ANC/USDT,43,129.79%,53.69,54d 11h 49m
GMT/BUSD,0,119.86%,315.96,72d 5h 9m
GMT/BUSD,0,113.37%,381.65,70d 20h 48m
GMT/BUSD,0,107.51%,578.73,79d 12h 28m
GMT/BUSD,0,106.50%,562.68,82d 11h 57m
GMT/BUSD,0,98.57%,398.14,71d 1h 40m
GMT/BUSD,0,96.01%,269.79,74d 15h 33m
ANC/BNB,6,95.03%,82.76,56d 12h 13m
PEOPLE/USDT,2,85.12%,689.53,53d 14h 10m
UMA/BUSD,1,84.66%,249.19,61d 3h 38m
GMT/BUSD,0,83.04%,405.60,73d 13h 7m
GMT/BUSD,0,82.90%,458.92,68d 9h 4m
GMT/BUSD,1,80.53%,66.38,73d 1h 19m
FORTH/BUSD,0,73.36%,85.01,42d 22h 52m
GMT/BUSD,0,72.65%,1262.48,76d 3h 21m
TCT/BTC,3,68.41%,25.07,58d 12h 47m
TRX/BUSD,1,63.92%,297.62,94d 9h 23m
ASR/USDT,2,62.50%,42.62,49d 8h 27m
FORTH/BUSD,0,62.20%,68.23,56d 7h 37m
OG/USDT,3,59.90%,847.78,48d 6h 15m
FLM/BTC,3,59.04%,57.90,72d 16h 52m
GMT/BUSD,0,58.53%,1760.30,73d 8h 22m
TRX/BUSD,0,57.93%,1856.74,85d 46m
GMT/BUSD,0,57.38%,122.90,73d 23h 11m
KP3R/USDT,0,55.12%,61.39,59d 5h 18m
PEOPLE/USDT,1,54.44%,79.37,59d 10h 46m
GMT/BUSD,0,53.93%,349.68,67d 8h 40m
PAXG/BTC,4,53.73%,174.40,68d 14h 4m
CVX/BUSD,0,53.27%,2061.88,25d 5h 58m
ASR/USDT,0,52.06%,274.58,37d 5h 20m
MATIC/USDT,9,51.67%,348.15,22d 11h 22m
CTXC/USDT,2,51.20%,53.13,60d 2h 14m
RARE/BNB,1,49.37%,30.59,55d 21h 50m
GMT/BUSD,9,48.18%,102.02,23d 9h 16m
GMT/BUSD,0,48.06%,76.31,46d 1h 52m
COCOS/BNB,0,47.16%,174.47,44d 3h 36m
PEOPLE/BTC,1,46.93%,917.95,61d 6h 42m
REQ/BTC,0,46.92%,22.32,48d 23h 47m
LINK/ETH,2,46.59%,191.29,61d 13h 34m
GMT/BUSD,0,45.92%,431.86,23d 12h 4m
GTC/BUSD,0,45.87%,374.88,56d 2h 29m
BNB/ETH,9,45.63%,257.11,99d 15h 17m
DYDX/USDT,1,45.55%,409.85,24d 10h 12m
GMT/BUSD,1,45.39%,60.77,23d 11h 36m
GMT/BUSD,0,43.68%,19.88,23d 12h 37m
GMT/BUSD,1,43.63%,17.72,23d 13h 8m
TROY/BUSD,0,43.13%,120.19,47d 10h 14m
AAVE/ETH,1,42.99%,290.18,60d 14h 38m
GMT/BUSD,3,42.63%,21.63,23d 4h 8m
GMT/BUSD,0,42.29%,38.02,23d 3h 23m
GMT/BUSD,0,42.21%,245.06,26d 13h 31m
UNI/BTC,0,42.18%,767.74,44d 19h 14m
COCOS/USDT,0,42.11%,198.90,38d 8h 31m
DUSK/BTC,0,41.21%,140.12,57d 23h 28m
UMA/USDT,1,41.03%,110.11,26d 15h 57m
GMT/USDT,25,40.84%,55.06,23d 26m
FLM/BTC,0,40.39%,31.58,74d 13h 51m
SHIB/DOGE,0,40.22%,40.39,155d 5h 38m
GMT/BUSD,0,39.49%,19.55,23d 14h 59m
DODO/BUSD,5,39.42%,67.19,48d 3h 17m
LINK/USDT,0,39.17%,195.18,29d 19h 17m
GMT/BUSD,0,39.12%,327.00,24d 4h 8m
TRU/BTC,2,39.08%,35.23,16d 9h 14m
JASMY/BTC,0,38.34%,85.60,85d 20h 48m
TRX/USDT,0,38.28%,696.01,83d 13h 12m
THETA/USDT,0,38.19%,82.55,50d 1h 16m
BEL/BUSD,1,38.01%,117.16,43d 15h 5m
BETA/ETH,0,38.00%,26.90,43d 5h 18m
GMT/USDT,10,37.86%,1147.55,22d 13h 55m
GMT/BUSD,0,37.67%,118.43,75d 2h 10m
CTK/USDT,0,37.64%,203.22,55d 18h 59m
THETA/BTC,3,37.58%,69.07,34d 2h 45m
GMT/BUSD,0,37.03%,958.83,25d 4h 3m
GMT/USDT,2,36.28%,355.55,61d 14h 5m
ERN/BUSD,0,36.21%,130.75,28d 12m
PAXG/BTC,1,36.16%,414.53,59d 19h 6m
BNB/ETH,1,35.77%,225.89,182d 3h 17m
GMT/BUSD,0,35.61%,660.93,24d 3h 38m
OOKI/BUSD,0,35.19%,127.18,58d 10h 15m
TRX/BTC,1,34.71%,26.78,63d 9h 27m
KEY/USDT,0,34.70%,77.46,48d 3h 18m
LINK/USDT,1,34.68%,44.99,60d 10h 27m
LAZIO/BUSD,2,34.62%,93.45,50d 18h 17m
MATIC/USDT,0,34.61%,620.87,27d 5h 32m
ANC/USDT,2,34.37%,46.39,29d 18h 32m
AAVE/BUSD,6,34.28%,126.13,26d 16h 5m
FORTH/USDT,1,34.11%,168.86,52d 6h 52m
GMT/BUSD,0,34.05%,14.01,23d 15h 27m
PAXG/BNB,0,33.89%,694.91,47d 9h 44m
LINK/USDT,0,33.86%,34.34,60d 12h 35m
GMT/BUSD,0,33.45%,13.51,24d 6h 15m
KP3R/USDT,3,33.26%,31.27,15d 5h 37m
TRU/BTC,0,33.19%,13.52,16d 42m
SOL/USDT,29,32.96%,39.37,26d 14h 33m
MDX/BUSD,0,32.92%,118.79,28d 13m
TRX/USDT,4,32.89%,151.57,74d 17h 30m
SHIB/DOGE,0,32.81%,20.05,63d 9h 45m
DODO/BTC,0,32.66%,152.02,52d 9h 18m
BNB/ETH,0,32.56%,149.62,181d 2h 6m
REQ/BTC,0,32.47%,34.58,23d 13h 7m
ENS/USDT,1,32.13%,57.85,59d 16m
GMT/BUSD,0,31.75%,57.03,25d 2h 45m
GMT/BUSD,0,31.46%,13.53,22d 7h 47m
SAND/USDT,1,31.41%,108.19,26d 12h 13m
ANC/BTC,1,31.39%,28.48,31d 11h 33m
ADA/USDT,8,31.32%,606.28,60d 16h 22m
SOL/ETH,2,31.22%,142.96,37d 2h 45m
SOL/BUSD,16,31.22%,578.62,28d 18h 24m
TCT/BTC,0,31.09%,17.80,82d 7h 9m
CTK/USDT,0,31.06%,223.52,39d 2h 57m
BNB/ETH,0,30.98%,238.74,150d 20h 27m
GMT/BUSD,1,30.97%,13.95,22d 8h 57m
ATOM/BTC,0,30.78%,166.63,39d 23h 41m
BNB/ETH,1,30.69%,185.99,62d 4h 18m
AR/BTC,0,30.57%,2.77,58d 21h 41m
GMT/BUSD,0,30.29%,13.30,24d 11h
BNB/ETH,0,30.19%,184.49,58d 10h 21m
FORTH/USDT,0,30.00%,18020.52,55d 18h 26m
PSG/BTC,1,29.91%,114.27,53d 13h 39m
GMT/BUSD,2,29.82%,18.96,22d 3h 46m
MATIC/USDT,1,29.56%,163.88,22d 4h 10m
MATIC/USDT,0,29.49%,362.23,27d 6h 9m
TRX/BTC,0,29.36%,133.05,64d 13h 15m
ATOM/USDT,0,29.35%,527.63,28d 12h 35m
DOGE/BTC,0,29.22%,89.97,100d 5h 51m
RARE/BUSD,0,29.19%,31.78,45d 23h 36m
IMX/BTC,0,28.96%,92.28,50d 12h 7m
GMT/BUSD,0,28.88%,210.31,74d 16h 32m
