cryptoPair,copyPopularity,roi,pnl,runningTime
GMT/BUSD,1131,914.39%,8037.98,49d 22h 51m
GMT/BUSD,15,682.27%,664.16,59d 20h 27m
GMT/BUSD,8,581.44%,586.26,58d 7h 8m
GMT/BUSD,5,464.07%,497.17,58d 3h 3m
GMT/BUSD,1,325.09%,628.43,82d 22h 54m
GMT/BUSD,5,324.61%,522.74,56d 5h 15m
GMT/BUSD,1,309.09%,413.69,49d 4h 46m
GMT/BUSD,7,308.48%,10879.92,65d 21h 36m
GMT/BUSD,1,300.91%,1462.90,83d 6h 24m
GMT/BUSD,6,286.83%,1030.46,52d 7h 23m
GMT/BUSD,0,235.81%,783.11,52d 18h 26m
GMT/BUSD,1,235.39%,445.72,53d 1h 6m
GMT/BUSD,0,234.14%,628.06,54d 23h 27m
GMT/BUSD,0,229.92%,452.43,54d 18h 5m
GMT/BUSD,0,219.42%,826.19,59d 13m
GMT/BUSD,1,183.37%,317.94,46d 16h 9m
GMT/BUSD,0,172.17%,396.92,83d 15h 50m
GMT/BUSD,1,154.27%,678.88,44d 20h 8m
GMT/BUSD,0,142.65%,865.26,67d 15h 3m
ANC/USDT,43,124.01%,51.30,54d 22h 49m
GMT/BUSD,0,119.67%,315.47,72d 16h 9m
GMT/BUSD,0,113.17%,380.99,71d 7h 48m
GMT/BUSD,0,107.31%,577.66,79d 23h 28m
GMT/BUSD,0,106.30%,561.63,82d 22h 57m
GMT/BUSD,0,98.37%,397.33,71d 12h 40m
GMT/BUSD,0,95.83%,269.29,75d 2h 33m
ANC/BNB,6,94.06%,80.02,56d 23h 13m
PEOPLE/USDT,2,85.26%,690.61,54d 1h 10m
GMT/BUSD,0,82.86%,404.69,74d 7m
GMT/BUSD,0,82.70%,457.79,68d 20h 4m
UMA/BUSD,1,81.26%,239.19,61d 14h 38m
GMT/BUSD,1,80.36%,66.24,73d 12h 19m
FORTH/BUSD,0,76.97%,89.19,43d 9h 52m
GMT/BUSD,0,72.44%,1258.85,76d 14h 21m
TCT/BTC,3,68.41%,24.53,58d 23h 47m
FORTH/BUSD,0,65.06%,71.36,56d 18h 37m
TRX/BUSD,1,63.83%,297.18,94d 20h 23m
OG/USDT,3,61.84%,875.33,48d 17h 15m
ASR/USDT,2,60.01%,40.92,49d 19h 27m
FLM/BTC,3,59.07%,56.69,73d 3h 53m
GMT/BUSD,0,58.35%,1754.99,73d 19h 22m
TRX/BUSD,0,57.80%,1852.63,85d 11h 46m
GMT/BUSD,0,57.21%,122.52,74d 10h 11m
PAXG/BTC,4,55.10%,175.07,69d 1h 4m
