cryptoPair,copyPopularity,roi,pnl,runningTime
GMT/BUSD,1159,915.48%,8047.58,50d 17h 51m
GMT/BUSD,16,683.14%,665.00,60d 15h 27m
GMT/BUSD,8,582.47%,587.29,59d 2h 8m
GMT/BUSD,5,465.11%,498.29,58d 22h 3m
GMT/BUSD,5,325.79%,524.65,57d 15m
GMT/BUSD,1,325.56%,629.35,83d 17h 54m
GMT/BUSD,1,310.15%,415.11,49d 23h 46m
GMT/BUSD,7,309.09%,10901.26,66d 16h 36m
GMT/BUSD,1,301.38%,1465.20,84d 1h 24m
GMT/BUSD,6,288.05%,1034.85,53d 2h 23m
GMT/BUSD,0,237.03%,787.17,53d 13h 26m
GMT/BUSD,1,236.48%,447.79,53d 20h 6m
GMT/BUSD,0,235.21%,630.95,55d 18h 27m
GMT/BUSD,0,231.01%,454.59,55d 13h 5m
GMT/BUSD,0,220.55%,830.45,59d 19h 13m
GMT/BUSD,1,184.75%,320.33,47d 11h 9m
GMT/BUSD,0,172.60%,397.92,84d 10h 50m
GMT/BUSD,1,155.35%,683.64,45d 15h 8m
GMT/BUSD,0,143.23%,868.78,68d 10h 3m
ANC/USDT,43,130.64%,54.04,55d 17h 49m
GMT/BUSD,0,120.12%,316.64,73d 11h 9m
GMT/BUSD,0,113.64%,382.55,72d 2h 48m
GMT/BUSD,0,107.79%,580.20,80d 18h 28m
GMT/BUSD,0,106.78%,564.13,83d 17h 57m
ANC/BNB,6,99.11%,84.16,57d 18h 13m
GMT/BUSD,0,98.84%,399.23,72d 7h 40m
GMT/BUSD,0,96.24%,270.45,75d 21h 33m
PEOPLE/USDT,2,87.17%,706.13,54d 20h 10m
GMT/BUSD,0,83.30%,406.85,74d 19h 7m
GMT/BUSD,0,83.18%,460.48,69d 15h 4m
UMA/BUSD,1,83.12%,244.66,62d 9h 38m
GMT/BUSD,1,80.77%,66.58,74d 7h 19m
FORTH/BUSD,0,73.19%,84.81,44d 4h 52m
GMT/BUSD,0,72.94%,1267.49,77d 9h 21m
TCT/BTC,3,65.17%,23.03,59d 18h 47m
TRX/BUSD,1,64.14%,298.62,95d 15h 23m
FLM/BTC,3,59.34%,56.10,73d 22h 52m
GMT/BUSD,0,58.77%,1767.54,74d 14h 22m
ASR/USDT,2,58.42%,39.84,50d 14h 27m
TRX/BUSD,0,58.04%,1860.29,86d 6h 46m
GMT/BUSD,0,57.63%,123.42,75d 5h 11m
FORTH/BUSD,0,56.45%,61.92,57d 13h 37m
OG/USDT,3,55.77%,789.34,49d 12h 15m
PAXG/BTC,4,55.62%,174.09,69d 20h 4m
PEOPLE/USDT,1,55.42%,80.78,60d 16h 46m
GMT/BUSD,0,54.21%,351.44,68d 14h 40m
KP3R/USDT,0,52.51%,58.49,60d 11h 18m
CVX/BUSD,0,50.63%,1959.87,26d 11h 58m
GMT/BUSD,9,49.74%,105.31,24d 15h 16m
DYDX/USDT,1,49.39%,444.39,25d 16h 12m
LINK/ETH,2,48.92%,188.94,62d 19h 34m
GMT/BUSD,0,48.66%,77.27,47d 7h 52m
