cryptoPair,copyPopularity,roi,pnl,runningTime
GMT/BUSD,1247,921.07%,8096.69,53d 51m
GMT/BUSD,17,687.56%,669.30,62d 22h 27m
GMT/BUSD,8,587.71%,592.57,61d 9h 8m
GMT/BUSD,5,470.48%,504.04,61d 5h 3m
GMT/BUSD,5,331.79%,534.31,59d 7h 15m
GMT/BUSD,1,327.99%,634.04,86d 54m
GMT/BUSD,1,315.70%,422.54,52d 6h 46m
GMT/BUSD,7,312.16%,11009.70,68d 23h 36m
GMT/BUSD,1,303.79%,1476.89,86d 8h 24m
GMT/BUSD,6,294.20%,1056.95,55d 9h 23m
GMT/BUSD,0,243.30%,807.98,55d 20h 26m
GMT/BUSD,1,242.03%,458.30,56d 3h 6m
GMT/BUSD,0,240.72%,645.72,58d 1h 27m
GMT/BUSD,0,236.62%,465.62,57d 20h 5m
GMT/BUSD,0,226.29%,852.07,62d 2h 13m
GMT/BUSD,1,191.77%,332.49,49d 18h 9m
GMT/BUSD,0,174.79%,402.98,86d 17h 50m
GMT/BUSD,1,160.59%,706.69,47d 22h 8m
ANC/USDT,46,130.48%,53.97,58d 49m
GMT/BUSD,0,122.38%,322.61,75d 18h 9m
GMT/BUSD,0,116.00%,390.51,74d 9h 48m
GMT/BUSD,0,110.19%,593.13,83d 1h 28m
GMT/BUSD,0,109.19%,576.87,86d 57m
GMT/BUSD,0,101.24%,408.91,74d 14h 40m
GMT/BUSD,0,98.40%,276.52,78d 4h 33m
ANC/BNB,6,95.56%,86.60,60d 1h 13m
PEOPLE/USDT,3,89.74%,726.95,57d 3h 10m
UMA/BUSD,1,87.83%,258.52,64d 16h 38m
GMT/BUSD,0,85.65%,474.12,71d 22h 4m
GMT/BUSD,0,85.57%,417.91,77d 2h 7m
GMT/BUSD,1,82.87%,68.31,76d 14h 18m
TCT/BTC,4,80.15%,30.33,62d 1h 47m
FORTH/BUSD,0,77.24%,89.50,46d 11h 52m
GMT/BUSD,0,75.47%,1311.38,79d 16h 21m
MATIC/USDT,9,72.20%,486.47,26d 22m
CVX/BUSD,0,71.93%,2784.21,28d 18h 58m
DYDX/USDT,1,71.11%,639.84,27d 23h 12m
ASR/USDT,3,67.71%,46.18,52d 21h 27m
TRX/BUSD,2,66.25%,308.43,97d 22h 23m
OG/USDT,3,64.78%,916.86,51d 19h 15m
GMT/BUSD,10,63.36%,134.15,26d 22h 16m
ASR/USDT,0,62.92%,331.82,40d 18h 20m
KP3R/USDT,1,61.47%,68.46,62d 18h 18m
GMT/BUSD,0,60.90%,1831.79,76d 21h 22m
FORTH/BUSD,0,60.70%,66.58,59d 20h 37m
GMT/BUSD,1,60.10%,80.46,27d 36m
TRX/BUSD,0,60.09%,1926.15,88d 13h 46m
FLM/BTC,4,59.95%,60.71,76d 5h 52m
GMT/BUSD,0,59.78%,128.03,77d 12h 11m
MATIC/USDT,0,58.97%,1057.97,30d 18h 32m
PEOPLE/USDT,1,58.54%,85.34,62d 23h 46m
GMT/BUSD,0,57.30%,26.08,27d 1h 37m
GMT/BUSD,1,57.08%,23.18,27d 2h 8m
GMT/BUSD,0,56.63%,367.12,70d 21h 40m
GMT/BUSD,0,56.44%,50.75,26d 16h 23m
GMT/BUSD,3,56.28%,28.56,26d 17h 8m
UNI/BTC,0,55.91%,1050.93,48d 8h 14m
CTXC/USDT,2,55.60%,57.70,63d 15h 14m
GMT/BUSD,0,53.57%,447.74,27d 17h 8m
GMT/BUSD,0,53.53%,310.80,30d 2h 31m
GMT/BUSD,0,53.16%,84.40,49d 14h 52m
GMT/BUSD,0,53.14%,499.78,27d 1h 4m
GMT/BUSD,0,52.79%,26.13,27d 3h 59m
AAVE/BUSD,7,52.10%,191.71,30d 5h 5m
RARE/BNB,1,51.43%,33.17,59d 10h 50m
PAXG/BTC,4,51.39%,172.25,72d 3h 4m
MATIC/USDT,1,49.50%,289.27,14d 21h 52m
GTC/BUSD,0,49.24%,402.44,59d 15h 29m
DODO/BUSD,5,48.45%,82.59,51d 16h 17m
TROY/BUSD,0,48.15%,134.16,50d 23h 14m
COCOS/BNB,0,47.76%,183.87,47d 16h 36m
AR/BTC,0,47.45%,4.44,62d 10h 41m
PEOPLE/BTC,1,46.93%,947.97,64d 19h 42m
GMT/BUSD,0,46.51%,19.14,27d 4h 27m
GMT/BUSD,0,45.83%,18.51,27d 19h 15m
AAVE/USDT,1,45.72%,242.87,14d 23h 17m
REQ/BTC,0,45.33%,22.27,52d 12h 47m
COCOS/USDT,1,45.24%,213.71,41d 21h 31m
MATIC/USDT,0,44.53%,546.84,30d 19h 9m
KP3R/USDT,3,44.52%,41.85,18d 18h 37m
UMA/USDT,2,44.10%,118.33,30d 4h 57m
GMT/USDT,2,43.86%,429.83,65d 3h 5m
GMT/BUSD,0,43.73%,18.80,25d 20h 47m
AAVE/ETH,1,43.54%,320.34,64d 3h 38m
GMT/BUSD,1,43.26%,19.48,25d 21h 57m
SHIB/DOGE,0,42.87%,43.42,158d 18h 38m
KEY/USDT,0,42.85%,95.65,51d 16h 18m
LAZIO/BUSD,2,42.70%,115.25,54d 7h 17m
GMT/BUSD,0,42.46%,18.64,28d
GMT/BUSD,2,42.39%,26.94,25d 16h 46m
BNB/ETH,9,42.31%,259.84,103d 4h 17m
ERN/BUSD,0,42.21%,152.41,31d 13h 12m
