cryptoPair,copyPopularity,roi,pnl,runningTime
GMT/BUSD,1206,916.76%,8058.85,52d 1h 51m
GMT/BUSD,17,684.15%,665.98,61d 23h 27m
GMT/BUSD,8,583.67%,588.50,60d 10h 8m
GMT/BUSD,5,466.34%,499.61,60d 6h 3m
GMT/BUSD,5,327.16%,526.85,58d 8h 15m
GMT/BUSD,1,326.12%,630.43,85d 1h 54m
GMT/BUSD,1,311.44%,416.83,51d 7h 46m
GMT/BUSD,7,309.79%,10926.04,68d 36m
GMT/BUSD,1,301.93%,1467.87,85d 9h 24m
GMT/BUSD,6,289.62%,1040.48,54d 10h 23m
GMT/BUSD,0,238.47%,791.93,54d 21h 26m
GMT/BUSD,1,237.75%,450.19,55d 4h 6m
GMT/BUSD,0,236.48%,634.34,57d 2h 27m
GMT/BUSD,0,232.30%,457.12,56d 21h 5m
GMT/BUSD,0,221.86%,835.39,61d 3h 13m
GMT/BUSD,1,186.36%,323.11,48d 19h 9m
GMT/BUSD,0,173.10%,399.07,85d 18h 50m
GMT/BUSD,1,157.01%,690.92,46d 23h 8m
GMT/BUSD,0,143.90%,872.88,69d 18h 3m
ANC/USDT,45,125.86%,52.06,57d 1h 49m
GMT/BUSD,0,120.64%,318.01,74d 19h 9m
GMT/BUSD,0,114.18%,384.37,73d 10h 48m
GMT/BUSD,0,108.33%,583.16,82d 2h 28m
GMT/BUSD,0,107.33%,567.04,85d 1h 57m
GMT/BUSD,0,99.39%,401.45,73d 15h 40m
GMT/BUSD,0,96.74%,271.86,77d 5h 33m
ANC/BNB,6,93.27%,81.08,59d 2h 13m
UMA/BUSD,1,85.45%,251.53,63d 17h 38m
PEOPLE/USDT,2,84.64%,685.60,56d 4h 11m
GMT/BUSD,0,83.82%,409.38,76d 3h 7m
GMT/BUSD,0,83.75%,463.59,70d 23h 4m
GMT/BUSD,1,81.25%,66.97,75d 15h 19m
TCT/BTC,4,80.98%,29.01,61d 2h 47m
FORTH/BUSD,0,74.84%,86.73,45d 12h 52m
GMT/BUSD,0,73.52%,1277.51,78d 17h 21m
TRX/BUSD,2,64.55%,300.51,96d 23h 23m
FLM/BTC,3,59.91%,57.41,75d 6h 53m
MATIC/USDT,9,59.55%,401.22,25d 1h 22m
GMT/BUSD,0,59.26%,1782.28,75d 22h 22m
ASR/USDT,2,58.98%,40.22,51d 22h 28m
CVX/BUSD,0,58.40%,2260.40,27d 19h 58m
TRX/BUSD,0,58.36%,1870.56,87d 14h 46m
GMT/BUSD,0,58.12%,124.48,76d 13h 11m
OG/USDT,3,57.07%,807.72,50d 20h 15m
FORTH/BUSD,0,57.02%,62.55,58d 21h 37m
KP3R/USDT,0,55.57%,61.89,61d 19h 18m
PEOPLE/USDT,1,55.18%,80.44,62d 46m
GMT/BUSD,0,54.76%,355.04,69d 22h 40m
PAXG/BTC,4,54.58%,173.14,71d 4h 4m
CTXC/USDT,2,53.04%,55.04,62d 16h 14m
GMT/BUSD,9,52.85%,111.90,25d 23h 16m
RARE/BNB,1,52.58%,32.52,58d 11h 50m
UNI/BTC,0,51.65%,919.16,47d 9h 14m
GMT/BUSD,0,50.16%,79.65,48d 15h 52m
GMT/BUSD,1,49.91%,66.82,26d 1h 36m
GMT/BUSD,0,48.96%,460.47,26d 2h 4m
BNB/ETH,9,48.29%,263.17,102d 5h 17m
GMT/BUSD,0,47.87%,21.79,26d 2h 37m
GMT/BUSD,1,47.77%,19.39,26d 3h 8m
ASR/USDT,0,47.52%,250.60,39d 19h 20m
TROY/BUSD,0,47.13%,131.34,50d 15m
COCOS/BNB,0,47.03%,173.68,46d 17h 36m
LINK/ETH,2,46.93%,186.29,64d 3h 34m
PEOPLE/BTC,1,46.93%,897.17,63d 20h 42m
GMT/BUSD,3,46.83%,23.76,25d 18h 8m
GMT/BUSD,0,46.64%,41.93,25d 17h 23m
REQ/BTC,0,45.85%,21.33,51d 13h 47m
GMT/BUSD,0,45.69%,265.27,29d 3h 31m
COCOS/USDT,1,44.62%,210.79,40d 22h 32m
GMT/BUSD,0,43.58%,21.57,26d 4h 59m
GMT/BUSD,0,43.56%,364.12,26d 18h 8m
MATIC/USDT,0,43.53%,780.91,29d 19h 32m
AAVE/ETH,1,43.47%,283.66,63d 4h 38m
GTC/BUSD,0,43.21%,353.13,58d 16h 29m
DYDX/USDT,1,42.47%,382.11,27d 12m
UMA/USDT,2,42.40%,113.79,29d 5h 57m
AAVE/BUSD,6,42.36%,155.88,29d 6h 5m
SHIB/DOGE,0,42.23%,40.34,157d 19h 38m
FLM/BTC,0,41.56%,31.75,77d 3h 51m
DODO/BUSD,5,41.54%,70.81,50d 17h 17m
BETA/ETH,0,41.09%,28.13,45d 19h 19m
ERN/BUSD,0,40.99%,148.03,30d 14h 12m
TRU/BTC,2,40.99%,36.11,18d 23h 14m
KEY/USDT,0,40.40%,90.18,50d 17h 18m
