cryptoPair,copyPopularity,roi,pnl,runningTime
GMT/BUSD,1831,925.24%,8133.40,66d 20h 54m
GMT/BUSD,29,690.87%,672.52,76d 18h 29m
GMT/BUSD,9,591.62%,596.52,75d 5h 11m
GMT/BUSD,7,474.44%,508.28,75d 1h 6m
GMT/BUSD,5,337.42%,543.37,73d 3h 17m
GMT/BUSD,1,329.78%,637.50,99d 20h 56m
GMT/BUSD,1,319.72%,427.92,66d 2h 48m
GMT/BUSD,8,314.40%,11088.52,82d 19h 38m
GMT/BUSD,1,305.56%,1485.52,100d 4h 26m
GMT/BUSD,9,300.59%,1079.91,69d 5h 26m
GMT/BUSD,2,249.94%,830.04,69d 16h 28m
GMT/BUSD,2,246.14%,466.07,69d 23h 8m
GMT/BUSD,0,244.84%,656.76,71d 21h 30m
GMT/BUSD,0,240.81%,473.86,71d 16h 7m
GMT/BUSD,0,230.54%,868.05,75d 22h 15m
GMT/BUSD,1,199.28%,345.51,63d 14h 12m
GMT/BUSD,0,176.42%,406.72,100d 13h 52m
GMT/BUSD,2,167.79%,738.38,61d 18h 11m
ANC/USDT,65,130.03%,53.79,71d 20h 51m
GMT/BUSD,0,124.05%,327.01,89d 14h 11m
GMT/BUSD,0,117.72%,396.30,88d 5h 50m
GMT/BUSD,0,111.93%,602.53,96d 21h 31m
GMT/BUSD,0,110.94%,586.12,99d 20h 59m
MATIC/USDT,13,104.82%,1880.30,44d 14h 35m
GMT/BUSD,0,103.01%,416.06,88d 10h 43m
UMA/BUSD,3,100.74%,296.53,78d 12h 41m
GMT/BUSD,0,99.97%,280.91,92d 35m
DYDX/USDT,2,93.42%,840.53,41d 19h 14m
TCT/BTC,8,93.41%,40.49,75d 21h 50m
CVX/BUSD,0,93.37%,3613.89,42d 15h
MATIC/USDT,3,93.33%,545.34,28d 17h 54m
ANC/BNB,10,88.38%,93.16,73d 21h 15m
GMT/BUSD,0,87.47%,484.20,85d 18h 6m
GMT/BUSD,0,87.24%,426.07,90d 22h 10m
GMT/BUSD,2,84.40%,69.57,90d 10h 21m
FORTH/BUSD,1,83.80%,97.11,60d 7h 55m
ETC/USDT,33,79.28%,7228.10,40d 21h 24m
GMT/BUSD,0,77.33%,1343.80,93d 12h 24m
OG/USDT,3,74.79%,1058.64,65d 15h 17m
PEOPLE/USDT,4,74.74%,108.96,76d 19h 48m
ETH/USDT,299,73.88%,76143.05,40d 10h 51m
KP3R/USDT,3,70.21%,78.19,76d 14h 20m
FORTH/BUSD,0,70.20%,77.00,73d 16h 40m
TRX/BUSD,3,69.75%,324.75,111d 18h 25m
GMT/BUSD,1,69.69%,93.30,40d 20h 38m
OOKI/BUSD,0,68.60%,247.95,75d 19h 18m
ASR/USDT,5,68.30%,46.58,66d 17h 30m
GMT/BUSD,0,66.34%,30.19,40d 21h 39m
GMT/BUSD,1,65.86%,26.74,40d 22h 10m
UNI/BTC,0,65.56%,1412.27,62d 4h 16m
GMT/BUSD,3,65.45%,33.21,40d 13h 11m
RARE/BUSD,1,64.98%,70.75,63d 8h 38m
DODO/BUSD,6,64.90%,110.63,65d 12h 20m
TROY/BUSD,1,64.15%,178.76,64d 19h 17m
ENS/USDT,0,64.13%,1504.55,75d 18h 10m
GMT/BUSD,0,63.15%,527.82,41d 13h 10m
GMT/BUSD,0,63.05%,592.98,40d 21h 6m
TRX/BUSD,0,63.03%,2020.26,102d 9h 48m
CTXC/USDT,2,62.76%,65.13,77d 11h 16m
GMT/BUSD,0,62.48%,1879.21,90d 17h 25m
GMT/BUSD,0,62.01%,360.05,43d 22h 33m
GMT/BUSD,0,61.72%,30.55,41d 1m
GMT/BUSD,0,61.37%,131.43,91d 8h 13m
GTC/BUSD,0,59.98%,490.20,73d 11h 31m
GMT/BUSD,0,59.91%,95.13,63d 10h 54m
FLM/BTC,6,59.73%,69.25,90d 1h 55m
GMT/BUSD,0,58.43%,378.84,84d 17h 42m
ETC/BTC,3,57.43%,13.75,85d 2h 27m
ETH/USDT,2,55.17%,2190.94,39d 16h 9m
AAVE/USDT,2,55.11%,292.77,28d 19h 19m
ETH/BUSD,14,54.90%,846.23,40d 1h 47m
GMT/BUSD,0,54.89%,22.59,41d 30m
ENS/BUSD,1,54.42%,51.41,76d 23h 13m
THETA/USDT,3,54.36%,117.51,67d 10h 18m
PORTO/USDT,0,54.22%,101.06,68d 19h 50m
GMT/BUSD,0,53.91%,21.77,41d 15h 18m
ETH/USDT,2,52.81%,583.11,24d 20h 36m
KEY/USDT,0,52.37%,116.89,65d 12h 20m
GMT/USDT,13,52.21%,511.59,78d 23h 8m
ETH/USDT,1,52.07%,1614.03,28d 11h 23m
AVAX/USDT,15,52.04%,467.06,43d 19h 46m
GMT/BUSD,1,51.40%,23.15,39d 17h 59m
ETH/USDT,4,51.21%,312.16,16d 20h 19m
GMT/BUSD,3,50.83%,32.31,39d 12h 49m
BETA/ETH,0,50.41%,54.57,60d 14h 21m
GMT/BUSD,0,50.40%,22.13,41d 20h 2m
FTM/USDT,1,49.84%,445.18,43d 19h 42m
DEGO/BUSD,0,49.73%,238.95,23d 23h 12m
ENS/USDT,1,49.64%,89.36,76d 9h 18m
LAZIO/BUSD,3,48.84%,131.84,68d 3h 19m
ETH/BUSD,1,48.64%,16513.44,36d 1h 18m
BEL/BUSD,1,48.13%,148.33,61d 7m
LDO/BUSD,1,48.11%,1996.30,12d 7h 38m
QI/BUSD,0,47.87%,76.64,46d 9h 42m
TCT/USDT,1,47.08%,61.46,47d 21h 45m
PEOPLE/BTC,1,47.03%,1087.95,78d 15h 44m
PAXG/BTC,4,46.80%,179.66,85d 23h 7m
QTUM/USDT,0,46.33%,250.55,13d 15h 56m
COCOS/USDT,1,46.29%,218.65,55d 17h 34m
KP3R/USDT,0,45.92%,80.44,68d 19h 55m
UNI/BNB,1,45.76%,6865.46,64d 6h 21m
LINK/USDT,1,45.76%,59.35,77d 19h 30m
DUSK/BTC,1,45.63%,183.53,75d 8h 30m
ACA/USDT,2,45.57%,77.26,31d 18h 2m
ETH/USDT,10,45.47%,122.87,15d 12h 21m
ETH/USDT,0,44.92%,293.38,26d 4h 26m
PORTO/USDT,0,44.62%,67.28,63d 12h 9m
SOL/BUSD,23,44.53%,825.35,46d 3h 26m
MATIC/BTC,7,44.52%,477.84,43d 11h 42m
VOXEL/BUSD,0,44.50%,163.29,45d 19h 7m
DEGO/BTC,0,44.50%,267.89,40d 9h 40m
OG/USDT,0,44.41%,51.78,49d 19h 36m
AAVE/ETH,1,44.31%,457.13,77d 23h 41m
TRX/USDT,0,44.26%,804.85,100d 22h 14m
LINK/USDT,0,44.16%,44.78,77d 21h 38m
SOL/USDT,41,44.05%,52.62,43d 23h 35m
HIGH/BUSD,0,44.02%,110.87,29d 1h 5m
