cryptoPair,copyPopularity,roi,pnl,runningTime
GMT/BUSD,1467,930.17%,8176.69,58d 2h 53m
GMT/BUSD,23,694.77%,676.32,68d 29m
GMT/BUSD,8,596.24%,601.18,66d 11h 10m
GMT/BUSD,5,479.21%,513.40,66d 7h 6m
GMT/BUSD,5,342.27%,551.19,64d 9h 17m
GMT/BUSD,1,331.94%,641.68,91d 2h 56m
GMT/BUSD,1,324.72%,434.61,57d 8h 48m
GMT/BUSD,8,317.18%,11186.55,74d 1h 38m
GMT/BUSD,1,307.71%,1495.95,91d 10h 26m
GMT/BUSD,8,304.06%,1092.37,60d 11h 26m
GMT/BUSD,0,253.64%,842.31,60d 22h 28m
GMT/BUSD,2,251.09%,475.45,61d 5h 8m
GMT/BUSD,0,249.69%,669.78,63d 3h 29m
GMT/BUSD,0,245.75%,483.59,62d 22h 7m
GMT/BUSD,0,235.66%,887.34,67d 4h 15m
GMT/BUSD,1,204.18%,354.02,54d 20h 12m
GMT/BUSD,0,178.37%,411.23,91d 19h 52m
GMT/BUSD,2,167.51%,737.15,53d 10m
ANC/USDT,53,141.09%,58.36,63d 2h 51m
GMT/BUSD,0,126.07%,332.33,80d 20h 11m
GMT/BUSD,0,119.86%,403.49,79d 11h 50m
GMT/BUSD,0,114.11%,614.22,88d 3h 31m
GMT/BUSD,0,113.12%,597.63,91d 2h 59m
GMT/BUSD,0,105.15%,424.69,79d 16h 43m
GMT/BUSD,0,101.91%,286.38,83d 6h 35m
ANC/BNB,8,97.97%,100.47,65d 3h 15m
MATIC/USDT,1,97.38%,1746.87,35d 20h 34m
UMA/BUSD,1,94.76%,278.92,69d 18h 41m
GMT/BUSD,0,89.67%,496.37,77d 6m
GMT/BUSD,0,89.25%,435.93,82d 4h 10m
TCT/BTC,6,87.88%,37.96,67d 3h 50m
MATIC/USDT,1,86.40%,504.85,19d 23h 54m
GMT/BUSD,2,86.30%,71.13,81d 16h 21m
CVX/BUSD,0,85.45%,3307.31,33d 21h
GMT/BUSD,1,81.63%,109.28,32d 2h 38m
DYDX/USDT,2,81.26%,731.08,33d 1h 14m
GMT/BUSD,0,79.59%,1382.95,84d 18h 23m
FORTH/BUSD,0,79.46%,92.09,51d 13h 55m
GMT/BUSD,0,77.25%,35.15,32d 3h 39m
GMT/BUSD,0,77.17%,69.38,31d 18h 25m
GMT/BUSD,1,76.77%,31.17,32d 4h 10m
GMT/BUSD,3,76.27%,38.70,31d 19h 10m
GMT/BUSD,0,74.72%,624.50,32d 19h 10m
GMT/BUSD,0,72.25%,35.76,32d 6h 1m
OG/USDT,3,70.99%,1004.85,56d 21h 17m
TRX/BUSD,3,68.20%,317.51,103d 25m
GMT/BUSD,0,67.97%,394.61,35d 4h 33m
