cryptoPair,copyPopularity,roi,pnl,runningTime
GMT/BUSD,1469,929.76%,8173.07,58d 3h 53m
GMT/BUSD,23,694.44%,676.00,68d 1h 29m
GMT/BUSD,8,595.89%,600.82,66d 12h 10m
GMT/BUSD,5,478.85%,513.01,66d 8h 6m
GMT/BUSD,5,341.91%,550.60,64d 10h 17m
GMT/BUSD,1,331.78%,641.37,91d 3h 56m
GMT/BUSD,1,324.35%,434.11,57d 9h 48m
GMT/BUSD,8,316.97%,11179.22,74d 2h 38m
GMT/BUSD,1,307.55%,1495.16,91d 11h 26m
GMT/BUSD,8,303.69%,1091.04,60d 12h 26m
GMT/BUSD,0,253.29%,841.14,60d 23h 28m
GMT/BUSD,2,250.68%,474.67,61d 6h 8m
GMT/BUSD,0,249.28%,668.69,63d 4h 29m
GMT/BUSD,0,245.33%,482.77,62d 23h 7m
GMT/BUSD,0,235.27%,885.87,67d 5h 15m
GMT/BUSD,1,203.77%,353.31,54d 21h 12m
GMT/BUSD,0,178.21%,410.86,91d 20h 52m
GMT/BUSD,2,167.30%,736.21,53d 1h 10m
ANC/USDT,53,140.34%,58.05,63d 3h 51m
GMT/BUSD,0,125.90%,331.89,80d 21h 11m
GMT/BUSD,0,119.70%,402.95,79d 12h 50m
GMT/BUSD,0,113.94%,613.34,88d 4h 30m
GMT/BUSD,0,112.95%,596.77,91d 3h 59m
GMT/BUSD,0,104.97%,423.98,79d 17h 43m
GMT/BUSD,0,101.76%,285.97,83d 7h 35m
ANC/BNB,8,98.01%,100.13,65d 4h 15m
MATIC/USDT,1,96.37%,1728.78,35d 21h 34m
UMA/BUSD,1,94.74%,278.86,69d 19h 41m
TCT/BTC,6,94.24%,40.62,67d 4h 50m
GMT/BUSD,0,89.50%,495.44,77d 1h 6m
GMT/BUSD,0,89.10%,435.18,82d 5h 9m
GMT/BUSD,2,86.16%,71.02,81d 17h 21m
MATIC/USDT,1,85.33%,498.62,20d 54m
CVX/BUSD,0,84.92%,3287.05,33d 22h
GMT/BUSD,1,80.73%,108.08,32d 3h 38m
DYDX/USDT,2,80.12%,720.83,33d 2h 14m
GMT/BUSD,0,79.42%,1379.99,84d 19h 23m
FORTH/BUSD,0,79.08%,91.64,51d 14h 55m
GMT/BUSD,0,76.42%,34.78,32d 4h 39m
GMT/BUSD,0,76.23%,68.53,31d 19h 25m
GMT/BUSD,1,75.95%,30.84,32d 5h 10m
GMT/BUSD,3,75.44%,38.28,31d 20h 10m
GMT/BUSD,0,73.84%,617.17,32d 20h 10m
GMT/BUSD,0,71.44%,35.36,32d 7h 1m
OG/USDT,3,70.63%,999.76,56d 22h 17m
TRX/BUSD,3,68.06%,316.85,103d 1h 25m
GMT/BUSD,0,67.32%,390.85,35d 5h 33m
ASR/USDT,4,66.07%,45.06,58d 30m
ETH/USDT,231,64.86%,66844.09,31d 17h 50m
KP3R/USDT,1,64.38%,71.70,67d 21h 20m
GMT/BUSD,0,64.23%,1931.71,82d 24m
GMT/BUSD,0,64.01%,26.34,32d 7h 30m
FORTH/BUSD,0,63.61%,69.77,64d 23h 39m
PEOPLE/USDT,3,63.55%,92.65,68d 2h 48m
GMT/BUSD,0,63.20%,25.52,32d 22h 18m
GMT/BUSD,0,63.14%,135.23,82d 15h 13m
TRX/BUSD,0,61.62%,1975.30,93d 16h 48m
CTXC/USDT,2,61.58%,63.91,68d 18h 16m
GMT/BUSD,0,60.87%,572.41,32d 4h 6m
GMT/BUSD,1,60.42%,27.22,31d 59m
GMT/BUSD,0,60.39%,391.51,76d 42m
ETC/USDT,2,60.21%,5489.42,32d 4h 24m
FLM/BTC,4,60.14%,69.37,81d 8h 55m
GMT/BUSD,3,59.95%,38.10,30d 19h 49m
DODO/BUSD,5,59.94%,102.16,56d 19h 19m
GMT/BUSD,0,59.54%,26.14,33d 3h 2m
GMT/BUSD,0,56.41%,89.57,54d 17h 54m
