cryptoPair,copyPopularity,roi,pnl,runningTime
GMT/BUSD,1148,915.95%,8051.69,50d 6h 51m
GMT/BUSD,15,683.51%,665.36,60d 4h 27m
GMT/BUSD,8,582.91%,587.73,58d 15h 8m
GMT/BUSD,5,465.56%,498.77,58d 11h 3m
GMT/BUSD,5,326.29%,525.44,56d 13h 15m
GMT/BUSD,1,325.76%,629.74,83d 6h 54m
GMT/BUSD,1,310.64%,415.77,49d 12h 46m
GMT/BUSD,7,309.35%,10910.39,66d 5h 36m
GMT/BUSD,1,301.58%,1466.17,83d 14h 24m
GMT/BUSD,6,288.57%,1036.73,52d 15h 23m
GMT/BUSD,0,237.56%,788.91,53d 2h 26m
GMT/BUSD,1,236.94%,448.66,53d 9h 5m
GMT/BUSD,0,235.68%,632.19,55d 7h 27m
GMT/BUSD,0,231.48%,455.51,55d 2h 5m
GMT/BUSD,0,221.03%,832.27,59d 8h 13m
GMT/BUSD,1,185.34%,321.36,47d 9m
GMT/BUSD,0,172.78%,398.33,83d 23h 49m
GMT/BUSD,1,155.82%,685.68,45d 4h 8m
GMT/BUSD,0,143.48%,870.29,67d 23h 3m
ANC/USDT,43,125.95%,52.10,55d 6h 49m
GMT/BUSD,0,120.31%,317.14,73d 8m
GMT/BUSD,0,113.84%,383.22,71d 15h 48m
GMT/BUSD,0,107.99%,581.29,80d 7h 28m
GMT/BUSD,0,106.98%,565.20,83d 6h 57m
GMT/BUSD,0,99.04%,400.04,71d 20h 40m
GMT/BUSD,0,96.43%,270.99,75d 10h 33m
ANC/BNB,6,93.95%,81.61,57d 7h 13m
PEOPLE/USDT,2,88.05%,713.21,54d 9h 10m
GMT/BUSD,0,83.49%,407.77,74d 8h 7m
GMT/BUSD,0,83.39%,461.63,69d 4h 3m
UMA/BUSD,1,82.48%,242.77,61d 22h 38m
GMT/BUSD,1,80.95%,66.72,73d 20h 18m
FORTH/BUSD,0,74.16%,85.94,43d 17h 52m
GMT/BUSD,0,73.15%,1271.18,76d 22h 21m
TCT/BTC,3,68.41%,24.71,59d 7h 47m
TRX/BUSD,1,64.43%,299.96,95d 4h 22m
ASR/USDT,2,61.04%,41.63,50d 3h 27m
OG/USDT,3,60.56%,857.23,49d 1h 15m
FLM/BTC,3,59.26%,57.28,73d 11h 52m
GMT/BUSD,0,58.95%,1772.92,74d 3h 22m
FORTH/BUSD,0,58.77%,64.46,57d 2h 37m
TRX/BUSD,0,58.35%,1870.20,85d 19h 46m
GMT/BUSD,0,57.81%,123.81,74d 18h 11m
PEOPLE/USDT,1,55.94%,81.55,60d 5h 46m
PAXG/BTC,4,54.61%,174.71,69d 9h 4m
KP3R/USDT,0,54.49%,60.69,60d 17m
GMT/BUSD,0,54.41%,352.76,68d 3h 40m
CVX/BUSD,0,52.53%,2033.46,26d 58m
MATIC/USDT,9,52.15%,351.39,23d 6h 22m
GMT/BUSD,9,50.88%,107.74,24d 4h 16m
ASR/USDT,0,50.27%,265.12,38d 20m
DYDX/USDT,1,49.66%,446.82,25d 5h 12m
GMT/BUSD,0,49.16%,78.06,46d 20h 52m
LINK/ETH,2,48.86%,194.28,62d 8h 34m
CTXC/USDT,2,48.68%,50.52,60d 21h 14m
RARE/BNB,1,48.36%,29.89,56d 16h 49m
GMT/BUSD,1,48.01%,64.27,24d 6h 36m
BNB/ETH,9,47.88%,261.35,100d 10h 17m
GMT/BUSD,0,47.33%,445.10,24d 7h 3m
PEOPLE/BTC,1,46.94%,905.12,62d 1h 41m
REQ/BTC,0,46.66%,21.88,49d 18h 47m
COCOS/BNB,0,46.60%,171.93,44d 22h 36m
GMT/BUSD,0,46.09%,20.97,24d 7h 37m
GMT/BUSD,1,46.02%,18.69,24d 8h 8m
UNI/BTC,0,45.35%,813.54,45d 14h 14m
GMT/BUSD,3,45.04%,22.86,23d 23h 8m
GMT/BUSD,0,44.79%,40.27,23d 22h 23m
GMT/BUSD,0,44.21%,256.67,27d 8h 31m
GTC/BUSD,0,44.04%,359.94,56d 21h 29m
AAVE/ETH,1,43.29%,283.01,61d 9h 38m
TROY/BUSD,0,42.97%,119.73,48d 5h 14m
COCOS/USDT,0,42.58%,201.15,39d 3h 31m
KEY/USDT,0,42.08%,93.92,48d 22h 18m
GMT/BUSD,0,41.84%,20.71,24d 9h 59m
GMT/BUSD,0,41.69%,348.48,24d 23h 7m
SHIB/DOGE,0,41.55%,41.07,156d 38m
DUSK/BTC,0,40.94%,137.19,58d 18h 28m
FLM/BTC,0,40.69%,31.36,75d 8h 51m
TRU/BTC,2,39.77%,35.34,17d 4h 14m
LINK/USDT,0,39.35%,196.12,30d 14h 17m
UMA/USDT,1,39.34%,105.57,27d 10h 57m
BEL/BUSD,1,39.20%,120.81,44d 10h 5m
GMT/USDT,10,39.11%,1185.33,23d 8h 55m
TRX/USDT,0,38.83%,705.99,84d 8h 12m
DODO/BUSD,5,38.63%,65.85,48d 22h 17m
GMT/BUSD,0,38.55%,998.16,25d 23h 3m
JASMY/BTC,0,38.34%,84.37,86d 15h 48m
GMT/BUSD,0,38.09%,119.74,75d 21h 10m
BETA/ETH,0,38.05%,26.10,44d 18m
THETA/BTC,3,37.97%,68.80,34d 21h 45m
BNB/ETH,1,37.78%,231.15,182d 22h 17m
GMT/USDT,2,37.72%,369.63,62d 9h 5m
THETA/USDT,0,37.47%,81.00,50d 20h 16m
PAXG/BTC,1,37.26%,421.00,60d 14h 6m
CTK/USDT,0,37.09%,200.22,56d 13h 59m
GMT/BUSD,0,36.80%,683.08,24d 22h 38m
GMT/BUSD,0,36.25%,14.92,24d 10h 27m
GMT/BUSD,0,35.66%,14.40,25d 1h 15m
TRX/BTC,1,35.27%,26.82,64d 4h 27m
MATIC/USDT,0,35.01%,628.02,28d 32m
AAVE/BUSD,6,34.95%,128.61,27d 11h 5m
ERN/BUSD,0,34.80%,125.68,28d 19h 12m
LINK/USDT,1,34.79%,45.13,61d 5h 27m
BNB/ETH,0,34.53%,153.73,181d 21h 6m
PAXG/BNB,0,34.28%,701.12,48d 4h 44m
GMT/BUSD,0,33.63%,14.46,23d 2h 47m
LINK/USDT,0,33.63%,34.10,61d 7h 35m
TRU/BTC,0,33.54%,13.47,16d 19h 42m
SHIB/DOGE,0,33.48%,20.13,64d 4h 45m
TRX/USDT,4,33.41%,153.94,75d 12h 30m
MDX/BUSD,0,33.31%,120.17,28d 19h 13m
