cryptoPair,copyPopularity,roi,pnl,runningTime
GMT/BUSD,1268,920.31%,8090.03,53d 10h 51m
GMT/BUSD,17,686.96%,668.72,63d 8h 27m
GMT/BUSD,8,586.99%,591.86,61d 19h 8m
GMT/BUSD,5,469.75%,503.26,61d 15h 3m
GMT/BUSD,5,330.98%,533.00,59d 17h 15m
GMT/BUSD,1,327.66%,633.40,86d 10h 54m
GMT/BUSD,1,314.95%,421.54,52d 16h 46m
GMT/BUSD,7,311.75%,10994.96,69d 9h 36m
GMT/BUSD,1,303.46%,1475.30,86d 18h 24m
GMT/BUSD,6,293.39%,1054.05,55d 19h 23m
GMT/BUSD,0,242.49%,805.28,56d 6h 26m
GMT/BUSD,1,241.28%,456.87,56d 13h 6m
GMT/BUSD,0,239.97%,643.71,58d 11h 27m
GMT/BUSD,0,235.86%,464.12,58d 6h 5m
GMT/BUSD,0,225.51%,849.14,62d 12h 13m
GMT/BUSD,1,190.81%,330.84,50d 4h 9m
GMT/BUSD,0,174.50%,402.29,87d 3h 49m
GMT/BUSD,1,159.96%,703.91,48d 8h 8m
ANC/USDT,46,129.92%,53.74,58d 10h 49m
GMT/BUSD,0,122.07%,321.80,76d 4h 8m
GMT/BUSD,0,115.68%,389.43,74d 19h 48m
GMT/BUSD,0,109.86%,591.37,83d 11h 28m
GMT/BUSD,0,108.86%,575.13,86d 10h 57m
GMT/BUSD,0,100.91%,407.60,75d 40m
GMT/BUSD,0,98.11%,275.70,78d 14h 33m
ANC/BNB,6,94.91%,86.34,60d 11h 13m
PEOPLE/USDT,3,88.70%,718.49,57d 13h 10m
UMA/BUSD,1,87.74%,258.27,65d 2h 38m
GMT/BUSD,0,85.31%,472.27,72d 8h 3m
GMT/BUSD,0,85.26%,416.41,77d 12h 7m
GMT/BUSD,1,82.58%,68.07,77d 18m
TCT/BTC,4,80.00%,30.38,62d 11h 47m
FORTH/BUSD,0,75.80%,87.84,46d 21h 52m
GMT/BUSD,0,75.12%,1305.41,80d 2h 21m
MATIC/USDT,10,74.39%,501.25,26d 10h 22m
CVX/BUSD,0,73.02%,2826.24,29d 4h 58m
TRX/BUSD,2,66.45%,309.38,98d 8h 22m
ASR/USDT,3,66.30%,45.22,53d 7h 27m
DYDX/USDT,2,65.59%,590.14,28d 9h 12m
ASR/USDT,0,64.64%,340.90,41d 4h 20m
OG/USDT,3,63.25%,895.19,52d 5h 15m
MATIC/USDT,0,61.75%,1107.80,31d 4h 32m
GMT/BUSD,10,61.50%,130.23,27d 8h 16m
GMT/BUSD,0,60.61%,1823.07,77d 7h 22m
KP3R/USDT,1,60.53%,67.42,63d 4h 17m
TRX/BUSD,0,60.27%,1931.99,88d 23h 46m
FLM/BTC,4,59.88%,60.86,76d 15h 52m
GMT/BUSD,0,59.49%,127.40,77d 22h 11m
FORTH/BUSD,0,58.49%,64.16,60d 6h 37m
GMT/BUSD,1,58.30%,78.05,27d 10h 36m
PEOPLE/USDT,1,57.76%,84.20,63d 9h 46m
GMT/BUSD,0,56.30%,364.99,71d 7h 40m
GMT/BUSD,0,55.64%,25.32,27d 11h 37m
GMT/BUSD,1,55.44%,22.51,27d 12h 8m
