cryptoPair,copyPopularity,roi,pnl,runningTime
GMT/BUSD,1841,925.72%,8137.59,66d 23h 53m
GMT/BUSD,29,691.25%,672.89,76d 21h 29m
GMT/BUSD,9,592.07%,596.97,75d 8h 10m
GMT/BUSD,7,474.91%,508.79,75d 4h 6m
GMT/BUSD,5,337.95%,544.23,73d 6h 17m
GMT/BUSD,1,329.99%,637.92,99d 23h 56m
GMT/BUSD,1,320.28%,428.67,66d 5h 48m
GMT/BUSD,8,314.71%,11099.44,82d 22h 38m
GMT/BUSD,1,305.78%,1486.56,100d 7h 26m
GMT/BUSD,9,301.05%,1081.55,69d 8h 26m
GMT/BUSD,2,250.43%,831.65,69d 19h 28m
GMT/BUSD,2,246.63%,467.00,70d 2h 8m
GMT/BUSD,0,245.31%,658.02,72d 29m
GMT/BUSD,0,241.28%,474.80,71d 19h 7m
GMT/BUSD,0,231.05%,869.97,76d 1h 15m
GMT/BUSD,1,199.94%,346.66,63d 17h 12m
GMT/BUSD,0,176.61%,407.16,100d 16h 52m
GMT/BUSD,2,168.05%,739.50,61d 21h 10m
ANC/USDT,66,129.14%,53.42,71d 23h 51m
GMT/BUSD,0,124.25%,327.54,89d 17h 11m
GMT/BUSD,0,117.96%,397.10,88d 8h 50m
GMT/BUSD,0,112.18%,603.83,97d 30m
GMT/BUSD,0,111.18%,587.40,99d 23h 59m
MATIC/USDT,13,105.76%,1897.26,44d 17h 34m
GMT/BUSD,0,103.22%,416.92,88d 13h 43m
UMA/BUSD,3,101.51%,298.80,78d 15h 40m
GMT/BUSD,0,100.18%,281.52,92d 3h 35m
TCT/BTC,8,94.68%,41.28,76d 50m
MATIC/USDT,3,94.28%,550.90,28d 20h 54m
DYDX/USDT,2,93.26%,839.09,41d 22h 14m
CVX/BUSD,0,92.59%,3583.64,42d 18h
GMT/BUSD,0,87.69%,485.41,85d 21h 6m
GMT/BUSD,0,87.44%,427.05,91d 1h 10m
FORTH/BUSD,1,86.46%,100.19,60d 10h 55m
GMT/BUSD,2,84.61%,69.74,90d 13h 21m
ANC/BNB,10,83.43%,92.60,74d 15m
FORTH/BUSD,0,81.35%,89.22,73d 19h 39m
ETC/USDT,34,79.28%,7227.99,41d 24m
GMT/BUSD,0,77.56%,1347.70,93d 15h 23m
OG/USDT,3,76.62%,1084.54,65d 18h 17m
ETH/USDT,300,74.72%,77006.13,40d 13h 51m
PEOPLE/USDT,4,74.59%,108.74,76d 22h 48m
KP3R/USDT,3,72.29%,80.52,76d 17h 20m
OOKI/BUSD,0,71.69%,259.10,75d 22h 17m
GMT/BUSD,1,71.02%,95.08,40d 23h 38m
TRX/BUSD,3,69.96%,325.72,111d 21h 25m
ASR/USDT,5,69.44%,47.35,66d 20h 30m
GMT/BUSD,0,67.42%,30.68,41d 39m
DODO/BUSD,6,67.12%,114.41,65d 15h 19m
GMT/BUSD,1,67.07%,27.23,41d 1h 10m
GMT/BUSD,3,66.50%,33.75,40d 16h 11m
UNI/BTC,0,65.70%,1423.05,62d 7h 16m
ENS/USDT,0,65.49%,1536.51,75d 21h 10m
