cryptoPair,copyPopularity,roi,pnl,runningTime
GMT/BUSD,1502,923.10%,8114.59,59d 53m
GMT/BUSD,25,689.18%,670.87,68d 22h 29m
GMT/BUSD,8,589.62%,594.50,67d 9h 10m
GMT/BUSD,6,472.43%,506.13,67d 5h 6m
GMT/BUSD,5,335.17%,539.75,65d 7h 17m
GMT/BUSD,1,328.87%,635.75,92d 56m
GMT/BUSD,1,317.72%,425.24,58d 6h 48m
GMT/BUSD,8,313.29%,11049.26,74d 23h 38m
GMT/BUSD,1,304.66%,1481.15,92d 8h 26m
GMT/BUSD,8,297.46%,1068.65,61d 9h 25m
GMT/BUSD,0,246.90%,819.92,61d 20h 28m
GMT/BUSD,2,244.06%,462.14,62d 3h 8m
GMT/BUSD,0,242.73%,651.10,64d 1h 29m
GMT/BUSD,0,238.66%,469.64,63d 20h 7m
GMT/BUSD,0,228.39%,859.96,68d 2h 15m
GMT/BUSD,1,196.02%,339.86,55d 18h 12m
GMT/BUSD,0,175.59%,404.82,92d 17h 52m
GMT/BUSD,2,163.79%,720.77,53d 22h 10m
ANC/USDT,58,128.19%,53.03,64d 51m
GMT/BUSD,0,123.21%,324.78,81d 18h 11m
GMT/BUSD,0,116.86%,393.41,80d 9h 50m
GMT/BUSD,0,111.06%,597.85,89d 1h 30m
GMT/BUSD,0,110.06%,581.51,92d 59m
GMT/BUSD,0,102.11%,412.44,80d 14h 43m
GMT/BUSD,0,99.19%,278.73,84d 4h 35m
TCT/BTC,6,98.21%,40.68,68d 1h 50m
ANC/BNB,9,91.05%,88.79,66d 1h 15m
MATIC/USDT,1,90.02%,1614.92,36d 18h 34m
UMA/BUSD,1,89.67%,263.93,70d 16h 40m
GMT/BUSD,0,86.55%,479.10,77d 22h 6m
GMT/BUSD,0,86.39%,421.94,83d 2h 9m
GMT/BUSD,2,83.64%,68.94,82d 14h 21m
DYDX/USDT,2,83.32%,749.65,33d 23h 14m
CVX/BUSD,0,79.33%,3070.75,34d 19h
