cryptoPair,copyPopularity,roi,pnl,runningTime
GMT/BUSD,1269,920.24%,8089.42,53d 12h 51m
GMT/BUSD,17,686.91%,668.67,63d 10h 27m
GMT/BUSD,8,586.93%,591.79,61d 21h 8m
GMT/BUSD,5,469.68%,503.19,61d 17h 3m
GMT/BUSD,5,330.90%,532.88,59d 19h 15m
GMT/BUSD,1,327.63%,633.35,86d 12h 54m
GMT/BUSD,1,314.88%,421.45,52d 18h 46m
GMT/BUSD,7,311.71%,10993.62,69d 11h 36m
GMT/BUSD,1,303.43%,1475.16,86d 20h 24m
GMT/BUSD,6,293.32%,1053.79,55d 21h 23m
GMT/BUSD,0,242.41%,805.04,56d 8h 26m
GMT/BUSD,1,241.21%,456.74,56d 15h 6m
GMT/BUSD,0,239.90%,643.53,58d 13h 27m
GMT/BUSD,0,235.79%,463.99,58d 8h 5m
GMT/BUSD,0,225.44%,848.87,62d 14h 13m
GMT/BUSD,1,190.73%,330.69,50d 6h 9m
GMT/BUSD,0,174.47%,402.23,87d 5h 50m
GMT/BUSD,1,159.90%,703.66,48d 10h 8m
ANC/USDT,46,132.68%,54.88,58d 12h 49m
GMT/BUSD,0,122.05%,321.72,76d 6h 9m
GMT/BUSD,0,115.65%,389.33,74d 21h 48m
GMT/BUSD,0,109.83%,591.21,83d 13h 28m
GMT/BUSD,0,108.83%,574.98,86d 12h 57m
GMT/BUSD,0,100.88%,407.48,75d 2h 40m
GMT/BUSD,0,98.08%,275.63,78d 16h 33m
ANC/BNB,6,96.88%,88.54,60d 13h 13m
PEOPLE/USDT,3,89.48%,724.80,57d 15h 10m
UMA/BUSD,1,87.17%,256.58,65d 4h 38m
GMT/BUSD,0,85.28%,472.10,72d 10h 4m
GMT/BUSD,0,85.23%,416.27,77d 14h 7m
GMT/BUSD,1,82.56%,68.05,77d 2h 19m
TCT/BTC,4,76.77%,29.09,62d 13h 47m
FORTH/BUSD,0,75.80%,87.84,46d 23h 52m
GMT/BUSD,0,75.09%,1304.87,80d 4h 21m
MATIC/USDT,10,74.86%,504.38,26d 12h 22m
CVX/BUSD,0,73.02%,2826.24,29d 6h 58m
TRX/BUSD,2,66.38%,309.06,98d 10h 23m
DYDX/USDT,2,65.96%,593.46,28d 11h 12m
ASR/USDT,3,65.74%,44.83,53d 9h 27m
ASR/USDT,0,63.85%,336.72,41d 6h 20m
OG/USDT,3,62.90%,890.35,52d 7h 15m
MATIC/USDT,0,62.36%,1118.77,31d 6h 32m
GMT/BUSD,10,61.34%,129.87,27d 10h 16m
KP3R/USDT,1,60.87%,67.80,63d 6h 18m
GMT/BUSD,0,60.59%,1822.28,77d 9h 22m
TRX/BUSD,0,60.20%,1929.58,89d 1h 46m
FLM/BTC,4,60.00%,60.85,76d 17h 53m
GMT/BUSD,0,59.46%,127.35,78d 11m
FORTH/BUSD,0,58.49%,64.16,60d 8h 37m
PEOPLE/USDT,1,58.27%,84.94,63d 11h 46m
GMT/BUSD,1,58.14%,77.84,27d 12h 36m
GMT/BUSD,0,56.27%,364.80,71d 9h 40m
GMT/BUSD,0,55.49%,25.25,27d 13h 37m
GMT/BUSD,1,55.29%,22.45,27d 14h 8m
UNI/BTC,0,55.09%,1036.96,48d 20h 14m
GMT/BUSD,0,54.56%,49.05,27d 4h 23m
GMT/BUSD,3,54.47%,27.64,27d 5h 8m
CTXC/USDT,2,54.32%,56.37,64d 3h 14m
MATIC/USDT,1,52.73%,308.12,15d 9h 52m
GMT/BUSD,0,52.65%,495.17,27d 13h 4m
GMT/BUSD,0,52.62%,83.55,50d 2h 52m
GMT/BUSD,0,52.02%,302.05,30d 14h 31m
GMT/BUSD,0,51.64%,431.67,28d 5h 8m
PAXG/BTC,4,51.50%,172.90,72d 15h 4m
GMT/BUSD,0,51.02%,25.25,27d 15h 59m
DODO/BUSD,5,50.12%,85.43,52d 4h 17m
GTC/BUSD,0,49.87%,407.53,60d 3h 29m
RARE/BNB,1,48.60%,31.61,59d 22h 50m
PEOPLE/BTC,1,46.93%,949.30,65d 7h 42m
COCOS/BNB,0,46.83%,181.78,48d 4h 36m
