cryptoPair,copyPopularity,roi,pnl,runningTime
GMT/BUSD,1483,923.52%,8118.30,58d 12h 54m
GMT/BUSD,25,689.51%,671.20,68d 10h 30m
GMT/BUSD,8,590.01%,594.90,66d 21h 11m
GMT/BUSD,6,472.84%,506.57,66d 17h 6m
GMT/BUSD,5,335.63%,540.49,64d 19h 17m
GMT/BUSD,1,329.05%,636.11,91d 12h 56m
GMT/BUSD,1,318.14%,425.80,57d 18h 49m
GMT/BUSD,8,313.52%,11057.46,74d 11h 39m
GMT/BUSD,1,304.85%,1482.04,91d 20h 26m
GMT/BUSD,8,297.88%,1070.18,60d 21h 26m
GMT/BUSD,0,247.24%,821.08,61d 8h 29m
GMT/BUSD,2,244.48%,462.93,61d 15h 8m
GMT/BUSD,0,243.14%,652.22,63d 13h 30m
GMT/BUSD,0,239.08%,470.47,63d 8h 8m
GMT/BUSD,0,228.82%,861.60,67d 14h 15m
GMT/BUSD,1,196.55%,340.78,55d 6h 12m
GMT/BUSD,0,175.76%,405.21,92d 5h 52m
GMT/BUSD,2,164.08%,722.03,53d 10h 11m
ANC/USDT,57,134.78%,55.75,63d 12h 51m
GMT/BUSD,0,123.38%,325.23,81d 6h 11m
GMT/BUSD,0,117.04%,394.02,79d 21h 51m
GMT/BUSD,0,111.25%,598.83,88d 13h 31m
GMT/BUSD,0,110.25%,582.47,91d 13h
GMT/BUSD,0,102.29%,413.18,80d 2h 43m
GMT/BUSD,0,99.35%,279.18,83d 16h 35m
ANC/BNB,8,97.18%,95.40,65d 13h 15m
UMA/BUSD,1,90.62%,266.73,70d 4h 41m
TCT/BTC,6,90.43%,38.16,67d 13h 50m
GMT/BUSD,0,86.73%,480.13,77d 10h 6m
GMT/BUSD,0,86.56%,422.77,82d 14h 10m
DYDX/USDT,2,84.86%,763.47,33d 11h 15m
MATIC/USDT,1,84.66%,1518.74,36d 6h 35m
GMT/BUSD,2,83.80%,69.07,82d 2h 21m
CVX/BUSD,0,81.30%,3147.03,34d 7h
