cryptoPair,copyPopularity,roi,pnl,runningTime
GMT/BUSD,1117,914.08%,8035.24,49d 15h 51m
GMT/BUSD,15,682.03%,663.91,59d 13h 27m
GMT/BUSD,8,581.15%,585.96,58d 8m
GMT/BUSD,5,463.77%,496.85,57d 20h 3m
GMT/BUSD,0,324.95%,628.17,82d 15h 54m
GMT/BUSD,5,324.27%,522.20,55d 22h 15m
GMT/BUSD,1,308.78%,413.27,48d 21h 46m
GMT/BUSD,7,308.31%,10873.86,65d 14h 36m
GMT/BUSD,1,300.78%,1462.25,82d 23h 24m
GMT/BUSD,6,286.48%,1029.21,52d 23m
GMT/BUSD,0,235.46%,781.96,52d 11h 26m
GMT/BUSD,1,235.08%,445.13,52d 18h 6m
GMT/BUSD,0,233.83%,627.24,54d 16h 27m
GMT/BUSD,0,229.60%,451.82,54d 11h 5m
GMT/BUSD,0,219.10%,824.98,58d 17h 13m
GMT/BUSD,1,182.98%,317.26,46d 9h 9m
GMT/BUSD,0,172.04%,396.64,83d 8h 50m
GMT/BUSD,1,153.96%,677.52,44d 13h 8m
GMT/BUSD,0,142.48%,864.26,67d 8h 3m
ANC/USDT,43,124.27%,51.41,54d 15h 49m
GMT/BUSD,0,119.55%,315.14,72d 9h 9m
GMT/BUSD,0,113.04%,380.54,71d 48m
GMT/BUSD,0,107.18%,576.93,79d 16h 28m
GMT/BUSD,0,106.17%,560.92,82d 15h 57m
GMT/BUSD,0,98.24%,396.79,71d 5h 40m
GMT/BUSD,0,95.71%,268.95,74d 19h 33m
ANC/BNB,6,91.56%,78.34,56d 16h 13m
PEOPLE/USDT,2,85.21%,690.19,53d 18h 11m
UMA/BUSD,1,82.78%,243.65,61d 7h 38m
GMT/BUSD,0,82.73%,404.07,73d 17h 7m
GMT/BUSD,0,82.56%,457.03,68d 13h 4m
GMT/BUSD,1,80.24%,66.14,73d 5h 19m
FORTH/BUSD,0,72.38%,83.88,43d 2h 52m
GMT/BUSD,0,72.30%,1256.40,76d 7h 21m
TCT/BTC,3,68.41%,24.67,58d 16h 47m
TRX/BUSD,1,63.94%,297.67,94d 13h 23m
OG/USDT,3,62.50%,884.71,48d 10h 15m
ASR/USDT,2,61.65%,42.04,49d 12h 27m
FLM/BTC,3,59.01%,56.97,72d 20h 53m
GMT/BUSD,0,58.23%,1751.40,73d 12h 22m
TRX/BUSD,0,57.91%,1856.32,85d 4h 46m
FORTH/BUSD,0,57.41%,62.97,56d 11h 37m
GMT/BUSD,0,57.09%,122.26,74d 3h 11m
PAXG/BTC,4,54.70%,174.77,68d 18h 4m
