cryptoPair,copyPopularity,roi,pnl,runningTime
GMT/BUSD,1174,914.22%,8036.48,51d 6h 51m
GMT/BUSD,17,682.14%,664.02,61d 4h 27m
GMT/BUSD,8,581.28%,586.10,59d 15h 8m
GMT/BUSD,5,463.90%,496.99,59d 11h 4m
GMT/BUSD,1,325.01%,628.29,84d 6h 54m
GMT/BUSD,5,324.41%,522.42,57d 13h 15m
GMT/BUSD,1,308.90%,413.44,50d 12h 46m
GMT/BUSD,7,308.38%,10876.29,67d 5h 36m
GMT/BUSD,1,300.84%,1462.55,84d 14h 24m
GMT/BUSD,6,286.64%,1029.77,53d 15h 23m
GMT/BUSD,0,235.62%,782.48,54d 2h 26m
GMT/BUSD,1,235.22%,445.40,54d 9h 6m
GMT/BUSD,0,233.97%,627.61,56d 7h 27m
GMT/BUSD,0,229.74%,452.10,56d 2h 5m
GMT/BUSD,0,219.23%,825.47,60d 8h 13m
GMT/BUSD,1,183.14%,317.53,48d 9m
GMT/BUSD,0,172.10%,396.76,84d 23h 50m
GMT/BUSD,1,154.10%,678.13,46d 4h 8m
GMT/BUSD,0,142.55%,864.66,68d 23h 3m
ANC/USDT,43,128.65%,53.22,56d 6h 49m
GMT/BUSD,0,119.61%,315.29,74d 9m
GMT/BUSD,0,113.09%,380.72,72d 15h 48m
GMT/BUSD,0,107.23%,577.22,81d 7h 28m
GMT/BUSD,0,106.22%,561.20,84d 6h 57m
GMT/BUSD,0,98.30%,397.04,72d 20h 41m
ANC/BNB,6,96.68%,82.43,58d 7h 13m
GMT/BUSD,0,95.76%,269.09,76d 10h 33m
PEOPLE/USDT,2,85.45%,692.14,55d 9h 11m
UMA/BUSD,1,82.94%,244.12,62d 22h 38m
GMT/BUSD,0,82.79%,404.35,75d 8h 7m
GMT/BUSD,0,82.62%,457.34,70d 4h 4m
GMT/BUSD,1,80.28%,66.18,74d 20h 19m
FORTH/BUSD,0,73.01%,84.61,44d 17h 53m
GMT/BUSD,0,72.36%,1257.38,77d 22h 21m
TCT/BTC,3,71.64%,25.50,60d 7h 47m
TRX/BUSD,1,64.05%,298.21,96d 4h 23m
FLM/BTC,3,59.58%,56.76,74d 11h 53m
ASR/USDT,2,58.53%,39.91,51d 3h 28m
GMT/BUSD,0,58.29%,1753.03,75d 3h 22m
TRX/BUSD,0,57.88%,1855.41,86d 19h 46m
GMT/BUSD,0,57.13%,122.36,75d 18h 11m
OG/USDT,3,56.45%,799.05,50d 1h 15m
PEOPLE/USDT,1,55.78%,81.31,61d 5h 46m
FORTH/BUSD,0,55.55%,60.93,58d 2h 37m
PAXG/BTC,4,55.46%,174.88,70d 9h 4m
CVX/BUSD,0,55.32%,2141.29,27d 58m
GMT/BUSD,0,53.66%,347.90,69d 3h 40m
KP3R/USDT,0,53.53%,59.62,61d 18m
CTXC/USDT,2,52.30%,54.28,61d 21h 14m
MATIC/USDT,9,49.22%,331.61,24d 6h 22m
RARE/BNB,1,48.17%,29.22,57d 16h 50m
COCOS/BNB,0,47.78%,173.05,45d 22h 36m
GMT/BUSD,0,47.71%,75.76,47d 20h 52m
BNB/ETH,9,47.40%,255.98,101d 10h 17m
LINK/ETH,2,47.10%,185.33,63d 8h 34m
PEOPLE/BTC,1,46.94%,891.98,63d 1h 42m
ASR/USDT,0,46.90%,247.36,39d 20m
GMT/BUSD,9,46.60%,98.67,25d 4h 16m
REQ/BTC,0,46.21%,21.35,50d 18h 47m
GMT/BUSD,0,46.00%,432.65,25d 7h 4m
DYDX/USDT,1,44.38%,399.28,26d 5h 12m
COCOS/USDT,0,44.11%,208.38,40d 3h 32m
GMT/BUSD,1,43.85%,58.71,25d 6h 36m
AAVE/ETH,1,43.41%,280.82,62d 9h 38m
UNI/BTC,0,43.30%,765.60,46d 14h 14m
TROY/BUSD,0,42.73%,119.06,49d 5h 15m
SHIB/DOGE,0,42.51%,40.57,157d 38m
GMT/BUSD,0,42.30%,19.25,25d 7h 37m
GMT/BUSD,1,42.23%,17.15,25d 8h 8m
GTC/BUSD,0,41.44%,338.65,57d 21h 29m
GMT/BUSD,3,41.24%,20.93,24d 23h 8m
FLM/BTC,0,41.11%,31.23,76d 8h 51m
GMT/BUSD,0,41.05%,238.37,28d 8h 31m
KEY/USDT,0,40.92%,91.35,49d 22h 18m
GMT/BUSD,0,40.85%,36.73,24d 22h 23m
TRU/BTC,2,40.31%,35.30,18d 4h 14m
UMA/USDT,1,40.13%,107.67,28d 10h 57m
AAVE/BUSD,6,39.71%,146.10,28d 11h 5m
DUSK/BTC,0,39.21%,129.49,59d 18h 28m
PAXG/BTC,1,38.46%,428.30,61d 14h 6m
JASMY/BTC,0,38.16%,82.77,87d 15h 48m
TRX/USDT,0,38.15%,693.63,85d 8h 12m
GMT/BUSD,0,38.14%,18.88,25d 9h 59m
BETA/ETH,0,37.95%,25.75,45d 19m
ERN/BUSD,0,37.68%,136.06,29d 19h 12m
GMT/BUSD,0,37.61%,314.40,25d 23h 8m
LINK/USDT,0,37.53%,187.03,31d 14h 17m
GMT/BUSD,0,37.43%,117.68,76d 21h 10m
BNB/ETH,1,37.32%,225.89,183d 22h 17m
BEL/BUSD,1,36.30%,111.89,45d 10h 5m
CTK/USDT,0,35.95%,194.08,57d 13h 59m
GMT/USDT,2,35.79%,350.75,63d 9h 5m
PAXG/BNB,0,35.74%,717.48,49d 4h 44m
GMT/BUSD,0,35.61%,660.84,25d 22h 38m
DODO/BUSD,5,35.58%,60.64,49d 22h 17m
ANC/USDT,2,35.51%,47.93,31d 13h 32m
TRX/BTC,1,35.31%,26.47,65d 4h 27m
THETA/BTC,3,35.21%,62.88,35d 21h 45m
THETA/USDT,0,34.59%,74.77,51d 20h 16m
TRU/BTC,0,34.22%,13.54,17d 19h 42m
BNB/ETH,0,34.08%,150.09,182d 21h 6m
SHIB/DOGE,0,33.86%,19.66,65d 4h 45m
ANC/BTC,1,33.42%,29.46,33d 6h 33m
REQ/BTC,0,33.07%,34.21,25d 8h 8m
TRX/USDT,4,32.87%,151.45,76d 12h 30m
LINK/USDT,1,32.86%,42.63,62d 5h 27m
GMT/BUSD,0,32.78%,13.49,25d 10h 27m
MDX/BUSD,0,32.75%,118.16,29d 19h 13m
DODO/BTC,0,32.65%,147.61,54d 4h 18m
BNB/ETH,0,32.40%,239.32,152d 15h 27m
SOL/USDT,31,32.32%,38.61,28d 9h 33m
PSG/BTC,1,32.22%,119.58,55d 8h 39m
LAZIO/BUSD,2,32.20%,86.91,52d 13h 17m
GMT/BUSD,0,32.16%,12.99,26d 1h 15m
LINK/USDT,0,32.10%,32.55,62d 7h 35m
BNB/ETH,1,31.94%,185.52,63d 23h 18m
SAND/USDT,1,31.90%,109.88,28d 7h 14m
TCT/BTC,0,31.64%,17.59,84d 2h 9m
SOL/ETH,2,31.49%,138.19,38d 21h 45m
HIGH/BTC,0,31.44%,55.71,43d 5h 19m
ENS/USDT,1,31.36%,56.45,60d 19h 16m
MATIC/USDT,0,31.32%,561.88,29d 32m
GMT/BUSD,0,31.27%,56.17,26d 21h 45m
BNB/ETH,0,31.26%,183.09,60d 5h 21m
OOKI/BUSD,0,30.55%,110.44,60d 5h 15m
GMT/BUSD,0,30.22%,12.99,24d 2h 47m
TRX/BTC,0,30.10%,228.07,63d 2h 1m
AAVE/ETH,0,29.99%,102.77,50d 15h 48m
SOL/BUSD,18,29.92%,554.56,30d 13h 24m
MATIC/USDT,1,29.91%,165.86,23d 23h 10m
KP3R/USDT,3,29.81%,28.02,17d 37m
AAVE/USDT,1,29.77%,158.15,13d 5h 17m
CRV/BUSD,0,29.77%,858.29,27d 49m
GMT/BUSD,1,29.72%,13.39,24d 3h 57m
TRX/BTC,0,29.55%,130.10,66d 8h 15m
CTK/USDT,0,29.37%,211.41,40d 21h 57m
AR/BTC,0,29.32%,2.58,60d 16h 41m
ANC/BUSD,1,29.29%,36.93,30d 19h 39m
GMT/BUSD,0,29.02%,12.74,26d 6h
DOGE/BTC,0,28.98%,86.68,102d 51m
IMX/BTC,0,28.94%,89.58,52d 7h 8m
ADA/USDT,9,28.93%,560.06,62d 11h 22m
GMT/BUSD,0,28.63%,208.47,76d 11h 33m
GMT/BUSD,2,28.54%,18.14,23d 22h 47m
UNI/BNB,1,28.24%,3426.74,48d 16h 18m
SHIB/DOGE,0,28.09%,1802.51,63d 9h 17m
AAVE/BTC,0,27.98%,13.73,63d 17h 6m
BURGER/USDT,0,27.83%,403.53,1d 5h 10m
TRX/BUSD,0,27.83%,954.56,79d 15h 13m
MATIC/USDT,0,27.78%,341.13,29d 1h 9m
ADA/ETH,0,27.76%,172.34,85d 21h 39m
SHIB/DOGE,0,27.64%,14.98,97d 22h 52m
DUSK/BTC,0,27.63%,980.61,31d 5h 33m
UMA/BTC,0,27.36%,294.85,28d 6h 36m
ROSE/BTC,0,27.36%,48.12,61d 20h 47m
DEGO/BTC,0,27.22%,134.61,24d 19h 37m
UNI/BUSD,2,27.16%,97.52,61d 2h 15m
ANC/BUSD,2,27.13%,25.46,51d 17h 40m
AVAX/USDT,6,27.03%,242.58,28d 5h 44m
SHIB/DOGE,0,26.91%,368.77,63d 16h 54m
GMT/BUSD,0,26.78%,9.81,24d 1h 18m
MATIC/BTC,0,26.67%,235.19,27d 21h 40m
ATOM/USDT,0,26.67%,479.52,30d 7h 36m
UNI/USDT,0,26.57%,21.75,59d 16h 40m
SHIB/DOGE,0,26.56%,31.03,164d 7h 7m
SHIB/DOGE,0,26.46%,23.42,163d 14h 31m
ENS/BUSD,1,26.36%,24.90,61d 9h 11m
OG/USDT,0,26.34%,30.72,34d 5h 34m
BNB/ETH,0,26.28%,17.86,167d 16h 35m
BEL/BNB,0,26.25%,44.86,45d 31m
WAVES/BTC,2,26.14%,42.30,63d 7h 54m
APE/BUSD,3,26.06%,259.59,25d 14h 17m
TRX/USDT,0,25.90%,120.61,79d 9h 44m
CRV/USDT,0,25.86%,279.50,15d 17h 35m
DOGE/BTC,3,25.74%,12.82,106d 23h 16m
UNI/USDT,0,25.63%,37.84,34d 19h 25m
GMT/BTC,0,25.63%,15.45,55d 2h 56m
ADA/BTC,0,25.54%,122.32,70d 17h 42m
SOL/BTC,3,25.42%,2.61,36d 10h 18m
TRX/BTC,1,25.38%,448.43,60d 1h 37m
RARE/BUSD,0,25.12%,27.35,47d 18h 36m
XMR/USDT,0,25.08%,892.45,28d 8h 41m
TRX/BTC,0,25.00%,21.79,68d 4h 14m
ATOM/BTC,0,24.94%,131.14,41d 18h 41m
GMT/BUSD,0,24.93%,67.20,29d 8h 17m
OOKI/BUSD,0,24.92%,56.14,28d 23h 4m
ADA/BTC,1,24.85%,438.25,62d 5h 11m
SHIB/DOGE,0,24.77%,10.03,62d 14h 34m
FORTH/USDT,1,24.74%,122.50,54d 1h 52m
SHIB/USDT,1,24.74%,201.52,33d 1h 54m
CRV/ETH,0,24.59%,1010.59,26d 8h 45m
SHIB/DOGE,0,24.54%,7.59,66d 22h 47m
ADA/BTC,0,24.47%,26.68,71d 1h 47m
TCT/USDT,0,24.40%,31.85,32d 7h 43m
AAVE/BTC,0,24.26%,55.32,56d 19h 46m
THETA/BUSD,4,24.18%,79.41,36d 3h 19m
KEY/USDT,0,24.07%,43.32,40d 18h 54m
XMR/USDT,1,24.06%,827.99,28d 8h 36m
JASMY/BTC,0,24.05%,152.57,41d 2h 21m
RARE/BTC,0,23.96%,51.43,49d 18h 43m
SHIB/DOGE,0,23.95%,12.91,53d 23h 51m
SOL/USDT,1,23.89%,85.34,30d 9h 3m
ADA/BTC,1,23.87%,91.80,75d 5h 25m
TRX/BTC,0,23.83%,53.83,72d 8h 11m
AVAX/ETH,0,23.81%,155.20,48d 21h 58m
KEY/ETH,0,23.77%,90.27,32d 6h 7m
LINK/ETH,1,23.68%,134.11,85d 21h 41m
JASMY/ETH,0,23.67%,66.31,39d 1h 7m
MATIC/USDT,1,23.60%,137.95,13d 3h 52m
ICP/USDT,0,23.42%,2110.38,31d 19h 11m
SHIB/DOGE,0,23.37%,6.86,187d 18h 53m
SOL/BUSD,2,23.34%,723.95,25d 6h 59m
AAVE/BUSD,0,23.27%,62.60,31d 7h 23m
DEGO/USDT,0,23.05%,38.17,30d 23h 10m
TRX/BTC,1,23.01%,82.43,63d 14h 42m
SHIB/DOGE,1,22.91%,6.46,96d 6h 47m
ETH/USDT,176,22.69%,23387.49,24d 20h 48m
BNB/ETH,9,22.60%,34225.02,92d 11h 19m
QI/BTC,0,22.57%,483.99,17d 17h 59m
CHZ/BNB,1,22.55%,396.01,64d 19m
CTXC/USDT,0,22.47%,192.71,13d 6h 45m
SHIB/BUSD,0,22.41%,75.68,47d 11h 39m
MDT/BTC,0,22.12%,9.07,64d 3h 20m
SHIB/DOGE,0,22.07%,35.48,77d 21h 25m
AAVE/USDT,0,22.03%,396.66,13d 8h 57m
SHIB/DOGE,0,21.96%,38.59,32d 2h 17m
FORTH/USDT,0,21.92%,13166.89,57d 13h 26m
XRP/BTC,1,21.91%,19.08,159d 46m
KEY/USDT,0,21.90%,19.72,31d 22h 20m
ALPACA/BTC,1,21.87%,38.05,66d 18h 2m
MATIC/BUSD,0,21.81%,41.11,12d 21h 45m
ADA/ETH,2,21.78%,14.22,133d 19h 37m
MATIC/BUSD,6,21.69%,24.82,22d 22h 40m
GMT/BUSD,0,21.65%,492.61,74d 23h 6m
BURGER/BUSD,1,21.62%,333.60,1d 11h 41m
AAVE/BUSD,0,21.57%,30.30,22d 21h 7m
FARM/BTC,2,21.53%,23.81,13d 13h 44m
QI/BUSD,0,21.50%,34.42,30d 19h 40m
BNB/ETH,0,21.38%,35.16,184d 3h 9m
KP3R/USDT,0,21.35%,37.41,53d 5h 53m
ADA/ETH,0,21.27%,127.24,135d 18h 15m
SHIB/DOGE,0,21.21%,5.79,70d 19h 34m
LAZIO/BUSD,2,21.19%,13.51,55d 6h 10m
VET/ETH,0,21.14%,52.40,48d 22h 33m
SOL/BUSD,0,20.96%,62.41,31d 9h 54m
JASMY/BUSD,0,20.91%,9.42,60d 1h 21m
ADA/BTC,0,20.89%,63.75,135d 11m
GMT/BUSD,0,20.89%,427.78,52d 5h 40m
DATA/BTC,0,20.87%,70.37,20d 7h 26m
ANT/USDT,0,20.85%,25.37,52d 21h 39m
SOL/BUSD,0,20.82%,189.80,30d 7h 26m
DOT/BTC,2,20.79%,11.97,63d 2h 48m
SHIB/DOGE,0,20.77%,11.94,60d 16h 58m
GMT/BUSD,0,20.76%,300.16,30d 7h 29m
COCOS/USDT,0,20.72%,33.36,30d 1h 6m
ANC/BUSD,0,20.71%,187.09,23d 21h 13m
TCT/BTC,0,20.66%,6.60,50d 41m
LINA/BTC,0,20.65%,17.84,42d 1h 9m
SHIB/DOGE,0,20.62%,1828.46,57d 23h 28m
SLP/USDT,2,20.59%,21.89,30d 15h 16m
TROY/USDT,0,20.57%,60.14,53d 5h 53m
ROSE/BTC,0,20.54%,57.25,54d 8h 32m
KMD/USDT,0,20.53%,10.11,4h
LINK/BNB,0,20.41%,80.31,55d 7h 52m
SOL/USDT,0,20.24%,63.61,28d 19h 43m
ATOM/USDT,0,20.24%,90.81,30d 20h 59m
SHIB/DOGE,0,20.21%,27.23,50d 16h 25m
ARDR/USDT,0,20.20%,54.58,29d 20h
RARE/BTC,0,20.18%,93.09,13d 22h 28m
SAND/BUSD,0,20.16%,48.24,62d 15h 33m
JUV/USDT,0,20.13%,61.03,24d 20h 31m
WIN/BNB,0,20.01%,42.62,63d 7h 52m
BNB/ETH,0,19.94%,8.40,173d 21h 5m
SHIB/DOGE,0,19.94%,14.65,50d 10h 34m
XMR/BTC,0,19.92%,105.18,56d 5h 37m
ADA/ETH,0,19.82%,62.40,139d 13h 16m
KP3R/USDT,0,19.80%,70.19,55d 3h 2m
AR/BTC,0,19.73%,3836.48,50d 1h 23m
TROY/USDT,0,19.71%,79.81,57d 3h 50m
ADA/ETH,0,19.65%,61.97,138d 23h 34m
