cryptoPair,copyPopularity,roi,pnl,runningTime
GMT/BUSD,1212,917.41%,8064.59,52d 3h 51m
GMT/BUSD,17,684.67%,666.49,62d 1h 27m
GMT/BUSD,8,584.28%,589.12,60d 12h 8m
GMT/BUSD,5,466.97%,500.28,60d 8h 3m
GMT/BUSD,5,327.86%,527.99,58d 10h 15m
GMT/BUSD,1,326.40%,630.98,85d 3h 54m
GMT/BUSD,1,312.09%,417.70,51d 9h 46m
GMT/BUSD,7,310.15%,10938.74,68d 2h 36m
GMT/BUSD,1,302.21%,1469.24,85d 11h 24m
GMT/BUSD,6,290.31%,1042.98,54d 12h 23m
GMT/BUSD,0,239.20%,794.35,54d 23h 26m
GMT/BUSD,1,238.40%,451.42,55d 6h 6m
GMT/BUSD,0,237.12%,636.07,57d 4h 27m
GMT/BUSD,0,232.95%,458.41,56d 23h 5m
GMT/BUSD,0,222.53%,837.92,61d 5h 13m
GMT/BUSD,1,187.18%,324.53,48d 21h 9m
GMT/BUSD,0,173.36%,399.66,85d 20h 50m
GMT/BUSD,1,157.55%,693.31,47d 1h 8m
GMT/BUSD,0,144.25%,874.98,69d 20h 3m
ANC/USDT,45,127.08%,52.57,57d 3h 49m
GMT/BUSD,0,120.90%,318.70,74d 21h 9m
GMT/BUSD,0,114.45%,385.30,73d 12h 48m
GMT/BUSD,0,108.62%,584.67,82d 4h 28m
GMT/BUSD,0,107.61%,568.53,85d 3h 57m
GMT/BUSD,0,99.67%,402.58,73d 17h 40m
GMT/BUSD,0,97.00%,272.57,77d 7h 33m
ANC/BNB,6,94.14%,81.73,59d 4h 13m
UMA/BUSD,1,85.03%,250.27,63d 19h 38m
PEOPLE/USDT,2,84.59%,685.22,56d 6h 11m
GMT/BUSD,0,84.08%,410.68,76d 5h 7m
GMT/BUSD,0,84.04%,465.19,71d 1h 4m
GMT/BUSD,1,81.50%,67.18,75d 17h 19m
TCT/BTC,4,80.15%,28.72,61d 4h 47m
FORTH/BUSD,0,74.84%,86.73,45d 14h 52m
GMT/BUSD,0,73.81%,1282.65,78d 19h 21m
TRX/BUSD,2,64.57%,300.60,97d 1h 23m
MATIC/USDT,9,60.95%,410.66,25d 3h 22m
FLM/BTC,3,59.93%,57.46,75d 8h 53m
ASR/USDT,2,59.75%,40.75,52d 27m
GMT/BUSD,0,59.51%,1789.80,76d 22m
CVX/BUSD,0,59.42%,2300.04,27d 21h 58m
TRX/BUSD,0,58.38%,1871.41,87d 16h 46m
GMT/BUSD,0,58.37%,125.02,76d 15h 11m
OG/USDT,3,57.92%,819.86,50d 22h 15m
FORTH/BUSD,0,57.02%,62.55,58d 23h 37m
PEOPLE/USDT,1,55.18%,80.44,62d 2h 46m
GMT/BUSD,0,55.04%,356.87,70d 40m
KP3R/USDT,0,54.76%,60.99,61d 21h 18m
GMT/BUSD,9,54.44%,115.28,26d 1h 16m
PAXG/BTC,4,54.36%,172.54,71d 6h 4m
CTXC/USDT,2,52.26%,54.23,62d 18h 14m
GMT/BUSD,1,51.46%,68.89,26d 3h 36m
UNI/BTC,0,51.42%,915.13,47d 11h 14m
RARE/BNB,1,50.81%,31.39,58d 13h 50m
GMT/BUSD,0,50.70%,80.50,48d 17h 52m
GMT/BUSD,0,49.63%,466.72,26d 4h 4m
GMT/BUSD,0,49.30%,22.44,26d 4h 37m
GMT/BUSD,1,49.18%,19.97,26d 5h 8m
ASR/USDT,0,48.54%,256.01,39d 21h 20m
